_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
2994,2020,14070,7121,770097,91001,Fondo Programa FEP,"97.946,00","-97.946,00",0,,,
2995,2020,14070,7121,770097,91002,Fondo Programa FEP,,"132.803,91","132.803,91","132.803,91","132.803,91",
2996,2020,14070,7121,770100,91002,Subv. intereses exp.ganad,"123.274,00","-11.231,06","112.042,94","115.749,22","101.988,60","101.801,10"
2997,2020,14070,7121,770135,91002,Subv. intereses a explotaciones agropecu,"511.726,00",,"511.726,00","478.276,34","413.567,84","413.567,84"
2998,2020,14070,7121,770146,12101,Política Agraria Comunitaria - OCM Vino,"8.500.000,00","1.525.930,00","10.025.930,00","9.275.248,78","9.275.248,78","9.275.248,78"
2999,2020,14070,7121,770180,91019,Subvenciones prestamos a cooper. agroali,,"600.000,00","600.000,00","280.852,54","110.932,05",
3000,2020,14070,7121,780203,91002,Convenio Denominación Origen Borja,"50.000,00","-50.000,00",0,,,
3001,2020,14070,7121,780220,91002,Asoc. Industrias Alimentación Aragón. Pr,"200.000,00",,"200.000,00","200.000,00","200.000,00",
3002,2020,14070,7121,780225,91019,Subvenciones a cooperativas agroalimenta,,0,0,,,
3003,2020,15010,6112,100000,91002,Retr.básicas de Alt.Cargo,"15.882,12",,"15.882,12","16.199,76","16.199,76","16.199,76"
3004,2020,15010,6112,100001,91002,Otras remun. de Alt.Cargo,"52.917,84",,"52.917,84","54.056,88","54.056,88","54.056,88"
3005,2020,15010,6112,101000,91002,"Retribuciones básicas de SGT, DG y asimi","13.031,64",,"13.031,64","13.292,28","13.292,28","13.292,28"
3006,2020,15010,6112,101001,91002,"Complemento de destino de SGT, DG y asim","14.697,48",,"14.697,48","14.991,48","14.991,48","14.991,48"
3007,2020,15010,6112,101002,91002,"Complemento específico de SGT, DG y asim","36.069,60",,"36.069,60","36.871,68","36.871,68","36.871,68"
3008,2020,15010,6112,101005,91002,"Trienios de SGT, DG y asimilados","4.904,28",,"4.904,28","5.002,56","5.002,56","5.002,56"
3009,2020,15010,6112,101006,91002,"Pagas extraordinarias de SGT, DG y asimi","4.293,14",,"4.293,14","4.379,28","4.379,28","4.379,28"
3010,2020,15010,6112,110000,91002,Retr.básicas de P.Ev.Gab.,"53.095,68","10.882,44","63.978,12","39.352,71","39.352,71","39.352,71"
3011,2020,15010,6112,110001,91002,Otras remun. de P.Ev.Gab.,"93.021,48","18.326,65","111.348,13","81.351,56","81.351,56","81.351,56"
3012,2020,15010,6112,110006,91002,Pagas extra. de P.Ev.Gab.,"8.849,28","1.627,66","10.476,94","6.183,99","6.183,99","6.183,99"
3013,2020,15010,6112,120000,91002,Sueldos de Funcionarios,"443.986,80","-65.235,15","378.751,65","373.997,16","373.997,16","373.997,16"
3014,2020,15010,6112,120005,91002,Trienios de Funcionarios,"98.786,76","-15.857,32","82.929,44","83.290,58","83.290,58","83.290,58"
3015,2020,15010,6112,120006,91002,Pagas extras Funcionarios,"176.849,94","-38.921,32","137.928,62","137.378,61","137.378,61","137.378,61"
3016,2020,15010,6112,121000,91002,C. destino Funcionarios,"282.424,92","-39.946,93","242.477,99","240.587,40","240.587,40","240.587,40"
3017,2020,15010,6112,121001,91002,C. especif. Funcionarios,"553.060,80","-67.852,02","485.208,78","491.386,52","491.386,52","491.386,52"
3018,2020,15010,6112,121009,91002,Otras retr. compl. Func.,"230,04",,"230,04","144,72","144,72","144,72"
3019,2020,15010,6112,130000,91002,Salario base Labor. Fijos,"92.832,48","-13.244,40","79.588,08","79.131,72","79.131,72","79.131,72"
3020,2020,15010,6112,130001,91002,Antigüedad Labor. Fijos,"14.100,48","-3.045,69","11.054,79","11.172,71","11.172,71","11.172,71"
3021,2020,15010,6112,130002,91002,Pagas extras Labor. Fijos,"23.226,24","-3.767,16","19.459,08","17.563,58","17.563,58","17.563,58"
3022,2020,15010,6112,130003,91002,Otras remun. Labor. Fijos,"46.228,84","-3.157,54","43.071,30","31.275,06","31.275,06","31.275,06"
3023,2020,15010,6112,160000,91002,Seguridad social,"475.056,56","-42.715,54","432.341,02","381.620,68","381.620,68","381.620,68"
3024,2020,15010,6112,204000,91002,Arrend. Material transp.,,,,"9.541,68","9.541,68","8.746,54"
3025,2020,15010,6112,205000,91002,"Arrend. Mobil.,enseres",,,,"1.087,49","1.087,43","996,81"
3026,2020,15010,6112,212000,91002,Rep.Const. Edif. y constr,"15.000,00",,"15.000,00",,,
3027,2020,15010,6112,213000,91002,"Rep.Const. Maq,inst,utill",997,,997,,,
3028,2020,15010,6112,214000,91002,Rep.Const. Mat. transport,"15.840,00",,"15.840,00","1.934,90","1.600,05","1.582,80"
3029,2020,15010,6112,215000,91002,"Rep.Const. Mobil.,enseres","1.650,00",,"1.650,00",,,
3030,2020,15010,6112,216000,91002,Rep.Const. Equip informac,"2.970,00",,"2.970,00","2.685,67","2.685,67","2.685,67"
3031,2020,15010,6112,219000,91002,Rep.Const. otr inm. mat.,660,,660,,,
3032,2020,15010,6112,220000,91002,Ordinar. no inventariable,"8.800,00",,"8.800,00","9.429,78","7.884,28","7.623,16"
3033,2020,15010,6112,220001,91002,Mobiliario y enseres,"5.200,00",,"5.200,00",,,
3034,2020,15010,6112,220002,91002,"Prensa,revistas,publ.per.","3.960,00",,"3.960,00","3.600,28","3.600,28","3.600,28"
3035,2020,15010,6112,220003,91002,Libros y otras public.,"1.100,00",,"1.100,00",,,
3036,2020,15010,6112,220004,91002,Material informático,"5.500,00",,"5.500,00","3.766,01","2.208,55","1.826,43"
3037,2020,15010,6112,221000,91002,Energía eléctrica,"16.060,00","-16.060,00",0,,,
3038,2020,15010,6112,221001,91002,Agua,660,,660,,,
3039,2020,15010,6112,221002,91002,Gas,660,,660,,,
3040,2020,15010,6112,221003,91002,Combustibles,"1.570,57",,"1.570,57","14.861,12","7.497,94","6.848,03"
3041,2020,15010,6112,221004,91002,Vestuario,"4.400,00",,"4.400,00",,,
3042,2020,15010,6112,221009,91002,Otros suministros,"4.929,31",,"4.929,31",,,
3043,2020,15010,6112,222000,91002,Telefónicas,"23.267,00","-9.587,00","13.680,00","4.136,93","4.026,87","3.450,98"
3044,2020,15010,6112,222001,91002,Postales,"37.848,43",,"37.848,43","43.848,43","26.310,92","24.210,11"
3045,2020,15010,6112,223000,91002,Transporte,"8.800,00","-8.800,00",0,,,
3046,2020,15010,6112,224001,91002,Primas de vehículos,660,,660,,,
3047,2020,15010,6112,224003,91002,Otros riesgos,660,,660,,,
3048,2020,15010,6112,225001,91002,Tributos autonómicos,"2.200,00",,"2.200,00",,,
3049,2020,15010,6112,225002,91002,Tributos estatales,"2.200,00","-146,86","2.053,14",,,
3050,2020,15010,6112,226001,91002,Atenc.Protoc. y represent,"11.000,00","-1.000,00","10.000,00","788,15","788,15","788,15"
3051,2020,15010,6112,226002,91002,Gtos divulg. y promoción,"6.325,00","-2.000,00","4.325,00",,,
3052,2020,15010,6112,226003,91002,"Jurídicos, Contenciosos","10.000,00",,"10.000,00",,,
3053,2020,15010,6112,226005,91002,Reuniones y conferencias,"3.300,00","-1.000,00","2.300,00",,,
3054,2020,15010,6112,226009,91002,Otros gastos diversos,"1.200,00",,"1.200,00","343,97","53,56","19,79"
3055,2020,15010,6112,227000,91002,Limpieza y aseo,"39.120,00","-39.120,00",0,,,
3056,2020,15010,6112,227001,91002,Seguridad,"20.000,00","-20.000,00",0,,,
3057,2020,15010,6112,227006,91002,"Estudio,trabajos técnicos","5.000,00",,"5.000,00",,,
3058,2020,15010,6112,227009,91002,Otros trabajos empresas,"3.300,00",,"3.300,00",,,
3059,2020,15010,6112,230000,91002,Dietas,"7.700,00",,"7.700,00","161,33","161,33","161,33"
3060,2020,15010,6112,231000,91002,Locomoción,"10.000,00","-9.992,21","7,79","7,79","7,79","7,79"
3061,2020,15010,6112,233000,91002,Gastos a través de agencias de viajes,,,,"169,23","169,23","169,23"
3062,2020,15010,6112,239000,91002,Otras indemnizaciones,"11.662,00",,"11.662,00",,,
3063,2020,15010,6112,251003,91002,Cursos form. externa,,,,"1.200,00","1.200,00","1.200,00"
3064,2020,15010,6112,352000,91002,Intereses de demora,"5.000,00",,"5.000,00",,,
3065,2020,15010,6112,480473,91002,Participación institucional  UGT,"150.000,00",,"150.000,00","150.000,00","150.000,00",
3066,2020,15010,6112,480474,91002,Participación institucional  CCOO,"150.000,00",,"150.000,00","150.000,00","150.000,00",
3067,2020,15010,6112,480475,91002,Participación institucional CEOE,"150.000,00",,"150.000,00","150.000,00","150.000,00",
3068,2020,15010,6112,480476,91002,Participación institucional CEPYME,"150.000,00",,"150.000,00","150.000,00","150.000,00",
3069,2020,15010,6112,603000,91002,Maq. instalac. y utillaje,"3.000,00","-182.851,00","-179.851,00","16.264,28","16.264,27","10.840,14"
3070,2020,15010,6112,605000,91002,Mobiliario y enseres,,,,"548,83","548,83",149
3071,2020,15010,6112,609000,91002,Inmovilizado Inmaterial,"200.000,00",,"200.000,00",,,
3072,2020,15010,6124,440111,91002,Trans.CEEI Aragón,"420.000,00",,"420.000,00","420.000,00","420.000,00","140.000,00"
3073,2020,15010,6124,740102,32220,Transferencia SODECASA S.A.,,"1.395.000,00","1.395.000,00","1.395.000,00","1.395.000,00",
3074,2020,15010,6124,740102,91220,Transferencia SODECASA S.A.,,"1.395.000,00","1.395.000,00","1.395.000,00","1.395.000,00",
3075,2020,15010,6124,740103,32219,Transferencia ARAGON PLATAFORMA LOGISTIC,,"250.000,00","250.000,00","250.000,00","250.000,00",
3076,2020,15010,6124,740103,32220,Transferencia ARAGON PLATAFORMA LOGISTIC,,"525.000,00","525.000,00","525.000,00","525.000,00",
3077,2020,15010,6124,740103,91219,Transferencia ARAGON PLATAFORMA LOGISTIC,,"250.000,00","250.000,00","250.000,00","250.000,00",
3078,2020,15010,6124,740103,91220,Transferencia ARAGON PLATAFORMA LOGISTIC,,"525.000,00","525.000,00","525.000,00","525.000,00",
3079,2020,15020,5511,120000,91002,Sueldos de Funcionarios,"332.508,36","-24.486,72","308.021,64","276.083,71","276.083,71","276.083,71"
3080,2020,15020,5511,120005,91002,Trienios de Funcionarios,"64.194,48","-2.666,16","61.528,32","53.448,72","53.448,72","53.448,72"
3081,2020,15020,5511,120006,91002,Pagas extras Funcionarios,"117.486,24","-7.624,48","109.861,76","93.364,99","93.364,99","93.364,99"
3082,2020,15020,5511,121000,91002,C. destino Funcionarios,"173.418,36","-10.081,20","163.337,16","139.160,93","139.160,93","139.160,93"
3083,2020,15020,5511,121001,91002,C. especif. Funcionarios,"319.049,64","5.793,44","324.843,08","349.458,37","349.458,37","349.458,37"
3084,2020,15020,5511,130000,91002,Salario base Labor. Fijos,"14.448,72","-14.448,72",0,,,
3085,2020,15020,5511,130001,91002,Antigüedad Labor. Fijos,"1.726,56","-1.726,56",0,,,
3086,2020,15020,5511,130002,91002,Pagas extras Labor. Fijos,"3.386,48","-3.386,48",0,,,
3087,2020,15020,5511,130003,91002,Otras remun. Labor. Fijos,"1.701,24","-1.701,24",0,,,
3088,2020,15020,5511,160000,91002,Seguridad social,"223.401,88","-5.941,10","217.460,78","199.661,66","199.661,66","199.661,66"
3089,2020,15020,5511,161009,91002,Otros GtosSoc.Func no Lab,,"25.000,00","25.000,00","24.784,07","24.784,07","24.784,07"
3090,2020,15020,5511,210000,91002,Rep.Const.Terr y B.natur.,,,,"1.895,62","1.895,61","1.579,65"
3091,2020,15020,5511,212000,91002,Rep.Const. Edif. y constr,"4.615,00",,"4.615,00",,,
3092,2020,15020,5511,213000,91002,"Rep.Const. Maq,inst,utill","8.000,00",,"8.000,00","3.728,14","3.728,14","3.613,51"
3093,2020,15020,5511,215000,91002,"Rep.Const. Mobil.,enseres",500,,500,,,
3094,2020,15020,5511,216000,91002,Rep.Const. Equip informac,,,,"47,92","47,92","47,92"
3095,2020,15020,5511,220000,91002,Ordinar. no inventariable,992,,992,,,
3096,2020,15020,5511,220001,91002,Mobiliario y enseres,300,,300,,,
3097,2020,15020,5511,220003,91002,Libros y otras public.,500,,500,,,
3098,2020,15020,5511,220004,91002,Material informático,"1.041,11",,"1.041,11",,,
3099,2020,15020,5511,221000,91002,Energía eléctrica,"15.869,70",,"15.869,70","15.869,70","13.729,49","11.979,31"
3100,2020,15020,5511,221001,91002,Agua,"1.900,00",,"1.900,00","1.833,34","1.833,34","1.833,34"
3101,2020,15020,5511,221002,91002,Gas,,,,"8.550,00","7.674,01","5.694,61"
3102,2020,15020,5511,221009,91002,Otros suministros,"5.685,00","-5.685,00",0,"307,57","307,57","307,57"
3103,2020,15020,5511,222000,91002,Telefónicas,"7.671,00","-7.671,00",0,,,
3104,2020,15020,5511,222001,91002,Postales,"1.805,00",,"1.805,00",,,
3105,2020,15020,5511,223000,91002,Transporte,"1.140,00",,"1.140,00",,,
3106,2020,15020,5511,224003,91002,Otros riesgos,542,,542,,,
3107,2020,15020,5511,225000,91002,Tributos locales,,,,"1.351,92","1.351,92","1.351,92"
3108,2020,15020,5511,226001,91002,Atenc.Protoc. y represent,430,-430,0,,,
3109,2020,15020,5511,226002,91002,Gtos divulg. y promoción,"1.000,00","-1.000,00",0,,,
3110,2020,15020,5511,226005,91002,Reuniones y conferencias,"2.112,00","-2.112,00",0,,,
3111,2020,15020,5511,226009,91002,Otros gastos diversos,"2.850,00",,"2.850,00",,,
3112,2020,15020,5511,227000,91002,Limpieza y aseo,"12.714,19",,"12.714,19","25.818,19","25.818,18","21.670,45"
3113,2020,15020,5511,227001,91002,Seguridad,,,,"494,89","494,89","494,89"
3114,2020,15020,5511,227003,91002,Postales,"2.708,00",,"2.708,00",,,
3115,2020,15020,5511,227006,91002,"Estudio,trabajos técnicos","27.000,00",,"27.000,00","23.452,08","9.165,24",
3116,2020,15020,5511,227009,91002,Otros trabajos empresas,"1.000,00",,"1.000,00",,,
3117,2020,15020,5511,230000,91002,Dietas,"3.515,00","-1.977,30","1.537,70","37,4","37,4","37,4"
3118,2020,15020,5511,231000,91002,Locomoción,"3.610,00","-3.610,00",0,,,
3119,2020,15020,5511,233000,91002,Gastos a través de agencias de viajes,,,,"265,5","265,5","265,5"
3120,2020,15020,5511,251000,91002,Realización de cursos,500,,500,,,
3121,2020,15020,5511,602000,91002,Edific. y construcciones,"75.000,00","-59.500,00","15.500,00","1.936,00","1.936,00",
3122,2020,15020,6122,120000,91002,Sueldos de Funcionarios,"108.702,96","-26.485,22","82.217,74","83.063,95","83.063,95","83.063,95"
3123,2020,15020,6122,120005,91002,Trienios de Funcionarios,"20.753,76","-3.697,04","17.056,72","17.371,54","17.371,54","17.371,54"
3124,2020,15020,6122,120006,91002,Pagas extras Funcionarios,"42.181,68","-13.506,14","28.675,54","29.181,42","29.181,42","29.181,42"
3125,2020,15020,6122,121000,91002,C. destino Funcionarios,"66.960,72","-14.949,57","52.011,15","52.657,37","52.657,37","52.657,37"
3126,2020,15020,6122,121001,91002,C. especif. Funcionarios,"132.473,52","-14.420,41","118.053,11","109.483,92","109.483,92","109.483,92"
3127,2020,15020,6122,160000,91002,Seguridad social,"84.717,31","-16.988,96","67.728,35","63.907,91","63.907,91","63.907,91"
3128,2020,15020,6122,215000,91002,"Rep.Const. Mobil.,enseres",315,,315,,,
3129,2020,15020,6122,216000,91002,Rep.Const. Equip informac,950,,950,"111,32","111,32","111,32"
3130,2020,15020,6122,220000,91002,Ordinar. no inventariable,"2.850,00","-2.850,00",0,,,
3131,2020,15020,6122,220001,91002,Mobiliario y enseres,665,,665,,,
3132,2020,15020,6122,220002,91002,"Prensa,revistas,publ.per.",665,,665,,,
3133,2020,15020,6122,220003,91002,Libros y otras public.,665,,665,,,
3134,2020,15020,6122,220004,91002,Material informático,"2.850,00","-2.850,00",0,,,
3135,2020,15020,6122,221003,91002,Combustibles,213,,213,,,
3136,2020,15020,6122,222000,91002,Telefónicas,"1.414,00",,"1.414,00",,,
3137,2020,15020,6122,222001,91002,Postales,475,,475,,,
3138,2020,15020,6122,222009,91002,Otras comunicaciones,190,,190,,,
3139,2020,15020,6122,223000,91002,Transporte,665,,665,,,
3140,2020,15020,6122,225000,91002,Tributos locales,48,,48,,,
3141,2020,15020,6122,226001,91002,Atenc.Protoc. y represent,"3.682,00","-1.000,00","2.682,00",,,
3142,2020,15020,6122,226002,91002,Gtos divulg. y promoción,"2.031,00",,"2.031,00",,,
3143,2020,15020,6122,226005,91002,Reuniones y conferencias,"2.031,00",,"2.031,00",,,
3144,2020,15020,6122,226009,91002,Otros gastos diversos,190,,190,,,
3145,2020,15020,6122,227006,91002,"Estudio,trabajos técnicos","13.231,00","-8.406,00","4.825,00","4.825,00","4.825,00","4.825,00"
3146,2020,15020,6122,227009,91002,Otros trabajos empresas,"8.071,00","-8.071,00",0,,,
3147,2020,15020,6122,230000,91002,Dietas,"3.800,00","-2.300,00","1.500,00",,,
3148,2020,15020,6122,231000,91002,Locomoción,"2.999,00","-2.950,71","48,29","111,55","111,55","111,55"
3149,2020,15020,6122,440005,91002,Aragón Exterior S.A.,"1.300.000,00",,"1.300.000,00","1.300.000,00","1.300.000,00","1.166.879,90"
3150,2020,15020,6122,470048,91002,Subv.internacionaliz empr,,"16.034,80","16.034,80","16.034,80","16.034,80","16.034,80"
3151,2020,15020,6122,480569,91002,Subvención internacionalización CEOE,"35.000,00",,"35.000,00","35.000,00","35.000,00","35.000,00"
3152,2020,15020,6122,480570,91002,Subvención internacionalización CEPYME,"35.000,00",,"35.000,00","35.000,00","35.000,00",
3153,2020,15020,6122,740063,91002,Transf SODIAR I. emprende,"150.000,00","-150.000,00",0,,,
3154,2020,15020,6122,760059,91002,Infraestructuras Municip.,"2.300.000,00","-1.800.000,00","500.000,00",,,
3155,2020,15020,6122,770001,91002,Apoyo a Empr Aragonesas,"1.000.000,00","-225.008,41","774.991,59","601.231,59","234.720,75","234.720,75"
3156,2020,15020,6122,770153,91002,Contrato Reafianzamiento AVALIA,"200.000,00","65.000,00","265.000,00","452.066,22","452.066,22",
3157,2020,15020,6122,770154,91002,Apoyo investigación y desarrollo para ve,"3.132.500,00",,"3.132.500,00","3.113.179,90","2.246.013,34",
3158,2020,15020,6122,770160,91002,Ayudas Investigación y Desarrollo Sector,"50.000,00",,"50.000,00",,,
3159,2020,15020,6122,770170,91019,Ayudas medidas seg. laboral y digitaliza,,"7.900.000,00","7.900.000,00","7.899.901,72","7.899.901,72","1.539.605,20"
3160,2020,15020,6315,101000,91002,"Retribuciones básicas de SGT, DG y asimi","13.031,64",,"13.031,64","13.292,28","13.292,28","13.292,28"
3161,2020,15020,6315,101001,91002,"Complemento de destino de SGT, DG y asim","14.697,48",,"14.697,48","14.991,48","14.991,48","14.991,48"
3162,2020,15020,6315,101002,91002,"Complemento específico de SGT, DG y asim","36.069,60",,"36.069,60","36.871,68","36.871,68","36.871,68"
3163,2020,15020,6315,101005,91002,"Trienios de SGT, DG y asimilados","4.359,36",,"4.359,36","4.446,72","4.446,72","4.446,72"
3164,2020,15020,6315,101006,91002,"Pagas extraordinarias de SGT, DG y asimi","4.237,10",,"4.237,10","4.322,10","4.322,10","4.322,10"
3165,2020,15020,6315,120000,91002,Sueldos de Funcionarios,"136.228,80","-14.156,25","122.072,55","116.050,87","116.050,87","116.050,87"
3166,2020,15020,6315,120005,91002,Trienios de Funcionarios,"23.253,72","-4.479,06","18.774,66","16.541,42","16.541,42","16.541,42"
3167,2020,15020,6315,120006,91002,Pagas extras Funcionarios,"50.891,78","-9.561,06","41.330,72","38.773,03","38.773,03","38.773,03"
3168,2020,15020,6315,121000,91002,C. destino Funcionarios,"82.570,08","-9.891,20","72.678,88","69.104,77","69.104,77","69.104,77"
3169,2020,15020,6315,121001,91002,C. especif. Funcionarios,"165.579,00","-22.434,80","143.144,20","145.633,35","145.633,35","145.633,35"
3170,2020,15020,6315,160000,91002,Seguridad social,"114.251,23","-13.456,13","100.795,10","98.002,05","98.002,05","98.002,05"
3171,2020,15020,6315,215000,91002,"Rep.Const. Mobil.,enseres","7.410,00","-7.000,00",410,,,
3172,2020,15020,6315,216000,91002,Rep.Const. Equip informac,,,,"387,05","387,05","387,05"
3173,2020,15020,6315,220000,91002,Ordinar. no inventariable,"2.850,00",,"2.850,00",,,
3174,2020,15020,6315,220001,91002,Mobiliario y enseres,285,,285,,,
3175,2020,15020,6315,220002,91002,"Prensa,revistas,publ.per.","1.900,00",,"1.900,00",62,62,62
3176,2020,15020,6315,220003,91002,Libros y otras public.,"2.550,00",,"2.550,00",,,
3177,2020,15020,6315,220004,91002,Material informático,"1.235,00",,"1.235,00",,,
3178,2020,15020,6315,220009,91002,Otro material de oficina,190,,190,,,
3179,2020,15020,6315,223000,91002,Transporte,665,,665,,,
3180,2020,15020,6315,224003,91002,Otros riesgos,451,,451,,,
3181,2020,15020,6315,226001,91002,Atenc.Protoc. y represent,"3.682,00",,"3.682,00",,,
3182,2020,15020,6315,226002,91002,Gtos divulg. y promoción,"10.264,00",,"10.264,00",,,
3183,2020,15020,6315,226005,91002,Reuniones y conferencias,"12.323,00",,"12.323,00",,,
3184,2020,15020,6315,226009,91002,Otros gastos diversos,"6.769,00","-6.000,00",769,,,
3185,2020,15020,6315,227006,91002,"Estudio,trabajos técnicos","22.586,00","-22.000,00",586,,,
3186,2020,15020,6315,230000,91002,Dietas,"3.325,00",,"3.325,00",,,
3187,2020,15020,6315,231000,91002,Locomoción,"3.515,00",,"3.515,00",,,
3188,2020,15020,6421,216000,91002,Rep.Const. Equip informac,,,,"58,6","58,6","58,6"
3189,2020,15020,6421,220000,91002,Ordinar. no inventariable,"1.500,00",,"1.500,00",,,
3190,2020,15020,6421,220003,91002,Libros y otras public.,500,,500,,,
3191,2020,15020,6421,226002,91002,Gtos divulg. y promoción,"1.705,00",,"1.705,00",,,
3192,2020,15020,6421,226005,91002,Reuniones y conferencias,"8.000,00","3.965,20","11.965,20",,,
3193,2020,15020,6421,227006,91002,"Estudio,trabajos técnicos","20.000,00","-20.000,00",0,"1.822,26","1.822,26","1.822,26"
3194,2020,15020,6421,230000,91002,Dietas,650,,650,"18,7","18,7","18,7"
3195,2020,15020,6421,231000,91002,Locomoción,"1.000,00",,"1.000,00","14,9","14,9","14,9"
3196,2020,15020,6421,233000,91002,Gastos a través de agencias de viajes,,,,"89,1","89,1","89,1"
3197,2020,15020,6421,239000,91002,Otras indemnizaciones,"17.245,00",,"17.245,00","8.925,00","8.925,00","7.140,00"
3198,2020,15030,3151,101000,91002,"Retribuciones básicas de SGT, DG y asimi","13.031,64",,"13.031,64","13.292,28","13.292,28","13.292,28"
3199,2020,15030,3151,101001,91002,"Complemento de destino de SGT, DG y asim","14.697,48",,"14.697,48","14.991,48","14.991,48","14.991,48"
3200,2020,15030,3151,101002,91002,"Complemento específico de SGT, DG y asim","36.069,60",,"36.069,60","36.871,68","36.871,68","36.871,68"
3201,2020,15030,3151,101005,91002,"Trienios de SGT, DG y asimilados","3.814,44",,"3.814,44","3.890,88","3.890,88","3.890,88"
3202,2020,15030,3151,101006,91002,"Pagas extraordinarias de SGT, DG y asimi","4.181,06",,"4.181,06","4.264,92","4.264,92","4.264,92"
3203,2020,15030,3151,120000,91002,Sueldos de Funcionarios,"1.019.586,96",,"1.019.586,96","999.418,15","999.418,15","999.418,15"
3204,2020,15030,3151,120005,91002,Trienios de Funcionarios,"213.161,28",,"213.161,28","186.256,16","186.256,16","186.256,16"
3205,2020,15030,3151,120006,91002,Pagas extras Funcionarios,"388.548,88",,"388.548,88","357.364,65","357.364,65","357.364,65"
3206,2020,15030,3151,121000,91002,C. destino Funcionarios,"577.681,56","-23.000,00","554.681,56","524.320,29","524.320,29","524.320,29"
3207,2020,15030,3151,121001,91002,C. especif. Funcionarios,"1.116.105,84",,"1.116.105,84","1.086.985,57","1.086.985,57","1.086.985,57"
3208,2020,15030,3151,130000,91002,Salario base Labor. Fijos,"132.945,36","-26.489,10","106.456,26","106.450,26","106.450,26","106.450,26"
3209,2020,15030,3151,130001,91002,Antigüedad Labor. Fijos,"19.585,92","-3.716,90","15.869,02","14.087,11","14.087,11","14.087,11"
3210,2020,15030,3151,130002,91002,Pagas extras Labor. Fijos,"32.158,56","-6.868,84","25.289,72","24.951,39","24.951,39","24.951,39"
3211,2020,15030,3151,130003,91002,Otras remun. Labor. Fijos,"18.693,36","-2.721,30","15.972,06","17.417,08","17.417,08","17.417,08"
3212,2020,15030,3151,160000,91002,Seguridad social,"805.481,54","-12.734,76","792.746,78","760.259,35","760.259,35","760.259,35"
3213,2020,15030,3151,161000,91002,Form.Perfecc. Fun no Lab.,,,,40,40,40
3214,2020,15030,3151,161009,91002,Otros GtosSoc.Func no Lab,,"23.000,00","23.000,00","24.784,07","24.784,07","24.784,07"
3215,2020,15030,3151,203000,91002,"Arrend. Maq,inst,utillaje",285,,285,,,
3216,2020,15030,3151,205000,91002,"Arrend. Mobil.,enseres","10.000,00",,"10.000,00",,,
3217,2020,15030,3151,206000,91002,Arrend. Equip proc inform,,,,"2.541,86","2.494,29","2.156,00"
3218,2020,15030,3151,206000,91019,Arrend. Equip proc inform,,,,"2.722,50","2.722,50","2.722,50"
3219,2020,15030,3151,210000,91002,Rep.Const.Terr y B.natur.,"6.154,27",,"6.154,27","1.895,62","1.895,62","1.579,65"
3220,2020,15030,3151,212000,91002,Rep.Const. Edif. y constr,"35.000,00",,"35.000,00","23.512,87","23.387,15","21.576,54"
3221,2020,15030,3151,213000,91002,"Rep.Const. Maq,inst,utill","19.869,00",,"19.869,00","5.098,13","5.098,13","3.963,47"
3222,2020,15030,3151,214000,91002,Rep.Const. Mat. transport,800,,800,"96,25","96,25","96,25"
3223,2020,15030,3151,215000,91002,"Rep.Const. Mobil.,enseres","3.800,00",,"3.800,00",,,
3224,2020,15030,3151,216000,91002,Rep.Const. Equip informac,100,,100,"5.099,95","5.099,95","5.099,95"
3225,2020,15030,3151,220000,91002,Ordinar. no inventariable,"3.000,00",,"3.000,00","1.430,37","1.430,37","1.430,37"
3226,2020,15030,3151,220001,91002,Mobiliario y enseres,100,,100,,,
3227,2020,15030,3151,220002,91002,"Prensa,revistas,publ.per.","5.000,00",,"5.000,00","437,58","437,58","437,58"
3228,2020,15030,3151,220003,91002,Libros y otras public.,"2.000,00",,"2.000,00","1.323,70","1.323,70","1.323,70"
3229,2020,15030,3151,220004,91002,Material informático,100,,100,"338,8","338,8","338,8"
3230,2020,15030,3151,221000,91002,Energía eléctrica,"54.000,00",,"54.000,00","27.663,78","23.718,26","22.809,95"
3231,2020,15030,3151,221001,91002,Agua,"4.000,00",,"4.000,00","826,72","826,72","826,72"
3232,2020,15030,3151,221002,91002,Gas,200,,200,"8.550,00","5.405,07","4.667,37"
3233,2020,15030,3151,221003,91002,Combustibles,"15.000,00",,"15.000,00","196,32","196,32","196,32"
3234,2020,15030,3151,221004,91002,Vestuario,100,,100,"2.024,80","2.024,80","1.696,53"
3235,2020,15030,3151,221006,91002,Productos farmacéuticos,100,,100,,,
3236,2020,15030,3151,221009,91002,Otros suministros,"2.000,00",,"2.000,00","1.276,75","1.276,75","1.276,75"
3237,2020,15030,3151,222000,91002,Telefónicas,"4.000,00","-2.000,00","2.000,00",,,
3238,2020,15030,3151,222001,91002,Postales,100,,100,145,145,145
3239,2020,15030,3151,223000,91002,Transporte,"1.000,00",,"1.000,00",,,
3240,2020,15030,3151,225000,91002,Tributos locales,"60.000,00","-60.000,00",0,"2.463,84","2.463,84","2.463,84"
3241,2020,15030,3151,225001,91002,Tributos autonómicos,,,,"2,55","2,55","2,55"
3242,2020,15030,3151,225002,91002,Tributos estatales,,"-18.373,77","-18.373,77","8,2","8,2","8,2"
3243,2020,15030,3151,226000,91002,Cánones,50,,50,"44,46","44,46","44,46"
