_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
716,2014,G,4,47,470,470025,Ayudas Guarderías Empr.,Ayudas a Guarderías de Empresas
717,2014,G,4,47,470,470026,Fom. Cooperativas.,Fomento y creación empleo en Coop. y S. Laborales
718,2014,G,4,47,470,470027,Apoyo a Discp. Psiq. CEE,Contr. personal de apoyo a discap. psiq. en C.E.E.
719,2014,G,4,47,470,470028,Contratación Prog.ARINSER,Subvención Contratación Programa Aragón Inserta
720,2014,G,4,47,470,470029,Fto contratac. discapac.,Fomento de la contratación de discapacitados
721,2014,G,4,47,470,470030,Fomento contrat. estable,Fomento de la Contratación Estable
722,2014,G,4,47,470,470031,Fomen contr estable mujer,Fomento de la Contratación Estable de mujeres
723,2014,G,4,47,470,470032,Fto Empleo Aut. mujeres,Fomento Empleo Autónomos mujeres
724,2014,G,4,47,470,470033,Fto.Empleo Coop y SS.LL,Fomento Empleo Cooperat.y Soc.Laborales
725,2014,G,4,47,470,470034,Coop y SSLL incorp discap,Fomento Empleo Coop. y SS.LL. incorpor.  discap.
726,2014,G,4,47,470,470035,Coop y SSLL incorp mujer,Fomento Empleo Coop. y SS.LL incorpor.  mujeres
727,2014,G,4,47,470,470036,Formación FIP,Formación e Inserción Profesional
728,2014,G,4,47,470,470037,Integrac.Lab.Discapac.,Integración laboral de discapacitados
729,2014,G,4,47,470,470038,Prog.Fto.Empl.Autón.Mujer,Programa de fomento de empleo autónomo de mujeres
730,2014,G,4,47,470,470039,Prog.Fto Empl. Autónomos,Programa de fomento de empleo de autónomos
731,2014,G,4,47,470,470040,Promoción Empleo Autónomo,Promoción de Empleo Autónomo
732,2014,G,4,47,470,470041,Subv Empresas In+Empleo,Subvenciones a Empresas Iniciativa+Empleo
733,2014,G,4,47,470,470042,Contratac. indef. discap.,Subv.contrat.indefinida trabajadores discapacitad.
734,2014,G,4,47,470,470043,Acc.Compl.Formac.Continua,Acciones complementarias de Formación Continua
735,2014,G,4,47,470,470044,Apoyo a Edic.y Public.Per,Apoyo a Ediciones y Publicaciones Periódicas
736,2014,G,4,47,470,470045,Campañas escol. deportiv.,Campañas Escolares Deportivas
737,2014,G,4,47,470,470046,Planes de vivienda,Planes de vivienda
738,2014,G,4,47,470,470047,Serv.Pre.Creación Consor,Opt.Servicios Previos ConsorcioTransp Área de Zgza
739,2014,G,4,47,470,470048,Subv.internacionaliz empr,Subvenciones internacionalización ac. empresas
740,2014,G,4,47,470,470049,pro prom línea reg viaj i,Promoción líneas regulares viajeros interés espec
741,2014,G,4,47,470,470050,Aut. Villafranca-El Burgo,Concesión autopista Villafranca-El Burgo de Ebro
742,2014,G,4,47,470,470051,Ayuda expositores QUALIME,Ayuda expositores feria QUALIMEN
743,2014,G,4,47,470,470052,Estac Central Autob Zgoza,Compromisos Estación Central Autobuses de Zaragoza
744,2014,G,4,47,470,470053,Difus. fom. y ahorro ener,"Act. difusión, fomento y ahorro energético"
745,2014,G,4,47,470,470055,Cont. discap. P. Intro,Contr. discapacitados Prg. Intro
746,2014,G,4,47,470,470056,Unidades apoyo C.E.E.,Unidades apoyo Centros Especiales Empleo
747,2014,G,4,47,470,470057,Fomento calidad prod.agro,Fomento calidad producción agroalimentaria
748,2014,G,4,47,470,470058,Fom.uso ef.energi y renov,Fom uso eficiente de la energia y energías renovab
749,2014,G,4,47,470,470059,Subv. Prg. Empleo apoyo,Subvenciones Programa Empleo con apoyo
750,2014,G,4,47,470,470060,Cmdad Trabajo Pirineos,Convocatoria Comunidad de Trabajo de los Pirineos
751,2014,G,4,47,470,470061,Autopista Peaje 2,Concesión Autopista Peaje 2
752,2014,G,4,47,470,470062,Autopista Peaje 68,Concesión Autopista Peaje 68
753,2014,G,4,47,470,470063,Innovación emp. aragonesa,Innovación en Empresas Aragonesas
754,2014,G,4,47,470,470064,Fruta escolar en escuelas,Plan fruta escolar en las escuelas
755,2014,G,4,47,470,470065,Fomento estr. asoc. agrar,Fomento Estructuras Asociativas Agrarias
756,2014,G,4,47,470,470066,Convenios Clubs Deportivo,Convenios Clubs Deportivos
757,2014,G,4,47,470,470067,Compensación conces. res.,Compensación concesionarios gestión residuos
758,2014,G,4,47,470,470068,Fom Prom Dep Universidad,Fomento y Promoción Deporte Universidad
759,2014,G,4,47,470,470069,Conv. Eventos Deportivos,Convenios Eventos Deportivos
760,2014,G,4,47,470,470070,Proy interna. actividades,Proy internacionalización actividades púb-privadas
761,2014,G,4,47,470,470071,Proy interna. formativas,Proy internacionalización act formativas y laboral
762,2014,G,4,47,470,470072,Subv. ac. prom. turística,Subvenciones acciones promoción turística
763,2014,G,4,47,470,470073,Act. prog. Med. Empresas,Actuaciones para programa Medianas Empresas
764,2014,G,4,47,470,470074,resrv plazas.Comp sobreco,Reserva de plazas.Compensación sobrecoste
765,2014,G,4,47,470,470075,Fomento contr. innovación,Fomento a la contratación para la innovación
766,2014,G,4,47,470,470076,Alquiler social,Alquiler social
767,2014,G,4,47,470,470077,Teleformación,Teleformación
768,2014,G,4,47,470,470078,Formación en idiomas,Formación en idiomas
769,2014,G,4,47,470,470079,Apoyo rto viveros empresa,Apoyo rendimiento viveros empresa
770,2014,G,4,47,470,470080,Apoyo FP dual,Apoyo FP dual
771,2014,G,4,47,470,470081,Subvención empresas sector ferial,Subvención empresas sector ferial
772,2014,G,4,47,470,470082,Programa LIFE,Programa LIFE
773,2014,G,4,48,480,480001,Seminario Por la Paz,Fundación Seminario Investigación para la Paz
774,2014,G,4,48,480,480002,Subvenciones directas,Subvenciones Directas
775,2014,G,4,48,480,480003,Fund.Aspect.Pol. e Inst.,Subv.Fundac.Aspectos Políticos e Instituc.Aragón
776,2014,G,4,48,480,480004,Subvenciones directas,Subvenciones Directas
777,2014,G,4,48,480,480005,Comunidades Arag Exterior,Ayudas a Comunidades Aragonesas del Exterior
778,2014,G,4,48,480,480006,Prom.Conocim.Derecho Arag,Promoción Conocimiento del Derecho Aragonés
779,2014,G,4,48,480,480007,Fomento del Asociac.Munic,Fomento del Asociacionismo Municipal
780,2014,G,4,48,480,480008,Ayudas Protección Civil,Ayudas de Protección Civil
781,2014,G,4,48,480,480009,Ayudas Escuelas Taurinas,Ayudas Escuelas Taurinas
782,2014,G,4,48,480,480010,Subvenciones directas,Subvenciones Directas
783,2014,G,4,48,480,480011,Subvenciones directas,Subvenciones Directas
784,2014,G,4,48,480,480012,Ayudas Postgrados y otros,Ayudas Postgrados y otros
785,2014,G,4,48,480,480013,Apoyo a Ent Interés Gral,Apoyo a Entidades de interés general
786,2014,G,4,48,480,480014,Subv.internacionaliz inst,Subvenciones Internacionalización ac instituciones
787,2014,G,4,48,480,480015,Sub Centrales Sindicales,Subvenciones a  Centrales Sindicales
788,2014,G,4,48,480,480016,Ayud.Jubil. Reest.Empres.,Ayudas Jubilación y Reestructuración Empresas
789,2014,G,4,48,480,480017,Plan Dir.Prev.Riesg.Lab.,Plan Director Prev.de Riesgos Laborales de la C.A.
790,2014,G,4,48,480,480018,Conv. Prev. Riesgos Lab.,Convenios Colaboración (Prev. Riesgos Laborales)
791,2014,G,4,48,480,480019,Serv.Arag.Med.Arbitraje,Servicio Aragonés de Mediación y Arbitraje
792,2014,G,4,48,480,480020,Subvencion AVAEL,Subv.Asoc.Víctimas Acc.y Enfermedades Laborales
793,2014,G,4,48,480,480021,Subv.Asoc. Empres. Repr.,Subv. Asociaciones Empresarios más representativas
794,2014,G,4,48,480,480022,Subv.Centrales Sindicales,Subvenciones a  Centrales Sindicales
795,2014,G,4,48,480,480023,Subv.Integr.Social Inmig.,Subv. Entidades Sociales Integración Inmigrantes
796,2014,G,4,48,480,480024,Subv. Asoc. Inmigrantes,Subv. Apoyo  Asociaciones de Inmigrantes en Aragón
797,2014,G,4,48,480,480025,"Progr.UE-Conv.,Est.,Inst.","Programas U.E. Convenios, Estudios e Instituciones"
798,2014,G,4,48,480,480026,Subv.Proyec.Coop.Transfr.,Subv. Proyectos de Cooperación Transfronteriza
799,2014,G,4,48,480,480027,Org.y colab.Foro Urbaníst,Organización y Colaboración Foros Urbanísticos
800,2014,G,4,48,480,480028,Asoc.Emp. Org.Sind.Ttes.,Ayudas a Asociaciones Empres.y Organiz.Sind.Ttes.
801,2014,G,4,48,480,480029,Organizac.Ttes Terrestres,Ayudas a Organiz. relacionados con Ttes.Terrestres
802,2014,G,4,48,480,480030,Fund.Transp.Traves.Centr.,Fundación Transpirenaica Travesía Central Pirineos
803,2014,G,4,48,480,480031,Actividades Agrarias,Apoyo a Actividades Agrarias
804,2014,G,4,48,480,480032,Mej.Pr.Aceite Oliva Form.,Mejora producción Aceite de Oliva: Formación
805,2014,G,4,48,480,480033,Fom.Calidad Prod.Agroal.,Fomento calidad producción Agroalimentaria
806,2014,G,4,48,480,480034,Apoyo Asoc. Razas Autoct.,Apoyo Asociación Razas Autóctonas Peligro Extinc.
807,2014,G,4,48,480,480035,Certámenes Ganaderos,Certámenes Ganaderos
808,2014,G,4,48,480,480036,Convenios Asoc. Ganaderos,Convenios con Asociaciones de Ganaderos
809,2014,G,4,48,480,480037,Federac.Razas Autóctonas,Federación de Razas Autóctonas
810,2014,G,4,48,480,480038,Apoyo Activid.Formativas,Apoyo a actividades formativas
811,2014,G,4,48,480,480039,Formac.Medidas Agroambie.,Formación de Medidas Agroambientales
812,2014,G,4,48,480,480040,Subv. Ind Com y Turismo,"Subv. varias áreas Industria, Comercio y Turismo"
813,2014,G,4,48,480,480041,Calidad y Seg. Nuev. Tec.,"Subv.Form.y Difus. Calidad,Seg.y Nuev.Tecnolog."
814,2014,G,4,48,480,480042,Acc.Estratégicas Sector.,Acciones Estratégicas Sectoriales
815,2014,G,4,48,480,480043,Fto Nuevas Tecn.Hidrógeno,Fomento Nuevas Tecn. relacionadas con el Hidrógeno
816,2014,G,4,48,480,480044,Mejora Comp.y Moder.Pyme,Subv.Mejora compet.y modern.PYME con Org.Interm.
817,2014,G,4,48,480,480045,Apoyo a Inic.Fto.Mineria,Apoyo a iniciativas de fomento del Sector Minero
818,2014,G,4,48,480,480046,Apoyo Comercio Asociado,Apoyo al Comercio Asociado
819,2014,G,4,48,480,480047,Asociac.Calidad Comercio,Subv. Asociaciones Calidad Comercio
820,2014,G,4,48,480,480048,Asociac.Formac.Comercio,Subv. Asociaciones formación Comercio
821,2014,G,4,48,480,480049,Subv.Comercio Medio Rural,Subv. Comercio Medio Rural
822,2014,G,4,48,480,480050,Subv. Promoción Artesania,Subv. Promoción Artesanía
823,2014,G,4,48,480,480051,"Prom.Ferias, Instit.Fer.","Subv. Promoción Ferias, Instituciones Feriales"
824,2014,G,4,48,480,480052,Relevo Generac.Comercio,Subv. Relevo Generacional Comercio
825,2014,G,4,48,480,480053,Subv.Promoción Turística,Subv.Promoción Turística
826,2014,G,4,48,480,480054,A Entid.Carácter Asist.,Apoyo a Entidades de Carácter Asistencial
827,2014,G,4,48,480,480055,Org Reunion Cientif Salud,Organiz.Reuniones Científicas Sobre Temas de Salud
828,2014,G,4,48,480,480056,Inf. y Doc. Salud Consumo,Inform. y Docum. en materia de Salud y Consumo
829,2014,G,4,48,480,480057,Transf Fund Andrea Prader,Transferencia a la Fundación Andrea Prader
830,2014,G,4,48,480,480058,Prest.Serv.Asistenciales,Prestaciones por Servicios Asistenciales
831,2014,G,4,48,480,480059,Prest.Entregas por Despl.,Prestaciones-Entregas por desplazamiento
832,2014,G,4,48,480,480060,Prestaciones-Prótesis,Prestaciones-Prótesis
833,2014,G,4,48,480,480061,Pres vehic para inválidos,Prestaciones-Vehículos para inválidos
834,2014,G,4,48,480,480062,Ctro.Escol. Pyt consumo,Centros escolares para proyectos sobre Consumo
835,2014,G,4,48,480,480063,Promoción del consumo,Promoción del Consumo
836,2014,G,4,48,480,480064,Actuacs.S/ Salud Pública,Actuaciones en materia de Salud Pública
837,2014,G,4,48,480,480065,Educación para la Salud,Educación Para la Salud
838,2014,G,4,48,480,480066,Prev.Asis.y Reins.Drog.,"Prev., Asistencia y Reinserción Drogodependencias"
839,2014,G,4,48,480,480067,Progr. Prevención S.I.D.A,Programa Prevención S.I.D.A.
840,2014,G,4,48,480,480068,Iniciativas Ciencia y Soc,Iniciativas en Ciencia y Sociedad
841,2014,G,4,48,480,480069,F. Univ. A. Gargallo UVTe,F. Univ. A. Gargallo - Cursos U. Verano de Teruel
842,2014,G,4,48,480,480070,Becas y Ayudas Activ.Univ,Becas y Ayudas para la Actividad Universitaria
843,2014,G,4,48,480,480071,Investigación y Sociedad,Investigación y Sociedad
844,2014,G,4,48,480,480072,Fomento Investigación,Fomento a la Investigación
845,2014,G,4,48,480,480073,Creac Cont Digit. Soc.Inf,Creación Contenidos Digitales Sdad Información
846,2014,G,4,48,480,480074,Prom e Implant TICS,Prom.e Implant.Tecnol.Inform.y Comun.
847,2014,G,4,48,480,480075,Ayudas al Transp Escolar,Ayudas al Transporte Escolar
848,2014,G,4,48,480,480076,Subv a Centrales Sindical,Subvenciones a Centrales Sindicales
849,2014,G,4,48,480,480077,Programa Educ.Adul.,Programas Educación Adultos
850,2014,G,4,48,480,480078,Conv. Fundac.Arsen.Jimeno,Convenio Fundación Arsenio Jimeno
851,2014,G,4,48,480,480079,Garantía Social,Garantía Social
852,2014,G,4,48,480,480080,Premio Nac. Don Bosco,Casa Salesiana N.S.Pilar Premio Nac. Don Bosco
853,2014,G,4,48,480,480081,Ayudas Individuales,Ayudas Individuales
854,2014,G,4,48,480,480082,Antig Prof.Concert. Infan,Ed Infantil-Primaria: Antigüedad Profesorado Conc.
855,2014,G,4,48,480,480083,Ed.Inf:Grat. libros txto,Gratuidad libros texto:Educ. Infantil y Primaria
856,2014,G,4,48,480,480084,Becas Comedor Vacaciones,Becas comedor en vacaciones
857,2014,G,4,48,480,480085,Educ.Inf: E.Concertada,Educación Infantil y Primaria:Enseñanza Concertada
858,2014,G,4,48,480,480086,Financ.2º Ciclo Educ.Inf.,Financiación 2º Ciclo Educación Infantil
859,2014,G,4,48,480,480087,Guarderías no Municipales,Guarderías no Municipales
860,2014,G,4,48,480,480088,Ed. Secund: E.Concertada,Educación Secundaria: Enseñanza Concertada
861,2014,G,4,48,480,480089,Ed.Sec:Grat. libros texto,Gratuidad libros de texto en Ed. Secundaria y F.P.
862,2014,G,4,48,480,480090,Becas Vacaciones,Becas Vacaciones
863,2014,G,4,48,480,480091,Educ.Espec.: E.Concertada,Educación Especial: Enseñanza Concertada
864,2014,G,4,48,480,480092,Ed.Esp:Grat. libros texto,Gratuidad libros de texto en Educación Especial
865,2014,G,4,48,480,480093,Programas Educativos,Programas Educativos
866,2014,G,4,48,480,480094,Apoyo a Edic.y Public.Per,Apoyo a Ediciones y Publicaciones Periódicas
867,2014,G,4,48,480,480095,Apoyo a Ferias Del Libro,Apoyo a Ferias del Libro
868,2014,G,4,48,480,480096,Fund. Festiv. Cine Huesca,Fundación Festival de Cine de Huesca
869,2014,G,4,48,480,480097,I.E.Turolenses C.Luis Buñ,I. Estudios Turolenses Ctro Luis Buñuel de Calanda
870,2014,G,4,48,480,480098,Ayudas Producc. Audiovis.,Ayudas a la Producción Audiovisual
871,2014,G,4,48,480,480099,Sdad. Filarmón. Zaragoza,Sociedad Filarmónica de Zaragoza
872,2014,G,4,48,480,480100,Fund. Pro Real Ac. Españ.,Fundación Pro Real Academia Española
873,2014,G,4,48,480,480101,Centro Estudios Mudéjares,Centro de Estudios Mudéjares
874,2014,G,4,48,480,480102,Prom.Mov. Juv. RAAJ,Promoción movilidad juvenil en RAAJ
875,2014,G,4,48,480,480103,Subv. Asociac.Culturales,Subv. Asociaciones Culturales
876,2014,G,4,48,480,480104,Arch Pri y Mus Asoc. Cult,Archivos Privados y Museos Gestionados Asoc.Cult
877,2014,G,4,48,480,480105,Arch Priv y Museos Sistem,Archivos Privados y Museos Sistemas
878,2014,G,4,48,480,480106,Fundación Beulas,Fundación Beulas
879,2014,G,4,48,480,480107,Asoc.Juv. Jóvenes Inm.,A Asoc.Juveniles para trabajo jóvenes inmigrantes
880,2014,G,4,48,480,480108,Prom y Dif Patr Hist Arti,Promoción y Difusión del Patr.Histórico Artístico
881,2014,G,4,48,480,480109,Deporte Universitario,Deporte Universitario
882,2014,G,4,48,480,480110,Fed.Ar.Dptes Inv. Ctro.D.,Fed.Ar.Dptes Ctro Esp.Tecn.Deportes Invierno Jaca
883,2014,G,4,48,480,480111,Fundación Jaca 2007,Fundación Jaca 2007
884,2014,G,4,48,480,480112,Juegos Escolares,Juegos Escolares
885,2014,G,4,48,480,480113,Ayudas Clubes niv cualif.,Programa Ayudas Clubes nivel cualificado de Aragón
886,2014,G,4,48,480,480114,Ayud deport. nivel cualif,Ayudas a deportistas de nivel cualificado
887,2014,G,4,48,480,480115,Pytos. Federativ.y Clubes,Proyectos Federativos y Clubes
888,2014,G,4,48,480,480116,Fto.Act.Amb. cons. M.Amb,"Fto Act. Ambient. Conserv, Mejora y Calidad M.Amb."
889,2014,G,4,48,480,480117,Activ en Materia de M Nat,Actividades en Materia de Medio Natural
890,2014,G,4,48,480,480118,Act. Materia C. Ambiental,Fomento Activ. para la Mejora de la G. Ambiental
891,2014,G,4,48,480,480119,Conven Recog.Papel/Cartón,Convenio Recogida Selectiva de Papel en la C.A.A.
892,2014,G,4,48,480,480120,Sensibilización Ambiental,Fomento de Sensibilización Ambiental
893,2014,G,4,48,480,480121,Escuela abierta,Escuela abierta
894,2014,G,4,48,480,480122,Ayudas a activ. Asociac.,Ayudas a actividades de las Asociaciones
895,2014,G,4,48,480,480123,Ayudas partos múltiples,Ayudas por Partos Múltiples
896,2014,G,4,48,480,480124,Dllo.Polít.Demogr.y Pobl.,Desarrollo Política Demográfica y Poblacional
897,2014,G,4,48,480,480125,Puntos de Encuentro,Puntos de Encuentro
898,2014,G,4,48,480,480126,Prom.y Form.de Jov.Cread.,Promoción y formación de jóvenes creadores
899,2014,G,4,48,480,480127,"Pytos.Juventud,Aso.y Ent.",Proyectos de Juventud de Asociaciones y Entidades
900,2014,G,4,48,480,480128,Subv. Cons. Juventud,Subv. al Consejo de la Juventud de Aragón
901,2014,G,4,48,480,480129,Subv. Promoc.Dllo Económ,Subvenciones para Promoción y Desarrollo Económico
902,2014,G,4,48,480,480131,Consorcio Expo Zgz 08,Consorcio Expo Zaragoza 2008
903,2014,G,4,48,480,480132,Dec.100/2000 Indemnizac.,Decreto 100/2000 personas privadas de libertad
904,2014,G,4,48,480,480133,Resp.Civil y Seg. Accid.,Responsabilidad Civil y Seguro de Accidentes
905,2014,G,4,48,480,480134,Vigilancia Salud,Vigilancia Salud
906,2014,G,4,48,480,480135,Int.Lab.Discap. Psíquicos,Acc integración laboral discapacitados psíquicos
907,2014,G,4,48,480,480136,Acc.Compl.Formac.Continua,Acciones Complementarias de Formación Continua
908,2014,G,4,48,480,480137,Acc.Orient.Búsqueda Emp.,Acciones Inform.Orient.y Búsqueda Empleo
909,2014,G,4,48,480,480138,Acc.Inserc.(Agent.Social),Acciones Inserción Contr.Progr.-Agentes.Sociales
910,2014,G,4,48,480,480139,Becas Escuelas Taller,Formación Becas Escuelas Taller
911,2014,G,4,48,480,480140,Becas FIP,Becas de Formación e Inserción Profesional
912,2014,G,4,48,480,480141,Contr Programa continua,Contratos Programa Formación Continua
913,2014,G,4,48,480,480142,Iniciativa Comun.Equal,Formación Iniciativa Comunitaria Equal
914,2014,G,4,48,480,480143,Planes Form. D.G.A.,Planes de Formación de la D.G.A.
915,2014,G,4,48,480,480144,Form. Agentes Sociales,Formación de Agentes Sociales
916,2014,G,4,48,480,480145,"Form. Escuelas Taller,Com","Formación Escuelas Taller, atención a la Comarca"
917,2014,G,4,48,480,480146,Formación FIP,Formación e Inserción Profesional
918,2014,G,4,48,480,480147,Form.Fomen.y Dif.Ecom.Soc,"Formación,Fomento y Difusión de la Economía Social"
919,2014,G,4,48,480,480148,Prog.Inserc. Empleo,Programas de Inserción en el Empleo
920,2014,G,4,48,480,480149,Contratación desempleados,Subvención a la contratación de desempleados
921,2014,G,4,48,480,480150,Cuotas SS Pago Único,Subvención cuotas Seg. Social pago único
922,2014,G,4,48,480,480151,Subv.Direct.Form.Empleo,Subvenciones directas para Formación Empleo
923,2014,G,4,48,480,480152,A Centrales Sindicales,A Centrales Sindicales
924,2014,G,4,48,480,480153,Farmacia- Recetas Médicas,Farmacia- Recetas médicas
925,2014,G,4,48,480,480154,Pens. Ancianos y Enfermos,Pensiones de ancianos y enfermos
926,2014,G,4,48,480,480155,Prev. Malos Tratos Inf.,Prevención de malos tratos a la infancia
927,2014,G,4,48,480,480156,Ingr. Aragonés Inserción,Ingreso Aragonés de Inserción
928,2014,G,4,48,480,480157,Programas de Inclusión,Programas de inclusión
929,2014,G,4,48,480,480158,Progr.Inserción Sociolab.,Programa de Inserción Sociolaboral
930,2014,G,4,48,480,480159,Prest. Económicas S.S.,Prestaciones económicas de Servicios Sociales
931,2014,G,4,48,480,480160,Programas de Mayores,Programas de mayores
932,2014,G,4,48,480,480161,Programas de Menores,Programas de menores
933,2014,G,4,48,480,480162,Programas Discapacitados,Programas discapacitados
934,2014,G,4,48,480,480163,Becarios Proyectos de Investigación,Becarios Proyectos de Investigación
935,2014,G,4,48,480,480164,Conv.Com.Regant. Arag-Cat,Convenio Comunidad Regantes Canal Aragón-Cataluña
936,2014,G,4,48,480,480166,Becas arag. resd. América,Programa Becas a aragoneses residentes en América
937,2014,G,4,48,480,480167,Inf. y divulg. agroalim.,Información y divulgación agroalimentaria
938,2014,G,4,48,480,480168,Conv.Viveristas clon vid,Conv. Asoc. Viveristas distribución clones de vid
939,2014,G,4,48,480,480169,Particip Institucional,Participación Institucional (Decreto 250/2001)
940,2014,G,4,48,480,480170,Becas form. Estadística,Becas de formación en Estadística Pública
941,2014,G,4,48,480,480171,Dllo Estudios Económicos,Desarrollo de Estudios Económicos
942,2014,G,4,48,480,480172,Becas form. Coyunt.Econ.,"Becas formac. Coyunt.Econ., Análisis Mercados"
943,2014,G,4,48,480,480173,Becas form. Intervención,Becas de formación en Intervención
944,2014,G,4,48,480,480174,Becas form. Tributos Ced.,Becas de formación en Tributos Cedidos
945,2014,G,4,48,480,480175,Becas form. Relac.Laboral,Becas de formación en Relaciones Laborales
946,2014,G,4,48,480,480176,Actuac. O.Negoc.Colectiva,Actuac. Observ Negociación Colectiva (D.22/2005)
947,2014,G,4,48,480,480177,Ayudas INTERREG III 00-08,Ayudas Marco I.C. INTERREG III Período 2000-2008
948,2014,G,4,48,480,480178,Becas form. temas europ.,Becas de formación en temas europeos
949,2014,G,4,48,480,480179,Planif. Acc. Social,Apoyo a la planificación en materia de acc. social
950,2014,G,4,48,480,480180,Fom.uso ef.energi y renov,Fom uso eficiente de la energia y energías renovab
951,2014,G,4,48,480,480181,Form. Técnicos Deportivos,Formación Técnicos Deportivos
952,2014,G,4,48,480,480182,Eventos Deportivos,Eventos Deportivos
953,2014,G,4,48,480,480183,Fed. Aragonesa Montañismo,Federación Aragonesa de Montañismo
954,2014,G,4,48,480,480184,Antig Prof.Concert. Secun,Ed  Secund. y F.P.: Antigüedad Profesorado Concert
955,2014,G,4,48,480,480185,Desplazam. de pacientes,Desplazamiento de pacientes
956,2014,G,4,48,480,480186,Formación del profesorado,Formación del profesorado
957,2014,G,4,48,480,480187,Ayudas guarderías empres.,Ayudas a guarderías de empresas a través de fundac
958,2014,G,4,48,480,480188,Plan integr apoyo familia,Plan integral de apoyo a la familia
959,2014,G,4,48,480,480189,Subv. Grupos Parlamentar.,Subvenciones a Grupos Parlamentarios
960,2014,G,4,48,480,480190,Conciertos y conv. Cortes,Conciertos y convenios de las Cortes de Aragón
961,2014,G,4,48,480,480191,Conv. Justicia de Aragón,Convenio con el Justicia de Aragón
962,2014,G,4,48,480,480192,Conv. Errad.Violenc.Gén.,Conv. progr. prev. y erradicación violencia genero
963,2014,G,4,48,480,480193,Casas de acogida,Casas de acogida
964,2014,G,4,48,480,480194,Prog.Igual.Oportun.M/H,Programas Igualdad de Oportunidades Mujeres/Hombre
965,2014,G,4,48,480,480195,Conv.Mant.Ctros S.Soc.,Conv. Manten.Ctros Comarcales Inform. y S.Sociales
966,2014,G,4,48,480,480196,Proy.EQUAL Igual.Oportun.,Proyectos EQUAL para igualdad de oportunidades
967,2014,G,4,48,480,480197,Conv. Asoc. Donantes,Convenio con Asociaciones de Donantes
968,2014,G,4,48,480,480198,Premios Inv.Cienc. Salud,Premios de Investigación en Ciencias de la Salud
969,2014,G,4,48,480,480199,Fundación Amantes,Fundación Amantes
970,2014,G,4,48,480,480200,Fund.Cjto.Paleont.Teruel,Fundación Conjunto Paleontológico de Teruel
971,2014,G,4,48,480,480201,Becas comedor vac.Ed.Sec,Becas comedor vacaciones - Educación Secundaria
972,2014,G,4,48,480,480202,Becas Dllo Form.C.Escolar,Becas para dllo de formación en el Consejo Escolar
973,2014,G,4,48,480,480203,Fund.Resid.Estud.Madrid,Fundación Residencia Estudiantes de Madrid
974,2014,G,4,48,480,480204,Sub.Pro.Refuerzo y Acogid,Subvenciones Programa de Refuerzo y Acogida
975,2014,G,4,48,480,480205,Apoyo Conc. Vida Fam. Lab,Apoyo Conciliación Vida Familiar y Laboral
976,2014,G,4,48,480,480206,Jaca 2014,Jaca 2014
977,2014,G,4,48,480,480207,Apoyo Acogida Inmigrantes,Apoyo Entid.Soc. Apoyo y Acogida de Inmigrante
978,2014,G,4,48,480,480208,Proy.Invest. Lineas Prior,Proyectos de investigación. Líneas prioritarias
979,2014,G,4,48,480,480209,Becas prácticas SP.Empleo,Becas de formación en prácticas del S.P. de Empleo
980,2014,G,4,48,480,480210,Gest.Reg.Cal. Ternasco Ar,Gest.Reg.Públ. y Sistem.Calidad Ternasco de Aragón
981,2014,G,4,48,480,480211,Ay.víctimas viol.género,Ayudas a mujeres víctimas violencia género
982,2014,G,4,48,480,480212,Ay. C.U.E.M.U.M.,Ay. realiz. cursos medicina urgencias montaña
983,2014,G,4,48,480,480213,Premios MIR,Premios MIR (premios a la excelencia)
984,2014,G,4,48,480,480214,Becas Formación Cntr.Nac.,Becas de Formación Centros Nacionales
985,2014,G,4,48,480,480215,Gastos Electorales,Gastos Electorales
986,2014,G,4,48,480,480216,Prest.Econ. vinc. depend.,Prestaciones económ. vinculadas a la dependencia
987,2014,G,4,48,480,480217,Subv. fomento comercio,Subvenciones fomento de la actividad comercial
988,2014,G,4,48,480,480218,Colonias Urbanas,Colonias Urbanas
989,2014,G,4,48,480,480219,Vac.Familias albergues,Bonif. vacaciones familias en albergues y hosped.
990,2014,G,4,48,480,480220,Estadística Agraria,Estadística Agraria
991,2014,G,4,48,480,480221,Apoyo Red Des. Rural,Apoyo Red Desarrollo Rural
992,2014,G,4,48,480,480222,Selec. genética EET ovino,Selección genética resistencia EET en ganado ovino
993,2014,G,4,48,480,480223,Premios Formacion Prof.,Premios Formación Profesional
994,2014,G,4,48,480,480224,Asociación Ind. Alimentac,Asociación Industrias de Alimentación en Aragón
995,2014,G,4,48,480,480225,Auditorias Entidades Asoc,Auditorias Entidades Asociativas
996,2014,G,4,48,480,480226,Ayudas emancipación joven,Ayudas a la emancipación joven
997,2014,G,4,48,480,480227,Premios Juventud,Premios Juventud
998,2014,G,4,48,480,480228,T.Ag.Arag. Invest. y Dllo,Transf. Fund. Agencia Arag. para Investig. y Dllo
999,2014,G,4,48,480,480229,Programas de prevención,Programas de prevención
1000,2014,G,4,48,480,480230,Valor. personas depend.,Valoración personas dependientes
1001,2014,G,4,48,480,480231,Asoc. apoyo dep. área fam,Asoc. apoyo a dependientes en el área familiar
1002,2014,G,4,48,480,480232,Asesoramiento entidades,Asesoramiento de entidades
