_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
681,2013,G,4,47,470,470003,Planes Form. D.G.A.,Planes de Formación del Gobierno de Aragón
682,2013,G,4,47,470,470004,Líneas Deficitar.Viajer.,Ayudas a líneas deficitarias de viajeros
683,2013,G,4,47,470,470005,Serv.Regul.Viajeros C-Pr,Establecimiento de Servicios Regulares de viajeros: Contratos Programa
684,2013,G,4,47,470,470006,Estadística Agraria,Estadística Agraria
685,2013,G,4,47,470,470007,Política Agraria Comunit.,Política Agraria Comunitaria
686,2013,G,4,47,470,470008,Ayudas Nacion.Complem.PAC,Ayudas Nacionales Complementarias a la Política Agraria Comunitaria
687,2013,G,4,47,470,470009,Fomento Comercialización,Fomento de la comercialización de productos agrarios y alimentarios
688,2013,G,4,47,470,470010,Reestructuración Asociat.,Reestructuración de las Entidades Asociativas
689,2013,G,4,47,470,470011,Convenios Bodegas Piloto,Convenios con Bodegas Piloto
690,2013,G,4,47,470,470012,Seguim.Trazabilid.Cereal.,Seguimiento de la trazabilidad de cereales
691,2013,G,4,47,470,470013,Formac.Entidades Asociat.,Formación de Entidades Asociativas
692,2013,G,4,47,470,470014,"Difus.,Fom.y Ahorro Energ","Actuaciones para difusión, fomento y ahorro energético"
693,2013,G,4,47,470,470015,Subv. Empresas Artesanas,Subvenciones a Empresas Artesanas
694,2013,G,4,47,470,470016,Imp y Promoc TIC,Implantación y promoción de las Tecnologías de la Información y las Comunicaciones (TIC)
695,2013,G,4,47,470,470017,Creac Cont Digit. Soc.Inf,Creación de Contenidos Digitales para la Sociedad de la Información
696,2013,G,4,47,470,470018,Ay. formac. Ctros Trabajo,Ayudas para formación en centros de trabajo
697,2013,G,4,47,470,470019,Apoyo a Artes Plásticas,Apoyo a las Artes Plásticas
698,2013,G,4,47,470,470020,Ayudas Teatro y Danza,Ayudas al Teatro y a la Danza
699,2013,G,4,47,470,470021,Ayudas Producc. Audiovis.,Ayudas a la Producción Audiovisual
700,2013,G,4,47,470,470022,Ayudas a la Música,Ayudas a la Música
701,2013,G,4,47,470,470023,Act.Dep.Centros J.Escolar,Promoción de la actividad deportiva con centros privados: Juegos Escolares
702,2013,G,4,47,470,470025,Ayudas Guarderías Empr.,Ayudas a Guarderías de Empresas
703,2013,G,4,47,470,470026,Fom. Cooperativas.,Fomento y creación de empleo en cooperativas y sociedades laborales
704,2013,G,4,47,470,470027,Apoyo a Discp. Psiq. CEE,Subvención por la contratación de personal de apoyo a discapacitados psíquicos y mentales en Centros Especiales de Empleo
705,2013,G,4,47,470,470028,Contratación Prog.ARINSER,Subvención por la contratación por al Programa Aragón Inserta
706,2013,G,4,47,470,470029,Fto contratac. discapac.,Fomento de la  contratación de discapacitados
707,2013,G,4,47,470,470030,Fomento contrat. estable,Fomento de la Contratación Estable
708,2013,G,4,47,470,470031,Fomen contr estable mujer,Fomento de la Contratación Estable de mujeres
709,2013,G,4,47,470,470032,Fto Empleo Aut. mujeres,Fomento del Empleo Autónomos de las mujeres
710,2013,G,4,47,470,470033,Fto.Empleo Coop y SS.LL,Fomento del Empleo en Cooperativas y Sociedades Laborales
711,2013,G,4,47,470,470034,Coop y SSLL incorp discap,Fomento del Empleo en Cooperativas y Sociedades Laborales por la incorporación de socios discapacitados
712,2013,G,4,47,470,470035,Coop y SSLL incorp mujer,Fomento del Empleo en Cooperativas y Sociedades Laborales por la incorporación de mujeres
713,2013,G,4,47,470,470036,Formación FIP,Formación e Inserción Profesional
714,2013,G,4,47,470,470037,Integrac.Lab.Discapac.,Integración laboral de discapacitados
715,2013,G,4,47,470,470038,Prog.Fto.Empl.Autón.Mujer,Programa de fomento de empleo autónomo de mujeres
716,2013,G,4,47,470,470039,Prog.Fto Empl. Autónomos,Programa de fomento de empleo de autónomos
717,2013,G,4,47,470,470040,Promoción Empleo Autónomo,Promoción de Empleo Autónomo
718,2013,G,4,47,470,470041,Subv Empresas In+Empleo,Subvenciones a Empresas Iniciativa+Empleo
719,2013,G,4,47,470,470042,Contratac. indef. discap.,Subvenciones a la contratación indefinida de trabajadores discapacitados
720,2013,G,4,47,470,470043,Acc.Compl.Formac.Continua,Acciones complementarias de Formación Continua
721,2013,G,4,47,470,470044,Apoyo a Edic.y Public.Per,Apoyo a Ediciones y Publicaciones Periódicas
722,2013,G,4,47,470,470045,Campañas escol. deportiv.,Campañas Escolares Deportivas
723,2013,G,4,47,470,470046,Planes de vivienda,Planes de vivienda
724,2013,G,4,47,470,470047,Serv.Pre.Creación Consor,Optimización de servicios previos Consorcio Transportes Área de Zaragoza
725,2013,G,4,47,470,470048,Subv.internacionaliz empr,Subvenciones internacionalización de acciones empresas
726,2013,G,4,47,470,470049,pro prom línea reg viaj i,Apoyo y promoción de líneas regulares de viajeros
727,2013,G,4,47,470,470050,Aut. Villafranca-El Burgo,"Concesión de obra pública para la redacción del proyecto, construcción, explotación, mantenimiento y conservación de la autopista Villafranca-El Burgo de Ebro"
728,2013,G,4,47,470,470051,Ayuda expositores QUALIME,Ayuda expositores feria QUALIMEN
729,2013,G,4,47,470,470052,Estac Central Autob Zgoza,Compromisos Estación Central Autobuses de Zaragoza
730,2013,G,4,47,470,470053,Difus. fom. y ahorro ener,"Actuaciones de difusión, fomento y ahorro energético"
731,2013,G,4,47,470,470055,Cont. discap. P. Intro,Contratación discapacitados Programa Intro
732,2013,G,4,47,470,470056,Unidades apoyo C.E.E.,Unidades apoyo Centros Especiales Empleo
733,2013,G,4,47,470,470057,Fomento calidad prod.agro,Fomento calidad producción agroalimentaria
734,2013,G,4,47,470,470058,Fom.uso ef.energi y renov,"Actuaciones de difusión, fomento y ahorro energéti"
735,2013,G,4,47,470,470059,Subv. Prg. Empleo apoyo,Subvenciones Programa Empleo con apoyo
736,2013,G,4,47,470,470060,Cmdad Trabajo Pirineos,Convocatoria Comunidad de Trabajo de los Pirineos
737,2013,G,4,47,470,470061,Autopista Peaje 2,Concesión Autopista Peaje 2
738,2013,G,4,47,470,470062,Autopista Peaje 68,Concesión Autopista Peaje 68
739,2013,G,4,47,470,470063,Innovación emp. aragonesa,Plan fruta escolar en las escuelas
740,2013,G,4,47,470,470064,Fruta escolar en escuelas,Plan fruta escolar en las escuelas
741,2013,G,4,47,470,470065,Fomento estr. asoc. agrar,Fomento Estructuras Asociativas Agrarias
742,2013,G,4,47,470,470066,Convenios Clubs Deportivo,Convenios Clubs Deportivos
743,2013,G,4,47,470,470067,Compensación conces. res.,Compensación concesionarios gestión residuos
744,2013,G,4,47,470,470068,Fom Prom Dep Universidad,Fomento y Promoción Deporte Universidad
745,2013,G,4,47,470,470069,Conv. Eventos Deportivos,Convenios Eventos Deportivos
746,2013,G,4,47,470,470070,Proy interna. actividades,Proyectos de apoyo  internacionalización actividades público-privadas
747,2013,G,4,47,470,470071,Proy interna. formativas,Proyectos de apoyo  internacionalización actividades formativas y laborales
748,2013,G,4,47,470,470072,Subv. ac. prom. turística,Subvenciones acciones promoción turística
749,2013,G,4,47,470,470073,Act. prog. Med. Empresas,Actuaciones para programa Medianas Empresas
750,2013,G,4,47,470,470074,resrv plazas.Comp sobreco,Reserva de plazas.Compensación sobrecoste
751,2013,G,4,47,470,470075,Fomento contr. innovación,Fomento a la contratación para la innovación
752,2013,G,4,47,470,470076,Alquiler social,Alquiler social
753,2013,G,4,47,470,470077,Teleformación,Teleformación
754,2013,G,4,47,470,470078,Formación en idiomas,Formación en idiomas
755,2013,G,4,47,470,470079,Apoyo rto viveros empresa,Apoyo rendimiento viveros empresa
756,2013,G,4,47,470,470080,Apoyo FP dual,Apoyo Formación Profesional dual
757,2013,G,4,47,470,470081,Subvención empresas sector ferial,Subvención empresas sector ferial
758,2013,G,4,48,480,480001,Seminario Por la Paz,Fundación Seminario Investigación para la Paz
759,2013,G,4,48,480,480002,Subvenciones directas,Subvenciones Directas
760,2013,G,4,48,480,480003,Fund.Aspect.Pol. e Inst.,Subvenciones a Fundaciones aspectos políticos e institucionales en Aragón
761,2013,G,4,48,480,480004,Subvenciones directas,Subvenciones Directas
762,2013,G,4,48,480,480005,Comunidades Arag Exterior,Ayudas a Comunidades Aragonesas del Exterior
763,2013,G,4,48,480,480006,Prom.Conocim.Derecho Arag,Promoción Conocimiento del Derecho Aragonés
764,2013,G,4,48,480,480007,Fomento del Asociac.Munic,Fomento del Asociacionismo Municipal
765,2013,G,4,48,480,480008,Ayudas Protección Civil,Ayudas Protección Civil
766,2013,G,4,48,480,480009,Ayudas Escuelas Taurinas,Ayudas Escuelas Taurinas
767,2013,G,4,48,480,480010,Subvenciones directas,Subvenciones Directas
768,2013,G,4,48,480,480011,Subvenciones directas,Subvenciones Directas
769,2013,G,4,48,480,480012,Ayudas Postgrados y otros,Ayudas a Postgrados y otros
770,2013,G,4,48,480,480013,Apoyo a Ent Interés Gral,Apoyo a Entidades de interés general
771,2013,G,4,48,480,480014,Subv.internacionaliz inst,Subvenciones internacionalización de acciones instituciones
772,2013,G,4,48,480,480015,Sub Centrales Sindicales,Subvenciones a  Centrales Sindicales
773,2013,G,4,48,480,480016,Ayud.Jubil. Reest.Empres.,Ayudas Jubilación y Reestructuración Empresas (Orden de 5 de Octubre de 1994)
774,2013,G,4,48,480,480017,Plan Dir.Prev.Riesg.Lab.,Plan Director de Prevención de Riesgos Laborales de la Comunidad Autónoma
775,2013,G,4,48,480,480018,Conv. Prev. Riesgos Lab.,Convenios de colaboración en materia de Prevención de Riesgos Laborales
776,2013,G,4,48,480,480019,Serv.Arag.Med.Arbitraje,Servicio Aragonés de Mediación y Arbitraje
777,2013,G,4,48,480,480020,Subvencion AVAEL,Transferencia funcionamiento de Asociación de Víctimas de Accidentes y Enfermedades Laborales
778,2013,G,4,48,480,480021,Subv.Asoc. Empres. Repr.,Subvenciones a Asociaciones Empresarios más representativas
779,2013,G,4,48,480,480022,Subv.Centrales Sindicales,Subvenciones a  Centrales Sindicales
780,2013,G,4,48,480,480023,Subv.Integr.Social Inmig.,Subvenciones a Entidades Sociales para programas de acogida e integración de inmigrantes
781,2013,G,4,48,480,480024,Subv. Asoc. Inmigrantes,Subvenciones para el apoyo a programas de acogida y participación de las Asociaciones de Inmigrantes en Aragón
782,2013,G,4,48,480,480025,"Progr.UE-Conv.,Est.,Inst.","Programas de la Unión Europea, Convenios, Estudios e Instituciones"
783,2013,G,4,48,480,480026,Subv.Proyec.Coop.Transfr.,Subvenciones para financiar Proyectos de Cooperación Transfronteriza
784,2013,G,4,48,480,480027,Org.y colab.Foro Urbaníst,Organización y colaboración con Foros Urbanísticos
785,2013,G,4,48,480,480028,Asoc.Emp. Org.Sind.Ttes.,Ayudas a Asociaciones Empresariales y Organizaciones Sindicales de Transportes
786,2013,G,4,48,480,480029,Organizac.Ttes Terrestres,Ayudas a Organizaciones relacionadas con los Transportes Terrestres
787,2013,G,4,48,480,480030,Fund.Transp.Traves.Centr.,Fundación Transpirenáica para la Travesía Central de los Pirineos
788,2013,G,4,48,480,480031,Actividades Agrarias,Apoyo a Actividades Agrarias
789,2013,G,4,48,480,480032,Mej.Pr.Aceite Oliva Form.,Mejora producción Aceite de Oliva: Formación
790,2013,G,4,48,480,480033,Fom.Calidad Prod.Agroal.,Fomento de la calidad de la producción Agroalimentaria
791,2013,G,4,48,480,480034,Apoyo Asoc. Razas Autoct.,Apoyo a las Asociaciones de Razas Autóctonas en peligro de extinción
792,2013,G,4,48,480,480035,Certámenes Ganaderos,Certámenes Ganaderos
793,2013,G,4,48,480,480036,Convenios Asoc. Ganaderos,Convenios con Asociaciones de Ganaderos
794,2013,G,4,48,480,480037,Federac.Razas Autóctonas,Federación de Razas Autóctonas
795,2013,G,4,48,480,480038,Apoyo Activid.Formativas,Apoyo a actividades formativas
796,2013,G,4,48,480,480039,Formac.Medidas Agroambie.,Formación de Medidas Agroambientales
797,2013,G,4,48,480,480040,Subv. Ind Com y Turismo,"Subvenciones en varias áreas de Industria, Comercio y Turismo"
798,2013,G,4,48,480,480041,Calidad y Seg. Nuev. Tec.,"Subvenciones para formación y difusión en calidad,"
799,2013,G,4,48,480,480042,Acc.Estratégicas Sector.,Acciones Estratégicas Sectoriales
800,2013,G,4,48,480,480043,Fto Nuevas Tecn.Hidrógeno,Fomento de Nuevas Tecnologías relacionadas con el Hidrógeno
801,2013,G,4,48,480,480044,Mejora Comp.y Moder.Pyme,Subvenciones para mejora de la competitividad y modernización de la pequeña y mediana empresa  través de organismos intermedios
802,2013,G,4,48,480,480045,Apoyo a Inic.Fto.Mineria,Apoyo a iniciativas de fomento del Sector Minero
803,2013,G,4,48,480,480046,Apoyo Comercio Asociado,Apoyo al Comercio Asociado
804,2013,G,4,48,480,480047,Asociac.Calidad Comercio,Subvenciones a Asociaciones para la Calidad del Comercio
805,2013,G,4,48,480,480048,Asociac.Formac.Comercio,Subvenciones a Asociaciones para formación Comercio
806,2013,G,4,48,480,480049,Subv.Comercio Medio Rural,Subvenciones al Comercio del Medio Rural
807,2013,G,4,48,480,480050,Subv. Promoción Artesania,Subvenciones para la promoción de la Artesanía
808,2013,G,4,48,480,480051,"Prom.Ferias, Instit.Fer.",Subvenciones para promoción de Ferias e Instituciones Feriales
809,2013,G,4,48,480,480052,Relevo Generac.Comercio,Subvenciones para facilitar el relevo generacional en el Comercio
810,2013,G,4,48,480,480053,Subv.Promoción Turística,Subvenciones para Promoción Turística
811,2013,G,4,48,480,480054,A Entid.Carácter Asist.,Apoyo a Entidades de Carácter Asistencial
812,2013,G,4,48,480,480055,Org Reunion Cientif Salud,Organización de reuniones científicas sobre temas de salud
813,2013,G,4,48,480,480056,Inf. y Doc. Salud Consumo,Información y documentación en materia de Salud y Consumo
814,2013,G,4,48,480,480057,Transf Fund Andrea Prader,Transferencia a la Fundación Andrea Prader
815,2013,G,4,48,480,480058,Prest.Serv.Asistenciales,Prestaciones por Servicios Asistenciales
816,2013,G,4,48,480,480059,Prest.Entregas por Despl.,Prestaciones-Entregas por desplazamiento
817,2013,G,4,48,480,480060,Prestaciones-Prótesis,Prestaciones-Prótesis
818,2013,G,4,48,480,480061,Pres vehic para inválidos,Prestaciones-Vehículos para inválidos
819,2013,G,4,48,480,480062,Ctro.Escol. Pyt consumo,Centros escolares para proyectos sobre Consumo
820,2013,G,4,48,480,480063,Promoción del consumo,Promoción del Consumo
821,2013,G,4,48,480,480064,Actuacs.S/ Salud Pública,Actuaciones en materia de Salud Pública
822,2013,G,4,48,480,480065,Educación para la Salud,Educación Para la Salud
823,2013,G,4,48,480,480066,Prev.Asis.y Reins.Drog.,"Prevención, asistencia y reinserción social en materia de drogodependencias"
824,2013,G,4,48,480,480067,Progr. Prevención S.I.D.A,Programa de prevención del S.I.D.A.
825,2013,G,4,48,480,480068,Iniciativas Ciencia y Soc,Iniciativas en Ciencia y Sociedad
826,2013,G,4,48,480,480069,F. Univ. A. Gargallo UVTe,Actividades de Formación y Educación
827,2013,G,4,48,480,480070,Becas y Ayudas Activ.Univ,Becas y Ayudas para la Actividad Universitaria
828,2013,G,4,48,480,480071,Investigación y Sociedad,Investigación y Sociedad
829,2013,G,4,48,480,480072,Fomento Investigación,Fomento a la Investigación
830,2013,G,4,48,480,480073,Creac Cont Digit. Soc.Inf,Creación de contenidos digitales para la Sociedad
831,2013,G,4,48,480,480074,Prom e Implant TICS,Promoción e implantación de la Tecnología de la información y las comunicaciones
832,2013,G,4,48,480,480075,Ayudas al Transp Escolar,Ayudas al Transporte Escolar
833,2013,G,4,48,480,480076,Subv a Centrales Sindical,Subvenciones a Centrales Sindicales
834,2013,G,4,48,480,480077,Programa Educ.Adul.,Programas de Educación de Adultos
835,2013,G,4,48,480,480078,Conv. Fundac.Arsen.Jimeno,Convenio Fundación Arsenio Jimeno
836,2013,G,4,48,480,480079,Garantía Social,Garantía Social
837,2013,G,4,48,480,480080,Premio Nac. Don Bosco,Casa Salesiana Nuestra Señora del Pilar - Premio Nacional Don Bosco
838,2013,G,4,48,480,480081,Ayudas Individuales,Ayudas Individuales
839,2013,G,4,48,480,480082,Antig Prof.Concert. Infan,Antigüedad del Profesorado Concertado en Educación
840,2013,G,4,48,480,480083,Ed.Inf:Grat. libros txto,Gratuidad de libros de texto en Educación Infantil
841,2013,G,4,48,480,480084,Becas Comedor Vacaciones,Becas comedor en vacaciones
842,2013,G,4,48,480,480085,Educ.Inf: E.Concertada,Educación Infantil y Primaria: Enseñanza Concertada
843,2013,G,4,48,480,480086,Financ.2º Ciclo Educ.Inf.,Financiación 2º Ciclo Educación Infantil
844,2013,G,4,48,480,480087,Guarderías no Municipales,Guarderías no Municipales
845,2013,G,4,48,480,480088,Ed. Secund: E.Concertada,Educación Secundaria: Enseñanza Concertada
846,2013,G,4,48,480,480089,Ed.Sec:Grat. libros texto,Gratuidad libros de texto en Educación Secundaria
847,2013,G,4,48,480,480090,Becas Vacaciones,Becas Vacaciones
848,2013,G,4,48,480,480091,Educ.Espec.: E.Concertada,Educación Especial: Enseñanza Concertada
849,2013,G,4,48,480,480092,Ed.Esp:Grat. libros texto,Gratuidad libros de texto en Educación Especial
850,2013,G,4,48,480,480093,Programas Educativos,Programas Educativos
851,2013,G,4,48,480,480094,Apoyo a Edic.y Public.Per,Apoyo a Ediciones y Publicaciones Periódicas
852,2013,G,4,48,480,480095,Apoyo a Ferias Del Libro,Apoyo a Ferias del Libro
853,2013,G,4,48,480,480096,Fund. Festiv. Cine Huesca,Fundación Festival de Cine de Huesca
854,2013,G,4,48,480,480097,I.E.Turolenses C.Luis Buñ,Instituto de Estudios Turolenses - Centro Luis Buñuel de Calanda
855,2013,G,4,48,480,480098,Ayudas Producc. Audiovis.,Ayudas a la Producción Audiovisual
856,2013,G,4,48,480,480099,Sdad. Filarmón. Zaragoza,Sociedad Filarmónica de Zaragoza
857,2013,G,4,48,480,480100,Fund. Pro Real Ac. Españ.,Fundación Pro Real Academia Española
858,2013,G,4,48,480,480101,Centro Estudios Mudéjares,Centro de Estudios Mudéjares
859,2013,G,4,48,480,480102,Prom.Mov. Juv. RAAJ,Promoción de movilidad juvenil en la Red Aragonesa de Albergues Juveniles
860,2013,G,4,48,480,480103,Subv. Asociac.Culturales,Subvenciones a Asociaciones Culturales
861,2013,G,4,48,480,480104,Arch Pri y Mus Asoc. Cult,Archivos privados y Museos gestionados por Asociaciones Culturales
862,2013,G,4,48,480,480105,Arch Priv y Museos Sistem,Archivos Privados y Museos Sistemas
863,2013,G,4,48,480,480106,Fundación Beulas,Fundación Beulas
864,2013,G,4,48,480,480107,Asoc.Juv. Jóvenes Inm.,A Asociaciones Juveniles para trabajo con jóvenes inmigrantes
865,2013,G,4,48,480,480108,Prom y Dif Patr Hist Arti,Promoción y Difusión del Patrimonio Histórico - Artístico
866,2013,G,4,48,480,480109,Deporte Universitario,Deporte Universitario
867,2013,G,4,48,480,480110,Fed.Ar.Dptes Inv. Ctro.D.,Federación Aragonesa de Deportes de Invierno - Centro específico de Tecnificación de Deportes de Invierno en Jaca
868,2013,G,4,48,480,480111,Fundación Jaca 2007,Fundación Jaca 2007
869,2013,G,4,48,480,480112,Juegos Escolares,Juegos Escolares
870,2013,G,4,48,480,480113,Ayudas Clubes niv cualif.,Programa de Ayudas a Clubes de Nivel Cualificado de Aragón
871,2013,G,4,48,480,480114,Ayud deport. nivel cualif,Ayudas a deportistas de nivel cualificado
872,2013,G,4,48,480,480115,Pytos. Federativ.y Clubes,Proyectos Federativos y Clubes
873,2013,G,4,48,480,480116,Fto.Act.Amb. cons. M.Amb,"Fomento de actividades ambientales dirigidas a la conservación, mejora  y calidad del Medio Ambiente en Aragón"
874,2013,G,4,48,480,480117,Activ en Materia de M Nat,Actividades en Materia de Medio Natural
875,2013,G,4,48,480,480118,Act. Materia C. Ambiental,"Convocatoria anual subvenciones reguladas por Decreto 228/2004, dirigidas a Asociaciones para la realización de actividades para lamejora de la Gestión Medioambiental"
876,2013,G,4,48,480,480119,Conven Recog.Papel/Cartón,Convenio con las Asociaciones Nacionales de Empresas relacionadas con el papel para la recogida selectiva del papel y el cartón en la Comunidad Autónoma de Aragón
877,2013,G,4,48,480,480120,Sensibilización Ambiental,"Convocatoria anual subvenciones reguladas por Decreto 228/2004, dirigidas a Asociaciones para la realización de actividades de Formación, Difusión y Sensibilización Ambiental"
878,2013,G,4,48,480,480121,Escuela abierta,Escuela abierta
879,2013,G,4,48,480,480122,Ayudas a activ. Asociac.,Ayudas a actividades de las Asociaciones
880,2013,G,4,48,480,480123,Ayudas partos múltiples,Ayudas por Partos Múltiples
881,2013,G,4,48,480,480124,Dllo.Polít.Demogr.y Pobl.,Desarrollo Política Demográfica y Poblacional
882,2013,G,4,48,480,480125,Puntos de Encuentro,Puntos de Encuentro
883,2013,G,4,48,480,480126,Prom.y Form.de Jov.Cread.,Promoción y formación de jóvenes creadores
884,2013,G,4,48,480,480127,"Pytos.Juventud,Aso.y Ent.",Proyectos de Juventud de Asociaciones y Entidades
885,2013,G,4,48,480,480128,Subv. Cons. Juventud,Subvención al Consejo de la Juventud de Aragón
886,2013,G,4,48,480,480129,Subv. Promoc.Dllo Económ,Subvenciones para Promoción y Desarrollo Económico
887,2013,G,4,48,480,480131,Consorcio Expo Zgz 08,Consorcio Expo Zaragoza 2008
888,2013,G,4,48,480,480132,Dec.100/2000 Indemnizac.,Decreto 100/2000 personas privadas de libertad (no beneficiados por la Ley de Presupuestos del Estado para 1990)
889,2013,G,4,48,480,480133,Resp.Civil y Seg. Accid.,Responsabilidad Civil y Seguro de Accidentes
890,2013,G,4,48,480,480134,Vigilancia Salud,Vigilancia Salud
891,2013,G,4,48,480,480135,Int.Lab.Discap. Psíquicos,Acciones para la integración laboral de discapacitados psíquicos
892,2013,G,4,48,480,480136,Acc.Compl.Formac.Continua,Acciones Complementarias de Formación Continua
893,2013,G,4,48,480,480137,Acc.Orient.Búsqueda Emp.,Acciones informativas de orientación y búsqueda de empleo y asistencia al Autoempleo para demandantes inscritos en Oficinas de Empleo
894,2013,G,4,48,480,480138,Acc.Inserc.(Agent.Social),Acciones de inserción para mejorar la empleabilidad de trabajadores ocupados y desempleados a través de Contratos Programas con Agentes Sociales
895,2013,G,4,48,480,480139,Becas Escuelas Taller,Formación Becas Escuelas Taller
896,2013,G,4,48,480,480140,Becas FIP,Becas de Formación e Inserción Profesional
897,2013,G,4,48,480,480141,Contr Programa continua,Contratos Programas para trabajadores ocupados: Formación Continua
898,2013,G,4,48,480,480142,Iniciativa Comun.Equal,Formación Iniciativa Comunitaria Equal
899,2013,G,4,48,480,480143,Planes Form. D.G.A.,Planes de Formación del Gobierno de Aragón
900,2013,G,4,48,480,480144,Form. Agentes Sociales,Formación de Agentes Sociales
901,2013,G,4,48,480,480145,"Form. Escuelas Taller,Com","Formación Escuelas taller, con atención a la Comarca"
902,2013,G,4,48,480,480146,Formación FIP,Formación e Inserción Profesional
903,2013,G,4,48,480,480147,Form.Fomen.y Dif.Ecom.Soc,"Formación,Fomento y Difusión de la Economía Social"
904,2013,G,4,48,480,480148,Prog.Inserc. Empleo,Programas de Inserción en el Empleo
905,2013,G,4,48,480,480149,Contratación desempleados,Subvención a la contratación de desempleados
906,2013,G,4,48,480,480150,Cuotas SS Pago Único,Subvenciones de cuotas de Seguridad Social para la prestación de desempl
907,2013,G,4,48,480,480151,Subv.Direct.Form.Empleo,Subvenciones directas para Formación Empleo
908,2013,G,4,48,480,480152,A Centrales Sindicales,A Centrales Sindicales
909,2013,G,4,48,480,480153,Farmacia- Recetas Médicas,Farmacia- Recetas médicas
910,2013,G,4,48,480,480154,Pens. Ancianos y Enfermos,Pensiones de ancianos y enfermos
911,2013,G,4,48,480,480155,Prev. Malos Tratos Inf.,Prevención de malos tratos a la infancia
912,2013,G,4,48,480,480156,Ingr. Aragonés Inserción,Ingreso Aragonés de Inserción
913,2013,G,4,48,480,480157,Programas de Inclusión,Programas de inclusión
914,2013,G,4,48,480,480158,Progr.Inserción Sociolab.,Programa de Inserción Sociolaboral
915,2013,G,4,48,480,480159,Prest. Económicas S.S.,Prestaciones económicas de Servicios Sociales
916,2013,G,4,48,480,480160,Programas de Mayores,Programas de mayores
917,2013,G,4,48,480,480161,Programas de Menores,Programas de menores
918,2013,G,4,48,480,480162,Programas Discapacitados,Programas de discapacitados
919,2013,G,4,48,480,480163,Becarios Proy. Investig.,Becarios proyectos investigación
920,2013,G,4,48,480,480164,Conv.Com.Regant. Arag-Cat,Convenio Comunidad Regantes Canal Aragón-Cataluña
921,2013,G,4,48,480,480166,Becas arag. resd. América,Programa de Becas para aragoneses residentes en América
922,2013,G,4,48,480,480167,Inf. y divulg. agroalim.,Información y divulgación agroalimentaria
923,2013,G,4,48,480,480168,Conv.Viveristas clon vid,Convenio con la Asociación de Viveristas para distribución clones de vid
924,2013,G,4,48,480,480169,Particip Institucional,"Participación Institucional (Decreto 250/2001, de 23 de octubre, del  Gobierno de Aragón)"
925,2013,G,4,48,480,480170,Becas form. Estadística,Becas de formación en Estadística Pública
926,2013,G,4,48,480,480171,Dllo Estudios Económicos,Desarrollo de Estudios Económicos
927,2013,G,4,48,480,480172,Becas form. Coyunt.Econ.,"Becas de formación en Coyuntura Económica, Análisis de Mercados e Instituciones Financieras"
928,2013,G,4,48,480,480173,Becas form. Intervención,Becas de formación en Contabilidad y Auditoría
929,2013,G,4,48,480,480174,Becas form. Tributos Ced.,Becas de formación en Tributos Cedidos
930,2013,G,4,48,480,480175,Becas form. Relac.Laboral,Becas de formación en Relaciones Laborales
931,2013,G,4,48,480,480176,Actuac. O.Negoc.Colectiva,Actuaciones del Observatorio de Negociación Colectiva en Aragón (Decreto 22/2005)
932,2013,G,4,48,480,480177,Ayudas INTERREG III 00-08,Ayudas en el marco de la Iniciativa Comunitaria Interreg III
933,2013,G,4,48,480,480178,Becas form. temas europ.,Becas de formación en temas europeos
934,2013,G,4,48,480,480179,Planif. Acc. Social,Apoyo a la planificación en materia de acción social
935,2013,G,4,48,480,480180,Fom.uso ef.energi y renov,Fomento uso eficiente de la energía y energías renovables
936,2013,G,4,48,480,480181,Form. Técnicos Deportivos,Formación Técnicos Deportivos
937,2013,G,4,48,480,480182,Eventos Deportivos,Eventos Deportivos
938,2013,G,4,48,480,480183,Enseñanzas Deportivas,Federación Aragonesa de Montañismo
939,2013,G,4,48,480,480184,Antig Prof.Concert. Secun,Antigüedad del Profesorado Concertado en Educación
940,2013,G,4,48,480,480185,Desplazam. de pacientes,Desplazamiento de pacientes
941,2013,G,4,48,480,480186,Formación del profesorado,Formación del profesorado
942,2013,G,4,48,480,480187,Ayudas guarderías empres.,Ayudas a guarderías de empresas a través de fundaciones
943,2013,G,4,48,480,480188,Plan integr apoyo familia,Plan integral de apoyo a la familia
944,2013,G,4,48,480,480189,Subv. Grupos Parlamentar.,Subvenciones a Grupos Parlamentarios
945,2013,G,4,48,480,480190,Conciertos y conv. Cortes,Conciertos y convenios de las Cortes de Aragón
946,2013,G,4,48,480,480191,Conv. Justicia de Aragón,Convenio con el Justicia de Aragón
947,2013,G,4,48,480,480192,Conv. Errad.Violenc.Gén.,Convenio programa de prevención y erradicación de violencia de género
948,2013,G,4,48,480,480193,Casas de acogida,Casas de acogida
949,2013,G,4,48,480,480194,Prog.Igual.Oportun.M/H,Programas Igualdad de Oportunidades Mujeres/Hombre
950,2013,G,4,48,480,480195,Conv.Mant.Ctros S.Soc.,Convenio para el mantenimiento fr Centros Comarcales de información y Servicios Sociales
951,2013,G,4,48,480,480196,Proy.EQUAL Igual.Oportun.,Proyectos EQUAL para igualdad de oportunidades
952,2013,G,4,48,480,480197,Conv. Asoc. Donantes,Convenio con Asociaciones de Donantes
