_id,EJERCICIO,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
535,2019,G,4,44,440,440059,Explot. Finca La Alfranca,Explotación Finca La Alfranca
536,2019,G,4,44,440,440060,Fund.Cjto.Paleont.Teruel,Fundación Conjunto Paleontológico de Teruel
537,2019,G,4,44,440,440061,Est.Hist.Art.Com.Daroca,Estudio Hist.Art. Comunidad Daroca en Edad Media
538,2019,G,4,44,440,440062,Creac.Ag.Des.Ener.Renov.,Creación Agencia Desarrollo Energías Renovables
539,2019,G,4,44,440,440063,Subv. I+D+I,Subvenc. acciones y proy. innovadores de I+D+I
540,2019,G,4,44,440,440064,Subv. Fudac. G.T.Fleta,Subvención a la Fundación Gran Teatro Fleta
541,2019,G,4,44,440,440065,"Conv. Genética,fauna silv",Conv. materia genética y fauna silvestre en Aragón
542,2019,G,4,44,440,440066,Convenio Cámaras Comercio,Convenio Cámaras de Comercio
543,2019,G,4,44,440,440067,Lab. Genét Fac Veterinar.,Mantenimiento Laboratorio Investigación Genética
544,2019,G,4,44,440,440068,Sub dir formación empleo,Subvenciones Directas para Formación y Empleo
545,2019,G,4,44,440,440069,Prog.Igual.Oportun.M/H,Programas Igualdad de Oportunidades Mujer/Hombre
546,2019,G,4,44,440,440070,Cons Aerodromo Teruel,Consorcio Aeródromo/ Aeropuerto de Teruel
547,2019,G,4,44,440,440071,Cons transportes Área zgz,Consorcio de Transportes del área de Zaragoza
548,2019,G,4,44,440,440072,Promoc. y dllo social,Promoción y desarrollo social de Aragón
549,2019,G,4,44,440,440074,Informes y evalua. educat,Informes y evaluación educativa
550,2019,G,4,44,440,440075,Ay. proy. innovadores,Ayudas para proyectos innovadores
551,2019,G,4,44,440,440076,Transf. C.Empr Públ Arag,Transf. Corporación Empresarial Pública de Aragón
552,2019,G,4,44,440,440077,Convenio Cámara Oficial Comercio de Zaragoza,Convenio Cámara Oficial Comercio de Zaragoza
553,2019,G,4,44,440,440078,Convenio Cámara Oficial Comercio de Huesca,Convenio Cámara Oficial Comercio de Huesca
554,2019,G,4,44,440,440079,Convenio Cámara Oficial Comercio de Teruel,Convenio Cámara Oficial Comercio de Teruel
555,2019,G,4,44,440,440080,Un. Zgza. Master Gest.,Universidad de Zaragoza. Master en Gestión Sanitar
556,2019,G,4,44,440,440081,Transf.Aragon Desar. e In,Transferencia a Aragón Desarrollo e Inversión SL
557,2019,G,4,44,440,440082,Transf. SODIAR,Transferencia a SODIAR
558,2019,G,4,44,440,440083,Museo Ciudadela de Jaca,Museo Ciudadela de Jaca
559,2019,G,4,44,440,440084,Mant. Laboratorio Genétic,Mantenimiento Laboratorio Investigación Genética
560,2019,G,4,44,440,440085,Conv. UNIZAR master cult.,Convenio UNIZAR master políticas proy. culturales
561,2019,G,4,44,440,440086,"Difus.,Fom.y Ahorro Energ","Actuaciones, difusión, fomento y ahorro energético"
562,2019,G,4,44,440,440087,Coop. Congresos Agroalime,Cooperación Congresos Agroalimentarios
563,2019,G,4,44,440,440088,Consorcio Túnel Bielsa,Consorcio Túnel Bielsa
564,2019,G,4,44,440,440089,Convenio Red Antigranizo,Convenio Red Antigranizo
565,2019,G,4,44,440,440090,A SARGA. Gest.Serv.Agroa,A SARGA. Gestión Servicios Agroalimentarios
566,2019,G,4,44,440,440091,Consorcio Antigranizo,Consorcio Antigranizo
567,2019,G,4,44,440,440092,Conv. UNIZAR form MIR,Convenio UNIZAR formación MIR cirugía oral-maxilof
568,2019,G,4,44,440,440093,Máster en Gestión Pública,Máster en Gestión Pública
569,2019,G,4,44,440,440094,Centro Innov.Tecn.Audiov.,Centro de Innovación Tecnologías Audiovisuales ITA
570,2019,G,4,44,440,440095,Plan consumo frutas escue,Plan consumo frutas en la escuela
571,2019,G,4,44,440,440096,Transf. ARAID,Transferencia ARAID
572,2019,G,4,44,440,440097,Consorcio Portalet,Consorcio del Portalet
573,2019,G,4,44,440,440098,Conv.TVA Produc.Audiovis.,Convenio TVA Producción Audiovisual
574,2019,G,4,44,440,440099,UNIZAR Catedra D Est.,UNIZAR Cátedra de Derecho Estatutario
575,2019,G,4,44,440,440100,Subv.Economia Social,"Subv. formación,fomento y difusión Economía Social"
576,2019,G,4,44,440,440101,Catedra Dcho Local-UNIZAR,Cátedra de Derecho Local de Aragón - UNIZAR
577,2019,G,4,44,440,440102,Des.Sostenible M.Rural,Desarrollo sostenible del medio rural
578,2019,G,4,44,440,440103,UNIZAR - Invest. y trans,UNIZAR investigación y transf. del conocimiento
579,2019,G,4,44,440,440104,Fom.uso ef.energi y renov,Fom uso eficiente de la energia y energías renovab
580,2019,G,4,44,440,440105,Master G.Fluvial Sostenib,Máster de Gestión Fluvial Sostenible
581,2019,G,4,44,440,440106,elecc.camaras agrarias,Elecciones Cámaras Agrarias
582,2019,G,4,44,440,440107,Zaragoza Pirineos 2022,Candidatura Juegos Olímpicos ZaragozaPirineos 2022
583,2019,G,4,44,440,440108,Subv. fomento activ comer,Subvenciones para fomento actividad comercial
584,2019,G,4,44,440,440109,Conv. UNIZAR Medicina Tra,Convenio UNIZAR Medicina del Trabajo
585,2019,G,4,44,440,440110,Conv. UNIZAR prev. r. lab,Conv. UNIZAR Plan  director  prev. r. laborales
586,2019,G,4,44,440,440111,Trans.CEEI Aragón,Transferencia al CEEI Aragón
587,2019,G,4,44,440,440112,Trans.Parq.Tec Walqa,Transferencia al Parque Tecnológico Walqa
588,2019,G,4,44,440,440113,Transf. a Org. gest.sanit,Transf. organismos que gestionan la sanidad
589,2019,G,4,44,440,440114,Fom. innov. aragonesa,Acciones de Fomento a la Innovación Aragonesa
590,2019,G,4,44,440,440115,Fom Prom Dep Universidad,Fomento y Promoción Deporte Universidad
591,2019,G,4,44,440,440116,Subv Prom Tur Nieve Aragó,Subvención Promoción Turística Nieve de Aragón
592,2019,G,4,44,440,440117,Consorcio Ciud. Jaca,Consorcio Ciudadela de Jaca
593,2019,G,4,44,440,440118,Consorcio Patr. Ibérico,Consorcio Patrimonio Ibérico
594,2019,G,4,44,440,440119,Univ. Zar. Experiencia,Universidad de Zaragoza de la Experiencia
595,2019,G,4,44,440,440120,UIMP Pirineos,Universidad Inter. Menendez Pelayo Pirineos
596,2019,G,4,44,440,440121,Univers. Cursos ELE Jaca,Universidad Cursos ELE Jaca
597,2019,G,4,44,440,440122,A SARGA. Mant CIAMA,A SARGA. Mantenimiento CIAMA
598,2019,G,4,44,440,440123,Ayudas serv ferroviarios,Ayudas a servicios ferroviarios
599,2019,G,4,44,440,440124,C.UNIZAR Jueces y Magistr,Conv. Unizar y otros. Formación Jueces y Magistrad
600,2019,G,4,44,440,440125,Act. Invest. Pens. Económ,Act. mat. des. y dif. est. e investig. Pens. Econó
601,2019,G,4,44,440,440126,Transf UNIZAR P For Emple,Transferencia UNIZAR - Plan Formación para Empleo
602,2019,G,4,44,440,440127,Fomento contr. innovación,Fomento a la contratación para la innovación
603,2019,G,4,44,440,440128,Alquiler social,Alquiler social
604,2019,G,4,44,440,440129,N. Téc. S. Vegetal y Anim,Nuevas Técnicas en Sanidad Vegetal y Animal
605,2019,G,4,44,440,440130,Comp. UZ por minoración de precios públicos,Compensación UZ por minoración de precios públicos
606,2019,G,4,44,440,440131,UNIZAR. M. C. Naturales,UNIZAR. Museo de Ciencias Naturales
607,2019,G,4,44,440,440132,Prom. A. D. - C. Públicos,Promo. Actividades Deportivas con Centros Públicos
608,2019,G,4,44,440,440133,Reh. Estación Canfranc,Rehabilitación Estación Canfranc
609,2019,G,4,44,440,440134,Tr. SARGA. G. Red Nat. Ar,Transferencia a SARGA. Gestión Red Natural Aragón
610,2019,G,4,44,440,440135,Prog.dep. univ.supraauton,Programas deportivos universitarios supraautonómic
611,2019,G,4,44,440,440136,Universidad Zaragoza. Exposición Aragón y Flandes,Universidad Zaragoza. Exposición Aragón y Flandes
612,2019,G,4,44,440,440137,Planes de Formación DGA,Planes de Formación DGA
613,2019,G,4,44,440,440138,Programa LIFE,Programa LIFE
614,2019,G,4,44,440,440139,Instituto de Investigación Sanitaria de Aragón,Instituto de Investigación Sanitaria de Aragón
615,2019,G,4,44,440,440140,Transferencia a Promo. Actividades Aeroportuarias,Transferencia a Promo.  Actividades Aeroportuarias
616,2019,G,4,44,440,440141,Transferencia Consorcio de Bomberos prov. Huesca,Transferencia Consorcio de Bomberos prov. Huesca
617,2019,G,4,44,440,440142,Colaboraciones invest. biomédica y transf resultad,Colaboraciones invest. biomédica y transf resultad
618,2019,G,4,44,440,440143,Encomienda gestión SVA Red bolsas viviendas,Encomienda gestión SVA Red bolsas viviendas
619,2019,G,4,44,440,440144,Fondo Compensación mejora de la calidad en UNIZAR,Fondo Compensación mejora de la calidad en UNIZAR
620,2019,G,4,44,440,440145,Conv UNIZAR Plan Integral Gestión Diversidad,Conveni UNIZAR Plan Integral Gestión Diversidad
621,2019,G,4,44,440,440146,Form. Prioritariamente Desempleados,Formación Prioritariamente Desempleados
622,2019,G,4,44,440,440147,Convenio UNIZAR Máster Unión Europea,Convenio UNIZAR Máster Unión Europea
623,2019,G,4,44,440,440148,Colaboraciones con la Universidad de Zaragoza,Colaboraciones con la Universidad de Zaragoza
624,2019,G,4,44,440,440149,Plan Cameral Competitividad PYMES. Cámaras comerci,Plan Cameral Competitividad PYMES. Cámaras comerci
625,2019,G,4,44,440,440150,P Cameral Competitividad S Comerc. Cámaras comerci,P Cameral Competitividad S Comerc. Cámaras comerci
626,2019,G,4,44,440,440151,P. Cameral Internacionalización. Cámaras comercio,P. Cameral Internacionalización. Cámaras comercio
627,2019,G,4,44,440,440152,Reactivación comarcas mineras,Reactivación comarcas mineras
628,2019,G,4,44,440,440153,Plan asistencia y cuidados a pacientes ancianos,Plan asistencia y cuidados a pacientes ancianos
629,2019,G,4,44,440,440154,Estudio centro tecnológico descontaminación lindan,Estudio centro tecnológico descontaminación lindan
630,2019,G,4,44,440,440155,Plan estratégico actividad exportadora,Plan estratégico actividad exportadora
631,2019,G,4,44,440,440156,Contratación Jóvenes. Garantía Juvenil,Contratación Jóvenes. Garantía Juvenil
632,2019,G,4,44,440,440157,Programa parados larga duración,Programa parados larga duración
633,2019,G,4,44,440,440158,Convenio UNIZAR seminario INTERMIGRA,Convenio UNIZAR seminario INTERMIGRA
634,2019,G,4,44,440,440159,Ayudas a la creación artística,Ayudas a la creación artística
635,2019,G,4,44,440,440160,Ayudas creación artística: Residencias artísticas,Ayudas a la creación artística: Residencias artíst
636,2019,G,4,44,440,440161,Academia Aragonesa la Lengua,Academia Aragonesa de la Lengua
637,2019,G,4,44,440,440162,ITAINNOVA-Desarrollo la FP a distancia,ITAINNOVA-Desarrollo de la FP a distancia
638,2019,G,4,44,440,440163,Formación Plan experimental universidad,Formación Plan experimental universidad
639,2019,G,4,44,440,440164,Conv. UNIZAR Escuela Participación Ciudadana,Conv. UNIZAR Escuela Participación Ciudadana
640,2019,G,4,44,440,440165,EUPLA,Escuela Universitaria Politécnica de la Almunia
641,2019,G,4,44,440,440166,Encargo AREX proyect. europeos prom.prod.agric.,Encargo AREX proyect. europeos prom.prod.agric.
642,2019,G,4,44,440,440167,Convenio Universidad Politécnica de Madrid,Convenio Universidad Politécnica de Madrid
643,2019,G,4,44,440,440168,Plan Cameral de Competitividad. Cámara de Teruel.,Plan Cameral de Competitividad. Cámara de Teruel.
644,2019,G,4,44,440,440169,Plan Cameral de Competitividad. Cámara de Huesca.,Plan Cameral de Competitividad. Cámara de Huesca.
645,2019,G,4,44,440,440170,Plan Cameral de Competitividad. Cámara de Zaragoza,Plan Cameral de Competitividad. Cámara de Zaragoza
646,2019,G,4,44,440,440171,Plan Cameral de Competitividad. Cámara de Teruel.,Plan Cameral de Competitividad. Cámara de Teruel.
647,2019,G,4,44,440,440172,Plan Cameral de Competitividad. Cámara de Huesca.,Plan Cameral de Competitividad. Cámara de Huesca.
648,2019,G,4,44,440,440173,Plan Cameral de Competitividad. Cámara de Zaragoza,Plan Cameral de Competitividad. Cámara de Zaragoza
649,2019,G,4,44,440,440174,Plan Cameral de Internacionalización. Cámara de Hu,Plan Cameral de Internacionalización. Cámara de Hu
650,2019,G,4,44,440,440175,Plan Cameral de Internacionalización. Cámara de Te,Plan Cameral de Internacionalización. Cámara de Te
651,2019,G,4,44,440,440176,Plan Cameral de Internacionalización. Cámara de Za,Plan Cameral de Internacionalización. Cámara de Za
652,2019,G,4,44,440,440177,UZ becas para estudios universitarios oficiales,UZ becas para estudios universitarios oficiales
653,2019,G,4,44,440,440178,Ayuda institucional  aragoneses exterior,programa convenio de ayuda institucional para arag
654,2019,G,4,44,440,440179,Conv. UNIZAR Tít. Propio Participación Ciudadana,Conv. UNIZAR Tít. Propio Participación Ciudadana
655,2019,G,4,44,440,440180,Laboratorio de genética de Unizar,Laboratorio de genética de Unizar
656,2019,G,4,44,440,440181,Transferencia Cámara Agraria de Zaragoza,Transferencia Cámara Agraria de Zaragoza
657,2019,G,4,44,440,440182,Transferencia Cámara Agraria de Huesca,Transferencia Cámara Agraria de Huesca
658,2019,G,4,44,440,440183,Transferencia Cámara Agraria de Teruel,Transferencia Cámara Agraria de Teruel
659,2019,G,4,44,440,440184,Formación Plan Experimental,Formación Plan Experimental
660,2019,G,4,44,440,440185,Organismo Público de Crédito,Organismo Público de Crédito
661,2019,G,4,44,440,440186,Transf. IACS para soporte téc. listas espera y pro,Transf. IACS para soporte téc. listas espera y pro
662,2019,G,4,44,440,440187,Convenio UNIZAR forma. mediac. personal justicia,Convenio UNIZAR forma. mediac. personal justicia
663,2019,G,4,44,440,440188,Transferencia a SVA,Transferencia a SVA
664,2019,G,4,44,440,440189,Universidad de Zaragoza. Cursos Jaca,Universidad de Zaragoza. Cursos Jaca
665,2019,G,4,44,440,440190,Universidad de Zaragoza. Cátedra José Marti,Universidad de Zaragoza. Cátedra José Marti
666,2019,G,4,44,440,440191,"acc Información, Orientación y Búsqueda Empleo","Acciones Información, Orientación y Búsqueda Emple"
667,2019,G,4,44,440,440192,Cátedra IACS Nuev. formas gestión i+i Contratación,Cátedra IACS Nuev. formas gestión i+i Contratación
668,2019,G,4,44,440,440193,Conv. UNIZAR diagn. integrac. migrantes m. rural,Conv. UNIZAR diagn. integrac. migrantes m. rural
669,2019,G,4,44,440,440194,Conv. UNIZAR amplia. territorio realiz. exa. nacio,Conv. UNIZAR amplia. territorio realiz. exa. nacio
670,2019,G,4,44,440,440195,Aportación Consorcio Reserva de la Biosfera,Aportación Consorcio Reserva de la Biosfera
671,2019,G,4,44,440,440196,Aportación Consorcio Bien P.N. Pirineos-Monte P.,Aportación Consorcio Bien P.N. Pirineos-Monte P.
672,2019,G,4,44,440,440197,UZ. Impulso Supercomputación Nodo BSC,UZ. Impulso Supercomputación Nodo BSC
673,2019,G,4,44,440,440198,UZ. Actividades divulgación científica Cátedra SAV,UZ. Actividades divulgación científica Cátedra SAV
674,2019,G,4,44,440,440199,Conv. UNIZAR Cátedra MAZ de prestaciones sanitaria,Conv. UNIZAR Cátedra MAZ de prestaciones sanitaria
675,2019,G,4,44,440,440200,Cátedra UNIZAR Centro Referencia Estatal Nanosegur,Cátedra UNIZAR Centro Referencia Estatal Nanosegur
676,2019,G,4,44,440,440201,AREX Plan acción sectores maduros,AREX Plan acción sectores maduros
677,2019,G,4,44,440,440202,Transferencia a GAZO S.L. (Gest.Ambiental Z.Orient,Transferencia a GAZO S.L. (Gest.Ambiental Z.Orient
678,2019,G,4,44,440,440203,"Universidad de Zaragoza ""Proyecto de investigación","Universidad de Zaragoza ""Proyecto de investigación"
679,2019,G,4,44,440,440204,AREX. Fondo Grupo Internacionalización,AREX. Fondo Grupo Internacionalización
680,2019,G,4,44,440,440205,Formación prioritoriamente ocupados,Formación prioritoriamente ocupados
681,2019,G,4,44,440,440206,Convenio UNIZAR. Acciones media.personal justicia,Convenio UNIZAR. Acciones media.personal justicia
682,2019,G,4,44,440,440207,Convenio UNIZAR. Curso desarrollo prof. Orga.Inter,Convenio UNIZAR. Curso desarrollo prof. Orga.Inter
683,2019,G,4,44,440,440208,Transf. SARGA. Llevanza sist integr.gest. agroambi,Transf. SARGA. Llevanza sist integr.gest. agroambi
684,2019,G,4,44,440,440209,Transf CITA. Investig. sanidad animal y vegetal,Transf CITA. Investig. sanidad animal y vegetal
685,2019,G,4,44,440,440210,Proyección Internacional,Proyección Internacional
686,2019,G,4,44,440,440211,Convenio UZ: Jornadas José Martí,Convenio UZ: Jornadas José Martí
687,2019,G,4,44,440,440212,Fondo creación Banca Pública Aragonesa,Fondo creación Banca Pública Aragonesa
688,2019,G,4,44,440,440213,Plan lucha desemp. mujer. Formación,Plan de lucha contra el desempleo de la mujer. For
689,2019,G,4,44,440,440214,Convenio UNIZAR. Consumo responsable,Convenio UNIZAR. Consumo responsable
690,2019,G,4,44,440,440215,Colaboraciones UNIZAR. Cátedra J Ferrández d'Hered,Colaboraciones UNIZAR. Cátedra J Ferrández d'Hered
691,2019,G,4,44,440,440216,Conv. UNIZAR Progr. Esp. Innovación y Evaluación,Conv. UNIZAR Progr. Esp. Innovación y Evaluación
692,2019,G,4,44,440,440217,Conv. UNIZAR Diploma Especialización DIRYGESS,Conv. UNIZAR Diploma Especialización DIRYGESS
693,2019,G,4,44,440,440218,Transf. IACS Prot primera y especializada,Transf. IACS Prot primera y especializada
694,2019,G,4,44,440,440219,Transferencia Life Surfing UCM,Transferencia Life Surfing UCM
695,2019,G,4,44,440,440220,Transferencia Life Surfing Univ. Stuttgart,Transferencia Life Surfing Univ. Stuttgart
696,2019,G,4,44,440,440221,Transferencia Life Surfing SARGA,Transferencia Life Surfing SARGA
697,2019,G,4,44,440,440222,Cátedra UNIZAR Desarrollo Directivo Femenino,Cátedra UNIZAR Desarrollo Directivo Femenino
698,2019,G,4,44,440,440223,Subvención COAPEMA,Subvención Consejo de Aragonés Personas Mayores
699,2019,G,4,44,440,440224,Plan Prevención Riesgos Psicosociales,Plan Prevención Riesgos Psicosociales
700,2019,G,4,44,440,440225,Convenio UNIZAR. Cátedra de Igualdad,Convenio UNIZAR. Cátedra de Igualdad
701,2019,G,4,44,440,440226,Transf. UNIZAR.Escuela Politécnica Superior Huesca,Transf. UNIZAR.Escuela Politécnica Superior Huesca
702,2019,G,4,44,440,440227,Compensación gastos matrícula UNIZAR,Compensación gastos matrícula UNIZAR
703,2019,G,4,44,440,440228,Subvención Universidad Zaragoza,Subvención Universidad Zaragoza
704,2019,G,4,44,440,440229,Catedrá UNIZAR - Industria 4.0,Catedrá UNIZAR - Industria 4.0
705,2019,G,4,44,440,440230,Subvención ITA - Industria 4.0,Subvención ITA - Industria 4.0
706,2019,G,4,44,440,440231,Sub. Feria Zaragoza Internacionalización Certámene,Sub. Feria Zaragoza Internacionalización Certámene
707,2019,G,4,44,440,440232,UIMP Pirineos cursos PTWALQA,UIMP Pirineos cursos PTWALQA
708,2019,G,4,44,440,440233,Convenio  Academia Aragonesa de Gastronomía,Convenio  Academia Aragonesa de Gastronomía
709,2019,G,4,44,440,440234,IAMZ - gastos de funcionamiento,IIAMZ - gastos de funcionamiento
710,2019,G,4,44,440,440235,Convenio UNIZAR Cátedra Música para la Inclusión,Convenio UNIZAR Cátedra Música para la Inclusión
711,2019,G,4,44,440,440236,Fund.Transp.Traves.Centr.,Fundación Transpirenaica Travesía Central Pirineos
712,2019,G,4,44,440,440237,Transf Fund Andrea Prader,Transferencia a la Fundación Andrea Prader
713,2019,G,4,44,440,440238,F. Univ. A. Gargallo UVTe,F. Univ. A. Gargallo - Cursos U. Verano de Teruel
714,2019,G,4,44,440,440239,T.Ag.Arag. Invest. y Dllo,Transf. Fund. Agencia Arag. para Investig. y Dllo
715,2019,G,4,44,440,440240,Fundac. Física del Cosmos,Fundación Centro de Estudios de Física del Cosmos
716,2019,G,4,44,440,440241,Fund.Parque Tec. Aula Dei,Fundación Parque Científico Tecnológico Aula Dei
717,2019,G,4,44,440,440242,Fundación Goya en Aragón,Fundación Goya en Aragón
718,2019,G,4,44,440,440243,Fund. Col Circa P Citoler,Fundación Colección CIrca XX Pilar Citoler
719,2019,G,4,44,440,440244,Subv Fundación Santa María Albarracín.,Subvención Fundación Santa María Albarracín.
720,2019,G,4,44,440,440245,Convenio UNIZAR Estrategias integración rural,Convenio UNIZAR Estrategias integración rural
721,2019,G,4,44,440,440246,Convenio UNIZAR Dipl. especializ. interreligioso,Convenio UNIZAR Dipl. especializ. interreligioso
722,2019,G,4,44,440,440247,Ciudad del Motor de Aragón,Ciudad del Motor de Aragón
723,2019,G,4,44,440,440248,Fundación Comarca Campo Daroca,Fundación Comarca Campo Daroca
724,2019,G,4,44,440,440249,Fundación conjunto Paleontológico Teruel,Fundación conjunto Paleontológico Teruel
725,2019,G,4,44,440,440250,Fundación Emprender en Aragón,Fundación Emprender en Aragón
726,2019,G,4,44,440,440251,Fundación Moto Engineering,Fundación Moto Engineering
727,2019,G,4,44,440,440252,Parque Tecnológico del Motor de Aragón,Parque Tecnológico del Motor de Aragón
728,2019,G,4,44,440,440253,Universa - Becarios,Universa - Becarios
729,2019,G,4,44,440,440254,Apoyo instalación en viveros empresas y P. Tec.,Apoyo instalación en viveros empresas y P. Tec.
730,2019,G,4,44,440,440255,A SARGA. Gestión Caza y Pesca,A SARGA. Gestión Caza y Pesca
731,2019,G,4,44,440,440256,Transf.Univ.Intern.Menendez Pelayo,Transf.Univ.Internacional Menendez Pelayo
732,2019,G,4,44,440,440257,Transf.Fundación Centro Astronómico Aragonés,Transf.Fundación Centro Astronómico Aragonés
733,2019,G,4,45,450,450001,Formación EE.TT.,Formación Escuelas Taller
734,2019,G,4,45,450,450002,Contratación desempleados,Subvención a la contratación de desempleados
735,2019,G,4,45,450,450003,Formación FIP,Formación e Inserción Profesional DGA
736,2019,G,4,45,450,450004,Proy. recuperac.mem.hist.,Proyecto recuperación memoria histórica exiliados
737,2019,G,4,45,450,450005,Planes Form. D.G.A.,Planes de Formación de la D.G.A.
738,2019,G,4,45,450,450006,Teleformación,Teleformación
739,2019,G,4,45,450,450007,Form. Prioritariamente Desempleados,Formación Prioritariamente Desempleados
740,2019,G,4,45,450,450008,Form. Centros Públicos Integrados,Formación Centros Públicos Integrados
741,2019,G,4,45,450,450009,Form. Educación Adultos,Formación Educación Adultos
742,2019,G,4,46,460,460001,San Jorge Huesca y Teruel,Actos San Jorge en Huesca y Teruel
743,2019,G,4,46,460,460002,Subvenciones directas,Subvenciones Directas
744,2019,G,4,46,460,460003,Fondo Cooperac.Municipal,Fondo Cooperación Municipal
745,2019,G,4,46,460,460004,Fdo Coop Local y Comarcal,Fondo de Cooperación Local y Comarcal
746,2019,G,4,46,460,460005,Ayudas Protección Civil,Ayudas de Protección Civil
747,2019,G,4,46,460,460006,Fomento Desarrollo Local,Fomento del Desarrollo Local
748,2019,G,4,46,460,460007,Subv.Integr.Social Inmig.,Subv. Programas Acogida e Integración Inmigrantes
749,2019,G,4,46,460,460008,Subv.Proyec.Coop.Transfr.,Subv. Proyectos de Cooperación Transfronteriza
750,2019,G,4,46,460,460009,Promoción Transportes,Ayudas de Promoción de Transportes
751,2019,G,4,46,460,460010,Líneas Deficitarias EE.LL,Ayudas a líneas deficitarias de Entidades Locales
752,2019,G,4,46,460,460011,Activid.Agrarias  Aytos.,Apoyo a Actividades Agrarias de Ayuntamientos
753,2019,G,4,46,460,460012,Certámenes Ganaderos,Certámenes Ganaderos
754,2019,G,4,46,460,460013,Apoyo Sistema Antigranizo,Apoyo al Sistema Antigranizo
755,2019,G,4,46,460,460014,Toma datos Ofic. Regante,Toma de Datos de la Oficina del Regante
756,2019,G,4,46,460,460015,Subv. promoción Ferias,Subv. Promoción Ferias
757,2019,G,4,46,460,460016,Ofic.EELL.Inform.Consum.,Oficinas EE. Locales de Información al Consumidor
758,2019,G,4,46,460,460017,Act. en Salud Pública,Actuaciones en Materia de Salud Pública
759,2019,G,4,46,460,460018,Prev.Asis.y Reins.Drogas,"Prev., Asistencia y Reinserción Drogodependencias"
760,2019,G,4,46,460,460019,Creac cont. Dig Soc.Info,Creación Contenidos Digitales Sdad Información
761,2019,G,4,46,460,460020,Conv. CC.LL. Educ Adultos,Convenios Corp.Locales. Educación Adultos
762,2019,G,4,46,460,460021,Garantia Soc.Ent.Locales,Garantía Social Entidades Locales
763,2019,G,4,46,460,460022,Convenios E.I. con CC.LL.,Convenios Educación Infantil con Corp.Locales
764,2019,G,4,46,460,460023,Guarderías Municipales,Guarderías Municipales
765,2019,G,4,46,460,460024,Escuelas Munic.de Música,Escuelas Municipales de Música
766,2019,G,4,46,460,460025,Convenios Dd.Cp.y CC.LL.,"Convenios Dip. Provinciales,Comarcas y Corp. Loc."
767,2019,G,4,46,460,460026,Subv.Bibliot. Municipales,Subvenciones a Bibliotecas Municipales
768,2019,G,4,46,460,460027,Actividades Cultur CC.LL.,Actividades Culturales Corporaciones Locales
769,2019,G,4,46,460,460028,Circuito Artes Escénicas,Circuito de Artes Escénicas
770,2019,G,4,46,460,460029,Ayto HU Feria I de Teatro,Ayuntamiento de Huesca. Feria I de Teatro y Danza
771,2019,G,4,46,460,460030,Festivales Aragón. Ainsa,Festivales en Aragón. Aínsa
772,2019,G,4,46,460,460031,Otros Festivales,Otros Festivales
773,2019,G,4,46,460,460032,Arch y Museos de Sistem.,Archivos y Museos de los Sistemas
774,2019,G,4,46,460,460033,Archivos y Museos Munic.,Archivos y Museos Municipales
775,2019,G,4,46,460,460034,Parques Culturales,Parques Culturales
776,2019,G,4,46,460,460035,Juegos Escolares,Juegos Escolares
777,2019,G,4,46,460,460036,Deporte municip.y comarc.,Ayudas Actividades Deporte Municipal y Comarcal
778,2019,G,4,46,460,460037,Fto Activ. Ambientales,Fomento de Actividades Ambientales
779,2019,G,4,46,460,460038,Prom.Jornadas Int.M.Amb.,Promoción de Jornadas de Interés Medioambiental
780,2019,G,4,46,460,460039,Subv.Cineg.Aprov.Rac.For.,Subv.S/ Cinegética.Aprov.Racional Patr. Forestal
781,2019,G,4,46,460,460040,Ayudas a Casas Canguro,Ayudas a Casas Canguro
782,2019,G,4,46,460,460041,Pytos.de Serv.de Juventud,Proyectos de Servicios de Juventud
783,2019,G,4,46,460,460042,Fondo  Gastos de Personal,Fondo de Gastos de Personal
784,2019,G,4,46,460,460043,Fondo  Cohesión Comarcal,Fondo de Cohesión Comarcal
785,2019,G,4,46,460,460044,Acc.Orient. búsqueda empl,Acciones Inform Orient.y Búsqueda Empleo
786,2019,G,4,46,460,460045,Agent.Empleo Dllo. Local,Agentes de Empleo Desarrollo Local
787,2019,G,4,46,460,460046,Formación EE.TT.,Formación Escuelas Taller
788,2019,G,4,46,460,460047,Formación FIP,Formación e Inserción Profesional
789,2019,G,4,46,460,460048,Ayuda actividades comarcas en materia de familia,Ayuda actividades comarcas en materia de familia
790,2019,G,4,46,460,460049,Prog.Inserc. Empleo,Programas de Inserción en el Empleo
791,2019,G,4,46,460,460050,Contratación desempleados,Subvencion a la contratación de desempleados
792,2019,G,4,46,460,460051,Fomento Desarrollo Local,Subvenciones Fomento Desarrollo Local
793,2019,G,4,46,460,460052,Educación familiar,Educación Familiar
794,2019,G,4,46,460,460053,Inic.soc. empleo ámb. Loc,Iniciativas Sociales de Empleo en el Ámbito Local
795,2019,G,4,46,460,460054,Mantenimiento de S.S.B.,Mantenimiento de Servicios Sociales de Base
796,2019,G,4,46,460,460055,Prev. violencia familiar,Prevención violencia familiar
797,2019,G,4,46,460,460056,Conv. D.P.T. Plan Mijares,Convenio D.P.T. Mant. Est. Depur. Plan Rio Mijares
798,2019,G,4,46,460,460057,Mantenimiento E.D.A.R.,Transf. Ayunt. Mantenimiento E.D.A.R.
