_id,Ejercicio,Centro Gestor,Funcional,Economico,Financiacion,Descripcion,Credito inicial,Modificaciones,Credito Definitivo,Comprometido,Obligaciones Reconocidas,Pagado
882,2024,10080,1215,120006,91002,Pagas extraordinarias de Personal Funcionario,"108.216,94",,"108.216,94","82.473,36","82.473,36","82.473,36"
883,2024,10080,1215,121000,91002,Complemento de destino de Personal Funcionario,"166.880,16",,"166.880,16","134.642,32","134.642,32","134.642,32"
884,2024,10080,1215,121001,91002,Complemento específico de Personal Funcionario,"316.699,36",,"316.699,36","262.557,22","262.557,22","262.557,22"
885,2024,10080,1215,160000,91002,Seguridad social,"239.934,05",,"239.934,05","180.543,43","180.543,43","180.543,43"
886,2024,10080,1215,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,500,,500,,,
887,2024,10080,1215,161003,91002,Gastos Teletrabajo Funcionarios,"2.592,00",,"2.592,00",48,48,48
888,2024,10080,1215,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,500,,500,,,
889,2024,10080,1215,212000,91002,Rep. y conservación edificios y otras construcc.,500,,500,,,
890,2024,10080,1215,215000,91002,Reparación y conservación de mobiliario y enseres,500,,500,"480,05","480,05","109,98"
891,2024,10080,1215,216000,91002,Rep. y conserv. equipos procesos de información,500,,500,"62,94","62,94","62,94"
892,2024,10080,1215,220000,91002,Ordinario no inventariable,"5.000,00",,"5.000,00","6.707,37","3.407,37","3.407,37"
893,2024,10080,1215,220001,91002,Mobiliario y enseres,"1.000,00",,"1.000,00",,,
894,2024,10080,1215,220002,91002,"Prensa, revistas y publicaciones periódicas",500,,500,,,
895,2024,10080,1215,220004,91002,Material informático,"3.000,00",,"3.000,00",,,
896,2024,10080,1215,221009,91002,Otros suministros,"1.000,00",,"1.000,00",,,
897,2024,10080,1215,222000,91002,Telefónicas,"20.000,00",,"20.000,00","7.737,32","6.086,64",
898,2024,10080,1215,223000,91002,Transporte,500,,500,,,
899,2024,10080,1215,226001,91002,Atenciones protocolarias y representativas,"2.000,00",,"2.000,00",,,
900,2024,10080,1215,226009,91002,Otros gastos diversos,"5.000,00",,"5.000,00",,,
901,2024,10080,1215,227009,91002,Otros trabajos realizados por otras empresas,"40.000,00","60.000,00","100.000,00","45.045,15","45.042,93","9.075,00"
902,2024,10080,1215,230000,91002,Dietas,"1.500,00",,"1.500,00","56,1","56,1","56,1"
903,2024,10080,1215,231000,91002,Locomoción,"2.000,00",,"2.000,00","31,7","31,7","31,7"
904,2024,10080,1215,233000,91002,Gastos a través de agencias de viaje,500,,500,"433,2","433,2","261,55"
905,2024,10080,1215,239000,91002,Otras indemnizaciones,500,,500,,,
906,2024,10080,1215,480009,91002,Ayudas Escuelas Taurinas,"30.000,00",,"30.000,00","30.000,00","29.974,67",
907,2024,10080,1215,480696,91002,Ayudas a entidades prevención ludopatía,"60.000,00",,"60.000,00","36.300,73","36.300,73",
908,2024,10080,1215,605000,91002,Mobiliario y enseres,,,,"1.147,08","1.147,08","1.147,08"
909,2024,10080,1215,609000,91002,Inmovilizado Inmaterial,"200.000,00",,"200.000,00","55.641,92","50.251,82","5.118,30"
910,2024,10080,1219,120000,91002,Sueldos de Personal Funcionario,"43.464,32",,"43.464,32","39.690,63","39.690,63","39.690,63"
911,2024,10080,1219,120005,91002,Trienios de Personal Funcionario,"13.480,68",,"13.480,68","11.437,48","11.437,48","11.437,48"
912,2024,10080,1219,120006,91002,Pagas extraordinarias de Personal Funcionario,"18.194,38",,"18.194,38","17.116,17","17.116,17","17.116,17"
913,2024,10080,1219,121000,91002,Complemento de destino de Personal Funcionario,"28.138,16",,"28.138,16","20.781,73","20.781,73","20.781,73"
914,2024,10080,1219,121001,91002,Complemento específico de Personal Funcionario,"50.811,00",,"50.811,00","42.753,72","42.753,72","42.753,72"
915,2024,10080,1219,160000,91002,Seguridad social,"31.502,11",,"31.502,11","25.274,23","25.274,23","25.274,23"
916,2024,10080,1219,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,500,,500,,,
917,2024,10080,1219,161003,91002,Gastos Teletrabajo Funcionarios,864,,864,,,
918,2024,10080,1219,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,500,,500,,,
919,2024,10080,1219,202000,91002,Arrendamientos de edificios y otras construcciones,"180.000,00",,"180.000,00","173.884,63","160.918,77",
920,2024,10080,1219,203000,91002,"Arrendamientos maquinaria, instalación y utillaje",100,,100,,,
921,2024,10080,1219,204000,91002,Arrendamientos de material de transporte,"100.000,00","-20.000,00","80.000,00","75.280,52","75.280,44","75.280,44"
922,2024,10080,1219,205000,91002,Arrendamientos de mobiliario y enseres,,,,"2.510,83","2.318,95","2.120,70"
923,2024,10080,1219,212000,91002,Rep. y conservación edificios y otras construcc.,"5.000,00","-2.000,00","3.000,00","662,63","662,63","662,63"
924,2024,10080,1219,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","20.000,00",,"20.000,00","16.241,05","15.497,85","15.497,85"
925,2024,10080,1219,214000,91002,Reparación y conservación material de transporte,"10.000,00",,"10.000,00","50.987,59","50.987,59","47.283,84"
926,2024,10080,1219,215000,91002,Reparación y conservación de mobiliario y enseres,"1.500,00",,"1.500,00","1.505,31","1.505,31","1.382,22"
927,2024,10080,1219,220000,91002,Ordinario no inventariable,"5.000,00",,"5.000,00","696,5","696,5","696,5"
928,2024,10080,1219,220001,91002,Mobiliario y enseres,500,,500,"480,25","480,25","480,25"
929,2024,10080,1219,220002,91002,"Prensa, revistas y publicaciones periódicas",500,,500,,,
930,2024,10080,1219,220003,91002,Libros y otras publicaciones,500,,500,,,
931,2024,10080,1219,220004,91002,Material informático,400,,400,"17,8","17,8","17,8"
932,2024,10080,1219,221000,91002,Energía eléctrica,"50.000,00",,"50.000,00","63.340,86","34.129,22","31.973,71"
933,2024,10080,1219,221001,91002,Agua,"3.000,00",,"3.000,00","449,49","449,49","449,49"
934,2024,10080,1219,221003,91002,Combustibles,"45.000,00",,"45.000,00","50.695,26","40.434,41","38.911,95"
935,2024,10080,1219,221004,91002,Vestuario,"12.000,00",,"12.000,00","29.036,99","29.036,99","28.636,99"
936,2024,10080,1219,221009,91002,Otros suministros,"46.000,00","-36.000,00","10.000,00","2.636,93","2.636,93","2.634,44"
937,2024,10080,1219,222000,91002,Telefónicas,"6.500,00",,"6.500,00","2.444,50","2.368,31",
938,2024,10080,1219,222001,91002,Postales,200,,200,,,
939,2024,10080,1219,223000,91002,Transporte,500,,500,"45,65","45,65","45,65"
940,2024,10080,1219,225000,91002,Tributos locales,"1.500,00",,"1.500,00","138,96","138,96","138,96"
941,2024,10080,1219,225001,91002,Tributos autonómicos,500,"-104,44","395,56",,,
942,2024,10080,1219,226003,91002,"Jurídicos, Contenciosos","1.000,00",,"1.000,00",300,300,300
943,2024,10080,1219,227000,91002,Limpieza y aseo,"40.000,00",,"40.000,00","35.429,56","35.180,86","32.231,77"
944,2024,10080,1219,227009,91002,Otros trabajos realizados por otras empresas,"5.000,00","-2.000,00","3.000,00","6.297,75","6.297,75",
945,2024,10080,1219,230000,91002,Dietas,"6.000,00",,"6.000,00","2.770,94","2.770,94","2.752,24"
946,2024,10080,1219,231000,91002,Locomoción,"3.000,00",,"3.000,00","198,65","198,65","198,65"
947,2024,10080,1219,232000,91002,Traslado,100,,100,,,
948,2024,10080,1219,233000,91002,Gastos a través de agencias de viaje,500,,500,"1.664,91","1.664,91","466,57"
949,2024,10080,1219,239000,91002,Otras indemnizaciones,"635.000,90","-60.000,00","575.000,90","519.483,62","519.483,62","519.483,62"
950,2024,10080,1219,250000,91002,Gastos en pruebas selectivas,500,,500,,,
951,2024,10080,1219,251000,91002,Realización de cursos de formación interna,"6.000,00",,"6.000,00","4.965,40","4.965,40","4.965,40"
952,2024,10080,1219,602000,91002,Edificios y otras construcciones,"10.000,00","45.000,00","55.000,00","11.395,77","11.395,77",
953,2024,10080,1219,603000,91002,"Maquinaria, instalación y utillaje","10.000,00",,"10.000,00",,,
954,2024,10080,1219,604000,91002,Material de transporte,"60.000,00","146.000,00","206.000,00","202.133,47","202.133,47","171.701,97"
955,2024,10080,1219,605000,91002,Mobiliario y enseres,"10.000,00",,"10.000,00","6.262,34","6.262,34","6.262,34"
956,2024,10080,1219,606000,91002,Equipos para procesos de información,"10.000,00",,"10.000,00",,,
957,2024,10080,1259,221004,91002,Vestuario,,,,"3.101,17","3.101,17",
958,2024,10080,1259,221009,91002,Otros suministros,,,,"7.330,18","7.330,18",
959,2024,10080,1259,227009,91002,Otros trabajos realizados por otras empresas,"80.000,00",,"80.000,00","83.679,47","83.679,44","48.315,40"
960,2024,10080,1259,251003,39135,Realización de cursos de formación externa,"20.000,00","12.300,00","32.300,00","30.270,70","30.270,70","10.184,74"
961,2024,10080,1259,251003,91002,Realización de cursos de formación externa,"180.000,00",,"180.000,00","82.639,86","82.639,86","76.121,44"
962,2024,10080,1259,460128,91002,Subv. EELL materia violencia de género,"200.000,00",,"200.000,00","199.999,88","173.471,54",
963,2024,10080,1259,609000,91002,Inmovilizado Inmaterial,"30.000,00",,"30.000,00","17.841,63","17.841,63","2.251,08"
964,2024,10080,1259,760006,91002,Subvenciones Equipamiento de la Policía Local,"371.000,00",,"371.000,00","371.000,00","353.254,89",
965,2024,10090,4571,101000,91002,"Retribuciones básicas de SGT, DG y asimilados","14.227,80",,"14.227,80","14.680,26","14.680,26","14.680,26"
966,2024,10090,4571,101001,91002,"Complemento de destino de SGT, DG y asimilados","16.047,24",,"16.047,24","16.557,49","16.557,49","16.557,49"
967,2024,10090,4571,101002,91002,"Complemento específico de SGT, DG y asimilados","39.468,24",,"39.468,24","40.723,20","40.723,20","40.723,20"
968,2024,10090,4571,101006,91002,"Pagas extraordinarias de SGT, DG y asimilados","4.136,76",,"4.136,76","4.266,61","4.266,61","4.266,61"
969,2024,10090,4571,120000,91002,Sueldos de Personal Funcionario,"412.542,76","-125.000,00","287.542,76","309.836,05","309.836,05","309.836,05"
970,2024,10090,4571,120005,91002,Trienios de Personal Funcionario,"86.969,60",,"86.969,60","69.092,51","69.092,51","69.092,51"
971,2024,10090,4571,120006,91002,Pagas extraordinarias de Personal Funcionario,"153.801,02",,"153.801,02","119.279,53","119.279,53","119.279,53"
972,2024,10090,4571,121000,91002,Complemento de destino de Personal Funcionario,"225.109,60","-115.000,00","110.109,60","178.318,52","178.318,52","178.318,52"
973,2024,10090,4571,121001,91002,Complemento específico de Personal Funcionario,"446.423,72","-83.652,23","362.771,49","360.665,53","360.665,53","360.665,53"
974,2024,10090,4571,130000,91002,Salario base de Personal Laboral Fijo,"46.863,00",,"46.863,00","45.019,96","45.019,96","45.019,96"
975,2024,10090,4571,130001,91002,Antigüedad de Personal Laboral Fijo,"7.539,84",,"7.539,84","6.382,62","6.382,62","6.382,62"
976,2024,10090,4571,130002,91002,Pagas extraordinarias de Personal Laboral Fijo,"11.607,92",,"11.607,92","10.684,52","10.684,52","10.684,52"
977,2024,10090,4571,130003,91002,Otras remuneraciones de Personal Laboral Fijo,"45.031,76",,"45.031,76","10.610,23","10.610,23","10.610,23"
978,2024,10090,4571,160000,91002,Seguridad social,"346.839,49","-60.000,00","286.839,49","261.199,85","261.199,85","261.199,85"
979,2024,10090,4571,161000,91002,Formación y perfeccion. Funcionarios y no Laboral,500,,500,,,
980,2024,10090,4571,161003,91002,Gastos Teletrabajo Funcionarios,"1.160,00",,"1.160,00",744,744,744
981,2024,10090,4571,161009,91002,Otros Gtos Sociales de Funcionarios y no Laborales,500,,500,,,
982,2024,10090,4571,162003,91002,Gastos Teletrabajo Laborales,"1.000,00",,"1.000,00",,,
983,2024,10090,4571,202000,91002,Arrendamientos de edificios y otras construcciones,"138.686,60",,"138.686,60","141.039,90","140.909,20","50.681,88"
984,2024,10090,4571,203000,91002,"Arrendamientos maquinaria, instalación y utillaje","585,6",,"585,6","548,73","515,61","416,34"
985,2024,10090,4571,205000,91002,Arrendamientos de mobiliario y enseres,300,,300,,,
986,2024,10090,4571,210000,91002,Rep. y conservación de terrenos y bienes naturales,"25.000,00",,"25.000,00","13.082,30","11.735,88","8.412,85"
987,2024,10090,4571,212000,91002,Rep. y conservación edificios y otras construcc.,,,,"33.895,53","33.895,53","24.093,01"
988,2024,10090,4571,213000,91002,"Rep. y conserv. maquinaria,instalaciones,utillaje","25.000,00",,"25.000,00","31.236,29","31.236,29","27.514,89"
989,2024,10090,4571,214000,91002,Reparación y conservación material de transporte,,,,"58,09","58,09",
990,2024,10090,4571,215000,91002,Reparación y conservación de mobiliario y enseres,"2.000,00",,"2.000,00","429,8","429,8","429,8"
991,2024,10090,4571,216000,91002,Rep. y conserv. equipos procesos de información,200,,200,605,605,605
992,2024,10090,4571,220000,91002,Ordinario no inventariable,500,,500,"1.004,51","764,51","748,04"
993,2024,10090,4571,220001,91002,Mobiliario y enseres,500,,500,,,
994,2024,10090,4571,220004,91002,Material informático,500,,500,,,
995,2024,10090,4571,221000,91002,Energía eléctrica,"184.826,40",,"184.826,40","101.870,91","43.062,42","27.756,50"
996,2024,10090,4571,221001,91002,Agua,"11.400,00",,"11.400,00","16.901,94","16.901,94","14.766,83"
997,2024,10090,4571,221003,91002,Combustibles,800,,800,"965,32","486,96","256,11"
998,2024,10090,4571,221004,91002,Vestuario,200,,200,"231,03","231,03","231,03"
999,2024,10090,4571,221006,91002,Productos farmacéuticos,"1.000,00",,"1.000,00","1.760,10","1.760,10","1.512,96"
1000,2024,10090,4571,221009,91002,Otros suministros,"56.834,45",,"56.834,45","60.079,35","59.254,94","52.592,38"
1001,2024,10090,4571,222000,91002,Telefónicas,"1.000,00",,"1.000,00",,,
1002,2024,10090,4571,223000,91002,Transporte,"17.000,00",,"17.000,00","19.904,72","18.706,20","17.045,53"
1003,2024,10090,4571,224003,91002,Otros riesgos,"218.000,00",,"218.000,00","198.900,00","198.831,62","17.105,40"
1004,2024,10090,4571,225000,91002,Tributos locales,"110.000,00","-97.297,22","12.702,78","7.805,80","7.805,80","5.513,60"
1005,2024,10090,4571,225001,91002,Tributos autonómicos,,,,"1.023,63","1.023,63","1.023,63"
1006,2024,10090,4571,226000,91002,Cánones,,,,"14.207,97","14.207,97","14.207,97"
1007,2024,10090,4571,226001,91002,Atenciones protocolarias y representativas,"1.500,00",,"1.500,00",220,220,220
1008,2024,10090,4571,226002,91002,Gastos de divulgación y promoción,"308.500,00","-303.460,74","5.039,26","5.039,26","5.039,26","5.039,26"
1009,2024,10090,4571,226005,91002,Reuniones y conferencias,"6.000,00",,"6.000,00",,,
1010,2024,10090,4571,226009,91002,Otros gastos diversos,"3.040,00",,"3.040,00",,,
1011,2024,10090,4571,227000,91002,Limpieza y aseo,"45.192,81",,"45.192,81","45.059,44","45.059,44","39.134,20"
1012,2024,10090,4571,227001,91002,Seguridad,"45.000,00",,"45.000,00","818,8","773,63","728,42"
1013,2024,10090,4571,227009,32438,Otros trabajos realizados por otras empresas,,"244.129,24","244.129,24","9.750,00","9.750,00","9.750,00"
1014,2024,10090,4571,227009,39135,Otros trabajos realizados por otras empresas,"100.000,00","2.000,00","102.000,00","101.693,80","101.693,80","54.712,00"
1015,2024,10090,4571,227009,91002,Otros trabajos realizados por otras empresas,"399.000,00","88.901,10","487.901,10","588.276,79","567.813,11","440.758,97"
1016,2024,10090,4571,230000,91002,Dietas,"2.000,00",,"2.000,00","899,56","899,56","899,56"
1017,2024,10090,4571,231000,91002,Locomoción,"1.800,00",,"1.800,00","1.442,43","1.442,43","1.442,43"
1018,2024,10090,4571,233000,91002,Gastos a través de agencias de viaje,,,,"2.183,48","2.183,48","494,8"
1019,2024,10090,4571,239000,91002,Otras indemnizaciones,"4.320,00",,"4.320,00","3.960,00","3.960,00","3.960,00"
1020,2024,10090,4571,251000,91002,Realización de cursos de formación interna,"16.000,00",,"16.000,00","3.988,70","3.988,70","3.988,70"
1021,2024,10090,4571,440317,91002,"Cº. UNIZAR ""Fundación Blanca"" apoyo al deportista","20.000,00",,"20.000,00","20.000,00","17.277,81",
1022,2024,10090,4571,440318,91002,Subvención Universidad Zaragoza-Deporte Universita,"8.500,00",,"8.500,00","8.500,00","8.500,00",
1023,2024,10090,4571,440323,91002,Organización Campeonatos de España Universitario,,"12.000,00","12.000,00","12.000,00","12.000,00",
1024,2024,10090,4571,460036,91002,Ayudas Actividades Deporte Municipal y Comarcal,,"15.000,00","15.000,00","15.000,00","15.000,00",
1025,2024,10090,4571,460246,32438,Ayudas para Comarcas actividad física saludable,,"158.147,00","158.147,00",,,
1026,2024,10090,4571,470066,91002,Sociedades Anónimas Deportivas,"877.500,00",,"877.500,00","877.499,64","877.499,64","877.499,64"
1027,2024,10090,4571,470227,91002,UNIPUBLIC S.A.U.,"80.000,00",,"80.000,00","80.000,00","80.000,00","80.000,00"
1028,2024,10090,4571,480110,91002,Fed.Ar.Dptes Ctro Esp.Tecn.Deportes Invierno Jaca,"60.000,00",,"60.000,00","60.000,00","60.000,00","60.000,00"
1029,2024,10090,4571,480112,91002,Juegos Escolares,"350.000,00",,"350.000,00","255.483,80","244.966,59",
1030,2024,10090,4571,480114,91002,Ayudas a deportistas de nivel cualificado,"400.000,00",,"400.000,00","399.900,02","399.900,02",
1031,2024,10090,4571,480115,91002,Proyectos Federativos y Clubes,"1.150.000,00","-29.458,67","1.120.541,33","1.122.122,33","1.024.211,47","1.040,00"
1032,2024,10090,4571,480239,39042,Gestión Centros Espec Tecnificación Deportiva,"100.000,00",,"100.000,00","40.588,17","40.588,17",
1033,2024,10090,4571,480346,91002,Clubs Deportivos de máxima categoría,"1.790.000,00",,"1.790.000,00","1.819.814,73","1.781.496,62","1.781.496,62"
1034,2024,10090,4571,480449,91002,Peña Ciclista Edelweis: Quebrantahuesos,"100.000,00",,"100.000,00","100.000,00","100.000,00","100.000,00"
1035,2024,10090,4571,480510,91002,Federación Aragonesa de Ajedrez,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
1036,2024,10090,4571,480511,91002,Federación Aragonesa de Atletismo,"30.000,00",,"30.000,00","30.000,00","30.000,00","15.000,00"
1037,2024,10090,4571,480512,91002,Federación Aragonesa de Badminton,"5.000,00",,"5.000,00","5.000,00","5.000,00","2.500,00"
1038,2024,10090,4571,480513,91002,Federación Aragonesa de Baloncesto,"92.000,00",,"92.000,00","92.000,00","92.000,00","46.000,00"
1039,2024,10090,4571,480514,91002,Federación Aragonesa de Balonmano,"25.000,00",,"25.000,00","25.000,00","25.000,00","12.500,00"
1040,2024,10090,4571,480517,91002,Federación Aragonesa de Esgrima,"3.000,00",,"3.000,00","3.000,00","3.000,00","1.500,00"
1041,2024,10090,4571,480518,91002,Federación Aragonesa de Futbol,"100.000,00",,"100.000,00","100.000,00","100.000,00","50.000,00"
1042,2024,10090,4571,480519,91002,Federación Aragonesa de Gimnasia,"15.000,00",,"15.000,00","15.000,00","15.000,00","7.500,00"
1043,2024,10090,4571,480521,91002,Federación Aragonesa de Hípica,"2.000,00",,"2.000,00","2.000,00","2.000,00","1.000,00"
1044,2024,10090,4571,480522,91002,Federación Aragonesa de Hockey,"2.500,00",,"2.500,00","2.500,00","1.338,30","1.250,00"
1045,2024,10090,4571,480523,91002,Federación Aragonesa de Judo,"8.500,00",,"8.500,00","8.500,00","8.500,00","4.250,00"
1046,2024,10090,4571,480524,91002,Federación Aragonesa de Luchas Olímpicas,"1.500,00",,"1.500,00","1.500,00","1.500,00",750
1047,2024,10090,4571,480525,91002,Federación Aragonesa de Natación,"26.000,00",,"26.000,00","26.000,00","26.000,00","13.000,00"
1048,2024,10090,4571,480526,91002,Federación Aragonesa de Orientación,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
1049,2024,10090,4571,480528,91002,Federación Aragonesa de Rugby,"2.500,00",,"2.500,00","2.500,00","2.500,00","1.250,00"
1050,2024,10090,4571,480529,91002,Federación Aragonesa de Triatlon,"11.000,00",,"11.000,00","11.000,00","11.000,00","5.500,00"
1051,2024,10090,4571,480530,91002,Federación Aragonesa de Voleibol,"19.000,00",,"19.000,00","19.000,00","19.000,00","9.500,00"
1052,2024,10090,4571,480531,91002,Federación Aragonesa de Montañismo,"10.000,00",,"10.000,00","10.000,00","10.000,00","5.000,00"
1053,2024,10090,4571,480547,91002,Federación Aragonesa de Karate,"1.700,00",,"1.700,00","1.700,00","1.700,00",850
1054,2024,10090,4571,480563,91002,Clubs Deportivos NO de máxima categoría,"300.000,00","-14.580,85","285.419,15","287.134,73","258.697,33","250.697,33"
1055,2024,10090,4571,480634,91002,Fed.Arag.Dachtball Organiz JuegosEscolares Aragón,"4.000,00",,"4.000,00","4.000,00","4.000,00","2.000,00"
1056,2024,10090,4571,480653,91002,Federación Aragonesa Tenis de Mesa. Juegos Escolar,"1.500,00",,"1.500,00","1.500,00","1.500,00",750
1057,2024,10090,4571,480721,91002,Actividades de deporte inclusivo,"20.000,00",,"20.000,00","34.592,67","31.615,83",
1058,2024,10090,4571,480729,91002,Eventos deportivos interés regional,"80.449,00","339.420,07","419.869,07","400.694,53","392.320,20","85.898,95"
1059,2024,10090,4571,480760,91002,Federación Aragonesa de Salvamento y Socorrismo,"1.500,00",,"1.500,00","1.500,00","1.500,00",750
1060,2024,10090,4571,480761,91002,Federación Aragonesa de Remo,"1.500,00",,"1.500,00","1.500,00","1.500,00",750
1061,2024,10090,4571,480762,91002,Federación Aragonesa de Taekwondo,"2.000,00",,"2.000,00",,,
1062,2024,10090,4571,480772,91002,Aulas de Tecnificación. Fed. Aragonesa de Natación,"72.000,00",,"72.000,00","72.000,00","72.000,00","36.000,00"
1063,2024,10090,4571,480773,91002,Aulas de Tecnificación. Fed. Aragonesa de Gimnasia,"39.000,00",,"39.000,00","39.000,00","39.000,00","19.500,00"
1064,2024,10090,4571,480774,91002,Aulas de Tecnificación. Fed. Aragonesa de Tenis,"16.000,00",,"16.000,00","16.000,00","16.000,00","8.000,00"
1065,2024,10090,4571,480775,91002,Aulas de Tecnificación. Fed. Aragonesa de Tenis de,"19.000,00",,"19.000,00","19.000,00","19.000,00","9.500,00"
1066,2024,10090,4571,480776,91002,Aulas de Tecnificación. Fed. Aragonesa de Piragüis,"23.050,00",,"23.050,00","23.050,00","23.050,00","11.525,00"
1067,2024,10090,4571,480777,91002,Aulas de Tecnificación. Fed. Aragonesa de Triatlón,"30.000,00",,"30.000,00","30.000,00","30.000,00","15.000,00"
1068,2024,10090,4571,480778,91002,Aulas de Tecnificación. Fed. Aragonesa de Judo,"24.000,00",,"24.000,00","24.000,00","24.000,00","12.000,00"
1069,2024,10090,4571,480779,91002,Aulas de Tecnificación. Fed. Aragonesa Deportes In,"24.000,00",,"24.000,00","24.000,00","24.000,00","12.000,00"
1070,2024,10090,4571,480780,91002,Aulas de Tecnificación.Fundación Alcoraz,"20.000,00",,"20.000,00","20.000,00","20.000,00","10.000,00"
1071,2024,10090,4571,480826,91002,Cº. USJ apoyo universitarios DAAR,"20.000,00",,"20.000,00","20.000,00","20.000,00","20.000,00"
1072,2024,10090,4571,480832,91002,Aulas de Tecnificación. Fed.Aragonesa de Bádminton,"11.000,00",,"11.000,00","11.000,00","11.000,00","5.500,00"
1073,2024,10090,4571,480834,91002,Subvención Universidad S. Jorge-Deporte Universita,"5.500,00",,"5.500,00","5.500,00","5.500,00","5.500,00"
1074,2024,10090,4571,480835,91002,Asociación Aragonesa Deporte Laboral y Empresas,"12.000,00",,"12.000,00","12.000,00","12.000,00",
1075,2024,10090,4571,480836,91002,C.D. Adapta Zaragoza,"40.000,00",,"40.000,00","40.000,00","40.000,00","40.000,00"
1076,2024,10090,4571,480842,91002,COFEDAR. Gastos organización y funcionamiento,"10.000,00",,"10.000,00","10.000,00","3.944,49",
1077,2024,10090,4571,602000,32438,Edificios y otras construcciones,"554.483,96","753.614,55","1.308.098,51","72.543,85","67.469,10","25.075,28"
1078,2024,10090,4571,602000,91002,Edificios y otras construcciones,"1.185.000,00","-27.692,50","1.157.307,50","1.071.815,74","981.254,55","154.755,65"
1079,2024,10090,4571,605000,91002,Mobiliario y enseres,,,,"398,09","398,09","398,09"
1080,2024,10090,4571,606000,32438,Equipos para procesos de información,,"270.000,50","270.000,50",,,
1081,2024,10090,4571,606000,91002,Equipos para procesos de información,"60.000,00",,"60.000,00","43.262,67","43.259,97","1.399,00"
1082,2024,10090,4571,608000,91002,Otro inmovilizado material,,,,"8.331,01","8.331,01","8.331,01"
1083,2024,10090,4571,760059,32221,Infraestructuras Municipales,,"250.000,00","250.000,00","250.000,00","196.083,20",
1084,2024,10090,4571,760059,91221,Infraestructuras Municipales,,"250.000,00","250.000,00","250.000,00","196.083,22",
1085,2024,10090,4571,760141,91002,Ayuntamiento de HUesca - Parque Deportivo S. Jorge,"40.000,00",,"40.000,00","40.000,00","30.012,78","20.000,00"
1086,2024,10090,4571,760180,91002,Convenio  Colab.Instalaciones Deport Ayto. Teruel,"750.000,00",,"750.000,00","750.000,00","734.720,21","375.000,00"
1087,2024,10090,4571,760190,91002,Conv. Colab. Instal. Deport Ayto. Binefar,"300.000,00",,"300.000,00","300.000,00","151.805,02","150.000,00"
1088,2024,10090,4571,760191,91002,Conv. Colab. Instal. Deport Ayto. Alcañiz,"300.000,00",,"300.000,00","300.000,00","300.000,00","150.000,00"
1089,2024,10090,4571,760228,91002,Cª. Ayto. Barbastro para instalaciones deportivas,"150.000,00",,"150.000,00","150.000,00","75.000,00","75.000,00"
1090,2024,10090,4571,760229,32438,Ayudas inversiones Entidades Locales,,"240.426,47","240.426,47",,,
1091,2024,10090,4571,760238,91002,Cª. Ayto. Tarazona para instalaciones deportivas,"300.000,00",,"300.000,00","300.000,00","299.998,32","150.000,00"
1092,2024,10090,4571,780161,91002,Federación Aragonesa de M. Plan Refugios Montaña,"40.000,00",,"40.000,00","40.000,00","40.000,00","40.000,00"
1093,2024,10090,4571,780259,39042,Equipamientos deport. Ctros. Especializ. Tecn. CSD,,"30.536,00","30.536,00","30.536,00","30.536,00",
1094,2024,10099,1211,202000,91002,Arrendamientos de edificios y otras construcciones,"75.746,22","-75.746,22",0,,,
1095,2024,10099,1211,203000,91002,"Arrendamientos maquinaria, instalación y utillaje","263,09","-263,09",0,,,
1096,2024,10099,1211,212000,91002,Rep. y conservación edificios y otras construcc.,"278.833,59","-278.833,59",0,,,
1097,2024,10099,1211,220000,91002,Ordinario no inventariable,"10.766,99","-10.766,99",0,,,
1098,2024,10099,1211,220002,91002,"Prensa, revistas y publicaciones periódicas","1.049,40","-1.049,40",0,,,
1099,2024,10099,1211,220009,91002,Otro material de oficina,"4.593,36","-4.593,36",0,,,
1100,2024,10099,1211,221009,91002,Otros suministros,"1.333,56","-1.333,56",0,,,
1101,2024,10099,1211,222000,91002,Telefónicas,"3.142,80","-3.142,80",0,,,
1102,2024,10099,1211,223000,91002,Transporte,"71.784,10","-71.784,10",0,,,
1103,2024,10099,1211,224001,91002,Primas de vehículos,"24.266,22","-24.266,22",0,,,
1104,2024,10099,1211,224003,91002,Otros riesgos,"112.361,31","-112.361,31",0,,,
1105,2024,10099,1211,225000,91002,Tributos locales,"14.938,93","-14.938,93",0,,,
1106,2024,10099,1211,227000,91002,Limpieza y aseo,"242.116,03","-242.116,03",0,,,
1107,2024,10099,1211,227001,91002,Seguridad,"131.015,71","-131.015,71",0,,,
1108,2024,10099,1211,227006,91002,Estudios y trabajos técnicos,"985.357,14","-985.357,14",0,,,
1109,2024,10099,1211,602000,91002,Edificios y otras construcciones,"149.091,36","-149.091,36",0,,,
1110,2024,10099,1211,604000,91002,Material de transporte,"58.877,16","-58.877,16",0,,,
1111,2024,10100,4521,101000,91002,"Retribuciones básicas de SGT, DG y asimilados","14.227,80",,"14.227,80","14.723,40","14.723,40","14.723,40"
