_id,EJERCICIO,GASTO/INGRESO,ORIGEN,FONDO,FINANCIACION,DESCRIPCION CORTA,DESCRIPCION LARGA
230,2014,G,3,39,39087,PRACT. SEGURAS C.SANITARI,IMPULSO PRACTICAS SEGURAS EN CENTROS SANITARIOS
231,2014,G,3,39,39088,ESTRAT. SALUD MENTAL,ESTRATEGIA DE SALUD MENTAL
232,2014,G,3,39,39089,PLAN-E DEPENDENCIA,FONDO ESPECIAL PLAN-E DEPENDENCIA
233,2014,G,3,39,39090,Conv. Mº Indust. TDT,CONVENIO CON Mº INDUSTRIA TRANSICION TDT
234,2014,G,3,39,39091,Cnv.MICINN Fom.Parq.CyTéc,Cnv.MICINN Fomento Parq.Científicos y Tecnológicos
235,2014,G,3,39,39092,CONF. SEC. DE IGUALDAD,CONFERENCIA SECTORIAL DE IGUALDAD
236,2014,G,3,39,39093,Proy. Escuela 2.0.,Proyecto Escuela 2.0.
237,2014,G,3,39,39094,Convenio MICINN LMA,Convenio MICINN LMA
238,2014,G,3,39,39095,CONVENIO MINISTERIO DE LA IGUALDAD,CONVENIO MINISTERIO DE LA IGUALDAD
239,2014,G,3,39,39096,Cº MºED.ACTUAL.TITULO FP,Convenio MºEducación.Actualiz. catálogo títulos FP
240,2014,G,3,39,39097,P.REEDUCACIÓN MALTRATADOR,PROGRAMA DE REEDUCACIÓN DE MALTRATADORES
241,2014,G,3,39,39098,INTERN. CULT. ESPAÑOLA,INTERNACIONALIZACIÓN DE LA CULTURA ESPAÑOLA (MAE)
242,2014,G,3,39,39099,Programa ARCE.MºEducación,Programa Arce. Ministerio de Educación
243,2014,G,3,39,39100,CONV. GEST.IT Y CORTA DUR,CONV.ESTRATEG.GESTIÓN IT Y COMP. PROC. CORTA DUR
244,2014,G,3,39,39101,Conv.AEMPS Jorn.Insp.Farm,Conv. AEMPS Jornadas Inspecc. Farmacéutica
245,2014,G,3,39,39102,Mº TRAB. CENTRO NAL. REF.,"Mº TRABAJO SUBV. CENTRO NAL, REF. FORMACIÓN PROF."
246,2014,G,3,39,39103,MCI-Estrategia Estatal In,MCI-Estrategia Estatal Innovación
247,2014,G,3,39,39104,EURIBERIS,EURIBERIS
248,2014,G,3,39,39105,CONV. CITA CHE RIEGOS,CONV. CITA CHE EVALUACIÓN SIST. RIEGOS CUENCA EBRO
249,2014,G,3,39,39106,OLIMPIADAS FP,OLIMPIADAS FORMACIÓN PROFESIONAL
250,2014,G,3,39,39107,FORMACIÓN PERM. PROF.,FORMACIÓN PERMANENTE PROFESORADO
251,2014,G,3,39,39108,PEAC ACRED. COMPT. PROF.,PEAC PROC. ACREDITACIÓN COMPETENCIAS PROFESIONALES
252,2014,G,3,39,39109,Just.gratuita e inf.tribu,Justicia gratuita e informatización de tribunales
253,2014,G,3,39,39110,MICIIN-PNICDIT,MICIIN-Plan N.Investigación Cientif. Desarr.e Inno
254,2014,G,3,39,39111,SPE SUBV ERE SINTEL,SPE SUBVENCIÓN AFECTADOS ERE SINTEL
255,2014,G,3,39,39112,DISMINUCIÓN ABANDONO ESC.,PROGRAMA DE DISMINUCIÓN DEL ABANDONO ESCOLAR
256,2014,G,3,39,39113,Ministerio Inv. Agroalime,Ministerio Investigación Agroalimentaria
257,2014,G,3,39,39114,OTRAS EEPP-INV AGROALIM,OTRAS EEPP-INVESTIGACIÓN AGROALIMENTARIA
258,2014,G,3,39,39115,HOSPITAL DEL MUNDO,HOSPITAL DEL MUNDO
259,2014,G,3,39,39116,FONDO ESTATAL DE EMPLEO Y SOSTENIBILIDAD SOCIAL,FONDO ESTATAL DE EMPLEO Y SOSTENIBILIDAD SOCIAL
260,2014,G,3,39,39117,PLAN DE VIVIENDA 2013-2016,PLAN DE VIVIENDA 2013-2016
261,2014,G,3,39,39118,PLAN DE INVERSIONES SISTEMA INFORMACIÓN SANITARIA,PLAN DE INVERSIONES SISTEMA INFORMACIÓN SANITARIA
262,2014,G,3,39,39119,NUEVOS CICLOS DE F.P. BÁSICA,NUEVOS CICLOS DE F.P. BÁSICA
263,2014,G,5,51,51001,MANT. COLEGIOS PÚBLICOS,MANTENIMIENTO COLEGIOS PÚBLICOS
264,2014,G,5,51,51002,DPT - INVESTIGACIÓN AGROALIMENTARIA,DPT - INVESTIGACIÓN AGROALIMENTARIA
265,2014,G,5,51,51004,DPZ GESTIÓN FORESTAL,DPZ - ACTIVIDADES GESTIÓN FORESTAL
266,2014,G,5,51,51005,DPT GESTIÓN FORESTAL,DPT - ACTIVIDADES GESTIÓN FORESTAL
267,2014,G,5,51,51006,AMPL.RED TTES INSTITUC.,AMPLIACIÓN RED DE TRANSPORTE INSTITUCIONAL
268,2014,G,5,51,51007,DPH centro truficultura,DPH CENTRO DE INVEST. Y EXPER. TRUFICULTURA
269,2014,G,5,51,51008,DPZ investigación agroali,transferencia DPZ  investigación agroalimentaria
270,2014,G,5,51,51009,DPZ Parq. Nat. y Z.Proteg,DPZ Parques Naturales y Zonas Protegidas
271,2014,G,5,51,51010,DPZ CONVENIO CRIEZ VENTA OLIVAR,DPZ CONVENIO CRIEZ VENTA OLIVAR
272,2014,G,5,52,52001,CONV. PROY. SIGEM,CONVENIO PROYECTO SIGEM
273,2014,G,5,52,52002,CONVENIO CARTOGRAFÍA COMARCAL,CONVENIO CARTOGRAFÍA COMARCAL
274,2014,G,5,52,52003,CONVENIOS INVESTIGACIÓN COMARCALES,CONVENIOS INVESTIGACIÓN COMARCALES
275,2014,G,5,53,53001,AYT. ZAR. COM. ESC.,AYUNTAMIENTO ZARAGOZA COMEDORES ESCOLARES
276,2014,G,5,55,55001,SUBV INAEM ESC TALL,SUBVENCIÓN INAEM PARA ESCUELAS TALLER
277,2014,G,5,55,55002,CONV. CON EL SALUD,CONVENIO INVESTIGACIÓN CON SALUD
278,2014,G,5,55,55003,SUBV INAEM OR.Y AUTOEMPL.,SUBV INAEM ORIENTACIÓN PROF. EMPLEO Y AUTOEMPLEO
279,2014,G,5,55,55004,T.IACS ENSAYOS CLÍNICOS,TRANSF.IACS PRODUC.VAR. ENSAYOS CLÍNICOS
280,2014,G,5,55,55005,FORM. CONTINUA M.I.R,FORMACIÓN CONTINUA DE M.I.R.
281,2014,G,5,55,55006,GRUPOS DE INVESTIGACIÓN SALUD,GRUPOS DE INVESTIGACIÓN SALUD
282,2014,G,5,55,55007,PROY.INV.CONV.COMP.DGA,PROY.INVEST.POR CONVOCATORIAS COMPETITIVAS DGA
283,2014,G,5,55,55008,SUBV INAEM CONTRATAC.,SUBV INAEM CONTRATACIÓN DESEMPLEADOS OBRAS INT GRA
284,2014,G,5,55,55009,Dpto Inv. Agroalimentaria,Departamento Investigación Agroalimentaria
285,2014,G,5,55,55010,SUBVENCIÓN INSTITUTO ARAGONÉS DE FOMENTO,SUBVENCIÓN INSTITUTO ARAGONÉS DE FOMENTO
286,2014,G,5,59,59001,ONU-OMS,ORGANIZACIÓN MUNDIAL DE LA SALUD
287,2014,G,7,71,71001,C.CAIXA HOGARES MAY.,CONVENIO CAIXA - HOGARES DE MAYORES
288,2014,G,7,71,71002,CONV.ADQ.FDO BIBLIO.,CONVENIO ADQUISICIÓN DE FONDO BIBLIOGRÁFICO
289,2014,G,7,71,71003,Conv. Ibercaja Atlas var.,C. Ibercaja: Atlas var. práct. médica S.Nac.Salud
290,2014,G,7,71,71004,Patrocinio Juegos Escolar,Patrocinio Juegos Escolares de Aragón
291,2014,G,7,71,71005,CONV. MONAST. DE SIJENA,CONVENIO CAJA MADRID REST. MONAST. SIJENA
292,2014,G,7,71,71006,CARNÉ JOVEN,CARNÉ JOVEN APORTACIÓN CAI IBERCAJA
293,2014,G,7,71,71007,CONV. IBERCAJA DEPENDEN.,CONV. IBERCAJA PARA ACTUAC. PERSONAS DEPENDIENTES
294,2014,G,7,71,71008,LA CAIXA MEDIOAMB Y SOSTE,LA CAIXA MEDIO AMBIENTE Y SOSTENIBILIDAD
295,2014,G,7,71,71009,CONV. IBERCAJA CENTROS IN,CONVENIO IBERCAJA CENTROS INTERPRETACION
296,2014,G,7,71,71010,CONV.IBERCAJA GALA DEPORT,CONV. IBERCAJA CELEBRACIÓN GALA DEPORTE ARAGONÉS
297,2014,G,7,71,71011,CONV. CAI PROGR. EDUC.,CONVENIO CAI PROGRAMAS EDUCATIVOS
298,2014,G,7,72,72001,PROM.FARM.ENSAY,PROMOTORES FARMACÉUTICOS - ENSAYOS CLÍNICOS
299,2014,G,7,72,72002,PROGRAMAS FOCUSS,PROGRAMAS FOCUSS
300,2014,G,7,72,72003,ESTUD.GAUCHER,FUND.ESP. ESTUDIO ENFERMEDAD GAUCHER
301,2014,G,7,72,72004,AS.ESP.TOXICOLOGÍA,ASOCIACIÓN ESPAÑOLA DE TOXICOLOGÍA
302,2014,G,7,72,72005,FUND.LA MARATO TV3,FUNDACIÓN LA MARATO TV3
303,2014,G,7,72,72006,FUND.MUTUA MADRIL.,FUNDACIÓN MUTUA MADRILEÑA
304,2014,G,7,72,72007,PROM.PRIV.CURSOS,PROMOTORES PRIVADOS DE CURSOS
305,2014,G,7,72,72008,HERENCIA ELÍAS MARTÍNEZ S,HERENCIA ELÍAS MARTÍNEZ SANTIAGO
306,2014,G,7,72,72009,PROMOTORES PRIVADOS,PROMOTORES PRIV PROY  PROD Y TRANSFERENCIA CONOCIM
307,2014,G,7,72,72010,HERENC.HOSP.NªSªGRACIA,HERENCIAS HOSPITAL PROVINCIAL Nª SRª DE GRACIA
308,2014,G,7,72,72011,FECYT AÑO DE LA CIENCIA,FECYT AÑO DE LA CIENCIA
309,2014,G,7,72,72012,Inv. Agroalimentaria pr,Fondos para Inv.Agroalimentaria de Entid. Privadas
310,2014,G,9,91,91001,RECURSOS PROPIOS COFIN,RECURSOS PROPIOS COFINANCIADORES
311,2014,G,9,91,91002,RECURSOS PROPIOS,RECURSOS PROPIOS
312,2014,G,9,91,91004,RMTE.TES.NO AFEC.,REMANENTE DE TESORERÍA NO AFECTADO
313,2014,G,9,91,91005,DEUDA SANITARIA,DEUDA SANITARIA
314,2014,G,9,91,91101,REC PROPIOS COF P.IMPULS,RECURSOS PROPIOS COFINANCIADORES PLAN IMPULSO
315,2014,G,9,91,91102,REC PROPIOS P.IMPULSO,RECURSOS PROPIOS PLAN IMPULSO
316,2014,I,1,,,UNIÓN EUROPEA,UNIÓN EUROPEA
317,2014,I,3,,,ADMINISTR. CENTRAL,ADMINISTRACIÓN CENTRAL
318,2014,I,5,,,OTRAS ADMIN PÚBLICAS,OTRAS ADMINISTRACIONES PÚBLICAS
319,2014,I,7,,,ENTES PRIVADOS,ENTES PRIVADOS
320,2014,I,9,,,RECURSOS PROPIOS,RECURSOS PROPIOS
321,2014,I,1,11,,FONDO SOCIAL EUROPEO,FONDO SOCIAL EUROPEO
322,2014,I,1,12,,FEAGA  - FEADER,FEAGA  - FEADER
323,2014,I,1,13,,FEOGA ORIENTACIÓN,FEOGA ORIENTACIÓN
324,2014,I,1,14,,F.E.D.E.R.,F.E.D.E.R.
325,2014,I,1,15,,IFOP - FEP,INSTR.FINANC. ORD. PESQUERA - FDO EUROPEO PESCA
326,2014,I,1,16,,FONDOS DE COHESIÓN,FONDOS DE COHESIÓN
327,2014,I,1,19,,OTRA FINANCIACIÓN EUROPEA,OTRA FINANCIACIÓN EUROPEA
328,2014,I,3,31,,Mº JUSTICIA,Mº JUSTICIA
329,2014,I,3,32,,PLANES ESPECÍFICOS,PLANES ESPECÍFICOS
330,2014,I,3,33,,CONF SECT DE EMPLEO,C.S. DE EMPLEO
331,2014,I,3,34,,CONF SECT DE AGRIC.,C.S. DE AGRICULTURA
332,2014,I,3,35,,CONF SECT DE S.SOC.,C.S. DE SERV. SOCIALES
333,2014,I,3,36,,CONF SECT DE M.AMB.,C.S. DE MEDIO AMBIENTE
334,2014,I,3,39,,OTR SUBV. ADM.CENTR.,OTRAS SUBVENCIONES DE LA ADMINISTRACIÓN CENTRAL
335,2014,I,5,51,,DIPUTACIONES PROVINCIALES,DIPUTACIONES PROVINCIALES
336,2014,I,5,52,,ADMNES. COMARCALES,ADMINISTRACIONES COMARCALES
337,2014,I,5,53,,AYUNTAMIENTOS,AYUNTAMIENTOS
338,2014,I,5,55,,C.A. ARAGÓN,COMUNIDAD AUTÓNOMA DE ARAGÓN
339,2014,I,5,59,,ONU,ORGANIZACIÓN NACIONES UNIDAS
340,2014,I,7,71,,ENTES PRIV.FINAN.,ENTES PRIVADOS FINANCIEROS
341,2014,I,7,72,,ENTES PRIV.NO FINAN.,ENTES PRIVADOS NO FINANCIEROS
342,2014,I,9,91,,RECURSOS PROPIOS,RECURSOS PROPIOS
343,2014,I,1,11,11099,FSE P. OPERAT. ANTER 2007,FSE PROG. OPERATIVOS ANTERIORES 2007
344,2014,I,1,11,11101,PROG.OP. FSE 2007-2013,PROGRAMA OPERATIVO FONDO SOCIAL EUROPEO 2007-2013
345,2014,I,1,12,12101,FEAGA GARANTÍA,FEAGA  GARANTÍA
346,2014,I,1,12,12102,FEADER 2007-2013,FEADER 2007-2013
347,2014,I,1,12,12202,FEADER 2014-2020,FEADER 2014-2020
348,2014,I,1,14,14099,FEDER P.OPERA. ANTER 2007,FEDER PROG. OPERATIVOS ANTERIORES 2007
349,2014,I,1,14,14101,PROG.OP. FEDER 2007-2013,PROGRAMA OPERATIVO FEDER 2007-2013
350,2014,I,1,14,14102,PROG. COOP. TRANSFRONTERI,PROGRAMA DE COOPERACIÓN TRANSFRONTERIZA
351,2014,I,1,14,14103,FEDER 2007-2013 PROY HITO,Programa Operativo FEDER 2007-2013 proyecto HITO
352,2014,I,1,14,14104,PROG. COOP. INTERREGIONAL,PROGRAMA DE COOPERACIÓN INTERRREGIONAL
353,2014,I,1,14,14105,PROG.COMUNIT. 2007-2013 POCTEFA EFA200/11. CULTURA,PROG.COMUNIT. 2007-2013 POCTEFA EFA200/11. CULTURA
354,2014,I,1,15,15101,FONDO EUROPEO DE PESCA,FONDO EUROPEO DE PESCA
355,2014,I,1,16,16001,FONDO DE COHESIÓN,FONDO DE COHESIÓN
356,2014,I,1,19,19001,U E  PUNTO INF EUROP,UNION EUROPEA  (PUNTO INFORMACIÓN EUROPEA)
357,2014,I,1,19,19002,CONV UE PRUEBAS COMP,CONVENIO UE PRUEBAS COMPARATIVAS
358,2014,I,1,19,19003,PROGRAMA LIFE,PROGRAMA LIFE
359,2014,I,1,19,19004,F. E. ADAPTACIÓN GLOBALIZ,FONDO EUROPEO DE ADAPTACIÓN A LA GLOBALIZACIÓN
360,2014,I,1,19,19005,CONVENIO BEI,CONVENIO BEI
361,2014,I,1,19,19090,OTROS PROGRAMAS UE,OTROS PROGRAMAS CON FINANCIACION UE
362,2014,I,3,31,31000,ADICIONAL INV. JUSTICIA,ADICIONAL INVERSIONES DE ADMON. DE JUSTICIA
363,2014,I,3,32,32100,PLAN MINER,PLAN MINER
364,2014,I,3,32,32200,FONDO ESP TERUEL,FONDO ESPECIAL TERUEL
365,2014,I,3,32,32300,Des. Sost. Medio Rural,Desarrollo Sostenible en el Medio Rural
366,2014,I,3,33,33002,C.S.EMPLEO- MOD. SPE,C.S.EMPLEO - MODERNIZACIÓN SERVICIO PÚBLICO EMPLEO
367,2014,I,3,33,33003,C.S.EMPLEO- M.TRABAJO E I,C.S.EMPLEO - M. TRABAJO E INMIGRACION
368,2014,I,3,33,33004,C.S.EMPLEO- F.P.  EMPLEO,C.S.EMPLEO - FORMACIÓN PROFESIONAL PARA EMPLEO
369,2014,I,3,33,33005,C.S.EMPLEO- FTO EMP. EETT,C.S.EMPLEO - FOMENTO EMPLEO Y ESCUELAS TALLER
370,2014,I,3,33,33006,C.S.EMPLEO- PLAN EXTR. B1,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 1
371,2014,I,3,33,33007,C.S.EMPLEO- PLAN EXTR. B2,C.S.EMPLEO - PLAN EXTRAORDINARIO BLOQUE 2
372,2014,I,3,33,33008,C.S. EMPLEO-REDTRABAJA@,C.S. EMPLEO-REDTRABAJA@
373,2014,I,3,33,33009,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN,C.S.EMPLEO- ACUERDO MARCO AGENCIAS COLOCACIÓN
374,2014,I,3,34,34001,CSA NAC COMPLEM PAC,C.S. AGRICULTURA - AYUDAS NACIONALES COMPLEM. PAC
375,2014,I,3,34,34002,CSA ABAND PR LECHERA,C.S. AGRICULTURA - PROG. ABANDONO PROD. LECHERA
376,2014,I,3,34,34003,CSA COMPET AGRARIA,C.S. AGRICULTURA - MEJORA COMPETITIVIDAD AGRARIA
377,2014,I,3,34,34004,CSA AGROAMBIENTALES,C.S. AGRICULTURA - MEDIDAS AGROAMBIENTALES
378,2014,I,3,34,34005,CSA AYU PER FRUT SEC,C.S. AGRICULTURA - AYUDA PERMANENTE FRUTOS SECOS
379,2014,I,3,34,34006,CSA PROGRAMA APICOLA,C.S. AGRICULTURA - PROGRAMA APICOLA
380,2014,I,3,34,34007,CSA INDUSTRIAS AGRO,C.S. AGRICULTURA - APOYO INDUSTRIAS AGROALIMENT.
381,2014,I,3,34,34008,CSA FIN ASOC AGRARIO,C.S. AGRICULTURA - FINANCIACION ASOCIAC. AGRARIO
382,2014,I,3,34,34009,CSA AGRUP PROD AGRAR,C.S. AGRICULTURA - AGRUP. PRODUCTORES AGRARIOS
383,2014,I,3,34,34010,CSA IFOP,C.S. AGRICULTURA - FONDO PROGRAMA IFOP
384,2014,I,3,34,34011,CSA ASOC RAZAS AUTOC,C.S. AGRICULTURA - APOYO ASOC. RAZAS AUTÓCTONAS
385,2014,I,3,34,34012,CSA SANIDAD ANIMAL,C.S. AGRICULTURA - PROGRAMA SANIDAD ANIMAL
386,2014,I,3,34,34013,CSA ENF PORCINAS,C.S. AGRICULTURA - PROGRAMA ENFERMEDADES PORCINAS
387,2014,I,3,34,34014,CSA IDENTIF ANIMAL,C.S. AGRICULTURA - IDENTIFICACION ANIMAL
388,2014,I,3,34,34015,CSA SEM PLANT VIVER,C.S. AGRICULTURA - SEMILLAS Y PLANTAS DE VIVEROS
389,2014,I,3,34,34016,CSA CONV ID FRUTALES,C.S. AGRICULTURA - CONV. IDENTIFICACIÓN FRUTALES
390,2014,I,3,34,34017,CSA LUCH CONT AG NOC,C.S. AGRICULTURA - LUCHA CONTRA AGENTES NOCIVOS
391,2014,I,3,34,34018,CSA PREV PLAGAS,C.S. AGRICULTURA - PREVENCION DE PLAGAS
392,2014,I,3,34,34019,CSA PR CALIDAD CARNE,C.S. AGRICULTURA - PROGRAMA CALIDAD DE LA CARNE
393,2014,I,3,34,34020,CSA FOM GAN EXT  AUT,C.S. AGRICULTURA - FTO GANADERIA EXT. AUTÓCTONA
394,2014,I,3,34,34021,CSA ERRAD ENF ANIM,C.S. AGRICULTURA - INDEM. ERRAD. ENFERM. ANIMALES
395,2014,I,3,34,34022,CSA PROGR SANITARIOS,C.S. AGRICULTURA - PROGRAMAS SANITARIOS
396,2014,I,3,34,34023,CSA CONTROL LECHERO,C.S. AGRICULTURA - CONTROL OFICIAL LECHERO
397,2014,I,3,34,34024,CSA M CALIDAD LECHE,C.S. AGRICULTURA - PROG MEJORA CALIDAD DE LA LECHE
398,2014,I,3,34,34025,CSA APOYO ADS,C.S. AGRICULTURA - APOYO ADS
399,2014,I,3,34,34026,CSA APOYO ATRIAS,C.S. AGRICULTURA - APOYO ATRIAS. L. INTEGRADA
400,2014,I,3,34,34027,CSA PROGRAMAS PRODER,C.S. AGRICULTURA - PROGRAMAS PRODER
401,2014,I,3,34,34028,CSA ASIST GEST EXPLO,C.S. AGRICULTURA - ASIST. GESTIÓN EXPLOTACIONES
402,2014,I,3,34,34029,CSA DESASTRES NAT,C.S. AGRICULTURA - AYUDAS DESASTRES NATURALES
403,2014,I,3,34,34030,CSA FOREST TIER AGRA,C.S. AGRICULTURA - FORESTACION DE TIERRAS AGRARIAS
404,2014,I,3,34,34031,CSA CESE ANTICIPADO,C.S. AGRICULTURA - CESE ANTICIPADO
405,2014,I,3,34,34032,CSA ICB,C.S. AGRICULTURA - INDEM. COMPENSATORIA BÁSICA
406,2014,I,3,34,34033,CSA PROGRAMA LEADER,C.S. AGRICULTURA - PROGRAMA LEADER
407,2014,I,3,34,34034,CSA RENOV. TRACTORES,C.S. AGRICULTURA - RENOVACION DE TRACTORES
408,2014,I,3,34,34035,CSA TRAZ.STOR.HORT.,C.S. AGRICULTURA - TRAZABILIDAD SECTOR HORTOFRUT.
409,2014,I,3,34,34036,CSA C.RAZAS GAN.PUR,"C.S. AGRICULTURA - CONCURSOS,SUBASTAS RAZAS PURAS"
410,2014,I,3,34,34037,CSA RECONV.PLANT.FRUT.,C.S. AGRICULTURA - RECONV. PLANTACIONES FRUTÍCOLAS
411,2014,I,3,34,34038,CSA ORD. FTO SCTOR EQUINO,C.S. AGRICULTURA - ORDEN. Y FMTO DEL SECTOR EQUINO
412,2014,I,3,34,34039,CSA PERS. Y ANALITICA EET,C.S. AGRICULTURA - PERS Y ANAL. ENCEF ESPONG TRANS
413,2014,I,3,34,34040,CSA SELEC GEN. ETT OVINO,C.S. AGRICULTURA - SELEC GENET RESIST ETT EN OVINO
414,2014,I,3,34,34041,CSA PROG CONT LENGUA AZUL,C.S. AGRICULTURA - PROGRAMA DE CONTROL LENGUA AZUL
415,2014,I,3,34,34042,CSA AY AVIC Y GRIPE AVIA,C.S. AGRICULTURA - AYUDAS AVICULTURA Y GRIPE AVIAR
416,2014,I,3,34,34043,CSA MODERN. EXPLOTACIONES,C.S. AGRICULTURA - MODERNIZACIÓN EXPLOTACIONES
417,2014,I,3,34,34044,CSA INCORP. JÓVENES,C.S. AGRICULTURA - INCORPORACIÓN JÓVENES
418,2014,I,3,34,34045,CSA ASESOR. ENTIDADES,C.S. AGRICULTURA - ASESORAMIENTO DE ENTIDADES
419,2014,I,3,34,34046,CSA CONCENTRACIÓN PARCELA,C.S. AGRICULTURA - CONCENTRACIÓN PARCELARIA
420,2014,I,3,34,34047,CSA MODERNIZACIÓN REGADIO,C.S. AGRICULTURA - MODERNIZACIÓN DE REGADIOS
421,2014,I,3,34,34048,CSA PROD. TOMATE,C.S. AGRICULTURA - PROD. TOMATE PARA INDUSTRIA
422,2014,I,3,34,34049,CSA FONDO PROG. FEP,C.S. AGRICULTURA - FONDO PROGRAMA FEP
423,2014,I,3,34,34050,CSA SUBV.INT. EXP.GANAD.,C.S. AGRICULTURA - SUBV INT.PRÉSTAMOS  EXPL.GANAD.
424,2014,I,3,34,34051,AGRUP. PROD.OVINO-CAPRINO,AGRUPACIONES DE PRODUCTORES OVINO Y CAPRINO
425,2014,I,3,34,34052,GEST. MED. EXP. PORCINAS,GESTIÓN MEDIOAMBIENTAL EXPLOTACIONES PORCINAS
426,2014,I,3,34,34053,GEST. SUBP. ORIGEN ANIMAL,GESTIÓN SUBPRODUCTOS ORIGEN ANIMAL
427,2014,I,3,34,34054,BIODIGESTIÓN DE PURINES,BIODIGESTIÓN DE PURINES
428,2014,I,3,34,34055,PROY P. RED RURAL NAL.,PROYECTOS PILOTO RED RURAL NACIONAL
429,2014,I,3,34,34056,PLAN FRUTAS ESCUELAS,PLAN DE FRUTAS EN LAS ESCUELAS
430,2014,I,3,34,34057,CSA 17/10/11 PLANES ZONA,C.S. AGRICULTURA 17/10/11 PLANES DE ZONA DES.R. S.
431,2014,I,3,34,34058,CSA Saneamiento G (Tub. Bov),CSA C. Saneamiento Ganadero (Tuberculosis Bovina)
432,2014,I,3,35,35001,CSSS EDUC.FAMILIAR,C.S. SERV. SOCIALES - EDUCACIÓN FAMILIAR
433,2014,I,3,35,35002,CSSS INFORM ACCI SOC,C.S. SERV. SOCIALES - INFORMACIÓN ACCIÓN SOCIAL
434,2014,I,3,35,35003,CSSS ORIENT MED FAM,C.S. SERV. SOCIALES - ORIENT. Y MEDIACIÓN FAMILIAR
435,2014,I,3,35,35004,CSSS MENORES INFRACT,C.S. SERV. SOCIALES - MENORES INFRACTORES
436,2014,I,3,35,35005,CSSS PENS ANC ENFER,C.S. SERV. SOCIALES - PENSION. ANCIANOS Y ENFERMOS
437,2014,I,3,35,35006,CSSS GERONTOLÓGICO,C.S. SERV. SOCIALES - PLAN GERONTOLÓGICO
438,2014,I,3,35,35007,CSSS INTG PER DISC,C.S. SERV. SOCIALES - PLAN INTEG. PERSONAS DISCAP.
439,2014,I,3,35,35008,CSSS PRE MAL TRA INF,C.S. SERV. SOCIALES - PREV. MALOS TRATOS INFANCIA
440,2014,I,3,35,35009,CSSS PR VIOLENCIA FA,C.S. SERV. SOCIALES - PREV. VIOLENCIA FAMILIAR
441,2014,I,3,35,35010,CSSS VOLUNT PLAN EST,C.S. SERV. SOCIALES - VOLUNTAR. PLAN ESTATAL
442,2014,I,3,35,35011,PLAN A FAVOR SIT. DEPEND.,PLAN DE ACCION A FAVOR PERS .SITUACION DEPENDENCIA
443,2014,I,3,35,35012,CSSS PLAN DES. GITANO,C.S. SERV. SOCIALES - PLAN DESARROLLO GITANO
444,2014,I,3,35,35013,CSSS PREST. BASICAS SS,C.S. SERV. SOCIALES - PRESTACIONES BÁSICAS SS
445,2014,I,3,35,35014,CSSS ERRAD. POBREZA,C.S. SERV. SOCIALES - ERRADICACIÓN DE LA POBREZA
446,2014,I,3,36,36001,CSMA DES MEDIO RURAL,C.S. MEDIO AMBIENTE - DLLO SOCIEC. EN MEDIO RURAL
447,2014,I,3,36,36002,CSMA EST INV MED NAT,"C.S. MEDIO AMBIENTE - PLANIF,ESTUDIOS MEDIO NATUR."
448,2014,I,3,36,36003,CSMA ORD PA FORESTAL,"C.S. MEDIO AMBIENTE - ORDENAC,MEJORA PAT. FORESTAL"
449,2014,I,3,36,36004,CSMA PR LUCHA IN FOR,C.S. MEDIO AMBIENTE - PREV. LUCHA INCENDIOS FOREST
450,2014,I,3,36,36005,CSMA APR RAC PAT NAT,C.S. MEDIO AMBIENTE - APROVECH. RACIONAL PAT.NAT.
451,2014,I,3,36,36006,CSMA C BIODIVERSIDAD,C.S. MEDIO AMBIENTE - CONSERVACIÓN BIODIVERSIDAD
452,2014,I,3,36,36007,CSMA PROY.LIFE,C.S. MEDIO AMBIENTE - PROYECTO LIFE
453,2014,I,3,36,36008,CSMA AREA INF. PARQ.NAC.,C.S. MEDIO AMBIENTE - AREAS INFL PARQUES NACIONALE
454,2014,I,3,36,36009,ACT. RESERVAS BIOSFERA,ACTUACIONES EN LA RESERVA DE LA BIOSFERA
455,2014,I,3,36,36010,APROV.BIOMASA FORESTAL,APROVECHAMIENTO DE LA BIOMASA FORESTAL
456,2014,I,3,36,36011,REC. ESPECIES P.EXTINCIÓN,RECUPERACIÓN DE ESPECIES EN PELIGRO DE EXTINCIÓN
457,2014,I,3,39,39001,PLANES DE VIVIENDA,PLANES DE VIVIENDA
458,2014,I,3,39,39002,SEGURIDAD MINERA,SEGURIDAD MINERA
459,2014,I,3,39,39003,PROY INVEST I.N.I.A.,PROYECTOS DE INVESTIGACIÓN (I.N.I.A.)
460,2014,I,3,39,39004,PLAN MOD COMER INT,PLAN MODERNIZACIÓN COMERCIO INTERIOR
461,2014,I,3,39,39005,JUB REESTRUCT EMPR,AYUDAS A JUBILACIÓN Y REESTRUCTURACIÓN DE EMPRESAS
462,2014,I,3,39,39006,INTEGR SOC INMIGRANT,PLAN INTEGRACIÓN SOCIAL INMIGRANTES
463,2014,I,3,39,39007,EMPLEO COOPERATIVAS,APOYO CREACIÓN EMPLEO COOPERATIVAS
464,2014,I,3,39,39008,PLA TRAB CN FORM OCU,PLANES DE TRABAJO CTROS NAC. FORMACIÓN OCUPACIONAL
465,2014,I,3,39,39009,SEGUNDA ESTACION AVE,SEGUNDA ESTACION AVE
