_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
267,2022,12500,492201,14202,PProg Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,"60812,71",,"60812,71","29548,43","29548,43"
268,2022,12500,493200,11201,Fondo Social Europeo- Programa Operativo 2014-2020,"1745859,36","-388946,01","1356913,35","13705300,24","13705300,24"
269,2022,12500,494000,11209,REACT-UE,"14726227,83",,"14726227,83","1017985,52","1017985,52"
270,2022,12500,494000,14209,REACT-UE,"32305077,63",,"32305077,63",,
271,2022,12500,496000,12101,Agricultura -Política Agraria Común,"426680028,45","2110762,98","428790791,43","428409260,01","428409260,01"
272,2022,12500,496000,91003,Agricultura -Política Agraria Común,,,,"134551,89","134551,89"
273,2022,12500,496009,12101,Agricultura- Otras subvenciones corrientes,"1443096,84",,"1443096,84","792867,1","792867,1"
274,2022,12500,497000,12202,Fondo Europeo Agrícola de Desarrollo Rural,"6065640,78",,"6065640,78","5402592,03","5402592,03"
275,2022,12500,497001,12203,FEADER EURI,2000000,,2000000,"1935886,22","1935886,22"
276,2022,12500,499000,19001,Punto de Información Europea,34200,,34200,31860,31860
277,2022,12500,499099,19004,Otras subvenciones del exterior,,1404863,1404863,1404863,1404863
278,2022,12500,499099,19008,Otras subvenciones del exterior,8100,,8100,,
279,2022,12500,499099,19011,Otras subvenciones del exterior,,"208818,75","208818,75","208818,75","208818,75"
280,2022,12500,499099,19090,Otras subvenciones del exterior,2972670,"269,18","2972939,18","1955562,88","1955562,88"
281,2022,12500,511000,91003,Intereses de Préstamos Concedidos,233970,,233970,"292895,14","230277,06"
282,2022,12500,511003,91003,Intereses por prestamos BEI convenio 2013,"73375,28",,"73375,28","172394,45","172394,45"
283,2022,12500,512000,91003,Intereses de Avales Otorgados,"227633,1",,"227633,1","174163,07","174163,07"
284,2022,12500,520000,91003,Intereses,5000,,5000,"2012079,74","1706520,67"
285,2022,12500,520002,91003,Intereses vivienda,,,,"34595,22","34595,22"
286,2022,12500,540001,91003,Renta de Inmuebles,,,,"16060,75","5777,13"
287,2022,12500,540008,91003,Arrendamientos de locales,1500,,1500,"1824,78","1723,44"
288,2022,12500,540009,91003,Alquileres de viviendas,403227,,403227,"505115,41","402749,72"
289,2022,12500,550001,91003,Cánones de concesiones,1400000,,1400000,"2142145,15","1677026,96"
290,2022,12500,551000,91003,Ingresos de productos,,,,"1518,18","1518,18"
291,2022,12500,552002,91003,De producción agraria,,,,"1879,01","1879,01"
292,2022,12500,552003,72013,De protección y gestión de los montes,"576295,14",,"576295,14","663439,96","407904,58"
293,2022,12500,552003,91003,De protección y gestión de los montes,,,,"630418,09","584343,68"
294,2022,12500,552004,91003,De tecnología agraria,,,,1485,1485
295,2022,12500,552006,91003,Reservas nacionales caza,,,,"225916,28","217158,28"
296,2022,12500,552008,91003,Permisos de caza en cotos sociales,,,,7352,6740
297,2022,12500,552009,91003,Otros aprovechamientos,,,,"19862,73","19862,73"
298,2022,12500,553000,91003,Cánones de I.T.V. privadas,5800000,,5800000,"5837438,27","4811986,9"
299,2022,12500,553003,91003,"De Educación, Universidad, Cultura y Deporte",7000,,7000,"5767,27","1495,6"
300,2022,12500,553008,91003,"Cánones, gestión de residuos",1080000,,1080000,"984070,72","984070,72"
301,2022,12500,553009,91003,Otros cánones,,,,"254271,77","227937,96"
302,2022,12500,559009,91003,Otros aprovechamientos,,,,"23539,42","1142,46"
303,2022,12500,590000,91003,Ingresos por viviendas de promoción pública,,,,"64947,87","64947,87"
304,2022,12500,610000,91003,Venta de inversiones reales- Varios,,,,11201,11201
305,2022,12500,620000,91003,Venta de inmuebles,,,,"229312,09","229312,09"
306,2022,12500,702001,36004,Acciones prioritarias: incendios forestales,"2394877,4",,"2394877,4","4086504,76","4086504,76"
307,2022,12500,702002,36008,AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES,"233317,91",,"233317,91",,
308,2022,12500,702009,36001,Otras subvenciones en materia de Medio Ambiente,"177966,67",,"177966,67","303673,85","303673,85"
309,2022,12500,702009,36006,Otras subvenciones en materia de Medio Ambiente,200000,86528,286528,286528,286528
310,2022,12500,702009,36012,Otras subvenciones en materia de Medio Ambiente,200000,,200000,"57935,34","57935,34"
311,2022,12500,702009,36015,Otras subvenciones en materia de Medio Ambiente,,50000,50000,50000,50000
312,2022,12500,702009,36016,Otras subvenciones en materia de Medio Ambiente,,50000,50000,50000,50000
313,2022,12500,702009,39128,Otras subvenciones en materia de Medio Ambiente,"206914,55",,"206914,55",,
314,2022,12500,704002,39117,Plan de vivienda,,,,"-1876640,02","-1876640,02"
315,2022,12500,704002,39127,Plan de vivienda,13300000,-13300000,0,,
316,2022,12500,704002,39157,Plan de vivienda,,13110000,13110000,13430000,13430000
317,2022,12500,704099,39150,Otras subvenciones de Fomento,,7600000,7600000,7600000,"7599867,47"
318,2022,12500,705006,34021,Campañas de sanidad animal,"722166,15",,"722166,15","267964,14","267964,14"
319,2022,12500,705006,34039,Campañas de sanidad animal,125000,,125000,63000,63000
320,2022,12500,705008,34006,Apicultura,"190495,32",,"190495,32","183287,67","183287,67"
321,2022,12500,705009,34046,Otras subvenciones de capital,"468436,97",,"468436,97","799318,54","799318,54"
322,2022,12500,705009,34047,Otras subvenciones de capital,"3128950,7",,"3128950,7","5339092,49","5339092,49"
323,2022,12500,705009,34060,Otras subvenciones de capital,,1200000,1200000,"2047622,86","2047622,86"
324,2022,12500,705009,39408,Otras subvenciones de capital,,100000,100000,100000,100000
325,2022,12500,705013,34015,Semillas y plantas de viveros,314263,,314263,266700,266700
326,2022,12500,705014,34007,Industrias Agrarias,"2051202,67",,"2051202,67","3500074,57","3500074,57"
327,2022,12500,705015,34059,Modernización de explotaciones,1425000,1200000,2625000,4479175,4479175
328,2022,12500,705017,34017,Lucha contra agentes nocivos,"380958,16","56311,08","437269,24","818984,97","818984,97"
329,2022,12500,705018,34023,Control lechero,50000,,50000,24382,24382
330,2022,12500,705021,34004,Agroambientales,100000,"2404842,14","2504842,14","4274143,36","4274143,36"
331,2022,12500,705022,34031,Cese anticipado,"3648,14",,"3648,14",6225,6225
332,2022,12500,705026,34016,Nuevas variedades vegetales,130884,,130884,,
333,2022,12500,705032,34049,Ayudas del Fondo Europeo de Pesca,,,,"-142405,66","-142405,66"
334,2022,12500,705032,91003,Ayudas del Fondo Europeo de Pesca,,,,"-333352,97","-333352,97"
335,2022,12500,706005,32437,Programa PREE. Rehabilitación,,"233462,75","233462,75",,
336,2022,12500,706005,39138,Programa PREE. Rehabilitación,"233462,75","-233462,75",0,,
337,2022,12500,708021,39135,VIOLENCIA DE GÉNERO,500000,,500000,"380500,93","380500,93"
338,2022,12500,709001,32219,Plan Especial de Teruel,200000,,200000,,
339,2022,12500,709001,32222,Plan Especial de Teruel,29800000,,29800000,30000000,30000000
340,2022,12500,709006,39027,Otras subvenciones,,"2773774,35","2773774,35","2773774,35","2773774,35"
341,2022,12500,709007,32427,Next Generation EU MRR,10000000,24604665,34604665,34604665,34604665
342,2022,12500,709007,32428,Next Generation EU MRR,10451013,,10451013,13030523,13030523
343,2022,12500,709007,32431,Next Generation EU MRR,,6777715,6777715,6777715,6777715
344,2022,12500,709007,32433,Next Generation EU MRR,805000,,805000,590000,590000
345,2022,12500,709007,32434,Next Generation EU MRR,"6770096,31","5395447,66","12165543,97","12165543,97","12165543,97"
346,2022,12500,709007,32435,Next Generation EU MRR,"23868768,11",,"23868768,11","23868768,11","23868768,11"
347,2022,12500,709007,32436,Next Generation EU MRR,21499660,"-1971178,62","19528481,38","19528481,38","19528481,38"
348,2022,12500,709007,32437,Next Generation EU MRR,5000000,34926216,39926216,39926216,39926216
349,2022,12500,709007,32438,Next Generation EU MRR,6108062,,6108062,"6823215,36","6823215,36"
350,2022,12500,709007,32439,Next Generation EU MRR,13441632,"121107,27","13562739,27","13562741,09","13562741,09"
351,2022,12500,709007,32440,Next Generation EU MRR,"2568705,88",,"2568705,88","2568705,9","2568705,9"
352,2022,12500,709007,32441,Next Generation EU MRR,"22908070,07","-12145288,58","10762781,49","7005827,69","7005827,69"
353,2022,12500,709007,32442,Next Generation EU MRR,1511898,602,1512500,2656500,2656500
354,2022,12500,709007,32443,Next Generation EU MRR,21600000,-14143870,7456130,7456130,7456130
355,2022,12500,709007,32444,Next Generation EU MRR,3057000,5000,3062000,7610196,7610196
356,2022,12500,709007,32447,Next Generation EU MRR,,13449600,13449600,13449600,13449600
357,2022,12500,709007,32449,Next Generation EU MRR,,1578284,1578284,1578284,1578284
358,2022,12500,709009,39088,Otras subvenciones de capital,,"251458,65","251458,65","251458,65","251458,65"
359,2022,12500,709009,39142,Otras subvenciones de capital,,,,"343505,62",
360,2022,12500,709009,39145,Otras subvenciones de capital,,"115988,01","115988,01","115988,01","115988,01"
361,2022,12500,709009,39148,Otras subvenciones de capital,,"647816,43","647816,43","647816,43","647816,43"
362,2022,12500,719000,39042,Construcciones deportivas (Ctro Superior Deportes),,24000,24000,24000,24000
363,2022,12500,719003,32100,Plan de la Minería,"6234768,19","-1919604,61","4315163,58","1709508,89","1709508,89"
364,2022,12500,719003,32448,Plan de la Minería,,"1924604,61","1924604,61","1924604,61","1924604,61"
365,2022,12500,719006,36008,Parques Nacionales,,,,"175662,98","175662,98"
366,2022,12500,740001,32437,De IDAE para el  fomento ahorro energético,,"14163472,25","14163472,25",14396935,14396935
367,2022,12500,740001,39138,De IDAE para el  fomento ahorro energético,"773817,25","-773817,25",0,,
368,2022,12500,740001,39143,De IDAE para el  fomento ahorro energético,54000,,54000,54000,54000
369,2022,12500,740002,32437,Programa MOVES,,"4743331,79","4743331,79","4743331,79","4743331,79"
370,2022,12500,740002,39132,Programa MOVES,,,,"-424331,77","-424331,77"
371,2022,12500,740002,39136,Programa MOVES,"4743331,79","-4743331,79",0,,
372,2022,12500,740003,39133,Progr.ef.energética PYME y empresa industrial,80000,22000,102000,102000,102000
373,2022,12500,760009,51001,Otras subvenciones de Diputaciones Provinciales,,800000,800000,800000,400000
374,2022,12500,760009,51011,Otras subvenciones de Diputaciones Provinciales,,,,-46250,-46250
375,2022,12500,780009,91003,Otras Transferencias De Familias Y Otras Instituc.,,,,"1965,05","1965,05"
376,2022,12500,792002,14106,Programa Interregional Europe FEDER,"21961,71",,"21961,71","27710,47","27710,47"
377,2022,12500,792002,14208,Programa Interregional Europe FEDER,"59088,48",,"59088,48","152388,85","152388,85"
378,2022,12500,792200,14201,Programa Operativo FEDER 2014-2020,"10114478,79","-597803,14","9516675,65","69732942,12","69732942,12"
379,2022,12500,792200,14202,Programa Operativo FEDER 2014-2020,,,,"54723,56","54723,56"
380,2022,12500,792201,14203,Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,,,,"138324,55","138324,55"
381,2022,12500,792201,14204,Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,,,,"60334,75","60334,75"
382,2022,12500,792202,14203,Programa Operativo INTERREG V SUDOE 2014-2020,,,,"50924,42","50924,42"
383,2022,12500,792203,14209,EUROPA REACT-UE,"54707947,93","12145288,58","66853236,51","51210398,25","51210398,25"
384,2022,12500,793100,39119,Fondo Social Europeo- Programa Operativo 2007-2013,,,,"3662305,84","3662305,84"
385,2022,12500,793100,39121,Fondo Social Europeo- Programa Operativo 2007-2013,,,,"4371798,84","4371798,84"
386,2022,12500,796000,12101,Fondo Europeo Agrícola de Garantía,25500000,-1600000,23900000,"19677821,07","19677821,07"
387,2022,12500,796002,12101,Plan Nacional Apícola,"410990,64",,"410990,64","346813,8","346813,8"
388,2022,12500,796006,12101,Otras subvenciones FEAGA,300000,,300000,"470366,63","470366,63"
389,2022,12500,797027,12203,FEADER EURI,19646440,,19646440,"18600479,67","18600479,67"
390,2022,12500,797099,12202,Otras transferencias de capital,"68947153,65",,"68947153,65","48079378,38","48079378,38"
391,2022,12500,799000,19003,Otras subvenciones del exterior,,,,"33191,6","33191,6"
392,2022,12500,799000,19007,Otras subvenciones del exterior,"89111,63",,"89111,63",,
393,2022,12500,799000,19010,Otras subvenciones del exterior,,,,"8393,7","8393,7"
394,2022,12500,821002,91003,"Reintegros préstamos a largo plazo, convenios BEI",12500000,,12500000,"12499999,99","12499999,99"
395,2022,12500,821009,91003,Reintegros a largo plazo de vivienda y rehab.,1184045,,1184045,"1403661,56","1297942,09"
396,2022,12500,870000,32427,Remanentes de Tesorería,,33344470,33344470,,
397,2022,12500,870000,32428,Remanentes de Tesorería,,32859182,32859182,,
398,2022,12500,870000,32431,Remanentes de Tesorería,,"4213398,21","4213398,21",,
399,2022,12500,870000,32434,Remanentes de Tesorería,,"6798067,55","6798067,55",,
400,2022,12500,870000,32435,Remanentes de Tesorería,,"6123699,62","6123699,62",,
401,2022,12500,870000,32436,Remanentes de Tesorería,,"71910739,91","71910739,91",,
402,2022,12500,870000,32437,Remanentes de Tesorería,,26956205,26956205,,
403,2022,12500,870000,32438,Remanentes de Tesorería,,"50483818,47","50483818,47",,
404,2022,12500,870000,32439,Remanentes de Tesorería,,"602692,43","602692,43",,
405,2022,12500,870000,32442,Remanentes de Tesorería,,1512500,1512500,,
406,2022,12500,870000,32443,Remanentes de Tesorería,,32620000,32620000,,
407,2022,12500,870000,32444,Remanentes de Tesorería,,3210000,3210000,,
408,2022,12500,870000,32445,Remanentes de Tesorería,,4168383,4168383,,
409,2022,12500,870000,32446,Remanentes de Tesorería,,"3216875,52","3216875,52",,
410,2022,12500,870000,39127,Remanentes de Tesorería,,"22502786,52","22502786,52",,
411,2022,12500,870000,39148,Remanentes de Tesorería,,"578947,36","578947,36",,
412,2022,12500,870000,91019,Remanentes de Tesorería,,"7572462,11","7572462,11",,
413,2022,12500,910000,39103,Préstamos recibidos a largo plazo,,,,"-8920224,51","-8920224,51"
414,2022,12500,910000,91003,Préstamos recibidos a largo plazo,"178371459,07",,"178371459,07",,
415,2022,12500,910105,91003,Préstamos L/P Fondo Liquidez Autonómico Déficit,240710000,,240710000,"123439997,9","123439997,9"
416,2022,12500,910106,91003,Préstamos L/P Fondo Liquidez Autonómico Vencimient,"1198958507,29",,"1198958507,29","915934081,67","915934081,67"
417,2022,12500,910107,91003,Préstamos L/P Fondo Liquidez Autonómico Liq.Negati,35375400,,35375400,25741550,25741550
418,2022,12500,910109,91003,Préstamos L/P F liquidez auton. Déficit incr. retr,,37500000,37500000,37500000,37500000
419,2022,12500,921000,91003,Préstamos recibidos a corto plazo,"152883210,69",,"152883210,69",,
420,2022,12510,110000,91003,Sobre adquisiciones por herencia o legado,,,,"126677526,38","110410279,31"
421,2022,12510,110003,91003,Donaciones,,,,"6656738,5","6416580,5"
422,2022,12510,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"59029214,7","57856634,77"
423,2022,12510,112000,91003,Sobre Grandes superficies,,,,"4939122,79","4939122,79"
424,2022,12510,115000,91003,Impuestos Depósitos Entidades de Crédito,,,,"11934797,57","11934797,57"
425,2022,12510,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,125261817,"119119163,68"
426,2022,12510,200001,91003,Sobre Operaciones Societarias,,,,"536503,56","536101,13"
427,2022,12510,200002,91003,Sobre Transmisiones de vehículos,,,,"1366266,37","1364210,14"
428,2022,12510,201000,91003,Documentos Notariales,,,,"57484950,61","56878949,82"
429,2022,12510,201002,91003,Documentos Administrativos,,,,"802410,17","802016,36"
430,2022,12510,220004,91003,S/ venta minorista de determinados hidrocarburos,,,,"907,19","907,19"
431,2022,12510,220005,91003,Sobre determinados medios de transporte,,,,"12885690,44","11378401,46"
432,2022,12510,220049,91003,Tramo autonómico s/hidrocarburos,,,,"-952,72","-952,72"
433,2022,12510,232000,91003,S/ Emisiones contaminantes,,,,"110519,83","110519,83"
434,2022,12510,234000,91003,S/ aprovechamiento hidroeléctrico,,,,"16697721,06","16697721,06"
435,2022,12510,235000,91003,S/ líneas de alta tensión,,,,"2162440,35","2162440,35"
436,2022,12510,240000,91003,Casinos,,,,"286292,92","286292,92"
437,2022,12510,240001,91003,Bingos,,,,"5191841,75","5191841,75"
438,2022,12510,240002,91003,Máquinas recreativas,,,,"28641382,06","23030213,63"
439,2022,12510,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"1683470,47","1645892,96"
440,2022,12510,240004,91003,Bingo Electrónico,,,,"1071644,58","933273,83"
441,2022,12510,250000,91003,Impuesto s/ actividades de juego,,,,"3315224,5","3315136,66"
442,2022,12510,398002,91003,Intereses de demora,,,,"1090312,4","487220,8"
443,2022,12520,110000,91003,Sobre adquisiciones por herencia o legado,,,,"24908667,48","23184642,49"
444,2022,12520,110003,91003,Donaciones,,,,"1826240,8","1808468,21"
445,2022,12520,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"7856,4","7856,4"
446,2022,12520,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"35962572,9","35343814,16"
447,2022,12520,200001,91003,Sobre Operaciones Societarias,,,,"83748,06","83748,06"
448,2022,12520,200002,91003,Sobre Transmisiones de vehículos,,,,"402276,73","401604,38"
449,2022,12520,201000,91003,Documentos Notariales,,,,"10538225,62","10264052,75"
450,2022,12520,220005,91003,Sobre determinados medios de transporte,,,,"2695731,72","2455452,54"
451,2022,12520,240001,91003,Bingos,,,,"98135,08","98135,08"
452,2022,12520,240002,91003,Máquinas recreativas,,,,"5759591,7","4164937,01"
453,2022,12520,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"34613,92","30241,51"
454,2022,12520,398002,91003,Intereses de demora,,,,"152709,23","95834,76"
455,2022,12530,110000,91003,Sobre adquisiciones por herencia o legado,,,,"9625365,49","9603541,84"
456,2022,12530,110003,91003,Donaciones,,,,"747770,84","724457,67"
457,2022,12530,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"266,82",
458,2022,12530,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"12570780,17","12418726,02"
459,2022,12530,200001,91003,Sobre Operaciones Societarias,,,,"77366,51","77366,51"
460,2022,12530,200002,91003,Sobre Transmisiones de vehículos,,,,"252319,07","252319,07"
461,2022,12530,201000,91003,Documentos Notariales,,,,"4779674,96","4657237,98"
462,2022,12530,220005,91003,Sobre determinados medios de transporte,,,,"1161306,78","1042218,53"
463,2022,12530,240002,91003,Máquinas recreativas,,,,"2494898,72","2098195,15"
464,2022,12530,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"19228,63","19228,63"
465,2022,12530,398002,91003,Intereses de demora,,,,"33757,84","21932,98"
466,2022,51000,329001,91003,Tasa 01- Dirección e inspección de obras,,,,"3213,01","3213,01"
467,2022,51000,330002,91003,Precios Públicos de los Centros de Form del INAEM,1500,,1500,834,834
468,2022,51000,380012,11101,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"-436,11","-436,11"
469,2022,51000,380012,11201,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"113253,6","51738,35"
470,2022,51000,380012,11209,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"288078,21","277247,4"
471,2022,51000,380012,19090,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"354386,8","351988,8"
472,2022,51000,380012,33003,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"389,52","389,52"
473,2022,51000,380012,33004,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"58234,8","57281,23"
474,2022,51000,380012,33005,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"224787,7","151236,06"
475,2022,51000,380012,39144,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"3304098,44","3293385,73"
476,2022,51000,380012,91003,Reint. ejerc. cerrados Instituto Aragonés Empleo,1000000,,1000000,"560099,33","484599,85"
477,2022,51000,380012,91019,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"54581,3","37266,56"
478,2022,51000,381012,11209,Reint. Ppto. corriente INAEM,,,,"35612,49","35612,49"
479,2022,51000,381012,19090,Reint. Ppto. corriente INAEM,,,,7877,7877
480,2022,51000,381012,32433,Reint. Ppto. corriente INAEM,,,,"186963,29","156658,18"
481,2022,51000,381012,33004,Reint. Ppto. corriente INAEM,,,,"222044,34","222044,34"
482,2022,51000,381012,33005,Reint. Ppto. corriente INAEM,,,,"26779,22","26779,22"
483,2022,51000,381012,39144,Reint. Ppto. corriente INAEM,,,,"384113,08","384113,08"
484,2022,51000,381012,91003,Reint. Ppto. corriente INAEM,,,,"4220,77","4220,77"
485,2022,51000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"522,72","522,72"
486,2022,51000,396007,91003,Ing.diversos.Rec eventuales.Economía y Empleo,,,,"9061,48","9061,48"
487,2022,51000,398001,91003,Recargo de apremio,30000,,30000,"27801,46","27801,46"
488,2022,51000,398002,91003,Intereses de demora,20000,,20000,"80653,31","76980,14"
489,2022,51000,404099,39071,Otras subv. Empleo y de Servicios Sociales,"95893,62",,"95893,62","11232,23","11232,23"
490,2022,51000,407099,39008,"Otras subvenciones  Educación, Cultura y Deporte",,,,63925,63925
491,2022,51000,409005,39144,Sistema cualificaciones y FP para el empleo,16000000,-16000000,0,,
492,2022,51000,413000,33002,Conferencia Sectorial de Empleo,"1263792,69","270246,31",1534039,1534039,
493,2022,51000,413000,33004,Conferencia Sectorial de Empleo,"18310075,5","17078521,5",35388597,"28281960,03",0
494,2022,51000,413000,33005,Conferencia Sectorial de Empleo,"30937857,32","10591230,68",41529088,"39133686,48",15345000
495,2022,51000,413000,39008,Conferencia Sectorial de Empleo,39875,,39875,,
496,2022,51000,520000,91003,Intereses,480,,480,,
497,2022,51000,713009,33002,Otras subvenciones Serv. Público de Empleo INEM,420000,500000,920000,"413569,56",0
498,2022,51000,713009,33005,Otras subvenciones Serv. Público de Empleo INEM,300000,,300000,,
499,2022,51000,870000,32433,Remanentes de Tesorería,,20329446,20329446,,
500,2022,52000,319115,91003,Prestación de servicios en hospitales del SALUD,15100000,"2274122,47","17374122,47","20030858,07","16285202,71"
501,2022,52000,329001,91003,Tasa 01- Dirección e inspección de obras,,"1592464,52","1592464,52","1958337,48","1958337,48"
502,2022,52000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,"315869,64","315869,64","325955,5","325955,5"
503,2022,52000,380100,91003,Reintegros de ejercicios cerrados,,"262295,19","262295,19","286227,69","286227,69"
504,2022,52000,381100,91003,Reintegros de ejercicio corriente,,"101311,65","101311,65","166157,25","88117,9"
505,2022,52000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"34613,97","34613,97"
506,2022,52000,390002,91003,Ingresos por cursos,,"257404,09","257404,09","257404,09","257404,09"
507,2022,52000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia",,"23178,48","23178,48","168804,24","168804,24"
508,2022,52000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,"220,03","220,03","220,03","220,03"
509,2022,52000,396100,91003,Ingresos diversos. Recursos eventuales,,"39522,76","39522,76","89795,72","80297,66"
510,2022,52000,398001,91003,Recargo de apremio,,"2859,68","2859,68","2859,68","2859,68"
511,2022,52000,398002,91003,Intereses de demora,,"300,51","300,51","5815,7","5815,7"
512,2022,52000,440004,39134,Subv. Agencia Española Medicamentos y Prod. Sanita,,,,50000,50000
513,2022,52000,440009,72016,Otras subv. de Empresas Públicas y Entes Públicos,,"1671536,24","1671536,24","1671536,24","1671536,24"
514,2022,52000,470009,91003,Otras subvenciones de empresas,,"299210,01","299210,01","299210,01","299210,01"
515,2022,52000,499099,19090,Otras subvenciones del exterior,,"160453,21","160453,21","160453,21","160453,21"
516,2022,52000,553009,91003,Otros cánones,,"1047454,44","1047454,44","1673451,32","827967,24"
517,2022,52000,610000,91003,Venta de inversiones reales- Varios,,,,1000,1000
518,2022,52000,750000,39027,Transferencias de la Comunidad Autónoma de Aragón,,"41985,31","41985,31","41985,31",
519,2022,52000,750000,39075,Transferencias de la Comunidad Autónoma de Aragón,,30000,30000,30000,30000
520,2022,52000,750000,39088,Transferencias de la Comunidad Autónoma de Aragón,,"125458,65","125458,65","125458,65","125458,65"
521,2022,52000,870000,32439,Remanentes de Tesorería,,13136973,13136973,,
522,2022,52000,870000,39138,Remanentes de Tesorería,,"64484,77","64484,77",,
523,2022,52061,381100,91003,Reintegros de ejercicio corriente,,,,"8633,33","8633,33"
524,2022,53000,319100,91003,Prestación de Servicios en Residencias IASS,11400000,,11400000,"9935149,75","8585332,44"
525,2022,53000,319102,91003,Prest. Servicios Centros Sociales y clubs IASS,175000,,175000,"172728,47","145649,19"
526,2022,53000,319116,11209,Prestación de Servicios en Residencias,,,,"9297,34","9297,34"
527,2022,53000,319116,91003,Prestación de Servicios en Residencias,5000000,,5000000,"4560389,63","4560389,63"
528,2022,53000,319200,91003,Prestación Servicios - Copagos,300000,,300000,"369158,47","353856,52"
529,2022,53000,329001,91003,Tasa 01- Dirección e inspección de obras,30000,,30000,"81421,5","81421,5"
530,2022,53000,380010,11201,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"29436,74","29436,74"
531,2022,53000,380010,11209,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"11438,87","11438,87"
532,2022,53000,380010,35013,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"7206,82","7206,82"
533,2022,53000,380010,91003,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"1912120,94","1912120,94"
534,2022,53000,381010,91003,Reint. Ppto. corriente I. A. Servicios Sociales,,,,"258741,41","258741,41"
535,2022,53000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"4907,73","4907,73"
536,2022,53000,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia",15000,,15000,"3606,18","3606,18"
537,2022,53000,395009,91003,SERVICIOS SOCIALES Y FAMILIA,,,,"13222,22","7212,08"
538,2022,53000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",75000,,75000,"39145,41","38973,72"
539,2022,53000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"18094,53","18094,53"
540,2022,53000,398001,91003,Recargo de apremio,,,,"1662,3","1662,3"
541,2022,53000,398002,91003,Intereses de demora,,,,"4513,51","4513,51"
542,2022,53000,412001,33004,Escuelas Taller,"91953,59",,"91953,59",,
543,2022,53000,412009,39403,Otras subvenciones Instituto Aragonés de Empleo,,"160544,4","160544,4","160544,4","160544,4"
544,2022,53000,520000,91003,Intereses,,,,"105,24","105,24"
545,2022,53000,553010,91003,Canones del IASS,10000,,10000,,
546,2022,53000,780009,72028,Otras Transferencias De Familias Y Otras Instituc.,,,,"135221,7","135221,7"
547,2022,53000,870000,32435,Remanentes de Tesorería,,"11917764,54","11917764,54",,
548,2022,53000,870000,32442,Remanentes de Tesorería,,244000,244000,,
549,2022,54000,380100,39092,Reintegros de ejercicios cerrados,,,,"640,04","640,04"
550,2022,54000,380100,39135,Reintegros de ejercicios cerrados,,,,"3667,35","3667,35"
551,2022,54000,380100,91003,Reintegros de ejercicios cerrados,,,,"2954,99","2954,99"
552,2022,54000,381101,91003,Reintegro Pagos Tesorería General Seguridad Social,,,,"8376,82","8376,82"
553,2022,54000,412009,39403,Otras subvenciones Instituto Aragonés de Empleo,,"32108,88","32108,88","32108,88","32108,88"
554,2022,54000,520000,91003,Intereses,5000,,5000,,
555,2022,54000,870000,32440,Remanentes de Tesorería,,"1100873,95","1100873,95",,
556,2022,55000,319104,91003,Prestación de servicios por Carnés Juveniles,1500,,1500,,
557,2022,55000,319106,91003,Prestación de servicios en campos de trabajo,,,,7150,7150
558,2022,55000,319107,91003,Prestación de servicios en albergues,60000,,60000,"124285,66","117973,97"
