_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
237,2020,12500,552003,72013,De protección y gestión de los montes,"515.000,00",,"515.000,00","176.329,01","67.978,32"
238,2020,12500,552003,91003,De protección y gestión de los montes,,,,"423.175,97","354.467,84"
239,2020,12500,552004,91003,De tecnología agraria,,,,"2.320,00","2.320,00"
240,2020,12500,552006,91003,Reservas nacionales caza,,,,"164.004,29","161.128,89"
241,2020,12500,552008,91003,Permisos de caza en cotos sociales,,,,"6.012,00","3.025,00"
242,2020,12500,552009,91003,Otros aprovechamientos,,,,"23.036,96","23.036,96"
243,2020,12500,553000,91003,Cánones de I.T.V. privadas,"5.533.107,26",,"5.533.107,26","5.441.912,28","4.409.890,00"
244,2020,12500,553003,91003,"De Educación, Universidad, Cultura y Deporte","7.000,00",,"7.000,00","4.337,25","2.073,89"
245,2020,12500,553008,91003,"Cánones, gestión de residuos","840.000,00",,"840.000,00","2.623.946,58","683.860,58"
246,2020,12500,553009,91003,Otros cánones,"14.447,00",,"14.447,00","69.969,02","12.204,71"
247,2020,12500,559009,91003,Otros aprovechamientos,,,,"23.083,62","1.071,42"
248,2020,12500,590000,91003,Ingresos por viviendas de promoción pública,,,,"-3.023,79","-3.023,79"
249,2020,12500,590009,91003,Otros ingresos patrimoniales,"66.734,64",,"66.734,64",,
250,2020,12500,600000,91003,Venta de terrenos,"4.500.000,00",,"4.500.000,00",,
251,2020,12500,600001,91003,"De Economía, Hacienda y Empleo",,,,"15.161,09","15.161,09"
252,2020,12500,610000,91003,Venta de inversiones reales- Varios,,,,"20.569,07","20.419,07"
253,2020,12500,620000,91003,Venta de inmuebles,,,,"7.188,27","5.690,09"
254,2020,12500,702002,36008,AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES,"164.000,00",,"164.000,00",,
255,2020,12500,702009,36006,Otras subvenciones en materia de Medio Ambiente,"303.693,99",,"303.693,99",,
256,2020,12500,702009,36012,Otras subvenciones en materia de Medio Ambiente,"536.146,25",,"536.146,25","341.943,93","341.943,93"
257,2020,12500,702009,36013,Otras subvenciones en materia de Medio Ambiente,,,,"-343.946,76","-343.946,76"
258,2020,12500,702009,36014,Otras subvenciones en materia de Medio Ambiente,,,,"264.971,54","264.971,54"
259,2020,12500,702009,39128,Otras subvenciones en materia de Medio Ambiente,"1.470.020,00",,"1.470.020,00",,
260,2020,12500,704002,39127,Plan de vivienda,"13.832.000,00",,"13.832.000,00","13.832.000,00","13.832.000,00"
261,2020,12500,704002,91019,Plan de vivienda,,"3.800.000,00","3.800.000,00","3.800.000,00","3.800.000,00"
262,2020,12500,705006,34021,Campañas de sanidad animal,"181.666,15",,"181.666,15","224.695,00","224.695,00"
263,2020,12500,705006,34039,Campañas de sanidad animal,"85.000,00","9.592,90","94.592,90","125.000,00","125.000,00"
264,2020,12500,705008,34006,Apicultura,"107.000,00",,"107.000,00","106.996,46","105.757,77"
265,2020,12500,705009,34046,Otras subvenciones de capital,"533.296,15",,"533.296,15","283.761,90","283.761,90"
266,2020,12500,705009,34047,Otras subvenciones de capital,"3.191.431,31",,"3.191.431,31","2.130.044,50","2.130.044,50"
267,2020,12500,705013,34015,Semillas y plantas de viveros,"296.500,00",,"296.500,00","284.382,08","284.382,08"
268,2020,12500,705014,34007,Industrias Agrarias,"2.051.202,67",,"2.051.202,67","1.547.979,92","1.547.979,92"
269,2020,12500,705015,34059,Modernización de explotaciones,"1.957.000,00",,"1.957.000,00","885.401,27","885.401,27"
270,2020,12500,705017,34017,Lucha contra agentes nocivos,"150.000,00",,"150.000,00","394.126,95","393.987,09"
271,2020,12500,705018,34023,Control lechero,"50.000,00",,"50.000,00","20.958,00","15.478,26"
272,2020,12500,705021,34004,Agroambientales,"50.000,00",,"50.000,00",,
273,2020,12500,705022,34031,Cese anticipado,"50.350,00",,"50.350,00","15.196,87","15.196,87"
274,2020,12500,705026,34016,Nuevas variedades vegetales,"196.152,00",,"196.152,00","65.384,00","65.384,00"
275,2020,12500,709001,32200,Plan Especial de Teruel,"30.000.000,00",0,"30.000.000,00","30.000.000,00","30.000.000,00"
276,2020,12500,709009,91019,Otras subvenciones de capital,,"4.205.268,00","4.205.268,00","4.205.268,00","4.205.268,00"
277,2020,12500,719003,32100,Plan de la Minería,"3.300.000,00",,"3.300.000,00",,
278,2020,12500,740002,39132,Programa MOVES,"1.224.576,73",,"1.224.576,73","-205.800,00","-205.800,00"
279,2020,12500,740003,39133,Progr.ef.energética PYME y empresa industrial,,,,"-10.562.941,35","-10.562.941,35"
280,2020,12500,760009,51001,Otras subvenciones de Diputaciones Provinciales,,"600.000,00","600.000,00","600.000,00","450.000,00"
281,2020,12500,760009,51011,Otras subvenciones de Diputaciones Provinciales,,,,"4.998.520,00",
282,2020,12500,770009,91019,Otras transferencias de empresas,,"432.400,00","432.400,00","432.400,00","432.400,00"
283,2020,12500,780009,91003,Otras Transferencias De Familias Y Otras Instituc.,,,,"78.829,07","78.829,07"
284,2020,12500,792002,14106,Programa Interregional Europe FEDER,,,,"39.695,11","39.695,11"
285,2020,12500,792002,14208,Programa Interregional Europe FEDER,"115.217,67",,"115.217,67",0,0
286,2020,12500,792200,14201,Programa Operativo FEDER 2014-2020,"16.141.718,00",,"16.141.718,00","12.235.563,45","12.235.563,45"
287,2020,12500,792200,14202,Programa Operativo FEDER 2014-2020,,,,"32.243,22","32.243,22"
288,2020,12500,792201,14202,Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,"360.188,43",,"360.188,43","15.727,87","15.727,87"
289,2020,12500,792201,14203,Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,,,,"223.575,14","223.575,14"
290,2020,12500,796000,12101,Fondo Europeo Agrícola de Garantía,"200.000,00","9.825.930,00","10.025.930,00","10.908.946,62","10.908.946,62"
291,2020,12500,796002,12101,Plan Nacional Apícola,"214.000,00",,"214.000,00","205.795,37","205.795,37"
292,2020,12500,796007,12101,PAC no Intermediación,"8.500.000,00","-8.089.014,40","410.985,60",,
293,2020,12500,797000,12202,Forestación,,,,"592.597,32","592.597,32"
294,2020,12500,797001,12202,Agroambientales,"10.644.384,00",,"10.644.384,00","10.521.246,11","10.521.246,11"
295,2020,12500,797002,12202,Cese Anticipado,"140.450,00",,"140.450,00","42.391,58","42.391,58"
296,2020,12500,797003,12202,Indemnización Compensación Básica,"4.356.000,00",,"4.356.000,00","7.979.556,31","7.979.556,31"
297,2020,12500,797005,12202,Creación de regadíos,"4.094.058,86",,"4.094.058,86","76.361,85","76.361,85"
298,2020,12500,797006,12202,Modernización de regadíos,"6.357.051,64",,"6.357.051,64","6.938.879,31","6.938.879,31"
299,2020,12500,797009,12202,P.D.R.- Diversif. actividades en el ámbito agrario,,,,"3.903,55","3.903,55"
300,2020,12500,797012,12202,P.D.R.- Transf. y comercializ. productos agrícolas,"7.771.936,00",,"7.771.936,00","6.074.636,89","6.074.636,89"
301,2020,12500,797013,12202,PDR Medidas forestales,"1.027.500,00",,"1.027.500,00","6.147.173,15","6.147.173,15"
302,2020,12500,797014,12202,PDR Concentración  parcelaria,"39.750,00",,"39.750,00","503.959,04","503.959,04"
303,2020,12500,797018,12202,PDR Protección del  Medio Ambiente,"2.583.137,95","1.500.000,00","4.083.137,95","1.682.903,61","182.903,61"
304,2020,12500,797025,12202,P.D.R- Inversiones en explotaciones agrícolas,"5.459.000,00",,"5.459.000,00","2.475.990,95","2.475.990,95"
305,2020,12500,797026,12202,P.D.R- Instalaciones jóvenes agricultores,"9.760.000,00",,"9.760.000,00","9.676.277,85","9.676.277,85"
306,2020,12500,797099,12202,Otras transferencias de capital,"15.302.096,49","-149.757,60","15.152.338,89","10.325.914,30","10.325.914,30"
307,2020,12500,798000,15101,Fondo Europeo de Pesca,"293.837,00",,"293.837,00","32.000,00","32.000,00"
308,2020,12500,799000,12101,Otras subvenciones del exterior,,"200.000,00","200.000,00",,
309,2020,12500,799000,19003,Otras subvenciones del exterior,"116.000,00",,"116.000,00","79.883,53","79.883,53"
310,2020,12500,799000,19007,Otras subvenciones del exterior,"42.072,00",,"42.072,00",,
311,2020,12500,799000,19009,Otras subvenciones del exterior,,"818.400,00","818.400,00","818.400,00","818.400,00"
312,2020,12500,799000,19010,Otras subvenciones del exterior,,,,"62.952,75","62.952,75"
313,2020,12500,821002,91003,"Reintegros préstamos a largo plazo, convenios BEI","12.500.000,00",,"12.500.000,00","12.499.999,99","12.499.999,99"
314,2020,12500,821009,91003,Reintegros a largo plazo de vivienda y rehab.,"1.970.988,00",,"1.970.988,00","1.774.197,69","1.762.357,40"
315,2020,12500,870000,39127,Remanentes de Tesorería,,"3.249.510,28","3.249.510,28",,
316,2020,12500,910000,91003,Préstamos recibidos a largo plazo,"173.071.194,33",,"173.071.194,33",,
317,2020,12500,910101,91003,Préstamos L/P F.F. Financiera Déficit. Ej. anterio,,"193.326.660,29","193.326.660,29","325.975.580,80","325.975.580,80"
318,2020,12500,910102,91003,Préstamos L/P Fondo Facilidad Finan. Vencimientos,"871.663.117,03",,"871.663.117,03","872.036.776,69","872.036.776,69"
319,2020,12500,910103,91003,Préstamos L/P Fondo Facilidad Finan. Liq.Negativas,"35.375.400,00",,"35.375.400,00","35.375.400,00","35.375.400,00"
320,2020,12500,910108,91003,Préstamos L/P F.F. Financiera Déficit. Ej. corrien,,"15.274.804,76","15.274.804,76","68.130.000,00","68.130.000,00"
321,2020,12500,921000,91003,Préstamos recibidos a corto plazo,,"67.000.000,00","67.000.000,00","67.000.000,00","67.000.000,00"
322,2020,12510,110000,91003,Sobre adquisiciones por herencia o legado,,,,"70.173.662,93","64.344.642,38"
323,2020,12510,110003,91003,Donaciones,,,,"5.433.257,94","4.674.610,59"
324,2020,12510,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"49.377.350,08","48.686.629,77"
325,2020,12510,112000,91003,Sobre Grandes superficies,,,,"-5.808.458,21","-6.227.127,56"
326,2020,12510,115000,91003,Impuestos Depósitos Entidades de Crédito,,,,"11.850.554,25","11.850.554,25"
327,2020,12510,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"83.229.778,66","80.917.834,06"
328,2020,12510,200001,91003,Sobre Operaciones Societarias,,,,"758.343,85","749.764,01"
329,2020,12510,200002,91003,Sobre Transmisiones de vehículos,,,,"1.269.804,05","1.269.230,82"
330,2020,12510,201000,91003,Documentos Notariales,,,,"42.708.355,38","42.355.429,58"
331,2020,12510,201002,91003,Documentos Administrativos,,,,"1.007.135,17","1.007.135,17"
332,2020,12510,220004,91003,S/ venta minorista de determinados hidrocarburos,,,,"44.709,08","44.600,56"
333,2020,12510,220005,91003,Sobre determinados medios de transporte,,,,"6.771.371,89","5.806.470,69"
334,2020,12510,220049,91003,Tramo autonómico s/hidrocarburos,,,,"-41.862,44","-42.232,52"
335,2020,12510,232000,91003,S/ Emisiones contaminantes,,,,"-1.587.068,68","-1.587.068,68"
336,2020,12510,234000,91003,S/ aprovechamiento hidroeléctrico,,,,"16.717.752,50","16.717.752,50"
337,2020,12510,235000,91003,S/ líneas de alta tensión,,,,"2.019.437,94","2.019.437,94"
338,2020,12510,240000,91003,Casinos,,,,"196.471,55","196.471,55"
339,2020,12510,240001,91003,Bingos,,,,"5.249.184,83","5.249.184,83"
340,2020,12510,240002,91003,Máquinas recreativas,,,,"9.626.595,39","6.942.489,25"
341,2020,12510,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"946.436,90","761.900,52"
342,2020,12510,240004,91003,Bingo Electrónico,,,,"252.846,77","252.846,77"
343,2020,12510,250000,91003,Impuesto s/ actividades de juego,,,,"3.661.948,33","3.496.428,31"
344,2020,12510,396001,91003,Ing.diversos.Rec eventuales.Hacienda y AP,,,,"5.915,50","5.915,50"
345,2020,12510,398002,91003,Intereses de demora,,,,"-119.116,74","-316.229,48"
346,2020,12520,110000,91003,Sobre adquisiciones por herencia o legado,,,,"17.999.427,04","16.934.020,39"
347,2020,12520,110003,91003,Donaciones,,,,"1.050.013,87","982.754,08"
348,2020,12520,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"1.433,41","1.433,41"
349,2020,12520,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"23.043.130,82","22.517.429,73"
350,2020,12520,200001,91003,Sobre Operaciones Societarias,,,,"57.101,00","57.101,00"
351,2020,12520,200002,91003,Sobre Transmisiones de vehículos,,,,"369.041,45","364.860,61"
352,2020,12520,201000,91003,Documentos Notariales,,,,"9.997.084,01","9.862.487,10"
353,2020,12520,201002,91003,Documentos Administrativos,,,,"1.333,40","1.333,40"
354,2020,12520,220005,91003,Sobre determinados medios de transporte,,,,"1.546.048,98","1.397.431,65"
355,2020,12520,240001,91003,Bingos,,,,"92.623,82","92.623,82"
356,2020,12520,240002,91003,Máquinas recreativas,,,,"1.619.227,35","861.160,27"
357,2020,12520,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"6.217,20","6.217,20"
358,2020,12520,240004,91003,Bingo Electrónico,,,,"4.728,17","4.728,17"
359,2020,12520,398002,91003,Intereses de demora,,,,"87.336,22","76.749,90"
360,2020,12530,110000,91003,Sobre adquisiciones por herencia o legado,,,,"7.804.109,72","7.635.738,91"
361,2020,12530,110003,91003,Donaciones,,,,"482.840,79","479.873,39"
362,2020,12530,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"41.557,46","25.981,05"
363,2020,12530,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"7.821.708,13","7.654.672,24"
364,2020,12530,200001,91003,Sobre Operaciones Societarias,,,,"30.973,02","30.973,02"
365,2020,12530,200002,91003,Sobre Transmisiones de vehículos,,,,"228.393,02","228.393,02"
366,2020,12530,201000,91003,Documentos Notariales,,,,"3.990.277,21","3.884.326,74"
367,2020,12530,220005,91003,Sobre determinados medios de transporte,,,,"601.074,40","539.800,65"
368,2020,12530,240002,91003,Máquinas recreativas,,,,"1.325.455,91","773.768,40"
369,2020,12530,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"880,36","880,36"
370,2020,12530,398002,91003,Intereses de demora,,,,"26.165,43","22.857,39"
371,2020,51000,330002,91003,Precios Públicos de los Centros de Form del INAEM,"1.500,00",,"1.500,00",,
372,2020,51000,380012,11101,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"3.439,06","-823,42"
373,2020,51000,380012,11201,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"318.237,41","206.949,54"
374,2020,51000,380012,19090,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"123.137,42","123.137,42"
375,2020,51000,380012,33003,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"5.381,95","975,85"
376,2020,51000,380012,33004,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"1.395.569,73","1.391.820,43"
377,2020,51000,380012,33005,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"185.530,96","154.263,05"
378,2020,51000,380012,91003,Reint. ejerc. cerrados Instituto Aragonés Empleo,"1.000.000,00",,"1.000.000,00","702.768,13","536.917,83"
379,2020,51000,381012,33004,Reint. Ppto. corriente INAEM,,,,"19.375,20","19.375,20"
380,2020,51000,381012,91003,Reint. Ppto. corriente INAEM,,,,"12.346,33","12.346,33"
381,2020,51000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"6.542,26","6.542,26"
382,2020,51000,398001,91003,Recargo de apremio,"30.000,00",,"30.000,00","68.576,02","68.576,02"
383,2020,51000,398002,91003,Intereses de demora,"20.000,00",,"20.000,00","79.996,79","71.879,75"
384,2020,51000,404099,39071,Otras subv. Empleo y de Servicios Sociales,"75.127,00",,"75.127,00","75.825,92","75.825,92"
385,2020,51000,413000,33002,Conferencia Sectorial de Empleo,"1.335.945,00",,"1.335.945,00","890.435,13",0
386,2020,51000,413000,33004,Conferencia Sectorial de Empleo,"37.917.856,00",,"37.917.856,00","29.543.995,92",0
387,2020,51000,413000,33005,Conferencia Sectorial de Empleo,"26.947.834,00",,"26.947.834,00","27.294.656,23",0
388,2020,51000,413000,39008,Conferencia Sectorial de Empleo,"201.096,00",,"201.096,00","51.675,00","51.675,00"
389,2020,51000,520000,91003,Intereses,480,,480,,
390,2020,51000,713000,33005,Centros de Formación Profesional,,,,"400.000,00",
391,2020,51000,713009,33002,Otras subvenciones Serv. Público de Empleo INEM,"168.000,00","264.851,71","432.851,71","432.851,71",
392,2020,51000,713009,33005,Otras subvenciones Serv. Público de Empleo INEM,"400.000,00",,"400.000,00",,
393,2020,52000,319115,91003,Prestación de servicios en hospitales del SALUD,"15.013.600,00",,"15.013.600,00","20.630.715,23","13.672.613,06"
394,2020,52000,329001,91003,Tasa 01- Dirección e inspección de obras,,,,"378.904,64","378.904,64"
395,2020,52000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,,,"160.851,31","160.851,31"
396,2020,52000,380100,91003,Reintegros de ejercicios cerrados,,,,"104.796,04","104.796,04"
397,2020,52000,381100,91003,Reintegros de ejercicio corriente,,,,"620.545,55","616.793,77"
398,2020,52000,390002,91003,Ingresos por cursos,,,,"345.325,06","345.325,06"
399,2020,52000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia",,,,"149.395,51","149.395,51"
400,2020,52000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"27.573,68","27.573,68"
401,2020,52000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"120.498,64","113.228,85"
402,2020,52000,398001,91003,Recargo de apremio,,,,"865,08","865,08"
403,2020,52000,440009,72016,Otras subv. de Empresas Públicas y Entes Públicos,,"1.112.765,96","1.112.765,96","1.112.765,96","1.112.765,96"
404,2020,52000,470009,91003,Otras subvenciones de empresas,,"187.073,20","187.073,20","187.073,20","187.073,20"
405,2020,52000,499099,19090,Otras subvenciones del exterior,,"85.701,04","85.701,04","85.446,68","85.446,68"
406,2020,52000,520000,91003,Intereses,"50.000,00",,"50.000,00","5,18","5,18"
407,2020,52000,553009,91003,Otros cánones,,,,"1.093.895,83","956.595,61"
408,2020,52000,610000,91003,Venta de inversiones reales- Varios,,,,150,150
409,2020,52000,780009,72019,Otras Transferencias De Familias Y Otras Instituc.,"2.707.500,00",,"2.707.500,00",,
410,2020,53000,319100,91003,Prestación de Servicios en Residencias IASS,"11.250.000,00",,"11.250.000,00","9.607.021,49","8.447.415,98"
411,2020,53000,319102,91003,Prest. Servicios Centros Sociales y clubs IASS,"175.000,00",,"175.000,00","80.926,32","64.034,25"
412,2020,53000,319116,11201,Prestación de Servicios en Residencias,,,,"14.828,70","14.828,70"
413,2020,53000,319116,91003,Prestación de Servicios en Residencias,"4.850.000,00",,"4.850.000,00","4.403.296,22","4.168.164,10"
414,2020,53000,319200,91003,Prestación Servicios - Copagos,"350.000,00",,"350.000,00","292.180,54","281.746,78"
415,2020,53000,329001,91003,Tasa 01- Dirección e inspección de obras,"20.000,00",,"20.000,00","35.380,91","29.950,56"
416,2020,53000,380010,11201,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"6.390,97","6.390,97"
417,2020,53000,380010,91003,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"557.068,70","528.038,02"
418,2020,53000,381010,91003,Reint. Ppto. corriente I. A. Servicios Sociales,,,,"206.671,17","196.468,86"
419,2020,53000,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia","10.000,00",,"10.000,00","15.025,35",0
420,2020,53000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa","100.000,00",,"100.000,00","22.476,12","22.138,15"
421,2020,53000,398001,91003,Recargo de apremio,,,,"1.527,80","1.527,80"
422,2020,53000,398002,91003,Intereses de demora,,,,"7.554,55","7.554,55"
423,2020,53000,412001,33004,Escuelas Taller,"120.322,42",,"120.322,42","15.853,12",
424,2020,53000,553010,91003,Canones del IASS,"25.000,00",,"25.000,00","4.722,08","4.722,08"
425,2020,53000,780009,72024,Otras Transferencias De Familias Y Otras Instituc.,,"50.699,17","50.699,17","50.699,17","50.699,17"
426,2020,53000,870000,72022,Remanentes de Tesorería,,"762.148,02","762.148,02",,
427,2020,54000,380100,91003,Reintegros de ejercicios cerrados,,,,"25.952,90","25.952,90"
428,2020,54000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",,,,"3.139,01","3.139,01"
429,2020,54000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"1.220,00","1.220,00"
430,2020,54000,520000,91003,Intereses,"5.000,00",,"5.000,00","1,55","1,55"
431,2020,55000,319104,91003,Prestación de servicios por Carnés Juveniles,"5.640,00",,"5.640,00",307,307
432,2020,55000,319105,91003,Prestación de servicios en campamentos,,,,"564,2","564,2"
433,2020,55000,319107,91003,Prestación de servicios en albergues,"120.000,00",,"120.000,00","50.487,80","47.272,44"
434,2020,55000,319108,91003,Prestación de servicios del Carné Joven,"470.398,43",,"470.398,43","344.943,96","304.145,50"
435,2020,55000,319116,91003,Prestación de Servicios en Residencias,"772.887,16",,"772.887,16","424.419,71","410.189,77"
436,2020,55000,380100,91003,Reintegros de ejercicios cerrados,,,,"51.245,56","51.245,56"
437,2020,55000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",,,,"534,88","534,88"
438,2020,55000,520000,91003,Intereses,,,,"512,1","512,1"
439,2020,55000,553009,91003,Otros cánones,"7.700,00",,"7.700,00","21.791,97","21.791,97"
440,2020,71000,314002,91003,Prestación Servicios AST,,"3.311.338,80","3.311.338,80","3.281.792,66","2.635.964,59"
441,2020,71000,314003,91003,Prestación Servicios AST: IP,,"581.461,16","581.461,16","592.267,05","360.356,06"
442,2020,71000,381100,91003,Reintegros de ejercicio corriente,,,,"1.571,01","1.571,01"
443,2020,71000,412009,91003,Otras subvenciones Instituto Aragonés de Empleo,,"92.472,00","92.472,00","106.013,92",
444,2020,71000,440009,91003,Otras subv. de Empresas Públicas y Entes Públicos,,"28.276,25","28.276,25","57.833,45","22.087,84"
445,2020,71000,450008,91003,Aportaciones Departamentos D.G.A.,,"3.603.794,85","3.603.794,85","3.512.104,04","8.742,84"
446,2020,71000,492200,14201,Programa Operativo FEDER 2014-2020,"175.000,00",,"175.000,00",,
447,2020,71000,792200,14201,Programa Operativo FEDER 2014-2020,"2.100.000,00",,"2.100.000,00","687.445,72","687.445,72"
448,2020,72000,230000,91003,Impuesto s/contaminación de las aguas,"66.100.000,00",,"66.100.000,00","65.327.113,85","43.532.050,01"
449,2020,72000,329001,91003,Tasa 01- Dirección e inspección de obras,"80.000,00",,"80.000,00","182.518,44","182.518,44"
450,2020,72000,329049,91003,TASA 49.- CLASIF.APROB. PLANES EMERG. P.E.BALSAS,"125.000,00",,"125.000,00","108.500,00","108.500,00"
451,2020,72000,330009,91003,Tratamiento fosas sépticas,"160.000,00",,"160.000,00","172.203,20","165.177,54"
452,2020,72000,380100,91003,Reintegros de ejercicios cerrados,,,,"34.291,48","34.291,48"
453,2020,72000,395100,91003,Multas y sanciones,"100.000,00",,"100.000,00","54.014,94","54.014,94"
454,2020,72000,396100,91003,Ingresos diversos. Recursos eventuales,"400.000,00",,"400.000,00","376.397,21","376.397,21"
455,2020,72000,398001,91003,Recargo de apremio,"300.000,00",,"300.000,00","375.495,86","375.495,86"
456,2020,72000,398002,91003,Intereses de demora,"25.000,00",,"25.000,00","10.569,87","10.569,87"
457,2020,72000,520000,91003,Intereses,"6.469,00",,"6.469,00","8.962,84","7.098,00"
458,2020,72000,610000,91003,Venta de inversiones reales- Varios,,,,600,600
459,2020,72000,821001,91003,Reintegros préstamos convenios con EE Locales,"156.871,00",,"156.871,00","240.017,97","177.856,37"
460,2020,73000,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos","5.000,00",,"5.000,00","11.381,95","11.381,95"
461,2020,73000,329035,91003,Tasa 35- Tasa eval. ensayos clínicos y p. sanitari,"15.000,00",,"15.000,00","4.435,53","4.435,53"
462,2020,73000,330010,91003,Servicios Investigación Biomédica,"811.000,00",,"811.000,00","258.604,16","191.562,26"
463,2020,73000,380100,91003,Reintegros de ejercicios cerrados,,,,"5.569,95","1.506,96"
464,2020,73000,381100,91003,Reintegros de ejercicio corriente,,,,"1,78","1,78"
465,2020,73000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia","120.000,00",,"120.000,00","48.320,00","48.320,00"
466,2020,73000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa","3.000,00",,"3.000,00","1.489,60","1.223,56"
467,2020,73000,405099,39053,Otras subvenciones en materia de Salud y Consumo,"1.087.905,00",,"1.087.905,00","1.091.966,32","411.966,32"
468,2020,73000,411009,55002,Otras subvenciones del Servicio Aragonés de Salud,"480.000,00",,"480.000,00","480.000,00","480.000,00"
469,2020,73000,440002,91003,Transferencia de la Universidad de Zaragoza,"165.500,00",,"165.500,00","286.362,43","98.085,86"
470,2020,73000,440003,72009,Transf. Inst. Investigación Sanitaria de Aragón,,,,"2.879,38",
471,2020,73000,440003,91003,Transf. Inst. Investigación Sanitaria de Aragón,"100.000,00",,"100.000,00","90.150,28",
472,2020,73000,450008,55007,Aportaciones Departamentos D.G.A.,,"66.405,33","66.405,33","66.405,33",0
473,2020,73000,470009,72009,Otras subvenciones de empresas,"1.021.129,00",,"1.021.129,00","73.833,15","51.700,77"
474,2020,73000,499099,19090,Otras subvenciones del exterior,"983.178,00",,"983.178,00","261.363,06","261.363,06"
475,2020,73000,709009,39053,Otras subvenciones de capital,"20.000,00",,"20.000,00","24.469,52","4.469,52"
476,2020,73000,711009,55002,Otras subvenciones del Servicio Aragonés de Salud,"170.000,00",,"170.000,00","170.000,00","170.000,00"
477,2020,73000,770010,72009,proyectos producción y transferencia conocimiento,"130.000,00",,"130.000,00","3.193,03","1.850,03"
478,2020,73000,799000,19090,Otras subvenciones del exterior,"54.500,00",,"54.500,00","2.640,04","2.640,04"
479,2020,74000,319319,72012,Prestación de Servicios en laboratorios,"100.000,00",,"100.000,00","72.713,22","58.852,86"
480,2020,74000,319320,39037,Prestación servicios investigación agroalimentaria,,,,"152.178,44","122.297,52"
481,2020,74000,319320,72012,Prestación servicios investigación agroalimentaria,"500.000,00",,"500.000,00","326.582,24","303.513,52"
482,2020,74000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,,,"914,48","914,48"
483,2020,74000,380100,91003,Reintegros de ejercicios cerrados,,,,"13.487,94","13.487,94"
484,2020,74000,381100,91003,Reintegros de ejercicio corriente,"50.000,00",,"50.000,00","36.243,65","36.243,65"
485,2020,74000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"50,09","50,09"
486,2020,74000,450008,91003,Aportaciones Departamentos D.G.A.,"120.000,00",,"120.000,00","167.739,70","167.739,70"
487,2020,74000,552000,72012,De investigación agraria,"1.000.000,00",,"1.000.000,00","505.802,84","113.532,43"
488,2020,74000,552005,91003,Aprovechamientos de fincas agrícolas,"130.000,00",,"130.000,00","168.395,10","165.345,10"
489,2020,74000,707003,39037,Plan Nacional de Investigación,"1.500.000,00",,"1.500.000,00","729.754,65","729.754,65"
490,2020,74000,719011,39037,Instituto Nacional Investigación y Tecnología Agra,,,,"-715,04","-715,04"
491,2020,74000,750008,55007,Aportaciones Departamentos D.G.A.,"651.368,00",,"651.368,00","864.567,03","458.681,71"
492,2020,74000,760009,51007,Otras subvenciones de Diputaciones Provinciales,"50.000,00",,"50.000,00","50.000,00","50.000,00"
493,2020,74000,799000,19090,Otras subvenciones del exterior,"300.000,00",,"300.000,00","235.100,88","215.361,81"
494,2020,74000,840001,91003,Títulos representativos de ppdad empresas privadas,,,,"165,78","165,78"
