_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
245,2015,12500,559009,91003,Otros aprovechamientos,,,,"23.309,19","23.309,19"
246,2015,12500,590000,91003,Ingresos por viviendas de promoción pública,"1.500.000,00",,"1.500.000,00","1.247.472,46","1.146.272,24"
247,2015,12500,590009,91003,Otros ingresos patrimoniales,"7.331.445,13",,"7.331.445,13",,
248,2015,12500,600000,91003,Venta de terrenos,"1.000.000,00",,"1.000.000,00",,
249,2015,12500,600009,91003,Otras ventas de terrenos,,,,"6.556,24","6.556,24"
250,2015,12500,610000,91003,Venta de inversiones reales- Varios,"1.000.000,00",,"1.000.000,00","11.135,00","11.135,00"
251,2015,12500,620000,91003,Venta de inmuebles,"25.000.000,00",,"25.000.000,00","194.658,00","194.658,00"
252,2015,12500,702005,39077,Convenio Ciclo Integral del Agua,"1.905.220,21",,"1.905.220,21","1.905.220,21","1.905.220,21"
253,2015,12500,702009,39085,Otras subvenciones en materia de Medio Ambiente,,,,"-2.636.946,55","-2.636.946,55"
254,2015,12500,702009,36012,Otras subvenciones en materia de Medio Ambiente,,,,"607.841,04","607.841,04"
255,2015,12500,702009,36006,Otras subvenciones en materia de Medio Ambiente,,"34.140,00","34.140,00","34.140,00","34.140,00"
256,2015,12500,702009,36001,Otras subvenciones en materia de Medio Ambiente,"292.875,00",,"292.875,00","275.738,83","275.738,83"
257,2015,12500,703009,39009,Otras subvenciones de Economía y Hacienda,,,,"-10.177.507,38","-10.177.507,38"
258,2015,12500,704002,39117,Plan de vivienda,"11.080.040,00",,"11.080.040,00","6.919.453,05","6.919.453,05"
259,2015,12500,705006,34014,Campañas de sanidad animal,"40.000,00",,"40.000,00",,
260,2015,12500,705006,34021,Campañas de sanidad animal,"500.000,00",,"500.000,00","196.578,00","196.578,00"
261,2015,12500,705006,34039,Campañas de sanidad animal,"150.000,00",,"150.000,00",,
262,2015,12500,705007,34025,Agrupación Defensa Sanitaria,"1.000,00",,"1.000,00",,
263,2015,12500,705008,34006,Apicultura,"110.000,00",,"110.000,00","102.395,78","102.395,78"
264,2015,12500,705009,34046,Otras subvenciones de capital,"982.681,00",,"982.681,00","470.222,44","470.222,44"
265,2015,12500,705009,34047,Otras subvenciones de capital,"2.984.969,50",,"2.984.969,50","1.730.961,75","1.730.961,75"
266,2015,12500,705009,34050,Otras subvenciones de capital,"600.000,00",,"600.000,00","25.842,91","25.842,91"
267,2015,12500,705009,34056,Otras subvenciones de capital,,,,"76.700,47","76.700,47"
268,2015,12500,705009,34005,Otras subvenciones de capital,"1.000.000,00",,"1.000.000,00","484.596,00",
269,2015,12500,705010,34026,Agrup.Tratam. Integrado Agricultura (ATRIAS),"140.000,00",,"140.000,00",,
270,2015,12500,705013,34015,Semillas y plantas de viveros,"115.000,00",,"115.000,00","100.000,00","100.000,00"
271,2015,12500,705014,34007,Industrias Agrarias,"1.500.000,00",,"1.500.000,00","1.324.848,93","1.324.848,93"
272,2015,12500,705014,91003,Industrias Agrarias,,,,"805.045,04","805.045,04"
273,2015,12500,705015,34059,Modernización de explotaciones,"2.068.238,00",,"2.068.238,00","1.007.656,11","1.007.656,11"
274,2015,12500,705017,34017,Lucha contra agentes nocivos,"579.888,00",,"579.888,00","542.702,01","542.702,01"
275,2015,12500,705017,34018,Lucha contra agentes nocivos,"125.000,00",,"125.000,00","124.948,50","124.948,50"
276,2015,12500,705018,34023,Control lechero,"50.000,00",,"50.000,00","17.379,00","17.379,00"
277,2015,12500,705021,34004,Agroambientales,"2.443.750,00",,"2.443.750,00","1.267.100,21","1.267.100,21"
278,2015,12500,705021,91003,Agroambientales,,,,"1.363.986,02","1.363.986,02"
279,2015,12500,705022,34031,Cese anticipado,"85.479,22",,"85.479,22","77.620,73","77.620,73"
280,2015,12500,705025,34032,Indemnización compensatoria básica,"700.000,00",,"700.000,00","1.626,16","1.626,16"
281,2015,12500,705026,34016,Nuevas variedades vegetales,"43.000,00",,"43.000,00","172.267,70","93.387,43"
282,2015,12500,705032,34049,Ayudas del Fondo Europeo de Pesca,"71.650,00",,"71.650,00","-274.144,34","-274.144,34"
283,2015,12500,707001,91003,"Otras subvenciones de Educación, Cultura y Deporte",,,,"-44.733,38","-44.733,38"
284,2015,12500,707001,39093,"Otras subvenciones de Educación, Cultura y Deporte",,,,"-202.718,21","-202.718,21"
285,2015,12500,709001,32200,Plan Especial de Teruel,"30.000.000,00",,"30.000.000,00","30.000.000,00","30.000.000,00"
286,2015,12500,709002,39120,Mº Justicia inversiones RD 1702/07,,"153.607,00","153.607,00","153.607,00","153.607,00"
287,2015,12500,709002,39042,Mº Justicia inversiones RD 1702/07,,,,"0,00","0,00"
288,2015,12500,709009,39118,Otras subvenciones de capital,,,,"60.553,00","60.553,00"
289,2015,12500,719006,36008,Parques Nacionales,,"274.608,20","274.608,20","274.608,20","274.608,20"
290,2015,12500,760009,51009,Otras subvenciones de Diputaciones Provinciales,,,,"-65.401,33","-65.401,33"
291,2015,12500,760009,51001,Otras subvenciones de Diputaciones Provinciales,,"180.000,00","180.000,00","180.000,00","90.000,00"
292,2015,12500,780009,91003,Otras Transferencias De Familias Y Otras Instituc.,,,,"3.034.369,86","2.762.611,50"
293,2015,12500,792001,14099,Iniciativa Comunitaria INTERREG III,,,,"180.287,88","180.287,88"
294,2015,12500,792100,14101,Programa Operativo FEDER 2007-2013,"15.170.500,00","0,00","15.170.500,00",,
295,2015,12500,792100,14102,Programa Operativo FEDER 2007-2013,,,,"434.937,66","434.937,66"
296,2015,12500,792200,14201,Programa Operativo FEDER 2014-2020,,,,"2.792.275,65",
297,2015,12500,793100,11101,Fondo Social Europeo- Programa Operativo 2007-2013,"1.100.760,00",,"1.100.760,00",,
298,2015,12500,796000,12101,Fondo Europeo Agrícola de Garantía,,,,"1.254.701,56","1.254.701,56"
299,2015,12500,796002,12101,Plan Nacional Apícola,"220.000,00",,"220.000,00","208.992,62","208.992,62"
300,2015,12500,796004,12101,Ayuda permanente frutos secos,"2.000.000,00",,"2.000.000,00",,
301,2015,12500,796005,12101,Apoyo Aves - Gripe Aviar,,,,"103,67","103,67"
302,2015,12500,797000,12102,Forestación,"1.225.000,00",,"1.225.000,00","1.123.784,99","1.123.784,99"
303,2015,12500,797001,12102,Agroambientales,"9.775.000,00",,"9.775.000,00","7.690.956,27","7.690.956,27"
304,2015,12500,797002,12102,Cese Anticipado,"341.921,32",,"341.921,32","348.954,59","348.954,59"
305,2015,12500,797003,12102,Indemnización Compensación Básica,"2.800.000,00","2.994.711,52","5.794.711,52","5.791.832,75","5.791.832,75"
306,2015,12500,797004,12202,"Modernización explotaciones, incorporación jóvenes","11.658.814,00",,"11.658.814,00","7.947.504,01","7.947.504,01"
307,2015,12500,797006,12102,Modernización de regadíos,"11.515.635,39",,"11.515.635,39","10.417.466,82","10.417.466,82"
308,2015,12500,797008,12102,"P.D.R.- Renov., dllo de pueblos y patrimonio rural","450.000,00",,"450.000,00","384.970,94","384.970,94"
309,2015,12500,797009,12102,P.D.R.- Diversif. actividades en el ámbito agrario,"6.532.464,34",,"6.532.464,34","5.869.653,24","5.869.653,24"
310,2015,12500,797009,12202,P.D.R.- Diversif. actividades en el ámbito agrario,"1.008.000,00",,"1.008.000,00",,
311,2015,12500,797011,12102,PDR Formación,"69.000,00",,"69.000,00","113.157,01","113.157,01"
312,2015,12500,797012,12102,P.D.R.- Transf. y comercializ. productos agrícolas,"5.009.991,00",,"5.009.991,00","4.054.558,53","4.054.558,53"
313,2015,12500,797013,12102,PDR Medidas forestales,"4.202.045,51",,"4.202.045,51","4.014.610,06","4.014.610,06"
314,2015,12500,797014,12102,PDR Concentración  parcelaria,"4.450.726,43",,"4.450.726,43","2.678.364,94","2.678.364,94"
315,2015,12500,797018,12102,PDR Protección del  Medio Ambiente,,,,"27.401,24","27.401,24"
316,2015,12500,797019,12102,P.D.R.-  Recuperación daños desastres naturales,"75.000,00",,"75.000,00","47.188,53","47.188,53"
317,2015,12500,797099,12102,Otras transferencias de capital,"13.616.098,69","-59.269,13","13.556.829,56","11.159.195,27","11.159.195,27"
318,2015,12500,798000,15101,Fondo Europeo de Pesca,"114.000,00",,"114.000,00",,
319,2015,12500,799000,19003,Otras subvenciones del exterior,"45.225,00",,"45.225,00",,
320,2015,12500,799000,19006,Otras subvenciones del exterior,,"20.318,39","20.318,39","20.318,39","10.159,12"
321,2015,12500,799000,12101,Otras subvenciones del exterior,"200.000,00",,"200.000,00",,
322,2015,12500,821000,39103,Reintegros varios de préstamos a largo plazo,,,,"147.146,50","147.146,50"
323,2015,12500,821001,91003,Reintegros préstamos convenios con EE Locales,"3.100.000,00",,"3.100.000,00","38.246,17","38.246,17"
324,2015,12500,870000,39103,Remanentes de Tesorería,,"12.790.899,27","12.790.899,27",,
325,2015,12500,870000,51009,Remanentes de Tesorería,,"222.290,45","222.290,45",,
326,2015,12500,870000,51010,Remanentes de Tesorería,,"9.000,00","9.000,00",,
327,2015,12500,870000,39117,Remanentes de Tesorería,,"3.059.608,00","3.059.608,00",,
328,2015,12500,870000,19003,Remanentes de Tesorería,,"90.131,46","90.131,46",,
329,2015,12500,870000,52002,Remanentes de Tesorería,,"86.800,00","86.800,00",,
330,2015,12500,870000,39001,Remanentes de Tesorería,,"516.808,43","516.808,43",,
331,2015,12500,870000,39102,Remanentes de Tesorería,,"1.240.992,89","1.240.992,89",,
332,2015,12500,870000,34051,Remanentes de Tesorería,,"13.600,00","13.600,00",,
333,2015,12500,870000,39108,Remanentes de Tesorería,,"266.717,74","266.717,74",,
334,2015,12500,870000,39119,Remanentes de Tesorería,,"1.142.064,57","1.142.064,57",,
335,2015,12500,870000,39042,Remanentes de Tesorería,,"40.769,00","40.769,00",,
336,2015,12500,870000,39037,Remanentes de Tesorería,,"780.000,00","780.000,00",,
337,2015,12500,870000,14105,Remanentes de Tesorería,,"3.831,41","3.831,41",,
338,2015,12500,870000,34056,Remanentes de Tesorería,,"91.815,28","91.815,28",,
339,2015,12500,870000,39040,Remanentes de Tesorería,,"292.037,62","292.037,62",,
340,2015,12500,870000,32200,Remanentes de Tesorería,,"1.859.896,59","1.859.896,59",,
341,2015,12500,900000,91003,Emisión de Deuda Pública-,"960.590.596,57",,"960.590.596,57",,
342,2015,12500,910000,39119,Préstamos recibidos a largo plazo,,"1.727.171,91","1.727.171,91","1.727.171,91","1.727.171,91"
343,2015,12500,910000,39121,Préstamos recibidos a largo plazo,,"202.181,47","202.181,47","202.181,47","202.181,47"
344,2015,12500,910101,91003,Préstamos L/P Fondo Facilidad Financiera Déficit,,"597.880.878,90","597.880.878,90","882.979.079,24","853.048.387,47"
345,2015,12500,910102,91003,Préstamos L/P Fondo Facilidad Finan. Vencimientos,,,,"546.567.230,53","546.567.230,53"
346,2015,12500,910103,91003,Préstamos L/P Fondo Facilidad Finan. Liq.Negativas,,,,"35.375.450,11","35.375.450,11"
347,2015,12500,910104,91003,Préstamos L/P Fondo Social,,,,"14.248.274,76","14.248.274,76"
348,2015,12500,920000,91003,Préstamos recibidos Ley de Presupuestos 2013,,"10.193.661,00","10.193.661,00","85.193.661,00","85.193.661,00"
349,2015,12500,920001,91003,Prest. recib. refinanciar deuda empresarial,,"218.250.000,00","218.250.000,00","218.250.000,00","218.250.000,00"
350,2015,12500,921000,91003,Préstamos recibidos a corto plazo,,,,"58.429.635,61","58.429.635,61"
351,2015,12510,110000,91003,Sobre adquisiciones por herencia o legado,,,,"97.686.080,02","71.192.401,22"
352,2015,12510,110003,91003,Donaciones,,,,"11.495.622,84","10.814.666,27"
353,2015,12510,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"30.129.156,49","29.967.166,00"
354,2015,12510,112000,91003,Sobre Grandes superficies,,,,"9.053.005,50","8.667.568,99"
355,2015,12510,113000,91003,Sobre emisiones contaminantes,,,,"2.208.356,98","2.208.356,98"
356,2015,12510,114000,91003,Sobre tendidos aéreos,,,,"-58.882,99","-58.882,99"
357,2015,12510,115000,91003,Impuestos Depósitos Entidades de Crédito,,,,"14.464.909,84","14.464.909,84"
358,2015,12510,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"88.256.130,60","83.439.280,19"
359,2015,12510,200001,91003,Sobre Operaciones Societarias,,,,"1.253.964,04","1.243.193,72"
360,2015,12510,200002,91003,Sobre Transmisiones de vehículos,,,,"1.559.470,46","1.559.067,27"
361,2015,12510,201000,91003,Efectos timbrados y otros,,,,"32.820.646,78","30.534.822,53"
362,2015,12510,201001,91003,Exceso letras de cambio,,,,"47,03","47,03"
363,2015,12510,201002,91003,Reintegros a metálico,,,,"1.600.841,52","1.600.841,52"
364,2015,12510,220004,91003,S/ venta minorista de determinados hidrocarburos,,,,"5.929,01","5.732,17"
365,2015,12510,220005,91003,Sobre determinados medios de transporte,,,,"5.774.494,00","5.227.144,14"
366,2015,12510,220040,91003,Impuestos Depósitos Entidades de Crédito,,,,"0,00","0,00"
367,2015,12510,370000,91003,Casinos,,,,"292.988,97","292.988,97"
368,2015,12510,370001,91003,Bingos,,,,"11.624.342,40","11.624.342,40"
369,2015,12510,370002,91003,Máquinas recreativas,,,,"19.921.158,61","16.781.208,99"
370,2015,12510,370003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"1.378.625,31","1.378.625,31"
371,2015,12510,370005,91003,Loterías y apuestas ON LINE,,,,"628.800,58","628.563,82"
372,2015,12510,370006,91003,Bingo Electrónico,,,,"192.679,50","192.679,50"
373,2015,12510,395001,91003,Multas y sanciones de Hacienda y Admón Pública,,,,"555,01","555,01"
374,2015,12510,398002,91003,Intereses de demora,,,,"1.530.898,35","1.010.753,84"
375,2015,12520,110000,91003,Sobre adquisiciones por herencia o legado,,,,"17.835.728,24","17.207.535,90"
376,2015,12520,110003,91003,Donaciones,,,,"1.129.200,47","879.095,44"
377,2015,12520,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"17.458,13","8.283,13"
378,2015,12520,112000,91003,Sobre Grandes superficies,,,,"-17.702,50","-17.702,50"
379,2015,12520,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"14.609.882,33","14.001.174,47"
380,2015,12520,200001,91003,Sobre Operaciones Societarias,,,,"81.959,17","80.940,24"
381,2015,12520,200002,91003,Sobre Transmisiones de vehículos,,,,"423.232,23","421.761,82"
382,2015,12520,201000,91003,Efectos timbrados y otros,,,,"5.296.353,72","4.955.787,84"
383,2015,12520,201002,91003,Reintegros a metálico,,,,"3.473,02","3.473,02"
384,2015,12520,220005,91003,Sobre determinados medios de transporte,,,,"872.127,48","768.211,02"
385,2015,12520,370001,91003,Bingos,,,,"345.545,80","345.545,80"
386,2015,12520,370002,91003,Máquinas recreativas,,,,"3.986.478,97","3.245.175,29"
387,2015,12520,370003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"6.055,82","6.055,82"
388,2015,12520,370006,91003,Bingo Electrónico,,,,"8.783,82","8.783,82"
389,2015,12520,396001,91003,Ing.diversos.Rec eventuales.Hacienda y AP,,,,"1.680,63","1.680,63"
390,2015,12520,398002,91003,Intereses de demora,,,,"185.907,94","129.923,21"
391,2015,12530,110000,91003,Sobre adquisiciones por herencia o legado,,,,"7.859.001,47","7.731.512,00"
392,2015,12530,110003,91003,Donaciones,,,,"582.285,65","554.497,01"
393,2015,12530,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"-9.707,98","-9.707,98"
394,2015,12530,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"5.565.426,80","5.349.174,75"
395,2015,12530,200001,91003,Sobre Operaciones Societarias,,,,"150.426,51","150.426,51"
396,2015,12530,200002,91003,Sobre Transmisiones de vehículos,,,,"263.580,75","263.580,75"
397,2015,12530,201000,91003,Efectos timbrados y otros,,,,"2.959.949,18","2.755.839,15"
398,2015,12530,201002,91003,Reintegros a metálico,,,,"199.339,46","199.339,46"
399,2015,12530,220005,91003,Sobre determinados medios de transporte,,,,"549.303,57","500.878,11"
400,2015,12530,370002,91003,Máquinas recreativas,,,,"2.112.902,37","1.431.677,83"
401,2015,12530,370003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"165.154,59","165.154,59"
402,2015,12530,370006,91003,Bingo Electrónico,,,,"866,51","866,51"
403,2015,12530,398002,91003,Intereses de demora,,,,"41.170,13","32.807,55"
404,2015,51000,329015,91003,Tasa 15-Serv. exped. titulos académicos y profesio,"75.000,00",,"75.000,00",,
405,2015,51000,329043,91003,Tasa 43- Inscripción Cooperativas y Sdes. Laboral,"26.000,00",,"26.000,00",,
406,2015,51000,329044,91003,Tasa 44- Autorización Agencias de Colocación,"1.500,00",,"1.500,00",,
407,2015,51000,329045,91003,Tasa 45- Inscripción Centros Colaboradores,"17.500,00",,"17.500,00",,
408,2015,51000,330002,91003,Precios Públicos de los Centros de Form del INAEM,"1.000,00",,"1.000,00","5.124,00","5.124,00"
409,2015,51000,380012,11101,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"365.844,97","202.749,24"
410,2015,51000,380012,91003,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"1.160.044,59","440.869,69"
411,2015,51000,380012,33004,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"405.751,58","361.704,70"
412,2015,51000,380012,39071,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"-10.099,26","-10.099,26"
413,2015,51000,380012,33005,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"130.224,09","69.564,28"
414,2015,51000,381012,11101,Reint. Ppto. corriente INAEM,,,,"16.936,32","5.168,75"
415,2015,51000,381012,91003,Reint. Ppto. corriente INAEM,,,,"24.867,86","13.100,34"
416,2015,51000,381012,33004,Reint. Ppto. corriente INAEM,,,,"27,00","27,00"
417,2015,51000,381012,33005,Reint. Ppto. corriente INAEM,,,,"6.087,03","6.087,03"
418,2015,51000,390000,91003,Costas por sentencias judiciales,,,,"1.354,09","1.354,09"
419,2015,51000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"355,14","355,14"
420,2015,51000,398001,91003,Recargo de apremio,,,,"24.542,43","24.542,43"
421,2015,51000,398002,91003,Intereses de demora,,,,"11.919,91","9.875,97"
422,2015,51000,404099,33003,Otras subv. Empleo y de Servicios Sociales,"654.786,00","5.964,00","660.750,00","660.750,00","660.750,00"
423,2015,51000,404099,39071,Otras subv. Empleo y de Servicios Sociales,"71.300,00",,"71.300,00","46.772,44","46.772,44"
424,2015,51000,413000,33003,Conferencia Sectorial de Empleo,,"0,00","0,00",,
425,2015,51000,413000,33009,Conferencia Sectorial de Empleo,"300.000,00",,"300.000,00",,
426,2015,51000,413000,33004,Conferencia Sectorial de Empleo,"20.622.482,00","3.824.255,91","24.446.737,91","23.891.775,21","4.370.895,21"
427,2015,51000,413000,33005,Conferencia Sectorial de Empleo,"10.821.216,00","3.778.654,05","14.599.870,05","13.003.638,97","771.467,92"
428,2015,51000,413000,33002,Conferencia Sectorial de Empleo,"394.343,00","1.195.240,00","1.589.583,00","1.589.583,00","1.589.583,00"
429,2015,51000,413001,39008,Planes trabajo Centros Nacionales Formación Ocup.,"280.000,00",,"280.000,00",,
430,2015,51000,413003,39111,Otras subv del Servicio Público de Empleo Estatal,"15.293,19",,"15.293,19",,
431,2015,51000,520000,91003,Intereses,"29.999,98",,"29.999,98","2.390,28","2.390,28"
432,2015,51000,870000,33008,Remanentes de Tesorería,,"165.012,81","165.012,81",,
433,2015,51000,870000,19090,Remanentes de Tesorería,,"178.792,98","178.792,98",,
434,2015,52000,319115,91003,Prestación de servicios en hospitales del SAS,"15.035.696,43",,"15.035.696,43","15.763.734,19","11.372.424,64"
435,2015,52000,329001,91003,Tasa 01- Dirección e inspección de obras,,,,"208.806,45","208.806,45"
436,2015,52000,380100,91003,Reintegros de ejercicios cerrados,,,,"62.966,28","62.966,28"
437,2015,52000,381100,91003,Reintegros de ejercicio corriente,,,,"127.766,73","123.096,42"
438,2015,52000,390002,91003,Ingresos por cursos,,,,"211.136,49","211.136,49"
439,2015,52000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia",,,,"175.490,04","175.490,04"
440,2015,52000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"779.293,26","768.804,42"
441,2015,52000,398001,91003,Recargo de apremio,,,,"3.117,73","3.117,73"
442,2015,52000,398002,91003,Intereses de demora,,,,"407,26","407,26"
443,2015,52000,405001,39015,Fomento de la donación y trasplante de órganos,,,,"26.608,71","26.608,71"
444,2015,52000,450000,39040,Transferencias de la Comunidad Autónoma de Aragón,,,,"0,00","0,00"
445,2015,52000,470009,72007,Otras subvenciones de empresas,,,,"24.968,12","24.968,12"
446,2015,52000,470009,91003,Otras subvenciones de empresas,,"195.177,08","195.177,08","195.177,08","195.177,08"
447,2015,52000,499099,19090,Otras subvenciones del exterior,,"369.738,23","369.738,23","369.738,23","369.738,23"
448,2015,52000,520000,91003,Intereses,"50.000,00",,"50.000,00","27.021,31","27.021,31"
449,2015,52000,553009,91003,Otros cánones,,,,"1.255.765,81","1.122.266,28"
450,2015,52000,750008,91003,Aportaciones Departamentos D.G.A.,,,,"-3.214,87","-3.214,87"
451,2015,52000,870000,39015,Remanentes de Tesorería,,"28.617,23","28.617,23",,
452,2015,52000,870000,39040,Remanentes de Tesorería,,"19.471,15","19.471,15",,
453,2015,53000,319100,91003,Prestación de Servicios en Residencias IASS,"14.268.000,00",,"14.268.000,00","10.936.609,79","9.653.997,74"
454,2015,53000,319102,91003,Prest. Servicios Centros Sociales y clubs IASS,"420.000,00",,"420.000,00","125.659,64","116.593,76"
455,2015,53000,319116,91003,Prestación de Servicios en Residencias,,,,"1.593.313,79",
456,2015,53000,319200,91003,Prestación de Servicios - Copagos,,,,"3.153,58","3.153,58"
457,2015,53000,380005,91003,"Reintegros ej.cerrados de Sanidad, B. Social y Fam",,,,"703,80","703,80"
458,2015,53000,380010,11101,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"26.252,32","26.252,32"
459,2015,53000,380010,91003,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"100.995,24","100.710,34"
460,2015,53000,381005,91003,"Reintegros ej. corriente de Sanidad, B Social y Fa",,,,"832,06","832,06"
461,2015,53000,381010,35011,Reint. Ppto. corriente I. A. Servicios Sociales,,,,"1.171,57","1.171,57"
462,2015,53000,381010,11101,Reint. Ppto. corriente I. A. Servicios Sociales,,,,"0,00","0,00"
463,2015,53000,381010,91003,Reint. Ppto. corriente I. A. Servicios Sociales,,,,"532.812,68","487.974,94"
464,2015,53000,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia",,,,"60.130,42","2.003,39"
465,2015,53000,395100,91003,Multas y sanciones,"60.000,00",,"60.000,00",,
466,2015,53000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",,,,"53.340,42","53.340,42"
467,2015,53000,398001,91003,Recargo de apremio,,,,"2.574,17","2.574,17"
468,2015,53000,398002,91003,Intereses de demora,,,,"784,70","673,52"
469,2015,53000,412001,33004,Escuelas Taller,"265.199,63",,"265.199,63","251.361,46","251.361,46"
470,2015,53000,520000,91003,Intereses,"60.000,00",,"60.000,00","6.758,41","6.695,15"
471,2015,53000,553010,91003,Canones del IASS,,,,"11.894,78","11.894,78"
472,2015,53000,780009,72014,Otras Transferencias De Familias Y Otras Instituc.,,"15.086,49","15.086,49","15.086,49","15.086,49"
473,2015,54000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"1.006,10","1.006,10"
474,2015,54000,520000,91003,Intereses,"1.500,00",,"1.500,00","64,16","64,16"
475,2015,54010,450000,91003,Transferencias de la Comunidad Autónoma de Aragón,,"0,00","0,00",,
476,2015,55000,311001,91003,Prestación de Servicios en residencias,"675.000,00",,"675.000,00",,
477,2015,55000,311003,91003,Prestación de Servicios centros sociales y clubs,"15.000,00",,"15.000,00",,
478,2015,55000,311008,91003,Prestación de Servicios en albergues,"70.000,00",,"70.000,00",,
479,2015,55000,311009,91003,Prestación de servicios por Carné Joven,"650.000,00",,"650.000,00",,
480,2015,55000,319104,91003,Prestación de servicios por Carnés Juveniles,,,,"5.735,81","4.455,81"
481,2015,55000,319107,91003,Prestación de servicios en albergues,,,,"67.602,02","44.887,47"
482,2015,55000,319108,91003,Prestación de servicios del Carné Joven,,,,"381.558,58","277.465,21"
483,2015,55000,319116,91003,Prestación de Servicios en Residencias,,,,"496.639,33","496.320,69"
484,2015,55000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",,,,"5,67","5,67"
485,2015,55000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"41,13","41,13"
486,2015,55000,520000,91003,Intereses,"3.000,00",,"3.000,00","25,73","25,73"
487,2015,55000,540008,91003,Arrendamientos de locales,,,,"19.302,70","8.313,70"
488,2015,55000,553009,91003,Otros cánones,,,,"7.084,93","7.084,93"
489,2015,71000,314002,91003,Prestación Servicios AST,,"3.713.022,43","3.713.022,43","3.030.602,80","1.324.627,13"
490,2015,71000,314003,91003,Prestación Servicios AST: IP,,"397.802,98","397.802,98","330.776,73","302.060,18"
491,2015,71000,381100,91003,Reintegros de ejercicio corriente,,,,"5.694,08","5.694,08"
492,2015,71000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"2.281,54","2.281,54"
493,2015,71000,411009,91003,Otras subvenciones del Servicio Aragonés de Salud,,"22.712,65","22.712,65","61.895,24","51.156,70"
494,2015,71000,412009,91003,Otras subvenciones Instituto Aragonés de Empleo,,"233.906,73","233.906,73","220.250,07","34.137,66"
495,2015,71000,450002,91003,Aport Departamentos DGA:infraestructuras centros,,"1.023.426,36","1.023.426,36","1.004.530,40","477.161,51"
496,2015,71000,450008,91003,Aportaciones Departamentos D.G.A.,,"1.412.400,39","1.412.400,39","1.292.655,50","576.126,00"
497,2015,71000,520000,91003,Intereses,,,,"2.290,62","2.290,62"
498,2015,71000,750008,91003,Aportaciones Departamentos D.G.A.,,"445.603,45","445.603,45","396.048,99","79.946,49"
499,2015,71000,792100,14101,Programa Operativo FEDER 2007-2013,"1.925.000,00",,"1.925.000,00","1.160.734,51",
500,2015,72000,221000,91003,Impuesto s/contaminación de las aguas,"43.670.000,00",,"43.670.000,00","47.937.299,78","46.279.757,63"
501,2015,72000,329001,91003,Tasa 01- Dirección e inspección de obras,"25.000,00",,"25.000,00","17.816,26","17.816,26"
502,2015,72000,329003,91003,"Tasa 03- Serv.admvos, redacc. informes,activ. fac.","500,00",,"500,00",,
503,2015,72000,330009,91003,Tratamiento fosas sépticas,"100.000,00",,"100.000,00","99.035,17","81.785,51"
504,2015,72000,381100,91003,Reintegros de ejercicio corriente,,,,"34.979,09","34.979,09"
505,2015,72000,395100,91003,Multas y sanciones,"30.000,00",,"30.000,00","124.185,50","114.785,50"
506,2015,72000,396100,91003,Ingresos diversos. Recursos eventuales,"50.000,00",,"50.000,00","668.548,43","527.500,08"
507,2015,72000,398001,91003,Recargo de apremio,,,,"245.936,47","245.936,47"
508,2015,72000,398002,91003,Intereses de demora,,,,"43.002,18","43.002,18"
509,2015,72000,520000,91003,Intereses,"75.000,00",,"75.000,00","73.661,16","51.082,67"
510,2015,72000,821001,91003,Reintegros préstamos convenios con EE Locales,"611.344,46",,"611.344,46","661.682,89","485.979,95"
511,2015,73000,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos","20.000,00",,"20.000,00","8.244,67","8.244,67"
512,2015,73000,329035,91003,Tasa 35- Tasa eval. ensayos clínicos y p. sanitari,"110.000,00",,"110.000,00","188.442,42","188.442,42"
513,2015,73000,330010,91003,Servicios Investigación Biomédica,"437.362,44",,"437.362,44","192.994,45","153.829,65"
