_id,Ejercicio,Centro Gestor,Economico,Financiacion,Descripcion,Prevision Inicial,Modificaciones,Prevision Definitiva,D.Rec. Netos,Recaudado Neto
269,2021,12500,540009,91003,Alquileres de viviendas,400000,,400000,"485475,43","386921,75"
270,2021,12500,550001,91003,Cánones de concesiones,1200000,,1200000,984724,"445880,56"
271,2021,12500,551000,91003,Ingresos de productos,,,,3800,3800
272,2021,12500,552002,91003,De producción agraria,,,,3110,3110
273,2021,12500,552003,72013,De protección y gestión de los montes,"798175,87",,"798175,87","467041,5","466133,33"
274,2021,12500,552003,91003,De protección y gestión de los montes,,,,"-156964,05","-156964,05"
275,2021,12500,552004,91003,De tecnología agraria,,,,8662,8662
276,2021,12500,552006,91003,Reservas nacionales caza,,,,"230767,08","221899,08"
277,2021,12500,552008,91003,Permisos de caza en cotos sociales,,,,3905,3203
278,2021,12500,552009,91003,Otros aprovechamientos,,,,"10816,29","10816,29"
279,2021,12500,553000,91003,Cánones de I.T.V. privadas,5600000,,5600000,"5626665,83","4666678,15"
280,2021,12500,553003,91003,"De Educación, Universidad, Cultura y Deporte",7000,,7000,"3556,08","1545,03"
281,2021,12500,553008,91003,"Cánones, gestión de residuos",800000,,800000,"1608532,77","1608532,77"
282,2021,12500,553009,91003,Otros cánones,14447,,14447,"222836,45","75912,26"
283,2021,12500,559009,91003,Otros aprovechamientos,,,,"30058,36",7912
284,2021,12500,590000,91003,Ingresos por viviendas de promoción pública,,,,"52002,61","52002,61"
285,2021,12500,590009,91003,Otros ingresos patrimoniales,"66734,64",,"66734,64",,
286,2021,12500,610000,91003,Venta de inversiones reales- Varios,,,,"154090,28","154090,28"
287,2021,12500,620000,91003,Venta de inmuebles,,,,"687570,07","687570,07"
288,2021,12500,702001,36004,Acciones prioritarias: incendios forestales,"2394877,4",,"2394877,4","1877053,82","1877053,82"
289,2021,12500,702002,36001,AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES,,,,"4356,61","4356,61"
290,2021,12500,702002,36008,AREAS INFLUENCIA SOCIO-ECON. PARQUES NACIONALES,185000,,185000,,
291,2021,12500,702009,36001,Otras subvenciones en materia de Medio Ambiente,"177966,67",,"177966,67","29363,8","29363,8"
292,2021,12500,702009,36006,Otras subvenciones en materia de Medio Ambiente,400000,"4817,6","404817,6","404817,6","404817,6"
293,2021,12500,702009,36012,Otras subvenciones en materia de Medio Ambiente,421203,,421203,"-114064,29","-114506,81"
294,2021,12500,702009,36013,Otras subvenciones en materia de Medio Ambiente,,700000,700000,700000,700000
295,2021,12500,702009,36014,Otras subvenciones en materia de Medio Ambiente,"264971,54",,"264971,54",,
296,2021,12500,702009,39128,Otras subvenciones en materia de Medio Ambiente,"1009987,97",,"1009987,97",1000000,1000000
297,2021,12500,704002,39127,Plan de vivienda,14136000,,14136000,14136000,14136000
298,2021,12500,705006,34021,Campañas de sanidad animal,"181666,15","298841,42","480507,57","480507,57","480507,57"
299,2021,12500,705006,34039,Campañas de sanidad animal,100000,85000,185000,185000,185000
300,2021,12500,705008,34006,Apicultura,107000,"83495,32","190495,32","190495,32","190495,32"
301,2021,12500,705009,34032,Otras subvenciones de capital,,"1457452,93","1457452,93","5353932,13","5353932,13"
302,2021,12500,705009,34046,Otras subvenciones de capital,"136075,28",,"136075,28","100860,55","100860,55"
303,2021,12500,705009,34047,Otras subvenciones de capital,"3975204,3",,"3975204,3","1984566,96","1984566,96"
304,2021,12500,705013,34015,Semillas y plantas de viveros,82263,,82263,"169687,56","169687,56"
305,2021,12500,705014,34007,Industrias Agrarias,"2786165,07",,"2786165,07","1602380,24","1602380,24"
306,2021,12500,705015,34059,Modernización de explotaciones,"891645,85",,"891645,85","535686,52","535686,52"
307,2021,12500,705017,34017,Lucha contra agentes nocivos,"141899,83","246438,09","388337,92","762673,94","762673,94"
308,2021,12500,705018,34023,Control lechero,50000,,50000,21878,21878
309,2021,12500,705021,34004,Agroambientales,"122977,62","-34908,15","88069,47",,
310,2021,12500,705022,34031,Cese anticipado,"3648,14",,"3648,14","4853,34","4853,34"
311,2021,12500,705026,34016,Nuevas variedades vegetales,110884,,110884,65384,65384
312,2021,12500,706005,39138,Programa PREE. Rehabilitación,107280,,107280,,
313,2021,12500,708021,39135,VIOLENCIA DE GÉNERO,,"318913,13","318913,13","467625,06","467625,06"
314,2021,12500,709001,32221,Plan Especial de Teruel,30000000,,30000000,30000000,30000000
315,2021,12500,709007,32427,Next Generation EU MRR,,33344470,33344470,33344470,33344470
316,2021,12500,709007,32428,Next Generation EU MRR,,26545351,26545351,32859182,32859182
317,2021,12500,709007,32431,Next Generation EU MRR,,866882,866882,4837759,4837759
318,2021,12500,709007,32433,Next Generation EU MRR,,,,0,0
319,2021,12500,709007,32434,Next Generation EU MRR,,"6798067,55","6798067,55","6798067,55","6798067,55"
320,2021,12500,709007,32435,Next Generation EU MRR,,"23707570,29","23707570,29","25359110,8","23707570,29"
321,2021,12500,709007,32436,Next Generation EU MRR,,"58907498,73","58907498,73","80407158,73","80407158,73"
322,2021,12500,709007,32437,Next Generation EU MRR,,22995966,22995966,22995966,22995966
323,2021,12500,709007,32438,Next Generation EU MRR,,"2083165,42","2083165,42","2083165,42","2083165,42"
324,2021,12500,709007,32439,Next Generation EU MRR,,13136973,13136973,"13629183,58","13629183,58"
325,2021,12500,709007,32440,Next Generation EU MRR,,"1100873,95","1100873,95","1100873,95","1100873,95"
326,2021,12500,709007,32441,Next Generation EU MRR,,,,"3312292,24","3312292,24"
327,2021,12500,709007,32442,Next Generation EU MRR,,5727500,5727500,6299500,2084500
328,2021,12500,709007,32443,Next Generation EU MRR,,,,32620000,
329,2021,12500,709007,32444,Next Generation EU MRR,,1748696,1748696,1748696,1748696
330,2021,12500,709007,32445,Next Generation EU MRR,,,,4168383,4168383
331,2021,12500,709009,39142,Otras subvenciones de capital,,"5028826,87","5028826,87","5028826,87","5028826,87"
332,2021,12500,709009,39145,Otras subvenciones de capital,,"196337,18","196337,18","196337,18","196337,18"
333,2021,12500,709009,39148,Otras subvenciones de capital,,,,"315789,47","315789,47"
334,2021,12500,713000,32433,Centros de Formación Profesional,,225000,225000,225000,225000
335,2021,12500,719003,32100,Plan de la Minería,"4679622,35",,"4679622,35","14977,55",
336,2021,12500,719003,32448,Plan de la Minería,,,,0,0
337,2021,12500,719006,36008,Parques Nacionales,,"48317,91","48317,91","233317,91","233317,91"
338,2021,12500,740001,39138,De IDAE para el  fomento ahorro energético,,75000,75000,182280,182280
339,2021,12500,740001,39143,De IDAE para el  fomento ahorro energético,,27000,27000,27000,27000
340,2021,12500,740002,39136,Programa MOVES,"540193,21",30000,"570193,21","570193,21","570193,21"
341,2021,12500,740003,39133,Progr.ef.energética PYME y empresa industrial,,60000,60000,60000,60000
342,2021,12500,740009,32437,Otras subvenciones de capital,,3697500,3697500,3697500,3697500
343,2021,12500,760009,51001,Otras subvenciones de Diputaciones Provinciales,,850000,850000,"837932,87","287932,87"
344,2021,12500,760009,51011,Otras subvenciones de Diputaciones Provinciales,,,,566220,566220
345,2021,12500,760009,91003,Otras subvenciones de Diputaciones Provinciales,,,,"-96,88","-96,88"
346,2021,12500,770009,71013,Otras transferencias de empresas,,20000,20000,20000,20000
347,2021,12500,780009,91003,Otras Transferencias De Familias Y Otras Instituc.,,,,15300,15300
348,2021,12500,792002,14106,Programa Interregional Europe FEDER,"25342,95",,"25342,95","18177,67","18177,67"
349,2021,12500,792002,14208,Programa Interregional Europe FEDER,"182623,1",,"182623,1","158366,81","158366,81"
350,2021,12500,792200,14201,Programa Operativo FEDER 2014-2020,14997952,"-492693,89","14505258,11","53579329,04","53579329,04"
351,2021,12500,792201,14202,Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,"18571,43","54066,07","72637,5","72637,5","72637,5"
352,2021,12500,792201,14204,Prog Op. INTERREG V-A-ESPAÑA-FRA-AND 2014-2020,,,,"89008,63","89008,63"
353,2021,12500,792203,11209,EUROPA REACT-UE,,"15242308,07","15242308,07",,
354,2021,12500,792203,14209,EUROPA REACT-UE,216000000,"-15242308,07","200757691,9",,
355,2021,12500,796000,12101,Fondo Europeo Agrícola de Garantía,12000000,,12000000,"5492955,83","5492955,83"
356,2021,12500,796002,12101,Plan Nacional Apícola,214000,"166990,64","380990,64","389102,54","375459,42"
357,2021,12500,796006,12101,Otras subvenciones FEAGA,300000,,300000,,
358,2021,12500,797000,12202,Forestación,952500,,952500,"942251,47","942251,47"
359,2021,12500,797001,12202,Agroambientales,10598039,,10598039,"10471452,89","10471452,89"
360,2021,12500,797001,12203,Agroambientales,,,,0,0
361,2021,12500,797002,12202,Cese Anticipado,"10176,46",,"10176,46","13538,51","13538,51"
362,2021,12500,797003,12202,Indemnización Compensación Básica,"5049656,7",,"5049656,7","7551296,4","7551296,4"
363,2021,12500,797005,12202,Creación de regadíos,"3123616,41",,"3123616,41","1487673,84","1487673,84"
364,2021,12500,797006,12202,Modernización de regadíos,"7450550,41",,"7450550,41","4124045,29","4124045,29"
365,2021,12500,797012,12202,P.D.R.- Transf. y comercializ. productos agrícolas,7771936,,7771936,"5979366,1","5979366,1"
366,2021,12500,797013,12202,PDR Medidas forestales,"1497849,65",,"1497849,65","1548300,75","1548300,75"
367,2021,12500,797014,12202,PDR Concentración  parcelaria,"196770,63",,"196770,63","492276,17","492276,17"
368,2021,12500,797018,12202,PDR Protección del  Medio Ambiente,"6181519,07",,"6181519,07","3763988,46","3763988,46"
369,2021,12500,797023,12202,P.D.R- Fomento de actividades turísticas,,,,"92132,6","92132,6"
370,2021,12500,797025,12202,P.D.R- Inversiones en explotaciones agrícolas,"3266322,62",,"3266322,62","1494285,37","1494285,37"
371,2021,12500,797026,12202,P.D.R- Instalaciones jóvenes agricultores,10844128,,10844128,"8061303,27","8061303,27"
372,2021,12500,797027,12203,FEADER EURI,,1500000,1500000,1500000,"1476002,88"
373,2021,12500,797099,12202,Otras transferencias de capital,"12027307,26",,"12027307,26","10604109,91","10604109,91"
374,2021,12500,798000,15101,Fondo Europeo de Pesca,"645832,8",,"645832,8","23342,53","23342,53"
375,2021,12500,799000,19003,Otras subvenciones del exterior,,,,-16050,-16050
376,2021,12500,799000,19007,Otras subvenciones del exterior,"56085,65",,"56085,65","56094,31","56094,31"
377,2021,12500,821002,91003,"Reintegros préstamos a largo plazo, convenios BEI",12500000,,12500000,"12499999,99","12499999,99"
378,2021,12500,821009,91003,Reintegros a largo plazo de vivienda y rehab.,1560200,,1560200,"1670042,14","1534356,83"
379,2021,12500,870000,39127,Remanentes de Tesorería,,"13401430,05","13401430,05",,
380,2021,12500,870000,91019,Remanentes de Tesorería,,"3430558,05","3430558,05",,
381,2021,12500,910000,91003,Préstamos recibidos a largo plazo,"72952933,24",,"72952933,24",,
382,2021,12500,910101,91003,Préstamos L/P F.F. Financiera Déficit. Ej. anterio,,,,"24412,46","24412,46"
383,2021,12500,910102,91003,Préstamos L/P Fondo Facilidad Finan. Vencimientos,,,,"962758,72","962758,72"
384,2021,12500,910105,91003,Préstamos L/P Fondo Liquidez Autonómico Déficit,"405056385,6",,"405056385,6","406499999,4","406492484,6"
385,2021,12500,910106,91003,Préstamos L/P Fondo Liquidez Autonómico Vencimient,"914482235,3",,"914482235,3","900854348,2","900854348,2"
386,2021,12500,910107,91003,Préstamos L/P Fondo Liquidez Autonómico Liq.Negati,35375400,,35375400,35375400,35375400
387,2021,12500,921000,91003,Préstamos recibidos a corto plazo,350000000,,350000000,,
388,2021,12510,110000,91003,Sobre adquisiciones por herencia o legado,,,,"129402142,8","108308042,3"
389,2021,12510,110003,91003,Donaciones,,,,"10889211,76","10568011,5"
390,2021,12510,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"53450987,71","52897265,66"
391,2021,12510,112000,91003,Sobre Grandes superficies,,,,"-10295,75","-29878,15"
392,2021,12510,115000,91003,Impuestos Depósitos Entidades de Crédito,,,,"12251933,31","12251933,31"
393,2021,12510,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"118132637,8","116505624,8"
394,2021,12510,200001,91003,Sobre Operaciones Societarias,,,,"-4989058,17","-4990770,63"
395,2021,12510,200002,91003,Sobre Transmisiones de vehículos,,,,"1470366,41","1466762,31"
396,2021,12510,201000,91003,Documentos Notariales,,,,"51985666,04","50837266,04"
397,2021,12510,201002,91003,Documentos Administrativos,,,,"780076,25","780076,25"
398,2021,12510,220004,91003,S/ venta minorista de determinados hidrocarburos,,,,"20154,76","17665,54"
399,2021,12510,220005,91003,Sobre determinados medios de transporte,,,,"8963792,05","8285583,88"
400,2021,12510,220049,91003,Tramo autonómico s/hidrocarburos,,,,"-278,32","-299,72"
401,2021,12510,232000,91003,S/ Emisiones contaminantes,,,,"-210750,49","-210750,49"
402,2021,12510,234000,91003,S/ aprovechamiento hidroeléctrico,,,,"16067215,37","16067215,37"
403,2021,12510,235000,91003,S/ líneas de alta tensión,,,,"2020674,9","2020674,9"
404,2021,12510,240000,91003,Casinos,,,,"12365,02","12365,02"
405,2021,12510,240001,91003,Bingos,,,,"3591010,11","3591010,11"
406,2021,12510,240002,91003,Máquinas recreativas,,,,"17837633,53","17310483,01"
407,2021,12510,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"1294539,32","1294539,32"
408,2021,12510,240004,91003,Bingo Electrónico,,,,"300293,18","300293,18"
409,2021,12510,250000,91003,Impuesto s/ actividades de juego,,,,"4037548,91","4036575,03"
410,2021,12510,396001,91003,Ing.diversos.Rec eventuales.Hacienda y AP,,,,"9896,51","9896,51"
411,2021,12510,398002,91003,Intereses de demora,,,,"-211651,01","-482161,58"
412,2021,12520,110000,91003,Sobre adquisiciones por herencia o legado,,,,"21171260,95","20207418,79"
413,2021,12520,110003,91003,Donaciones,,,,"1158594,3","1139616,36"
414,2021,12520,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"172441,09","171242,26"
415,2021,12520,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"31843221,43","31288067,55"
416,2021,12520,200001,91003,Sobre Operaciones Societarias,,,,"72438,6","72213,6"
417,2021,12520,200002,91003,Sobre Transmisiones de vehículos,,,,"436157,7","436067,46"
418,2021,12520,201000,91003,Documentos Notariales,,,,"11175800,02","11107293,12"
419,2021,12520,220005,91003,Sobre determinados medios de transporte,,,,"2129434,85","2028417,8"
420,2021,12520,240001,91003,Bingos,,,,"106196,01","106196,01"
421,2021,12520,240002,91003,Máquinas recreativas,,,,"4519375,31","3133392,61"
422,2021,12520,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"6129,59","6129,59"
423,2021,12520,240004,91003,Bingo Electrónico,,,,"229,45","229,45"
424,2021,12520,396001,91003,Ing.diversos.Rec eventuales.Hacienda y AP,,,,"1724,19","1724,19"
425,2021,12520,398002,91003,Intereses de demora,,,,"117644,62","102046,1"
426,2021,12530,110000,91003,Sobre adquisiciones por herencia o legado,,,,"10531917,43","10426413,61"
427,2021,12530,110003,91003,Donaciones,,,,"795672,81","782101,4"
428,2021,12530,111000,91003,Sobre el patrimonio neto de las personas físicas,,,,"28190,66","24163,25"
429,2021,12530,200000,91003,Sobre Transmisiones Patrimoniales Onerosas,,,,"10521680,4","10302208,45"
430,2021,12530,200001,91003,Sobre Operaciones Societarias,,,,"30488,27","30488,27"
431,2021,12530,200002,91003,Sobre Transmisiones de vehículos,,,,"269327,71","269327,71"
432,2021,12530,201000,91003,Documentos Notariales,,,,"3855164,22","3819448,02"
433,2021,12530,220005,91003,Sobre determinados medios de transporte,,,,"841062,76","807729,51"
434,2021,12530,240002,91003,Máquinas recreativas,,,,"2949423,63","1632756,14"
435,2021,12530,240003,91003,"Loterías,rifas,boletos y combinaciones aleatorias",,,,"1933,44","1933,44"
436,2021,12530,398002,91003,Intereses de demora,,,,"78842,39","61125,66"
437,2021,51000,329001,91003,Tasa 01- Dirección e inspección de obras,,,,"-1473,33","-1473,33"
438,2021,51000,330002,91003,Precios Públicos de los Centros de Form del INAEM,1500,,1500,1282,1282
439,2021,51000,380012,11101,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"-59,68","-59,68"
440,2021,51000,380012,11201,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"421160,26","355988,03"
441,2021,51000,380012,19090,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"800001,85","800001,85"
442,2021,51000,380012,33004,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"446075,6","445055,55"
443,2021,51000,380012,33005,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"272506,74","153483,57"
444,2021,51000,380012,91003,Reint. ejerc. cerrados Instituto Aragonés Empleo,1000000,,1000000,"895234,23","783748,34"
445,2021,51000,380012,91019,Reint. ejerc. cerrados Instituto Aragonés Empleo,,,,"60215,49","52095,07"
446,2021,51000,381012,11201,Reint. Ppto. corriente INAEM,,,,"16069,61","16069,61"
447,2021,51000,381012,19090,Reint. Ppto. corriente INAEM,,,,103180,103180
448,2021,51000,381012,33004,Reint. Ppto. corriente INAEM,,,,"641217,25","586531,23"
449,2021,51000,381012,33005,Reint. Ppto. corriente INAEM,,,,"38717,74","38717,74"
450,2021,51000,381012,39144,Reint. Ppto. corriente INAEM,,,,0,0
451,2021,51000,381012,91003,Reint. Ppto. corriente INAEM,,,,"26395,53","26395,53"
452,2021,51000,381012,91019,Reint. Ppto. corriente INAEM,,,,"43776,17","43776,17"
453,2021,51000,395007,91003,Multas y sanciones de Economía y Empleo,,,,"4580,16","4580,16"
454,2021,51000,396007,91003,Ing.diversos.Rec eventuales.Economía y Empleo,,,,"7423,65","7423,65"
455,2021,51000,396100,91003,Ingresos diversos. Recursos eventuales,,,,"745,6","745,6"
456,2021,51000,398001,91003,Recargo de apremio,30000,,30000,"36493,5","36493,5"
457,2021,51000,398002,91003,Intereses de demora,20000,,20000,"57155,69","48440,73"
458,2021,51000,404099,39071,Otras subv. Empleo y de Servicios Sociales,104100,,104100,"40034,05","40034,05"
459,2021,51000,407099,39008,"Otras subvenciones  Educación, Cultura y Deporte",,,,23925,23925
460,2021,51000,409005,39144,Sistema cualificaciones y FP para el empleo,,"22294046,34","22294046,34","22294046,34",
461,2021,51000,413000,33002,Conferencia Sectorial de Empleo,"1333477,2",,"1333477,2","1330513,11",0
462,2021,51000,413000,33004,Conferencia Sectorial de Empleo,"29918034,55","-1849948,55",28068086,"25479385,74",24919000
463,2021,51000,413000,33005,Conferencia Sectorial de Empleo,"33040977,29","4059405,71",37100383,"36575297,52",14050000
464,2021,51000,413000,39008,Conferencia Sectorial de Empleo,146044,,146044,"112120,63","112120,63"
465,2021,51000,413000,39144,Conferencia Sectorial de Empleo,,,,0,0
466,2021,51000,520000,91003,Intereses,480,,480,,
467,2021,51000,713000,33002,Centros de Formación Profesional,,,,942101,
468,2021,51000,713009,33002,Otras subvenciones Serv. Público de Empleo INEM,420000,"522101,8","942101,8",,
469,2021,51000,713009,33005,Otras subvenciones Serv. Público de Empleo INEM,300000,,300000,,
470,2021,52000,319115,91003,Prestación de servicios en hospitales del SALUD,15100000,,15100000,"18447709,94","15306978,36"
471,2021,52000,329001,91003,Tasa 01- Dirección e inspección de obras,,"977995,45","977995,45","1627613,44","1627613,44"
472,2021,52000,329024,91003,Tasa 24-Derechos Examen pruebas selectiva C.Aut.,,"181737,02","181737,02","347250,67","347250,67"
473,2021,52000,380100,91003,Reintegros de ejercicios cerrados,,"1138800,33","1138800,33","1291671,15","1290950,76"
474,2021,52000,381100,91003,Reintegros de ejercicio corriente,,"89190,16","89190,16","130652,24","130652,24"
475,2021,52000,390002,91003,Ingresos por cursos,,"213230,92","213230,92","213230,92","213230,92"
476,2021,52000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia",,"13103,66","13103,66","178049,8","178049,8"
477,2021,52000,396100,91003,Ingresos diversos. Recursos eventuales,,"66342,21","66342,21","84195,83","71969,6"
478,2021,52000,440004,39134,Subv. Agencia Española Medicamentos y Prod. Sanita,,37500,37500,87500,87500
479,2021,52000,440009,19090,Otras subv. de Empresas Públicas y Entes Públicos,,,,1800,1800
480,2021,52000,440009,72016,Otras subv. de Empresas Públicas y Entes Públicos,,"510414,4","510414,4","510414,4","510414,4"
481,2021,52000,470009,91003,Otras subvenciones de empresas,,"271043,5","271043,5","271043,5","271043,5"
482,2021,52000,499099,19090,Otras subvenciones del exterior,,"137653,91","137653,91","137653,91","137653,91"
483,2021,52000,553009,91003,Otros cánones,,"604160,41","604160,41","997993,81","685380,26"
484,2021,52000,780009,72019,Otras Transferencias De Familias Y Otras Instituc.,2707500,,2707500,2707500,
485,2021,53000,319100,91003,Prestación de Servicios en Residencias IASS,11400000,,11400000,"9726434,73","8422225,34"
486,2021,53000,319102,91003,Prest. Servicios Centros Sociales y clubs IASS,175000,,175000,"110089,4","91462,1"
487,2021,53000,319116,91003,Prestación de Servicios en Residencias,5000000,,5000000,"4210312,16","4210312,16"
488,2021,53000,319200,91003,Prestación Servicios - Copagos,300000,,300000,"277771,58","268810,34"
489,2021,53000,329001,91003,Tasa 01- Dirección e inspección de obras,,,,"7456,05","7456,05"
490,2021,53000,380010,11201,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"3703,2","3703,2"
491,2021,53000,380010,91003,Reint. ejerc. cerrados I. A. Servicios Sociales,,,,"90664,38","90664,38"
492,2021,53000,381010,91003,Reint. Ppto. corriente I. A. Servicios Sociales,,,,"766770,66","764687,27"
493,2021,53000,395005,91003,"Multas y sanciones de Sanidad, B. Social y Familia",5000,,5000,"19833,44","4808,09"
494,2021,53000,395009,91003,SERVICIOS SOCIALES Y FAMILIA,,,,"6010,14",
495,2021,53000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",50000,,50000,"103094,73","102887,96"
496,2021,53000,396009,91003,"Indemnizaciones, incautaciones, penalidades, etc.",,,,"940,95","940,95"
497,2021,53000,398002,91003,Intereses de demora,,,,"5824,91","5824,91"
498,2021,53000,412001,33004,Escuelas Taller,"172527,78",,"172527,78","95247,29","95247,29"
499,2021,53000,520000,91003,Intereses,,,,48,48
500,2021,53000,553010,91003,Canones del IASS,25000,,25000,"-4485,37","-4485,37"
501,2021,53000,620000,91003,Venta de inmuebles,,,,5474,
502,2021,53000,770009,72027,Otras transferencias de empresas,,10000,10000,10000,10000
503,2021,53000,780009,72022,Otras Transferencias De Familias Y Otras Instituc.,,"1631,32","1631,32","1631,32","1631,32"
504,2021,53000,780009,72025,Otras Transferencias De Familias Y Otras Instituc.,,"112025,14","112025,14","112025,14","112025,14"
505,2021,53000,780009,72026,Otras Transferencias De Familias Y Otras Instituc.,,"22908,97","22908,97","22908,97","22908,97"
506,2021,54000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",,,,"15174,51","15174,51"
507,2021,54000,520000,91003,Intereses,5000,,5000,,
508,2021,55000,319104,91003,Prestación de servicios por Carnés Juveniles,2000,,2000,,
509,2021,55000,319105,91003,Prestación de servicios en campamentos,,,,-3080,-3080
510,2021,55000,319106,91003,Prestación de servicios en campos de trabajo,,,,5060,5060
511,2021,55000,319107,91003,Prestación de servicios en albergues,"51602,23",,"51602,23","53771,1","51046,94"
512,2021,55000,319108,91003,Prestación de servicios del Carné Joven,"349030,5",,"349030,5","407096,38","363226,8"
513,2021,55000,319116,91003,Prestación de Servicios en Residencias,"630256,06",,"630256,06","587783,59","587324,72"
514,2021,55000,380100,91003,Reintegros de ejercicios cerrados,,,,"687,41","687,41"
515,2021,55000,381100,91003,Reintegros de ejercicio corriente,,,,"12234,65","12234,65"
516,2021,55000,395100,91003,Multas y sanciones,,,,2520,2520
517,2021,55000,398002,91003,Intereses de demora,,,,"38,94","38,94"
518,2021,55000,450000,32219,Transferencias de la Comunidad Autónoma de Aragón,,,,0,0
519,2021,55000,450000,91219,Transferencias de la Comunidad Autónoma de Aragón,,,,0,0
520,2021,55000,553009,91003,Otros cánones,7700,,7700,"264,5","264,5"
521,2021,71000,314002,91003,Prestación Servicios AST,,"2633429,75","2633429,75","2647129,75","1547807,67"
522,2021,71000,314003,91003,Prestación Servicios AST: IP,,"582060,31","582060,31","699890,87","514882,24"
523,2021,71000,314004,91003,Prestación Servicios AST: DPH,,,,"161385,2","101338,18"
524,2021,71000,381100,91003,Reintegros de ejercicio corriente,,,,"67,77","67,77"
525,2021,71000,412009,91003,Otras subvenciones Instituto Aragonés de Empleo,,"402356,35","402356,35","336211,48","13395,35"
526,2021,71000,440009,91003,Otras subv. de Empresas Públicas y Entes Públicos,,"95558,34","95558,34","113832,8","69911,22"
527,2021,71000,450008,91003,Aportaciones Departamentos D.G.A.,,"5193247,82","5193247,82","4745886,57","98345,8"
528,2021,71000,792200,14201,Programa Operativo FEDER 2014-2020,"2731125,73",-600000,"2131125,73","6221001,69","6221001,69"
529,2021,71000,870000,91003,Remanentes de Tesorería,,"6637612,88","6637612,88",,
530,2021,72000,230000,91003,Impuesto s/contaminación de las aguas,69100000,,69100000,"70614972,76","48093245,52"
531,2021,72000,329001,91003,Tasa 01- Dirección e inspección de obras,100000,,100000,"251245,43","251245,43"
532,2021,72000,329049,91003,TASA 49.- CLASIF.APROB. PLANES EMERG. P.E.BALSAS,50000,,50000,5000,5000
533,2021,72000,330009,91003,Tratamiento fosas sépticas,190000,,190000,"179358,47","149925,55"
534,2021,72000,380100,91003,Reintegros de ejercicios cerrados,,,,"75568,86","75568,86"
535,2021,72000,395100,91003,Multas y sanciones,65000,,65000,"45116,22","45116,22"
536,2021,72000,396100,91003,Ingresos diversos. Recursos eventuales,250000,,250000,"276759,96","276759,96"
537,2021,72000,398001,91003,Recargo de apremio,300000,,300000,"413053,87","413053,87"
538,2021,72000,398002,91003,Intereses de demora,15000,,15000,"20228,48","20228,48"
539,2021,72000,520000,91003,Intereses,2237,,2237,"1731,08","1552,68"
540,2021,72000,821001,91003,Reintegros préstamos convenios con EE Locales,23414,,23414,"20238,69","14291,97"
541,2021,73000,329020,91003,"Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos",5000,,5000,"6075,02","6075,02"
542,2021,73000,329035,91003,Tasa 35- Tasa eval. ensayos clínicos y p. sanitari,15000,,15000,"9314,59","9314,59"
543,2021,73000,330010,91003,Servicios Investigación Biomédica,811000,,811000,"410152,15","364568,21"
544,2021,73000,381100,55002,Reintegros de ejercicio corriente,,,,"1402,5","1402,5"
545,2021,73000,381100,91003,Reintegros de ejercicio corriente,,,,"307,35","307,35"
546,2021,73000,393005,91003,"Cursos y otros ingresos de Sanidad, BS y Familia",120000,,120000,"47446,42","39292,66"
547,2021,73000,396005,91003,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa",3000,,3000,"3183,89","3183,89"
548,2021,73000,405099,32439,Otras subvenciones en materia de Salud y Consumo,,,,0,0
549,2021,73000,405099,39053,Otras subvenciones en materia de Salud y Consumo,"1090752,3","36196,38","1126948,68","1171052,79","1171052,79"
550,2021,73000,411009,55002,Otras subvenciones del Servicio Aragonés de Salud,514000,,514000,"332490,17","332490,17"
551,2021,73000,440002,91003,Transferencia de la Universidad de Zaragoza,165500,,165500,"-34550,88","-34550,88"
552,2021,73000,440003,91003,Transf. Inst. Investigación Sanitaria de Aragón,100000,,100000,,
553,2021,73000,450008,55007,Aportaciones Departamentos D.G.A.,,"162121,3","162121,3","162121,3",36000
554,2021,73000,470009,72009,Otras subvenciones de empresas,"1000836,23",,"1000836,23","97835,83","89148,19"
555,2021,73000,499099,19090,Otras subvenciones del exterior,"557200,01",,"557200,01","282655,28","121709,75"
556,2021,73000,709009,39053,Otras subvenciones de capital,"50514,7",,"50514,7","11310,59","11310,58"
557,2021,73000,711009,55002,Otras subvenciones del Servicio Aragonés de Salud,186000,,186000,,
