_id,EJERCICIO,CENTRO GESTOR,DESCRIPCION CORTA,DESCRIPCION LARGA
372,2016,52Z14,Atención Primaria Sector Zaragoza I,Atención Primaria Sector Zaragoza I
373,2016,52Z2,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
374,2016,52Z21,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
375,2016,52Z22,Hospital Universitario Miguel Servet,Hospital Universitario Miguel Servet
376,2016,52Z23,Atención Primaria Sector Zaragoza II,Atención Primaria Sector Zaragoza II
377,2016,52Z3,Gerencia Sector Zaragoza III,Gerencia Sector Zaragoza III
378,2016,52Z31,Gerencia Sector Zaragoza III,Gerencia Sector Zaragoza III
379,2016,52Z32,Hospital Clínico Universitario Lozano Bl,Hospital Clínico Universitario Lozano Bl
380,2016,52Z33,H.Geriático San Jorge de Zaragoza,H.Geriático San Jorge de Zaragoza
381,2016,52Z34,C.R.P. Nuestra Señora del Pilar,C.R.P. Nuestra Señora del Pilar
382,2016,52Z35,Atención Primaria Sector Zaragoza III,Atención Primaria Sector Zaragoza III
383,2016,53,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
384,2016,5300,Ingresos Inst. Aragonés Serv. Sociales,Ingresos Inst. Aragonés Serv. Sociales
385,2016,53000,Ingresos Inst. Aragonés Serv. Sociales,Ingresos Inst. Aragonés Serv. Sociales
386,2016,5301,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
387,2016,53010,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
388,2016,53AAA,Acción concertada Plazas Mayores Huesca,Acción concertada Plazas Mayores Huesca
389,2016,53AAB,Acción concertada Plazas Mayores Teruel,Acción concertada Plazas Mayores Teruel
390,2016,53AAC,Acción concertada Plazas Mayores Zaragoz,Acción concertada Plazas Mayores Zaragoz
391,2016,53AB,Residencias,Residencias
392,2016,53ABA,Residencia de Mayores Ciudad de Huesca,Residencia de Mayores Ciudad de Huesca
393,2016,53ABB,"Res.Mayores ""Sagrada Familia""-Huesca","Res.Mayores ""Sagrada Familia""-Huesca"
394,2016,53ABC,"Res.Mayores ""San Blas""-Huesca","Res.Mayores ""San Blas""-Huesca"
395,2016,53ABD,"Res.Mayores ""Turia""-Teruel","Res.Mayores ""Turia""-Teruel"
396,2016,53ABE,Residencia de Utrillas,Residencia de Utrillas
397,2016,53ABF,"Residencia de ""Mayores Ciudad de Albarra","Residencia de ""Mayores Ciudad de Albarra"
398,2016,53ABG,"Res. de Mayores ""Javalambre"" Teruel","Res. de Mayores ""Javalambre"" Teruel"
399,2016,53ABH,Res. de Mayores  de Movera,Res. de Mayores  de Movera
400,2016,53ABI,Res. de Mayores  de Borja,Res. de Mayores  de Borja
401,2016,53ABJ,"Res. Mayores ""Romareda"" Zaragoza","Res. Mayores ""Romareda"" Zaragoza"
402,2016,53ABK,Res. de Mayores de Alagon,Res. de Mayores de Alagon
403,2016,53ABL,"Res. de Mayores ""Las Fuentes"" Zaragoza","Res. de Mayores ""Las Fuentes"" Zaragoza"
404,2016,53ABM,Centro Asistencial de Calatayud,Centro Asistencial de Calatayud
405,2016,53ABN,"Centro Asistencial ""Hogar Doz"" Tarazona","Centro Asistencial ""Hogar Doz"" Tarazona"
406,2016,53ABO,Res. Mayores Actur de Zaragoza,Res. Mayores Actur de Zaragoza
407,2016,53ABP,"Res. Mayores ""Oliver"" Zaragoza","Res. Mayores ""Oliver"" Zaragoza"
408,2016,53ABQ,"Res. Mayores ""Elías Martinez"" Zaragoza","Res. Mayores ""Elías Martinez"" Zaragoza"
409,2016,53ABR,Res. de Mayores de Utebo,Res. de Mayores de Utebo
410,2016,53ABS,"Res. de Mayores ""Delicias"" - Zaragoza","Res. de Mayores ""Delicias"" - Zaragoza"
411,2016,53ACA,"Centro Día en Res. ""Ciudad de Huesca""","Centro Día en Res. ""Ciudad de Huesca"""
412,2016,53ACB,"Centro Dia Res. ""Sagr.Familia"" Huesca","Centro Dia Res. ""Sagr.Familia"" Huesca"
413,2016,53ACC,Centro de Dia de Fraga,Centro de Dia de Fraga
414,2016,53ACD,"Centro Dia en Res.""Romareda"" Zaragoza","Centro Dia en Res.""Romareda"" Zaragoza"
415,2016,53ACE,"Centro Dia Res ""Las Fuentes"" Zaragoza","Centro Dia Res ""Las Fuentes"" Zaragoza"
416,2016,53ACF,Centro de Dia de Calatayud,Centro de Dia de Calatayud
417,2016,53ACG,Hogar 3ª Edad de Ejea de los Caballeros,Hogar 3ª Edad de Ejea de los Caballeros
418,2016,53ACH,Centro de Día Barrio San José Zaragoza,Centro de Día Barrio San José Zaragoza
419,2016,53ACI,"Centro de Dia ""San Blas"" Zaragoza","Centro de Dia ""San Blas"" Zaragoza"
420,2016,53ACJ,"Centro de Dia ""Delicias"" de Zaragoza","Centro de Dia ""Delicias"" de Zaragoza"
421,2016,53ACK,"Centro de Dia ""Picarral"" de Zaragoza","Centro de Dia ""Picarral"" de Zaragoza"
422,2016,53ACL,Centro de Dia Valdefierro Zaragoza,Centro de Dia Valdefierro Zaragoza
423,2016,53ACM,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
424,2016,53ACN,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
425,2016,53ACO,"Centro de Día ""San León"" - Teruel","Centro de Día ""San León"" - Teruel"
426,2016,53AD,IASS - Centro Mayores (Hogares),IASS - Centro Mayores (Hogares)
427,2016,53ADA,Hogar de Barbastro,Hogar de Barbastro
428,2016,53ADB,Hogar de Binefar,Hogar de Binefar
429,2016,53ADC,Hogar de Huesca,Hogar de Huesca
430,2016,53ADD,Hogar de Jaca,Hogar de Jaca
431,2016,53ADE,Hogar de  Monzón,Hogar de  Monzón
432,2016,53ADF,Hogar de Sabiñánigo,Hogar de Sabiñánigo
433,2016,53ADG,"Hogar en Res. Mayores ""Turia"" Teruel","Hogar en Res. Mayores ""Turia"" Teruel"
434,2016,53ADH,Hogar en Res. Mayores Utrillas,Hogar en Res. Mayores Utrillas
435,2016,53ADI,Hogar de Alcañiz,Hogar de Alcañiz
436,2016,53ADJ,Hogar de Andorra,Hogar de Andorra
437,2016,53ADK,Hogar de Calamocha,Hogar de Calamocha
438,2016,53ADL,Hogar de Calanda,Hogar de Calanda
439,2016,53ADM,Hogar de Ojos Negros,Hogar de Ojos Negros
440,2016,53ADN,Hogar Torrecilla de Alcañiz,Hogar Torrecilla de Alcañiz
441,2016,53ADO,"Hogar ""Balsas de Ebro Viejo"" Zaragoza","Hogar ""Balsas de Ebro Viejo"" Zaragoza"
442,2016,53ADP,"Hogar ""Boterón"" de Zaragoza","Hogar ""Boterón"" de Zaragoza"
443,2016,53ADQ,Club de Casetas,Club de Casetas
444,2016,53ADR,"Club ""Cervantes"" de Gallur","Club ""Cervantes"" de Gallur"
445,2016,53ADS,Hogar de Illueca,Hogar de Illueca
446,2016,53ADT,Hogar Las Fuentes-Zaragoza,Hogar Las Fuentes-Zaragoza
447,2016,53ADU,"Hogar ""Roger de Flor"" de Zaragoza","Hogar ""Roger de Flor"" de Zaragoza"
448,2016,53ADV,Hogar de la Tercera Edad Moncayo,Hogar de la Tercera Edad Moncayo
449,2016,53ADW,Hogar de Mayores Valdefierro - Zaragoza,Hogar de Mayores Valdefierro - Zaragoza
450,2016,53ADX,Comedor Personas Mayores San Blas de Fonz (Huesca),Comedor Personas Mayores San Blas de Fonz (Huesca)
451,2016,53AFA,Aulas de Tercera Edad,Aulas de Tercera Edad
452,2016,53AHA,Gastos Varios de Mayores de Huesca,Gastos Varios de Mayores de Huesca
453,2016,53AHB,Gastos Varios de Mayores de Teruel,Gastos Varios de Mayores de Teruel
454,2016,53AHC,Gastos Varios de Mayores de Zaragoza,Gastos Varios de Mayores de Zaragoza
455,2016,53AHD,Gastos Varios de Mayores en Gerencia,Gastos Varios de Mayores en Gerencia
456,2016,53AIA,Convenios y Subv. de Mayores Huesca,Convenios y Subv. de Mayores Huesca
457,2016,53AIB,Convenios y Subv. de Mayores de Teruel,Convenios y Subv. de Mayores de Teruel
458,2016,53AIC,Convenios y Subv. de Mayores de Zaragoza,Convenios y Subv. de Mayores de Zaragoza
459,2016,53AID,Convenios y Subv. de Mayores de Gerencia,Convenios y Subv. de Mayores de Gerencia
460,2016,53AJA,Prestaciones de Mayores de Huesca,Prestaciones de Mayores de Huesca
461,2016,53AJB,Prestaciones de Mayores de Teruel,Prestaciones de Mayores de Teruel
462,2016,53AJC,Prestaciones de Mayores de Zaragoza,Prestaciones de Mayores de Zaragoza
463,2016,53AJD,Ayudas Alimenticias,Ayudas Alimenticias
464,2016,53AJE,Prestaciones Extraordinarias,Prestaciones Extraordinarias
465,2016,53AJF,Prestaciones Plan Dependencia - Huesca,Prestaciones Plan Dependencia - Huesca
466,2016,53AJG,Prestaciones Plan Dependencia - Teruel,Prestaciones Plan Dependencia - Teruel
467,2016,53AJH,Prestaciones Plan Dependencia - Zaragoza,Prestaciones Plan Dependencia - Zaragoza
468,2016,53BAA,Acción Concertada Discapacitados Huesca,Acción Concertada Discapacitados Huesca
469,2016,53BAB,Acción Concertada Discapacitados Teruel,Acción Concertada Discapacitados Teruel
470,2016,53BAC,Ac.Concertada Dispacitados Zaragoza,Ac.Concertada Dispacitados Zaragoza
471,2016,53BAD,Ac.Concertada Transf.Dip.Prov. de Zarago,Ac.Concertada Transf.Dip.Prov. de Zarago
472,2016,53BAE,Acción Concertada Tutelados en Huesca,Acción Concertada Tutelados en Huesca
473,2016,53BAF,Acción Concertada Tutelados en Teruel,Acción Concertada Tutelados en Teruel
474,2016,53BAG,Acción Concertada Tutelados en Zaragoza,Acción Concertada Tutelados en Zaragoza
475,2016,53BAH,Acción Concertada Tutelados en Gerencia,Acción Concertada Tutelados en Gerencia
476,2016,53BB,Centro Asistencial,Centro Asistencial
477,2016,53BBA,"Centro Asistencial ""El Pinar""  de Teruel","Centro Asistencial ""El Pinar""  de Teruel"
478,2016,53BBB,Centro Atención Minus.Psíquicos de Zarag,Centro Atención Minus.Psíquicos de Zarag
479,2016,53BBC,Centro Dependientes Cesaraugusta Zaragoz,Centro Dependientes Cesaraugusta Zaragoz
480,2016,53BEA,Centro Base Huesca,Centro Base Huesca
481,2016,53BEB,Centro Base Teruel,Centro Base Teruel
482,2016,53BEC,Centro Base I de Zaragoza,Centro Base I de Zaragoza
483,2016,53BED,Centro Base II de Zaragoza,Centro Base II de Zaragoza
484,2016,53BHA,Gastos Varios Dispacitados Huesca,Gastos Varios Dispacitados Huesca
485,2016,53BHB,Gastos Varios Dispacitados Teruel,Gastos Varios Dispacitados Teruel
486,2016,53BHC,Gastos Varios Dispacitados Zaragoza,Gastos Varios Dispacitados Zaragoza
487,2016,53BHD,Gastos Varios Dispacitados Gerencia,Gastos Varios Dispacitados Gerencia
488,2016,53BHE,Gastos Varios Tutelados en Huesca,Gastos Varios Tutelados en Huesca
489,2016,53BHF,Gastos Varios Tutelados en Teruel,Gastos Varios Tutelados en Teruel
490,2016,53BHG,Gastos Varios Tutelados en Zaragoza,Gastos Varios Tutelados en Zaragoza
491,2016,53BHH,Gastos Varios Tutelados en Gerencia,Gastos Varios Tutelados en Gerencia
492,2016,53BIA,Convenios y Subv. Discapacitados Huesca,Convenios y Subv. Discapacitados Huesca
493,2016,53BIB,Convenios y Subv. Discapacitados Teruel,Convenios y Subv. Discapacitados Teruel
494,2016,53BIC,Convenios y Subv. Discapacitados Zaragoz,Convenios y Subv. Discapacitados Zaragoz
495,2016,53BID,Convenios y Subv. Discapacitados Gerenci,Convenios y Subv. Discapacitados Gerenci
496,2016,53BIE,Convenios y Subv. de Tutelados en Huesca,Convenios y Subv. de Tutelados en Huesca
497,2016,53BIF,Convenios y Subv. de Tutelados en Teruel,Convenios y Subv. de Tutelados en Teruel
498,2016,53BIG,Convenios y Subv. de Tutelados en Zarago,Convenios y Subv. de Tutelados en Zarago
499,2016,53BIH,Convenios y Subv. de Tutelados en Gerenc,Convenios y Subv. de Tutelados en Gerenc
500,2016,53BJA,Prestaciones Dispacitados de Huesca,Prestaciones Dispacitados de Huesca
501,2016,53BJB,Prestaciones Dispacitados de Teruel,Prestaciones Dispacitados de Teruel
502,2016,53BJC,Prestaciones Dispacitados de Zaragoza,Prestaciones Dispacitados de Zaragoza
503,2016,53CAA,Acción Concertada Plazas Menores Huesca,Acción Concertada Plazas Menores Huesca
504,2016,53CAB,Acción Concertada Plazas Menores Teruel,Acción Concertada Plazas Menores Teruel
505,2016,53CAC,Acción Concertada Plazas Menores Zaragoz,Acción Concertada Plazas Menores Zaragoz
506,2016,53CAD,Acción Concertada Plazas Menores Gerenci,Acción Concertada Plazas Menores Gerenci
507,2016,53CBA,Vivienda Tutelada de Huesca,Vivienda Tutelada de Huesca
508,2016,53CBB,Vivienda Tutelada de Teruel,Vivienda Tutelada de Teruel
509,2016,53CBC,"COA ""Juan Lanuza I"" de Zaragoza","COA ""Juan Lanuza I"" de Zaragoza"
510,2016,53CBD,"Res. Menores  ""Cesaraugusta"" de Zaragoza","Res. Menores  ""Cesaraugusta"" de Zaragoza"
511,2016,53CBE,"Res. Menores  ""Infanta Isabel"" de Zarago","Res. Menores  ""Infanta Isabel"" de Zarago"
512,2016,53CBF,"C.O.A. ""Juan Lanuza II"" de Zaragoza","C.O.A. ""Juan Lanuza II"" de Zaragoza"
513,2016,53CBG,"Res. de Menores ""Salduba"" de Zaragoza","Res. de Menores ""Salduba"" de Zaragoza"
514,2016,53CBH,Piso Prep. Adop. Medina Albaida Zaragoza,Piso Prep. Adop. Medina Albaida Zaragoza
515,2016,53CBI,"C.E.I. ""San Jorge"" de Zaragoza","C.E.I. ""San Jorge"" de Zaragoza"
516,2016,53CBJ,Centro Internamiento Menores  Juslibol,Centro Internamiento Menores  Juslibol
517,2016,53CBK,"Res. Menores ""Villacampa"" de Zaragoza","Res. Menores ""Villacampa"" de Zaragoza"
518,2016,53CBL,"Vivienda Hogar  ""L. Loste"" de Huesca","Vivienda Hogar  ""L. Loste"" de Huesca"
519,2016,53CBM,Piso de Emancipación - Teruel,Piso de Emancipación - Teruel
520,2016,53CGA,Supervia/Lagasca de Zaragoza,Supervia/Lagasca de Zaragoza
521,2016,53CHA,Gastos Varios  de Menores de Huesca,Gastos Varios  de Menores de Huesca
522,2016,53CHB,Gastos Varios  de Menores de Teruel,Gastos Varios  de Menores de Teruel
523,2016,53CHC,Gastos Varios  de Menores de Zaragoza,Gastos Varios  de Menores de Zaragoza
524,2016,53CHD,Gastos Varios  de Menores de Gerencia,Gastos Varios  de Menores de Gerencia
525,2016,53CIA,Convenios y Subv. Menores de Huesca,Convenios y Subv. Menores de Huesca
526,2016,53CIB,Convenios y Subv. Menores de Teruel,Convenios y Subv. Menores de Teruel
527,2016,53CIC,Convenios y Subv. Menores de Zaragoza,Convenios y Subv. Menores de Zaragoza
528,2016,53CID,Convenios y Subv. Menores de Gerencia,Convenios y Subv. Menores de Gerencia
529,2016,53CJA,Acogimientos  Remunerados de Huesca,Acogimientos  Remunerados de Huesca
530,2016,53CJB,Acogimientos  Remunerados de Teruel,Acogimientos  Remunerados de Teruel
531,2016,53CJC,Acogimientos  Remunerados de Zaragoza,Acogimientos  Remunerados de Zaragoza
532,2016,53CJD,Acogimientos  Remunerados de Gerencia,Acogimientos  Remunerados de Gerencia
533,2016,53CJE,Prestaciones  Menores de Huesca,Prestaciones  Menores de Huesca
534,2016,53CJF,Prestaciones  de Menores de Teruel,Prestaciones  de Menores de Teruel
535,2016,53CJG,Prestaciones  Menores de Zaragoza,Prestaciones  Menores de Zaragoza
536,2016,53CJH,Ayudas  Urgentes Menores D.88/98  Huesca,Ayudas  Urgentes Menores D.88/98  Huesca
537,2016,53CJI,Ayudas  Urgentes Menores D.88/98  Teruel,Ayudas  Urgentes Menores D.88/98  Teruel
538,2016,53CJJ,Ayudas  Urgentes Menores D.88/98  Zarago,Ayudas  Urgentes Menores D.88/98  Zarago
539,2016,53DAA,Acción Concertada Plz. Inserción Huesca,Acción Concertada Plz. Inserción Huesca
540,2016,53DHA,Gastos Varios inserción en Gerencia,Gastos Varios inserción en Gerencia
541,2016,53DIA,Convenios y  Subv. de Inserción Huesca,Convenios y  Subv. de Inserción Huesca
542,2016,53DIB,Convenios y  Subv. Inserción Teruel,Convenios y  Subv. Inserción Teruel
543,2016,53DIC,Convenios y  Subv. de Inserción Zaragoza,Convenios y  Subv. de Inserción Zaragoza
544,2016,53DID,Convenios y  Subv. de Inserción Gerencia,Convenios y  Subv. de Inserción Gerencia
545,2016,53DIE,Conv.  y  Subv. Programas varios Huesca,Conv.  y  Subv. Programas varios Huesca
546,2016,53DIF,Con. y Subv. Programas Varios en Teruel,Con. y Subv. Programas Varios en Teruel
547,2016,53DIG,Conv.  y  Subv. Programas varios Zaragoz,Conv.  y  Subv. Programas varios Zaragoz
548,2016,53DIH,Conv.  y  Subv. Programas varios Gerenci,Conv.  y  Subv. Programas varios Gerenci
549,2016,53DJA,Ayudas de Urgencia en  Zaragoza,Ayudas de Urgencia en  Zaragoza
550,2016,53DJB,Prestaciones de Insercción en  Huesca,Prestaciones de Insercción en  Huesca
551,2016,53DJC,Prestaciones de Insercción en Teruel,Prestaciones de Insercción en Teruel
552,2016,53DJD,Prestaciones de Insercción en Zaragoza,Prestaciones de Insercción en Zaragoza
553,2016,53EIA,Serv. Sociales Entidades Locales Huesca,Serv. Sociales Entidades Locales Huesca
554,2016,53EIB,Serv. Sociales Entidades Locales Teruel,Serv. Sociales Entidades Locales Teruel
555,2016,53EIC,Serv. Sociales Entidades Locales Zaragoz,Serv. Sociales Entidades Locales Zaragoz
556,2016,53EID,Serv. Sociales Entidades Locales Gerenci,Serv. Sociales Entidades Locales Gerenci
557,2016,53EIE,Servicios Sociales Base  Area deZaragoza,Servicios Sociales Base  Area deZaragoza
558,2016,53FBA,"Residencia  ""Padre Polanco"" Orihuela Tre","Residencia  ""Padre Polanco"" Orihuela Tre"
559,2016,53GGA,Dirección Provincial de  Huesca,Dirección Provincial de  Huesca
560,2016,53GGB,Dirección Provincial  de Teruel,Dirección Provincial  de Teruel
561,2016,53GGC,Dirección Provincial  de Zaragoza,Dirección Provincial  de Zaragoza
562,2016,53GGD,Gerencia de IASS,Gerencia de IASS
563,2016,54,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
564,2016,5400,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
565,2016,54000,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
566,2016,5401,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
567,2016,54010,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
568,2016,55,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
569,2016,5500,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
570,2016,55000,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
571,2016,5501,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
572,2016,55010,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
573,2016,56,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
574,2016,5600,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
575,2016,56000,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
576,2016,5601,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
577,2016,56010,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
578,2016,71,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
579,2016,7100,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
580,2016,71000,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
581,2016,7101,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
582,2016,71010,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
583,2016,7101A,AST - TELECOMUNICACIONES,AST - TELECOMUNICACIONES
584,2016,72,Instituto Aragonés del Agua,Instituto Aragonés del Agua
585,2016,7200,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
586,2016,72000,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
587,2016,7201,Instituto Aragonés del Agua,Instituto Aragonés del Agua
588,2016,72010,Instituto Aragonés del Agua,Instituto Aragonés del Agua
589,2016,73,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
590,2016,7300,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
591,2016,73000,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
592,2016,7301,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
593,2016,73010,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
594,2016,74,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
595,2016,7400,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
596,2016,74000,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
597,2016,7401,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
598,2016,74010,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
599,2016,75,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
600,2016,7500,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
601,2016,75000,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
602,2016,7501,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
603,2016,75010,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
604,2016,76,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
605,2016,7600,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
606,2016,76000,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
607,2016,7601,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
608,2016,76010,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
609,2016,77,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
610,2016,7700,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
611,2016,77000,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
612,2016,7701,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
613,2016,77010,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
614,2016,90,No operativa,Consorcio Aragonés Sanitario Alta Resol.
615,2016,9000,No operativa,Ingr. Consorcio Arag. Sanitario Alta Res
616,2016,90000,No operativa,Ingr. Consorcio Arag. Sanitario Alta Res
617,2016,9001,No operativa,Consorcio Aragonés Sanitario Alta Resol.
618,2016,90010,No operativa,Consorcio Aragonés Sanitario Alta Resol.
619,2016,90CS,No operativa,Centros Alta Resolución
620,2016,90CS2,No operativa,Centro A.R. Pirineos (JACA)
621,2016,90CS3,No operativa,Centro A.R. Cinco Villas (EJEA)
622,2016,90CS4,No operativa,Centro A.R. Bajo Cinca (FRAGA)
623,2016,90CS5,No operativa,Centro A.R. Moncayo (TARAZONA)
