_id,EJERCICIO,CENTRO GESTOR,DESCRIPCION CORTA,DESCRIPCION LARGA
373,2019,52TE,Gerencia Sector Teruel,Gerencia Sector Teruel
374,2019,52TE1,Gerencia Sector Teruel,Gerencia Sector Teruel
375,2019,52TE2,Hospital Obispo Polanco Teruel,Hospital Obispo Polanco Teruel
376,2019,52TE3,Hospital San José,Hospital San José
377,2019,52TE4,C.R.P. San Juan de Dios,C.R.P. San Juan de Dios
378,2019,52TE5,Atención Primaria Sector Teruel,Atención Primaria Sector Teruel
379,2019,52Z1,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
380,2019,52Z11,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
381,2019,52Z12,Hospital Royo Villanova,Hospital Royo Villanova
382,2019,52Z13,Hospital Nuestra Señora de Gracia,Hospital Nuestra Señora de Gracia
383,2019,52Z14,Atención Primaria Sector Zaragoza I,Atención Primaria Sector Zaragoza I
384,2019,52Z2,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
385,2019,52Z21,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
386,2019,52Z22,Hospital Universitario Miguel Servet,Hospital Universitario Miguel Servet
387,2019,52Z23,Atención Primaria Sector Zaragoza II,Atención Primaria Sector Zaragoza II
388,2019,52Z3,Gerencia Sector Zaragoza III,Gerencia Sector Zaragoza III
389,2019,52Z31,Gerencia Sector Zaragoza III,Gerencia Sector Zaragoza III
390,2019,52Z32,Hospital Clínico Universitario Lozano Bl,Hospital Clínico Universitario Lozano Bl
391,2019,52Z33,H.Geriático San Jorge de Zaragoza,H.Geriático San Jorge de Zaragoza
392,2019,52Z34,C.R.P. Nuestra Señora del Pilar,C.R.P. Nuestra Señora del Pilar
393,2019,52Z35,Atención Primaria Sector Zaragoza III,Atención Primaria Sector Zaragoza III
394,2019,53,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
395,2019,5300,Ingresos Inst. Aragonés Serv. Sociales,Ingresos Inst. Aragonés Serv. Sociales
396,2019,53000,Ingresos Inst. Aragonés Serv. Sociales,Ingresos Inst. Aragonés Serv. Sociales
397,2019,5301,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
398,2019,53010,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
399,2019,53AAA,Acción concertada Plazas Mayores Huesca,Acción concertada Plazas Mayores Huesca
400,2019,53AAB,Acción concertada Plazas Mayores Teruel,Acción concertada Plazas Mayores Teruel
401,2019,53AAC,Acción concertada Plazas Mayores Zaragoz,Acción concertada Plazas Mayores Zaragoz
402,2019,53AB,Residencias,Residencias
403,2019,53ABA,Residencia de Mayores Ciudad de Huesca,Residencia de Mayores Ciudad de Huesca
404,2019,53ABB,"Res.Mayores ""Sagrada Familia""-Huesca","Res.Mayores ""Sagrada Familia""-Huesca"
405,2019,53ABC,"Res.Mayores ""San Blas""-Huesca","Res.Mayores ""San Blas""-Huesca"
406,2019,53ABD,"Res.Mayores ""Turia""-Teruel","Res.Mayores ""Turia""-Teruel"
407,2019,53ABE,Residencia de Utrillas,Residencia de Utrillas
408,2019,53ABF,"Residencia de ""Mayores Ciudad de Albarra","Residencia de ""Mayores Ciudad de Albarra"
409,2019,53ABG,"Res. de Mayores ""Javalambre"" Teruel","Res. de Mayores ""Javalambre"" Teruel"
410,2019,53ABH,Res. de Mayores  de Movera,Res. de Mayores  de Movera
411,2019,53ABI,Res. de Mayores  de Borja,Res. de Mayores  de Borja
412,2019,53ABJ,"Res. Mayores ""Romareda"" Zaragoza","Res. Mayores ""Romareda"" Zaragoza"
413,2019,53ABK,Res. de Mayores de Alagon,Res. de Mayores de Alagon
414,2019,53ABL,"Res. de Mayores ""Las Fuentes"" Zaragoza","Res. de Mayores ""Las Fuentes"" Zaragoza"
415,2019,53ABM,Centro Asistencial de Calatayud,Centro Asistencial de Calatayud
416,2019,53ABN,"Centro Asistencial ""Hogar Doz"" Tarazona","Centro Asistencial ""Hogar Doz"" Tarazona"
417,2019,53ABO,Res. Mayores Actur de Zaragoza,Res. Mayores Actur de Zaragoza
418,2019,53ABP,"Res. Mayores ""Oliver"" Zaragoza","Res. Mayores ""Oliver"" Zaragoza"
419,2019,53ABQ,"Res. Mayores ""Elías Martinez"" Zaragoza","Res. Mayores ""Elías Martinez"" Zaragoza"
420,2019,53ABR,Res. de Mayores de Utebo,Res. de Mayores de Utebo
421,2019,53ABS,"Res. de Mayores ""Delicias"" - Zaragoza","Res. de Mayores ""Delicias"" - Zaragoza"
422,2019,53ACA,"Centro Día en Res. ""Ciudad de Huesca""","Centro Día en Res. ""Ciudad de Huesca"""
423,2019,53ACB,"Centro Dia Res. ""Sagr.Familia"" Huesca","Centro Dia Res. ""Sagr.Familia"" Huesca"
424,2019,53ACC,Centro de Dia de Fraga,Centro de Dia de Fraga
425,2019,53ACD,"Centro Dia en Res.""Romareda"" Zaragoza","Centro Dia en Res.""Romareda"" Zaragoza"
426,2019,53ACE,"Centro Dia Res ""Las Fuentes"" Zaragoza","Centro Dia Res ""Las Fuentes"" Zaragoza"
427,2019,53ACF,Centro de Dia de Calatayud,Centro de Dia de Calatayud
428,2019,53ACG,Hogar 3ª Edad de Ejea de los Caballeros,Hogar 3ª Edad de Ejea de los Caballeros
429,2019,53ACH,Centro de Día Barrio San José Zaragoza,Centro de Día Barrio San José Zaragoza
430,2019,53ACI,"Centro de Dia ""San Blas"" Zaragoza","Centro de Dia ""San Blas"" Zaragoza"
431,2019,53ACJ,"Centro de Dia ""Delicias"" de Zaragoza","Centro de Dia ""Delicias"" de Zaragoza"
432,2019,53ACK,"Centro de Dia ""Picarral"" de Zaragoza","Centro de Dia ""Picarral"" de Zaragoza"
433,2019,53ACL,Centro de Dia Valdefierro Zaragoza,Centro de Dia Valdefierro Zaragoza
434,2019,53ACM,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
435,2019,53ACN,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
436,2019,53ACO,"Centro de Día ""San León"" - Teruel","Centro de Día ""San León"" - Teruel"
437,2019,53AD,IASS - Centro Mayores (Hogares),IASS - Centro Mayores (Hogares)
438,2019,53ADA,Hogar de Barbastro,Hogar de Barbastro
439,2019,53ADB,Hogar de Binefar,Hogar de Binefar
440,2019,53ADC,Hogar de Huesca,Hogar de Huesca
441,2019,53ADD,Hogar de Jaca,Hogar de Jaca
442,2019,53ADE,Hogar de  Monzón,Hogar de  Monzón
443,2019,53ADF,Hogar de Sabiñánigo,Hogar de Sabiñánigo
444,2019,53ADG,"Hogar en Res. Mayores ""Turia"" Teruel","Hogar en Res. Mayores ""Turia"" Teruel"
445,2019,53ADH,Hogar en Res. Mayores Utrillas,Hogar en Res. Mayores Utrillas
446,2019,53ADI,Hogar de Alcañiz,Hogar de Alcañiz
447,2019,53ADJ,Hogar de Andorra,Hogar de Andorra
448,2019,53ADK,Hogar de Calamocha,Hogar de Calamocha
449,2019,53ADL,Hogar de Calanda,Hogar de Calanda
450,2019,53ADM,Hogar de Ojos Negros,Hogar de Ojos Negros
451,2019,53ADN,Hogar Torrecilla de Alcañiz,Hogar Torrecilla de Alcañiz
452,2019,53ADO,"Hogar ""Balsas de Ebro Viejo"" Zaragoza","Hogar ""Balsas de Ebro Viejo"" Zaragoza"
453,2019,53ADP,"Hogar ""Boterón"" de Zaragoza","Hogar ""Boterón"" de Zaragoza"
454,2019,53ADQ,Club de Casetas,Club de Casetas
455,2019,53ADR,"Club ""Cervantes"" de Gallur","Club ""Cervantes"" de Gallur"
456,2019,53ADS,Hogar de Illueca,Hogar de Illueca
457,2019,53ADT,Hogar Las Fuentes-Zaragoza,Hogar Las Fuentes-Zaragoza
458,2019,53ADU,"Hogar ""Roger de Flor"" de Zaragoza","Hogar ""Roger de Flor"" de Zaragoza"
459,2019,53ADV,Hogar de la Tercera Edad Moncayo,Hogar de la Tercera Edad Moncayo
460,2019,53ADW,Hogar de Mayores Valdefierro - Zaragoza,Hogar de Mayores Valdefierro - Zaragoza
461,2019,53ADX,Comedor Personas Mayores San Blas de Fonz (Huesca),Comedor Personas Mayores San Blas de Fonz (Huesca)
462,2019,53AFA,Aulas de Tercera Edad,Aulas de Tercera Edad
463,2019,53AHA,Gastos Varios de Mayores de Huesca,Gastos Varios de Mayores de Huesca
464,2019,53AHB,Gastos Varios de Mayores de Teruel,Gastos Varios de Mayores de Teruel
465,2019,53AHC,Gastos Varios de Mayores de Zaragoza,Gastos Varios de Mayores de Zaragoza
466,2019,53AHD,Gastos Varios de Mayores en Gerencia,Gastos Varios de Mayores en Gerencia
467,2019,53AIA,Convenios y Subv. de Mayores Huesca,Convenios y Subv. de Mayores Huesca
468,2019,53AIB,Convenios y Subv. de Mayores de Teruel,Convenios y Subv. de Mayores de Teruel
469,2019,53AIC,Convenios y Subv. de Mayores de Zaragoza,Convenios y Subv. de Mayores de Zaragoza
470,2019,53AID,Convenios y Subv. de Mayores de Gerencia,Convenios y Subv. de Mayores de Gerencia
471,2019,53AJA,Prestaciones de Mayores de Huesca,Prestaciones de Mayores de Huesca
472,2019,53AJB,Prestaciones de Mayores de Teruel,Prestaciones de Mayores de Teruel
473,2019,53AJC,Prestaciones de Mayores de Zaragoza,Prestaciones de Mayores de Zaragoza
474,2019,53AJD,Ayudas Alimenticias,Ayudas Alimenticias
475,2019,53AJE,Prestaciones Extraordinarias,Prestaciones Extraordinarias
476,2019,53AJF,Prestaciones Plan Dependencia - Huesca,Prestaciones Plan Dependencia - Huesca
477,2019,53AJG,Prestaciones Plan Dependencia - Teruel,Prestaciones Plan Dependencia - Teruel
478,2019,53AJH,Prestaciones Plan Dependencia - Zaragoza,Prestaciones Plan Dependencia - Zaragoza
479,2019,53BAA,Acción Concertada Discapacitados Huesca,Acción Concertada Discapacitados Huesca
480,2019,53BAB,Acción Concertada Discapacitados Teruel,Acción Concertada Discapacitados Teruel
481,2019,53BAC,Ac.Concertada Dispacitados Zaragoza,Ac.Concertada Dispacitados Zaragoza
482,2019,53BAD,Ac.Concertada Transf.Dip.Prov. de Zarago,Ac.Concertada Transf.Dip.Prov. de Zarago
483,2019,53BAE,Acción Concertada Tutelados en Huesca,Acción Concertada Tutelados en Huesca
484,2019,53BAF,Acción Concertada Tutelados en Teruel,Acción Concertada Tutelados en Teruel
485,2019,53BAG,Acción Concertada Tutelados en Zaragoza,Acción Concertada Tutelados en Zaragoza
486,2019,53BAH,Acción Concertada Tutelados en Gerencia,Acción Concertada Tutelados en Gerencia
487,2019,53BB,Centro Asistencial,Centro Asistencial
488,2019,53BBA,"Centro Asistencial ""El Pinar""  de Teruel","Centro Asistencial ""El Pinar""  de Teruel"
489,2019,53BBB,Centro Atención Minus.Psíquicos de Zarag,Centro Atención Minus.Psíquicos de Zarag
490,2019,53BBC,Centro Dependientes Cesaraugusta Zaragoz,Centro Dependientes Cesaraugusta Zaragoz
491,2019,53BEA,Centro Base Huesca,Centro Base Huesca
492,2019,53BEB,Centro Base Teruel,Centro Base Teruel
493,2019,53BEC,Centro Base I de Zaragoza,Centro Base I de Zaragoza
494,2019,53BED,Centro Base II de Zaragoza,Centro Base II de Zaragoza
495,2019,53BHA,Gastos Varios Dispacitados Huesca,Gastos Varios Dispacitados Huesca
496,2019,53BHB,Gastos Varios Dispacitados Teruel,Gastos Varios Dispacitados Teruel
497,2019,53BHC,Gastos Varios Dispacitados Zaragoza,Gastos Varios Dispacitados Zaragoza
498,2019,53BHD,Gastos Varios Dispacitados Gerencia,Gastos Varios Dispacitados Gerencia
499,2019,53BHE,Gastos Varios Tutelados en Huesca,Gastos Varios Tutelados en Huesca
500,2019,53BHF,Gastos Varios Tutelados en Teruel,Gastos Varios Tutelados en Teruel
501,2019,53BHG,Gastos Varios Tutelados en Zaragoza,Gastos Varios Tutelados en Zaragoza
502,2019,53BHH,Gastos Varios Tutelados en Gerencia,Gastos Varios Tutelados en Gerencia
503,2019,53BIA,Convenios y Subv. Discapacitados Huesca,Convenios y Subv. Discapacitados Huesca
504,2019,53BIB,Convenios y Subv. Discapacitados Teruel,Convenios y Subv. Discapacitados Teruel
505,2019,53BIC,Convenios y Subv. Discapacitados Zaragoz,Convenios y Subv. Discapacitados Zaragoz
506,2019,53BID,Convenios y Subv. Discapacitados Gerenci,Convenios y Subv. Discapacitados Gerenci
507,2019,53BIE,Convenios y Subv. de Tutelados en Huesca,Convenios y Subv. de Tutelados en Huesca
508,2019,53BIF,Convenios y Subv. de Tutelados en Teruel,Convenios y Subv. de Tutelados en Teruel
509,2019,53BIG,Convenios y Subv. de Tutelados en Zarago,Convenios y Subv. de Tutelados en Zarago
510,2019,53BIH,Convenios y Subv. de Tutelados en Gerenc,Convenios y Subv. de Tutelados en Gerenc
511,2019,53BJA,Prestaciones Dispacitados de Huesca,Prestaciones Dispacitados de Huesca
512,2019,53BJB,Prestaciones Dispacitados de Teruel,Prestaciones Dispacitados de Teruel
513,2019,53BJC,Prestaciones Dispacitados de Zaragoza,Prestaciones Dispacitados de Zaragoza
514,2019,53CAA,Acción Concertada Plazas Menores Huesca,Acción Concertada Plazas Menores Huesca
515,2019,53CAB,Acción Concertada Plazas Menores Teruel,Acción Concertada Plazas Menores Teruel
516,2019,53CAC,Acción Concertada Plazas Menores Zaragoz,Acción Concertada Plazas Menores Zaragoz
517,2019,53CAD,Acción Concertada Plazas Menores Gerenci,Acción Concertada Plazas Menores Gerenci
518,2019,53CB,Menores- Centros Propios,Menores- Centros Propios
519,2019,53CBA,Vivienda Tutelada de Huesca,Vivienda Tutelada de Huesca
520,2019,53CBB,Vivienda Tutelada de Teruel,Vivienda Tutelada de Teruel
521,2019,53CBC,"COA ""Juan Lanuza I"" de Zaragoza","COA ""Juan Lanuza I"" de Zaragoza"
522,2019,53CBD,"Res. Menores  ""Cesaraugusta"" de Zaragoza","Res. Menores  ""Cesaraugusta"" de Zaragoza"
523,2019,53CBE,"Res. Menores  ""Infanta Isabel"" de Zarago","Res. Menores  ""Infanta Isabel"" de Zarago"
524,2019,53CBF,"C.O.A. ""Juan Lanuza II"" de Zaragoza","C.O.A. ""Juan Lanuza II"" de Zaragoza"
525,2019,53CBG,"Res. de Menores ""Salduba"" de Zaragoza","Res. de Menores ""Salduba"" de Zaragoza"
526,2019,53CBH,Piso Prep. Adop. Medina Albaida Zaragoza,Piso Prep. Adop. Medina Albaida Zaragoza
527,2019,53CBI,"C.E.I. ""San Jorge"" de Zaragoza","C.E.I. ""San Jorge"" de Zaragoza"
528,2019,53CBJ,Centro Internamiento Menores  Juslibol,Centro Internamiento Menores  Juslibol
529,2019,53CBK,"Res. Menores ""Villacampa"" de Zaragoza","Res. Menores ""Villacampa"" de Zaragoza"
530,2019,53CBL,"Vivienda Hogar  ""L. Loste"" de Huesca","Vivienda Hogar  ""L. Loste"" de Huesca"
531,2019,53CBM,Piso de Emancipación - Teruel,Piso de Emancipación - Teruel
532,2019,53CBN,Escuelas Taller - Talleres de Empleo,Escuelas Taller - Talleres de Empleo
533,2019,53CBO,Casa de Acogida III,Casa de Acogida III
534,2019,53CBP,Casa de Acogida IV,Casa de Acogida IV
535,2019,53CBQ,Piso Tutelado - Teruel,Piso Tutelado - Teruel
536,2019,53CBR,Hogar Infantil Casco Histórico Zaragoza,Hogar Infantil Casco Histórico Zaragoza
537,2019,53CBS,Hogar Infantil Romareda Zaragoza,Hogar Infantil Romareda Zaragoza
538,2019,53CBT,Piso Tutelado de Menores Centro Zaragoza,Piso Tutelado de Menores Centro Zaragoza
539,2019,53CBU,Piso Tutelado de Menores Actur Zaragoza,Piso Tutelado de Menores Actur Zaragoza
540,2019,53CBV,Piso Tutelado de Menores Picarral Zaragoza,Piso Tutelado de Menores Picarral Zaragoza
541,2019,53CGA,Supervia/Lagasca de Zaragoza,Supervia/Lagasca de Zaragoza
542,2019,53CHA,Gastos Varios  de Menores de Huesca,Gastos Varios  de Menores de Huesca
543,2019,53CHB,Gastos Varios  de Menores de Teruel,Gastos Varios  de Menores de Teruel
544,2019,53CHC,Gastos Varios  de Menores de Zaragoza,Gastos Varios  de Menores de Zaragoza
545,2019,53CHD,Gastos Varios  de Menores de Gerencia,Gastos Varios  de Menores de Gerencia
546,2019,53CIA,Convenios y Subv. Menores de Huesca,Convenios y Subv. Menores de Huesca
547,2019,53CIB,Convenios y Subv. Menores de Teruel,Convenios y Subv. Menores de Teruel
548,2019,53CIC,Convenios y Subv. Menores de Zaragoza,Convenios y Subv. Menores de Zaragoza
549,2019,53CID,Convenios y Subv. Menores de Gerencia,Convenios y Subv. Menores de Gerencia
550,2019,53CJA,Acogimientos  Remunerados de Huesca,Acogimientos  Remunerados de Huesca
551,2019,53CJB,Acogimientos  Remunerados de Teruel,Acogimientos  Remunerados de Teruel
552,2019,53CJC,Acogimientos  Remunerados de Zaragoza,Acogimientos  Remunerados de Zaragoza
553,2019,53CJD,Acogimientos  Remunerados de Gerencia,Acogimientos  Remunerados de Gerencia
554,2019,53CJE,Prestaciones  Menores de Huesca,Prestaciones  Menores de Huesca
555,2019,53CJF,Prestaciones  de Menores de Teruel,Prestaciones  de Menores de Teruel
556,2019,53CJG,Prestaciones  Menores de Zaragoza,Prestaciones  Menores de Zaragoza
557,2019,53CJH,Ayudas  Urgentes Menores D.88/98  Huesca,Ayudas  Urgentes Menores D.88/98  Huesca
558,2019,53CJI,Ayudas  Urgentes Menores D.88/98  Teruel,Ayudas  Urgentes Menores D.88/98  Teruel
559,2019,53CJJ,Ayudas  Urgentes Menores D.88/98  Zarago,Ayudas  Urgentes Menores D.88/98  Zarago
560,2019,53DAA,Acción Concertada Plz. Inserción Huesca,Acción Concertada Plz. Inserción Huesca
561,2019,53DHA,Gastos Varios inserción en Gerencia,Gastos Varios inserción en Gerencia
562,2019,53DIA,Convenios y  Subv. de Inserción Huesca,Convenios y  Subv. de Inserción Huesca
563,2019,53DIB,Convenios y  Subv. Inserción Teruel,Convenios y  Subv. Inserción Teruel
564,2019,53DIC,Convenios y  Subv. de Inserción Zaragoza,Convenios y  Subv. de Inserción Zaragoza
565,2019,53DID,Convenios y  Subv. de Inserción Gerencia,Convenios y  Subv. de Inserción Gerencia
566,2019,53DIE,Conv.  y  Subv. Programas varios Huesca,Conv.  y  Subv. Programas varios Huesca
567,2019,53DIF,Con. y Subv. Programas Varios en Teruel,Con. y Subv. Programas Varios en Teruel
568,2019,53DIG,Conv.  y  Subv. Programas varios Zaragoz,Conv.  y  Subv. Programas varios Zaragoz
569,2019,53DIH,Conv.  y  Subv. Programas varios Gerenci,Conv.  y  Subv. Programas varios Gerenci
570,2019,53DJA,Ayudas de Urgencia en  Zaragoza,Ayudas de Urgencia en  Zaragoza
571,2019,53DJB,Prestaciones de Insercción en  Huesca,Prestaciones de Insercción en  Huesca
572,2019,53DJC,Prestaciones de Insercción en Teruel,Prestaciones de Insercción en Teruel
573,2019,53DJD,Prestaciones de Insercción en Zaragoza,Prestaciones de Insercción en Zaragoza
574,2019,53EIA,Serv. Sociales Entidades Locales Huesca,Serv. Sociales Entidades Locales Huesca
575,2019,53EIB,Serv. Sociales Entidades Locales Teruel,Serv. Sociales Entidades Locales Teruel
576,2019,53EIC,Serv. Sociales Entidades Locales Zaragoz,Serv. Sociales Entidades Locales Zaragoz
577,2019,53EID,Serv. Sociales Entidades Locales Gerenci,Serv. Sociales Entidades Locales Gerenci
578,2019,53EIE,Servicios Sociales Base  Area deZaragoza,Servicios Sociales Base  Area deZaragoza
579,2019,53FBA,"Residencia  ""Padre Polanco"" Orihuela Tre","Residencia  ""Padre Polanco"" Orihuela Tre"
580,2019,53GGA,Dirección Provincial de  Huesca,Dirección Provincial de  Huesca
581,2019,53GGB,Dirección Provincial  de Teruel,Dirección Provincial  de Teruel
582,2019,53GGC,Dirección Provincial  de Zaragoza,Dirección Provincial  de Zaragoza
583,2019,53GGD,Gerencia de IASS,Gerencia de IASS
584,2019,54,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
585,2019,5400,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
586,2019,54000,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
587,2019,5401,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
588,2019,54010,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
589,2019,55,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
590,2019,5500,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
591,2019,55000,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
592,2019,5501,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
593,2019,55010,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
594,2019,56,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
595,2019,5600,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
596,2019,56000,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
597,2019,5601,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
598,2019,56010,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
599,2019,71,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
600,2019,7100,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
601,2019,71000,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
602,2019,7101,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
603,2019,71010,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
604,2019,7101A,AST - TELECOMUNICACIONES,AST - TELECOMUNICACIONES
605,2019,72,Instituto Aragonés del Agua,Instituto Aragonés del Agua
606,2019,7200,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
607,2019,72000,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
608,2019,7201,Instituto Aragonés del Agua,Instituto Aragonés del Agua
609,2019,72010,Instituto Aragonés del Agua,Instituto Aragonés del Agua
610,2019,73,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
611,2019,7300,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
612,2019,73000,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
613,2019,7301,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
614,2019,73010,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
615,2019,74,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
616,2019,7400,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
617,2019,74000,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
618,2019,7401,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
619,2019,74010,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
620,2019,75,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
621,2019,7500,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
622,2019,75000,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
623,2019,7501,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
624,2019,75010,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
625,2019,76,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
626,2019,7600,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
627,2019,76000,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
628,2019,7601,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
629,2019,76010,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
630,2019,77,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
631,2019,7700,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
632,2019,77000,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
633,2019,7701,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
634,2019,77010,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
635,2019,90,No operativa,Consorcio Aragonés Sanitario Alta Resol.
636,2019,9000,No operativa,Ingr. Consorcio Arag. Sanitario Alta Res
637,2019,90000,No operativa,Ingr. Consorcio Arag. Sanitario Alta Res
638,2019,9001,No operativa,Consorcio Aragonés Sanitario Alta Resol.
639,2019,90010,No operativa,Consorcio Aragonés Sanitario Alta Resol.
640,2019,90CS,No operativa,Centros Alta Resolución
641,2019,90CS2,No operativa,Centro A.R. Pirineos (JACA)
642,2019,90CS3,No operativa,Centro A.R. Cinco Villas (EJEA)
643,2019,90CS4,No operativa,Centro A.R. Bajo Cinca (FRAGA)
644,2019,90CS5,No operativa,Centro A.R. Moncayo (TARAZONA)
645,2019,AD,,
646,2019,ADGA,ADGA,ADGA
