_id,EJERCICIO,CENTRO GESTOR,DESCRIPCION CORTA,DESCRIPCION LARGA
336,2013,53ABG,"Res. de Mayores ""Javalambre"" Teruel","Res. de Mayores ""Javalambre"" Teruel"
337,2013,53ABH,Res. de Mayores  de Movera,Res. de Mayores  de Movera
338,2013,53ABI,Res. de Mayores  de Borja,Res. de Mayores  de Borja
339,2013,53ABJ,"Res. Mayores ""Romareda"" Zaragoza","Res. Mayores ""Romareda"" Zaragoza"
340,2013,53ABK,Res. de Mayores de Alagon,Res. de Mayores de Alagon
341,2013,53ABL,"Res. de Mayores ""Las Fuentes"" Zaragoza","Res. de Mayores ""Las Fuentes"" Zaragoza"
342,2013,53ABM,Centro Asistencial de Calatayud,Centro Asistencial de Calatayud
343,2013,53ABN,"Centro Asistencial ""Hogar Doz"" Tarazona","Centro Asistencial ""Hogar Doz"" Tarazona"
344,2013,53ABO,Res. Mayores Actur de Zaragoza,Res. Mayores Actur de Zaragoza
345,2013,53ABP,"Res. Mayores ""Oliver"" Zaragoza","Res. Mayores ""Oliver"" Zaragoza"
346,2013,53ABQ,"Res. Mayores ""Elías Martinez"" Zaragoza","Res. Mayores ""Elías Martinez"" Zaragoza"
347,2013,53ABR,Res. de Mayores de Utebo,Res. de Mayores de Utebo
348,2013,53ABS,"Res. de Mayores ""Delicias"" - Zaragoza","Res. de Mayores ""Delicias"" - Zaragoza"
349,2013,53ACA,"Centro Día en Res. ""Ciudad de Huesca""","Centro Día en Res. ""Ciudad de Huesca"""
350,2013,53ACB,"Centro Dia Res. ""Sagr.Familia"" Huesca","Centro Dia Res. ""Sagr.Familia"" Huesca"
351,2013,53ACC,Centro de Dia de Fraga,Centro de Dia de Fraga
352,2013,53ACD,"Centro Dia en Res.""Romareda"" Zaragoza","Centro Dia en Res.""Romareda"" Zaragoza"
353,2013,53ACE,"Centro Dia Res ""Las Fuentes"" Zaragoza","Centro Dia Res ""Las Fuentes"" Zaragoza"
354,2013,53ACF,Centro de Dia de Calatayud,Centro de Dia de Calatayud
355,2013,53ACG,Hogar 3ª Edad de Ejea de los Caballeros,Hogar 3ª Edad de Ejea de los Caballeros
356,2013,53ACH,Centro de Día Barrio San José Zaragoza,Centro de Día Barrio San José Zaragoza
357,2013,53ACI,"Centro de Dia ""San Blas"" Zaragoza","Centro de Dia ""San Blas"" Zaragoza"
358,2013,53ACJ,"Centro de Dia ""Delicias"" de Zaragoza","Centro de Dia ""Delicias"" de Zaragoza"
359,2013,53ACK,"Centro de Dia ""Picarral"" de Zaragoza","Centro de Dia ""Picarral"" de Zaragoza"
360,2013,53ACL,Centro de Dia Valdefierro Zaragoza,Centro de Dia Valdefierro Zaragoza
361,2013,53ACM,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
362,2013,53ACN,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
363,2013,53ACO,"Centro de Día ""San León"" - Teruel","Centro de Día ""San León"" - Teruel"
364,2013,53ADA,Hogar de Barbastro,Hogar de Barbastro
365,2013,53ADB,Hogar de Binefar,Hogar de Binefar
366,2013,53ADC,Hogar de Huesca,Hogar de Huesca
367,2013,53ADD,Hogar de Jaca,Hogar de Jaca
368,2013,53ADE,Hogar de  Monzón,Hogar de  Monzón
369,2013,53ADF,Hogar de Sabiñánigo,Hogar de Sabiñánigo
370,2013,53ADG,"Hogar en Res. Mayores ""Turia"" Teruel","Hogar en Res. Mayores ""Turia"" Teruel"
371,2013,53ADH,Hogar en Res. Mayores Utrillas,Hogar en Res. Mayores Utrillas
372,2013,53ADI,Hogar de Alcañiz,Hogar de Alcañiz
373,2013,53ADJ,Hogar de Andorra,Hogar de Andorra
374,2013,53ADK,Hogar de Calamocha,Hogar de Calamocha
375,2013,53ADL,Hogar de Calanda,Hogar de Calanda
376,2013,53ADM,Hogar de Ojos Negros,Hogar de Ojos Negros
377,2013,53ADN,Hogar Torrecilla de Alcañiz,Hogar Torrecilla de Alcañiz
378,2013,53ADO,"Hogar ""Balsas de Ebro Viejo"" Zaragoza","Hogar ""Balsas de Ebro Viejo"" Zaragoza"
379,2013,53ADP,"Hogar ""Boterón"" de Zaragoza","Hogar ""Boterón"" de Zaragoza"
380,2013,53ADQ,Club de Casetas,Club de Casetas
381,2013,53ADR,"Club ""Cervantes"" de Gallur","Club ""Cervantes"" de Gallur"
382,2013,53ADS,Hogar de Illueca,Hogar de Illueca
383,2013,53ADT,Hogar Las Fuentes-Zaragoza,Hogar Las Fuentes-Zaragoza
384,2013,53ADU,"Hogar ""Roger de Flor"" de Zaragoza","Hogar ""Roger de Flor"" de Zaragoza"
385,2013,53ADV,Hogar de la Tercera Edad Moncayo,Hogar de la Tercera Edad Moncayo
386,2013,53ADW,Hogar de Mayores Valdefierro - Zaragoza,Hogar de Mayores Valdefierro - Zaragoza
387,2013,53AFA,Aulas de Tercera Edad,Aulas de Tercera Edad
388,2013,53AHA,Gastos Varios de Mayores de Huesca,Gastos Varios de Mayores de Huesca
389,2013,53AHB,Gastos Varios de Mayores de Teruel,Gastos Varios de Mayores de Teruel
390,2013,53AHC,Gastos Varios de Mayores de Zaragoza,Gastos Varios de Mayores de Zaragoza
391,2013,53AHD,Gastos Varios de Mayores en Gerencia,Gastos Varios de Mayores en Gerencia
392,2013,53AIA,Convenios y Subv. de Mayores Huesca,Convenios y Subv. de Mayores Huesca
393,2013,53AIB,Convenios y Subv. de Mayores de Teruel,Convenios y Subv. de Mayores de Teruel
394,2013,53AIC,Convenios y Subv. de Mayores de Zaragoza,Convenios y Subv. de Mayores de Zaragoza
395,2013,53AID,Convenios y Subv. de Mayores de Gerencia,Convenios y Subv. de Mayores de Gerencia
396,2013,53AJA,Prestaciones de Mayores de Huesca,Prestaciones de Mayores de Huesca
397,2013,53AJB,Prestaciones de Mayores de Teruel,Prestaciones de Mayores de Teruel
398,2013,53AJC,Prestaciones de Mayores de Zaragoza,Prestaciones de Mayores de Zaragoza
399,2013,53AJD,Ayudas Alimenticias,Ayudas Alimenticias
400,2013,53AJE,Prestaciones Extraordinarias,Prestaciones Extraordinarias
401,2013,53AJF,Prestaciones Plan Dependencia - Huesca,Prestaciones Plan Dependencia - Huesca
402,2013,53AJG,Prestaciones Plan Dependencia - Teruel,Prestaciones Plan Dependencia - Teruel
403,2013,53AJH,Prestaciones Plan Dependencia - Zaragoza,Prestaciones Plan Dependencia - Zaragoza
404,2013,53BAA,Acción Concertada Discapacitados Huesca,Acción Concertada Discapacitados Huesca
405,2013,53BAB,Acción Concertada Discapacitados Teruel,Acción Concertada Discapacitados Teruel
406,2013,53BAC,Ac.Concertada Dispacitados Zaragoza,Ac.Concertada Dispacitados Zaragoza
407,2013,53BAD,Ac.Concertada Transf.Dip.Prov. de Zarago,Ac.Concertada Transf.Dip.Prov. de Zarago
408,2013,53BAE,Acción Concertada Tutelados en Huesca,Acción Concertada Tutelados en Huesca
409,2013,53BAF,Acción Concertada Tutelados en Teruel,Acción Concertada Tutelados en Teruel
410,2013,53BAG,Acción Concertada Tutelados en Zaragoza,Acción Concertada Tutelados en Zaragoza
411,2013,53BAH,Acción Concertada Tutelados en Gerencia,Acción Concertada Tutelados en Gerencia
412,2013,53BB,Centros Propios para Dependientes,Centros Propios para Dependientes
413,2013,53BBA,"Centro Asistencial ""El Pinar""  de Teruel","Centro Asistencial ""El Pinar""  de Teruel"
414,2013,53BBB,Centro Atención Minus.Psíquicos de Zarag,Centro Atención Minus.Psíquicos de Zarag
415,2013,53BBC,"Escuela Taller ""Alto Carabinas""","Escuela Taller ""Alto Carabinas"""
416,2013,53BEA,Centro Base Huesca,Centro Base Huesca
417,2013,53BEB,Centro Base Teruel,Centro Base Teruel
418,2013,53BEC,Centro Base I de Zaragoza,Centro Base I de Zaragoza
419,2013,53BED,Centro Base II de Zaragoza,Centro Base II de Zaragoza
420,2013,53BHA,Gastos Varios Dispacitados Huesca,Gastos Varios Dispacitados Huesca
421,2013,53BHB,Gastos Varios Dispacitados Teruel,Gastos Varios Dispacitados Teruel
422,2013,53BHC,Gastos Varios Dispacitados Zaragoza,Gastos Varios Dispacitados Zaragoza
423,2013,53BHD,Gastos Varios Dispacitados Gerencia,Gastos Varios Dispacitados Gerencia
424,2013,53BHE,Gastos Varios Tutelados en Huesca,Gastos Varios Tutelados en Huesca
425,2013,53BHF,Gastos Varios Tutelados en Teruel,Gastos Varios Tutelados en Teruel
426,2013,53BHG,Gastos Varios Tutelados en Zaragoza,Gastos Varios Tutelados en Zaragoza
427,2013,53BHH,Gastos Varios Tutelados en Gerencia,Gastos Varios Tutelados en Gerencia
428,2013,53BIA,Convenios y Subv. Discapacitados Huesca,Convenios y Subv. Discapacitados Huesca
429,2013,53BIB,Convenios y Subv. Discapacitados Teruel,Convenios y Subv. Discapacitados Teruel
430,2013,53BIC,Convenios y Subv. Discapacitados Zaragoz,Convenios y Subv. Discapacitados Zaragoz
431,2013,53BID,Convenios y Subv. Discapacitados Gerenci,Convenios y Subv. Discapacitados Gerenci
432,2013,53BIE,Convenios y Subv. de Tutelados en Huesca,Convenios y Subv. de Tutelados en Huesca
433,2013,53BIF,Convenios y Subv. de Tutelados en Teruel,Convenios y Subv. de Tutelados en Teruel
434,2013,53BIG,Convenios y Subv. de Tutelados en Zarago,Convenios y Subv. de Tutelados en Zarago
435,2013,53BIH,Convenios y Subv. de Tutelados en Gerenc,Convenios y Subv. de Tutelados en Gerenc
436,2013,53BJA,Prestaciones Dispacitados de Huesca,Prestaciones Dispacitados de Huesca
437,2013,53BJB,Prestaciones Dispacitados de Teruel,Prestaciones Dispacitados de Teruel
438,2013,53BJC,Prestaciones Dispacitados de Zaragoza,Prestaciones Dispacitados de Zaragoza
439,2013,53CAA,Acción Concertada Plazas Menores Huesca,Acción Concertada Plazas Menores Huesca
440,2013,53CAB,Acción Concertada Plazas Menores Teruel,Acción Concertada Plazas Menores Teruel
441,2013,53CAC,Acción Concertada Plazas Menores Zaragoz,Acción Concertada Plazas Menores Zaragoz
442,2013,53CAD,Acción Concertada Plazas Menores Gerenci,Acción Concertada Plazas Menores Gerenci
443,2013,53CBA,Vivienda Tutelada de Huesca,Vivienda Tutelada de Huesca
444,2013,53CBB,Vivienda Tutelada de Teruel,Vivienda Tutelada de Teruel
445,2013,53CBC,"COA ""Juan Lanuza I"" de Zaragoza","COA ""Juan Lanuza I"" de Zaragoza"
446,2013,53CBD,"Res. Menores  ""Cesaraugusta"" de Zaragoza","Res. Menores  ""Cesaraugusta"" de Zaragoza"
447,2013,53CBE,"Res. Menores  ""Infanta Isabel"" de Zarago","Res. Menores  ""Infanta Isabel"" de Zarago"
448,2013,53CBF,"C.O.A. ""Juan Lanuza II"" de Zaragoza","C.O.A. ""Juan Lanuza II"" de Zaragoza"
449,2013,53CBG,"Res. de Menores ""Salduba"" de Zaragoza","Res. de Menores ""Salduba"" de Zaragoza"
450,2013,53CBH,Piso Prep. Adop. Medina Albaida Zaragoza,Piso Prep. Adop. Medina Albaida Zaragoza
451,2013,53CBI,"C.E.I. ""San Jorge"" de Zaragoza","C.E.I. ""San Jorge"" de Zaragoza"
452,2013,53CBJ,Centro Internamiento Menores  Juslibol,Centro Internamiento Menores  Juslibol
453,2013,53CBK,"Res. Menores ""Villacampa"" de Zaragoza","Res. Menores ""Villacampa"" de Zaragoza"
454,2013,53CBL,"Vivienda Hogar  ""L. Loste"" de Huesca","Vivienda Hogar  ""L. Loste"" de Huesca"
455,2013,53CBM,Piso de Emancipación - Teruel,Piso de Emancipación - Teruel
456,2013,53CGA,Supervia/Lagasca de Zaragoza,Supervia/Lagasca de Zaragoza
457,2013,53CHA,Gastos Varios  de Menores de Huesca,Gastos Varios  de Menores de Huesca
458,2013,53CHB,Gastos Varios  de Menores de Teruel,Gastos Varios  de Menores de Teruel
459,2013,53CHC,Gastos Varios  de Menores de Zaragoza,Gastos Varios  de Menores de Zaragoza
460,2013,53CHD,Gastos Varios  de Menores de Gerencia,Gastos Varios  de Menores de Gerencia
461,2013,53CIA,Convenios y Subv. Menores de Huesca,Convenios y Subv. Menores de Huesca
462,2013,53CIB,Convenios y Subv. Menores de Teruel,Convenios y Subv. Menores de Teruel
463,2013,53CIC,Convenios y Subv. Menores de Zaragoza,Convenios y Subv. Menores de Zaragoza
464,2013,53CID,Convenios y Subv. Menores de Gerencia,Convenios y Subv. Menores de Gerencia
465,2013,53CJA,Acogimientos  Remunerados de Huesca,Acogimientos  Remunerados de Huesca
466,2013,53CJB,Acogimientos  Remunerados de Teruel,Acogimientos  Remunerados de Teruel
467,2013,53CJC,Acogimientos  Remunerados de Zaragoza,Acogimientos  Remunerados de Zaragoza
468,2013,53CJD,Acogimientos  Remunerados de Gerencia,Acogimientos  Remunerados de Gerencia
469,2013,53CJE,Prestaciones  Menores de Huesca,Prestaciones  Menores de Huesca
470,2013,53CJF,Prestaciones  de Menores de Teruel,Prestaciones  de Menores de Teruel
471,2013,53CJG,Prestaciones  Menores de Zaragoza,Prestaciones  Menores de Zaragoza
472,2013,53CJH,Ayudas  Urgentes Menores D.88/98  Huesca,Ayudas  Urgentes Menores D.88/98  Huesca
473,2013,53CJI,Ayudas  Urgentes Menores D.88/98  Teruel,Ayudas  Urgentes Menores D.88/98  Teruel
474,2013,53CJJ,Ayudas  Urgentes Menores D.88/98  Zarago,Ayudas  Urgentes Menores D.88/98  Zarago
475,2013,53DAA,Acción Concertada Plz. Inserción Huesca,Acción Concertada Plz. Inserción Huesca
476,2013,53DHA,Gastos Varios inserción en Gerencia,Gastos Varios inserción en Gerencia
477,2013,53DIA,Convenios y  Subv. de Inserción Huesca,Convenios y  Subv. de Inserción Huesca
478,2013,53DIB,Convenios y  Subv. Inserción Teruel,Convenios y  Subv. Inserción Teruel
479,2013,53DIC,Convenios y  Subv. de Inserción Zaragoza,Convenios y  Subv. de Inserción Zaragoza
480,2013,53DID,Convenios y  Subv. de Inserción Gerencia,Convenios y  Subv. de Inserción Gerencia
481,2013,53DIE,Conv.  y  Subv. Programas varios Huesca,Conv.  y  Subv. Programas varios Huesca
482,2013,53DIF,Con. y Subv. Programas Varios en Teruel,Con. y Subv. Programas Varios en Teruel
483,2013,53DIG,Conv.  y  Subv. Programas varios Zaragoz,Conv.  y  Subv. Programas varios Zaragoz
484,2013,53DIH,Conv.  y  Subv. Programas varios Gerenci,Conv.  y  Subv. Programas varios Gerenci
485,2013,53DJA,Ayudas de Urgencia en  Zaragoza,Ayudas de Urgencia en  Zaragoza
486,2013,53DJB,Prestaciones de Insercción en  Huesca,Prestaciones de Insercción en  Huesca
487,2013,53DJC,Prestaciones de Insercción en Teruel,Prestaciones de Insercción en Teruel
488,2013,53DJD,Prestaciones de Insercción en Zaragoza,Prestaciones de Insercción en Zaragoza
489,2013,53EIA,Serv. Sociales Entidades Locales Huesca,Serv. Sociales Entidades Locales Huesca
490,2013,53EIB,Serv. Sociales Entidades Locales Teruel,Serv. Sociales Entidades Locales Teruel
491,2013,53EIC,Serv. Sociales Entidades Locales Zaragoz,Serv. Sociales Entidades Locales Zaragoz
492,2013,53EID,Serv. Sociales Entidades Locales Gerenci,Serv. Sociales Entidades Locales Gerenci
493,2013,53EIE,Servicios Sociales Base  Area deZaragoza,Servicios Sociales Base  Area deZaragoza
494,2013,53FBA,"Residencia  ""Padre Polanco"" Orihuela Tre","Residencia  ""Padre Polanco"" Orihuela Tre"
495,2013,53GGA,Dirección  Provincial de  Huesca,Dirección  Provincial de  Huesca
496,2013,53GGB,Dirección Provincial  de Teruel,Dirección Provincial  de Teruel
497,2013,53GGC,Dirección Provincial  de Zaragoza,Dirección Provincial  de Zaragoza
498,2013,53GGD,Gerencia de IASS,Gerencia de IASS
499,2013,54,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
500,2013,5400,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
501,2013,54000,Ingresos del Inst. Aragonés de la Mujer,Ingresos del Inst. Aragonés de la Mujer
502,2013,5401,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
503,2013,54010,Instituto Aragonés de la Mujer,Instituto Aragonés de la Mujer
504,2013,55,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
505,2013,5500,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
506,2013,55000,Ingresos del Inst. Arag. de la Juventud,Ingresos del Inst. Arag. de la Juventud
507,2013,5501,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
508,2013,55010,Instituto Aragonés de la Juventud,Instituto Aragonés de la Juventud
509,2013,56,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
510,2013,5600,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
511,2013,56000,Ingresos Inst. Ar. Enseñanzas Artíst.Sup,Ingresos Inst. Ar. Enseñanzas Artíst.Sup
512,2013,5601,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
513,2013,56010,Inst.Arag.Enseñanzas Artíst.Superiores,Inst.Arag.Enseñanzas Artíst.Superiores
514,2013,71,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
515,2013,7100,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
516,2013,71000,Ingresos Aragonesa Servicios Telemáticos,Ingresos Aragonesa Servicios Telemáticos
517,2013,7101,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
518,2013,71010,E.P. Aragonesa de Servicios Telemáticos,E.P. Aragonesa de Servicios Telemáticos
519,2013,7101A,AST - TELECOMUNICACIONES,AST - TELECOMUNICACIONES
520,2013,72,Instituto Aragonés del Agua,Instituto Aragonés del Agua
521,2013,7200,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
522,2013,72000,Ingresos del Instituto Aragonés del Agua,Ingresos del Instituto Aragonés del Agua
523,2013,7201,Instituto Aragonés del Agua,Instituto Aragonés del Agua
524,2013,72010,Instituto Aragonés del Agua,Instituto Aragonés del Agua
525,2013,73,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
526,2013,7300,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
527,2013,73000,Ingresos Inst. Aragonés Ciencias Salud,Ingresos Inst. Aragonés Ciencias Salud
528,2013,7301,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
529,2013,73010,Instituto Aragonés Ciencias de la Salud,Instituto Aragonés Ciencias de la Salud
530,2013,74,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
531,2013,7400,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
532,2013,74000,Ingresos Centro Invest. y Tecn. Agroalim,Ingresos Centro Invest. y Tecn. Agroalim
533,2013,7401,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
534,2013,74010,Centro Investigación y Tecnol. Agroalim.,Centro Investigación y Tecnol. Agroalim.
535,2013,75,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
536,2013,7500,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
537,2013,75000,Ingresos Inst. Arag. Gestión Ambiental,Ingresos Inst. Arag. Gestión Ambiental
538,2013,7501,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
539,2013,75010,Instituto Aragonés de Gestión Ambiental,Instituto Aragonés de Gestión Ambiental
540,2013,76,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
541,2013,7600,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
542,2013,76000,Ingresos E.P. Banco de Sangre y Tejidos,Ingresos E.P. Banco de Sangre y Tejidos
543,2013,7601,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
544,2013,76010,E.P. Aragonesa Banco de Sangre y Tejidos,E.P. Aragonesa Banco de Sangre y Tejidos
545,2013,77,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
546,2013,7700,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
547,2013,77000,Ingresos Ag. Calidad y Prosp. Univ.,Ingresos Ag. Calidad y Prosp. Univ.
548,2013,7701,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
549,2013,77010,Agencia de Calidad y Prospectiva Univers,Agencia de Calidad y Prospectiva Univers
550,2013,90,Consorcio Aragonés Sanitario Alta Resol.,Consorcio Aragonés Sanitario Alta Resol.
551,2013,9000,Ingr. Consorcio Arag. Sanitario Alta Res,Ingr. Consorcio Arag. Sanitario Alta Res
552,2013,90000,Ingr. Consorcio Arag. Sanitario Alta Res,Ingr. Consorcio Arag. Sanitario Alta Res
553,2013,9001,Consorcio Aragonés Sanitario Alta Resol.,Consorcio Aragonés Sanitario Alta Resol.
554,2013,90010,Consorcio Aragonés Sanitario Alta Resol.,Consorcio Aragonés Sanitario Alta Resol.
555,2013,90CS,Centros Alta Resolución,Centros Alta Resolución
556,2013,90CS2,Centro A.R. Pirineos (JACA),Centro A.R. Pirineos (JACA)
557,2013,90CS3,Centro A.R. Cinco Villas (EJEA),Centro A.R. Cinco Villas (EJEA)
558,2013,90CS4,Centro A.R. Bajo Cinca (FRAGA),Centro A.R. Bajo Cinca (FRAGA)
559,2013,90CS5,Centro A.R. Moncayo (TARAZONA),Centro A.R. Moncayo (TARAZONA)
