_id,EJERCICIO,CENTRO GESTOR,DESCRIPCION CORTA,DESCRIPCION LARGA
373,2024,02610,Comarca de los Monegros,Comarca de los Monegros
374,2024,26100,Comarca de los Monegros,Comarca de los Monegros
375,2024,02611,Comarca del Bajo Cinca/ Baix Cinca,Comarca del Bajo Cinca/ Baix Cinca
376,2024,26110,Comarca del Bajo Cinca/ Baix Cinca,Comarca del Bajo Cinca/ Baix Cinca
377,2024,02612,Comarca de Tarazona y el Moncayo,Comarca de Tarazona y el Moncayo
378,2024,26120,Comarca de Tarazona y el Moncayo,Comarca de Tarazona y el Moncayo
379,2024,02613,Comarca de Campo de Borja,Comarca de Campo de Borja
380,2024,26130,Comarca de Campo de Borja,Comarca de Campo de Borja
381,2024,02614,Comarca del Aranda,Comarca del Aranda
382,2024,26140,Comarca del Aranda,Comarca del Aranda
383,2024,02615,Comarca de la Ribera Alta del Ebro,Comarca de la Ribera Alta del Ebro
384,2024,26150,Comarca de la Ribera Alta del Ebro,Comarca de la Ribera Alta del Ebro
385,2024,02616,Comarca de Valdejalón,Comarca de Valdejalón
386,2024,26160,Comarca de Valdejalón,Comarca de Valdejalón
387,2024,02617,Comarca Central,Comarca Central
388,2024,26170,Comarca Central,Comarca Central
389,2024,02618,Comarca de la Ribera Baja del Ebro,Comarca de la Ribera Baja del Ebro
390,2024,26180,Comarca de la Ribera Baja del Ebro,Comarca de la Ribera Baja del Ebro
391,2024,02619,Comarca Bajo Aragón-Caspe,Comarca Bajo Aragón-Caspe
392,2024,26190,Comarca Bajo Aragón-Caspe,Comarca Bajo Aragón-Caspe
393,2024,02620,Comarca de la Comunidad de Calatayud,Comarca de la Comunidad de Calatayud
394,2024,26200,Comarca de la Comunidad de Calatayud,Comarca de la Comunidad de Calatayud
395,2024,02621,Comarca de Campo de Cariñena,Comarca de Campo de Cariñena
396,2024,26210,Comarca de Campo de Cariñena,Comarca de Campo de Cariñena
397,2024,02622,Comarca de Campo de Belchite,Comarca de Campo de Belchite
398,2024,26220,Comarca de Campo de Belchite,Comarca de Campo de Belchite
399,2024,02623,Comarca del Bajo Martín,Comarca del Bajo Martín
400,2024,26230,Comarca del Bajo Martín,Comarca del Bajo Martín
401,2024,02624,Comarca de Campo de Daroca,Comarca de Campo de Daroca
402,2024,26240,Comarca de Campo de Daroca,Comarca de Campo de Daroca
403,2024,02625,Comarca del Jiloca,Comarca del Jiloca
404,2024,26250,Comarca del Jiloca,Comarca del Jiloca
405,2024,02626,Comarca de Cuencas Mineras,Comarca de Cuencas Mineras
406,2024,26260,Comarca de Cuencas Mineras,Comarca de Cuencas Mineras
407,2024,02627,Comarca de Andorra- Sierra de Arcos,Comarca de Andorra- Sierra de Arcos
408,2024,26270,Comarca de Andorra- Sierra de Arcos,Comarca de Andorra- Sierra de Arcos
409,2024,02628,Comarca del Bajo Aragón,Comarca del Bajo Aragón
410,2024,26280,Comarca del Bajo Aragón,Comarca del Bajo Aragón
411,2024,02629,Comarca de la Comunidad de Teruel,Comarca de la Comunidad de Teruel
412,2024,26290,Comarca de la Comunidad de Teruel,Comarca de la Comunidad de Teruel
413,2024,02630,Comarca de Maestrazgo,Comarca de Maestrazgo
414,2024,26300,Comarca de Maestrazgo,Comarca de Maestrazgo
415,2024,02631,Comarca de la Sierra de Albarracín,Comarca de la Sierra de Albarracín
416,2024,26310,Comarca de la Sierra de Albarracín,Comarca de la Sierra de Albarracín
417,2024,02632,Comarca de Gúdar- Javalambre,Comarca de Gúdar- Javalambre
418,2024,26320,Comarca de Gúdar- Javalambre,Comarca de Gúdar- Javalambre
419,2024,02633,Comarca del Matarraña/ Matarranya,Comarca del Matarraña/ Matarranya
420,2024,26330,Comarca del Matarraña/ Matarranya,Comarca del Matarraña/ Matarranya
421,2024,02634,Servicios Administraciones Comarcales,Servicios Administraciones Comarcales
422,2024,26340,Servicios Administraciones Comarcales,Servicios Administraciones Comarcales
423,2024,00030,Diversos Departamentos,Diversos Departamentos
424,2024,03000,"Ingresos de ""Diversos Departamentos""","Ingresos de ""Diversos Departamentos"""
425,2024,30000,"Ingresos de ""Diversos Departamentos""","Ingresos de ""Diversos Departamentos"""
426,2024,03001,Fondo Contingencia Ejecución Presupuest.,Fondo Contingencia Ejecución Presupuest.
427,2024,30010,Fondo Contingencia Ejecución Presupuest.,Fondo Contingencia Ejecución Presupuest.
428,2024,03002,Fondo de Gastos de Personal,Fondo de Gastos de Personal
429,2024,30020,Fondo de Gastos de Personal,Fondo de Gastos de Personal
430,2024,03003,Deuda Pública,Deuda Pública
431,2024,30030,Deuda Pública,Deuda Pública
432,2024,03004,Empresas Públicas y participadas,Empresas Públicas y participadas
433,2024,30040,Empresas Públicas y participadas,Empresas Públicas y participadas
434,2024,03005,Promoción y Desarrollo Industrial,Promoción y Desarrollo Industrial
435,2024,30050,Promoción y Desarrollo Industrial,Promoción y Desarrollo Industrial
436,2024,03006,Fondo Inclusión Social y Ay. Familiar Ur,Fondo Inclusión Social y Ay. Familiar Ur
437,2024,30060,Fondo Inclusión Social y Ay. Familiar Ur,Fondo Inclusión Social y Ay. Familiar Ur
438,2024,03007,Relaciones Laborales,Relaciones Laborales
439,2024,30070,Relaciones Laborales,Relaciones Laborales
440,2024,03008,No operativa,No operativa
441,2024,30080,No operativa,No operativa
442,2024,03009,Contratación Centralizada y Servicios Interdeparta,Contratación Centralizada y Servicios Interdeparta
443,2024,30099,Contratación Centralizada y Servicios Interdeparta,Contratación Centralizada y Servicios Interdeparta
444,2024,03011,REACT-UE,REACT-UE
445,2024,30110,REACT-UE,REACT-UE
446,2024,03013,Gastos Diversos,Gastos Diversos
447,2024,30130,Gastos Diversos,Gastos Diversos
448,2024,00051,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
449,2024,05100,Ingresos del Inst. Aragonés de Empleo,Ingresos del Inst. Aragonés de Empleo
450,2024,51000,Ingresos del Inst. Aragonés de Empleo,Ingresos del Inst. Aragonés de Empleo
451,2024,05101,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
452,2024,51010,Instituto Aragonés de Empleo,Instituto Aragonés de Empleo
453,2024,51011,INAEM - Servicio Provincial de Huesca,INAEM - Servicio Provincial de Huesca
454,2024,51012,INAEM - Servicio Provincial de Teruel,INAEM - Servicio Provincial de Teruel
455,2024,51013,INAEM - Servicio Provincial de Zaragoza,INAEM - Servicio Provincial de Zaragoza
456,2024,51014,INAEM - Servicio de Formación,INAEM - Servicio de Formación
457,2024,51015,INAEM - Servicio de Intermediación,INAEM - Servicio de Intermediación
458,2024,51016,INAEM - Servicio de Promoción de Empleo,INAEM - Servicio de Promoción de Empleo
459,2024,00052,Servicio Aragonés de Salud,Servicio Aragonés de Salud
460,2024,05200,Ingresos del Servicio Aragonés de Salud,Ingresos del Servicio Aragonés de Salud
461,2024,52000,Ingresos del Servicio Aragonés de Salud,Ingresos del Servicio Aragonés de Salud
462,2024,05201,Servicio Aragonés de Salud,Servicio Aragonés de Salud
463,2024,52010,Servicio Aragonés de Salud,Servicio Aragonés de Salud
464,2024,05205,Ctro. Gestión Integrada Proyectos Corp.,Ctro. Gestión Integrada Proyectos Corp.
465,2024,52050,Ctro. Gestión Integrada Proyectos Corp.,Ctro. Gestión Integrada Proyectos Corp.
466,2024,05206,Gerencia 061 Aragon,Gerencia 061 Aragon
467,2024,52061,Gerencia 061 Aragon,Gerencia 061 Aragon
468,2024,05209,Liquidación CASAR,
469,2024,52090,Liquidación CASAR,Liquidación CASAR
470,2024,052AL,Gerencia Sector Alcañiz,Gerencia Sector Alcañiz
471,2024,52AL1,Gerencia Sector Alcañiz,Gerencia Sector Alcañiz
472,2024,52AL2,Hospital de  Alcañiz,Hospital de  Alcañiz
473,2024,52AL3,Atención Primaria Sector Alcañiz,Atención Primaria Sector Alcañiz
474,2024,052BA,Gerencia Sector Barbastro,Gerencia Sector Barbastro
475,2024,52BA1,Gerencia Sector Barbastro,Gerencia Sector Barbastro
476,2024,52BA2,Hospital Barbastro,Hospital Barbastro
477,2024,52BA3,Centro Sociosanitario de Fraga,Centro Sociosanitario de Fraga
478,2024,52BA4,Atención Primaria Sector Barbastro,Atención Primaria Sector Barbastro
479,2024,052CA,Gerencia Sector Calatayud,Gerencia Sector Calatayud
480,2024,52CA1,Gerencia Sector Calatayud,Gerencia Sector Calatayud
481,2024,52CA2,Hospital Ernest Lluch Martin,Hospital Ernest Lluch Martin
482,2024,52CA3,Atención Primaria Sector Calatayud,Atención Primaria Sector Calatayud
483,2024,052HU,Gerencia Sector Huesca,Gerencia Sector Huesca
484,2024,52HU1,Gerencia Sector Huesca,Gerencia Sector Huesca
485,2024,52HU2,Hospital San Jorge de Huesca,Hospital San Jorge de Huesca
486,2024,52HU3,Hospital Sagrado Corazón de Jesús,Hospital Sagrado Corazón de Jesús
487,2024,52HU4,C.R.P. Santo Cristo de los Milagros,C.R.P. Santo Cristo de los Milagros
488,2024,52HU5,Atención Primaria Sector Huesca,Atención Primaria Sector Huesca
489,2024,052TE,Gerencia Sector Teruel,Gerencia Sector Teruel
490,2024,52TE1,Gerencia Sector Teruel,Gerencia Sector Teruel
491,2024,52TE2,Hospital Obispo Polanco Teruel,Hospital Obispo Polanco Teruel
492,2024,52TE3,Hospital San José,Hospital San José
493,2024,52TE4,C.R.P. San Juan de Dios,C.R.P. San Juan de Dios
494,2024,52TE5,Atención Primaria Sector Teruel,Atención Primaria Sector Teruel
495,2024,052Z1,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
496,2024,52Z11,Gerencia Sector Zaragoza I,Gerencia Sector Zaragoza I
497,2024,52Z12,Hospital Royo Villanova,Hospital Royo Villanova
498,2024,52Z13,Hospital Nuestra Señora de Gracia,Hospital Nuestra Señora de Gracia
499,2024,52Z14,Atención Primaria Sector Zaragoza I,Atención Primaria Sector Zaragoza I
500,2024,052Z2,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
501,2024,52Z21,Gerencia Sector Zaragoza II,Gerencia Sector Zaragoza II
502,2024,52Z22,Hospital Universitario Miguel Servet,Hospital Universitario Miguel Servet
503,2024,52Z23,Atención Primaria Sector Zaragoza II,Atención Primaria Sector Zaragoza II
504,2024,052Z3,Gerencia Sector Zaragoza III,Gerencia Sector Zaragoza III
505,2024,52Z31,Gerencia Sector Zaragoza III,Gerencia Sector Zaragoza III
506,2024,52Z32,Hospital Clínico Universitario Lozano Bl,Hospital Clínico Universitario Lozano Bl
507,2024,52Z33,H.Geriático San Jorge de Zaragoza,H.Geriático San Jorge de Zaragoza
508,2024,52Z34,C.R.P. Nuestra Señora del Pilar,C.R.P. Nuestra Señora del Pilar
509,2024,52Z35,Atención Primaria Sector Zaragoza III,Atención Primaria Sector Zaragoza III
510,2024,00053,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
511,2024,05300,Ingresos Inst. Aragonés Serv. Sociales,Ingresos Inst. Aragonés Serv. Sociales
512,2024,53000,Ingresos Inst. Aragonés Serv. Sociales,Ingresos Inst. Aragonés Serv. Sociales
513,2024,05301,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
514,2024,53010,Instituto Aragonés de Servicios Sociales,Instituto Aragonés de Servicios Sociales
515,2024,53AAA,Acción concertada Plazas Mayores Huesca,Acción concertada Plazas Mayores Huesca
516,2024,53AAB,Acción concertada Plazas Mayores Teruel,Acción concertada Plazas Mayores Teruel
517,2024,53AAC,Acción concertada Plazas Mayores Zaragoz,Acción concertada Plazas Mayores Zaragoz
518,2024,053AB,Residencias,Residencias
519,2024,53ABA,Residencia de Mayores Ciudad de Huesca,Residencia de Mayores Ciudad de Huesca
520,2024,53ABB,"Res.Mayores ""Sagrada Familia""-Huesca","Res.Mayores ""Sagrada Familia""-Huesca"
521,2024,53ABC,"Res.Mayores ""San Blas""-Huesca","Res.Mayores ""San Blas""-Huesca"
522,2024,53ABD,"Res.Mayores ""Turia""-Teruel","Res.Mayores ""Turia""-Teruel"
523,2024,53ABE,Residencia de Utrillas,Residencia de Utrillas
524,2024,53ABF,"Residencia de ""Mayores Ciudad de Albarra","Residencia de ""Mayores Ciudad de Albarra"
525,2024,53ABG,"Res. de Mayores ""Javalambre"" Teruel","Res. de Mayores ""Javalambre"" Teruel"
526,2024,53ABH,Res. de Mayores  de Movera,Res. de Mayores  de Movera
527,2024,53ABI,Res. de Mayores  de Borja,Res. de Mayores  de Borja
528,2024,53ABJ,"Res. Mayores ""Romareda"" Zaragoza","Res. Mayores ""Romareda"" Zaragoza"
529,2024,53ABK,Res. de Mayores de Alagon,Res. de Mayores de Alagon
530,2024,53ABL,"Res. de Mayores ""Las Fuentes"" Zaragoza","Res. de Mayores ""Las Fuentes"" Zaragoza"
531,2024,53ABM,Centro Asistencial de Calatayud,Centro Asistencial de Calatayud
532,2024,53ABN,"Centro Asistencial ""Hogar Doz"" Tarazona","Centro Asistencial ""Hogar Doz"" Tarazona"
533,2024,53ABO,Res. Mayores Actur de Zaragoza,Res. Mayores Actur de Zaragoza
534,2024,53ABP,"Res. Mayores ""Oliver"" Zaragoza","Res. Mayores ""Oliver"" Zaragoza"
535,2024,53ABQ,"Res. Mayores ""Elías Martinez"" Zaragoza","Res. Mayores ""Elías Martinez"" Zaragoza"
536,2024,53ABR,Res. de Mayores de Utebo,Res. de Mayores de Utebo
537,2024,53ABS,"Res. de Mayores ""Delicias"" - Zaragoza","Res. de Mayores ""Delicias"" - Zaragoza"
538,2024,53ABT,Residencia Personas Mayores Ateca,Residencia Personas Mayores Ateca
539,2024,53ACA,"Centro Día en Res. ""Ciudad de Huesca""","Centro Día en Res. ""Ciudad de Huesca"""
540,2024,53ACB,"Centro Dia Res. ""Sagr.Familia"" Huesca","Centro Dia Res. ""Sagr.Familia"" Huesca"
541,2024,53ACC,Centro de Dia de Fraga,Centro de Dia de Fraga
542,2024,53ACD,"Centro Dia en Res.""Romareda"" Zaragoza","Centro Dia en Res.""Romareda"" Zaragoza"
543,2024,53ACE,"Centro Dia Res ""Las Fuentes"" Zaragoza","Centro Dia Res ""Las Fuentes"" Zaragoza"
544,2024,53ACF,Centro de Dia de Calatayud,Centro de Dia de Calatayud
545,2024,53ACG,Hogar 3ª Edad de Ejea de los Caballeros,Hogar 3ª Edad de Ejea de los Caballeros
546,2024,53ACH,Centro de Día Barrio San José Zaragoza,Centro de Día Barrio San José Zaragoza
547,2024,53ACI,"Centro de Dia ""San Blas"" Zaragoza","Centro de Dia ""San Blas"" Zaragoza"
548,2024,53ACJ,"Centro de Dia ""Delicias"" de Zaragoza","Centro de Dia ""Delicias"" de Zaragoza"
549,2024,53ACK,"Centro de Dia ""Picarral"" de Zaragoza","Centro de Dia ""Picarral"" de Zaragoza"
550,2024,53ACL,Centro de Dia Valdefierro Zaragoza,Centro de Dia Valdefierro Zaragoza
551,2024,53ACM,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
552,2024,53ACN,"C. Día y Usos Cultur. Casa Aísa, Huesca","C. Día y Usos Cultur. Casa Aísa, Huesca"
553,2024,53ACO,"Centro de Día ""San León"" - Teruel","Centro de Día ""San León"" - Teruel"
554,2024,053AD,IASS - Centro Mayores (Hogares),IASS - Centro Mayores (Hogares)
555,2024,53ADA,Hogar de Barbastro,Hogar de Barbastro
556,2024,53ADB,Hogar de Binefar,Hogar de Binefar
557,2024,53ADC,Hogar de Huesca,Hogar de Huesca
558,2024,53ADD,Hogar de Jaca,Hogar de Jaca
559,2024,53ADE,Hogar de  Monzón,Hogar de  Monzón
560,2024,53ADF,Hogar de Sabiñánigo,Hogar de Sabiñánigo
561,2024,53ADG,"Hogar en Res. Mayores ""Turia"" Teruel","Hogar en Res. Mayores ""Turia"" Teruel"
562,2024,53ADH,Hogar en Res. Mayores Utrillas,Hogar en Res. Mayores Utrillas
563,2024,53ADI,Hogar de Alcañiz,Hogar de Alcañiz
564,2024,53ADJ,Hogar de Andorra,Hogar de Andorra
565,2024,53ADK,Hogar de Calamocha,Hogar de Calamocha
566,2024,53ADL,Hogar de Calanda,Hogar de Calanda
567,2024,53ADM,Hogar de Ojos Negros,Hogar de Ojos Negros
568,2024,53ADN,Hogar Torrecilla de Alcañiz,Hogar Torrecilla de Alcañiz
569,2024,53ADO,"Hogar ""Balsas de Ebro Viejo"" Zaragoza","Hogar ""Balsas de Ebro Viejo"" Zaragoza"
570,2024,53ADP,"Hogar ""Boterón"" de Zaragoza","Hogar ""Boterón"" de Zaragoza"
571,2024,53ADQ,Club de Casetas,Club de Casetas
572,2024,53ADR,"Club ""Cervantes"" de Gallur","Club ""Cervantes"" de Gallur"
573,2024,53ADS,Hogar de Illueca,Hogar de Illueca
574,2024,53ADT,Hogar Las Fuentes-Zaragoza,Hogar Las Fuentes-Zaragoza
575,2024,53ADU,"Hogar ""Roger de Flor"" de Zaragoza","Hogar ""Roger de Flor"" de Zaragoza"
576,2024,53ADV,Hogar de la Tercera Edad Moncayo,Hogar de la Tercera Edad Moncayo
577,2024,53ADW,Hogar de Mayores Valdefierro - Zaragoza,Hogar de Mayores Valdefierro - Zaragoza
578,2024,53ADX,Comedor Personas Mayores San Blas de Fonz (Huesca),Comedor Personas Mayores San Blas de Fonz (Huesca)
579,2024,53AFA,Aulas de Tercera Edad,Aulas de Tercera Edad
580,2024,53AHA,Gastos Varios de Mayores de Huesca,Gastos Varios de Mayores de Huesca
581,2024,53AHB,Gastos Varios de Mayores de Teruel,Gastos Varios de Mayores de Teruel
582,2024,53AHC,Gastos Varios de Mayores de Zaragoza,Gastos Varios de Mayores de Zaragoza
583,2024,53AHD,Gastos Varios de Mayores en Gerencia,Gastos Varios de Mayores en Gerencia
584,2024,53AIA,Convenios y Subv. de Mayores Huesca,Convenios y Subv. de Mayores Huesca
585,2024,53AIB,Convenios y Subv. de Mayores de Teruel,Convenios y Subv. de Mayores de Teruel
586,2024,53AIC,Convenios y Subv. de Mayores de Zaragoza,Convenios y Subv. de Mayores de Zaragoza
587,2024,53AID,Convenios y Subv. de Mayores de Gerencia,Convenios y Subv. de Mayores de Gerencia
588,2024,53AJA,Prestaciones de Mayores de Huesca,Prestaciones de Mayores de Huesca
589,2024,53AJB,Prestaciones de Mayores de Teruel,Prestaciones de Mayores de Teruel
590,2024,53AJC,Prestaciones de Mayores de Zaragoza,Prestaciones de Mayores de Zaragoza
591,2024,53AJD,Ayudas Alimenticias,Ayudas Alimenticias
592,2024,53AJE,Prestaciones Extraordinarias,Prestaciones Extraordinarias
593,2024,53AJF,Prestaciones Plan Dependencia - Huesca,Prestaciones Plan Dependencia - Huesca
594,2024,53AJG,Prestaciones Plan Dependencia - Teruel,Prestaciones Plan Dependencia - Teruel
595,2024,53AJH,Prestaciones Plan Dependencia - Zaragoza,Prestaciones Plan Dependencia - Zaragoza
596,2024,53BAA,Acción Concertada Discapacitados Huesca,Acción Concertada Discapacitados Huesca
597,2024,53BAB,Acción Concertada Discapacitados Teruel,Acción Concertada Discapacitados Teruel
598,2024,53BAC,Ac.Concertada Dispacitados Zaragoza,Ac.Concertada Dispacitados Zaragoza
599,2024,53BAD,Ac.Concertada Transf.Dip.Prov. de Zarago,Ac.Concertada Transf.Dip.Prov. de Zarago
600,2024,53BAE,Acción Concertada Tutelados en Huesca,Acción Concertada Tutelados en Huesca
601,2024,53BAF,Acción Concertada Tutelados en Teruel,Acción Concertada Tutelados en Teruel
602,2024,53BAG,Acción Concertada Tutelados en Zaragoza,Acción Concertada Tutelados en Zaragoza
603,2024,53BAH,Acción Concertada Tutelados en Gerencia,Acción Concertada Tutelados en Gerencia
604,2024,053BB,Centro Asistencial,Centro Asistencial
605,2024,53BBA,"Centro Asistencial ""El Pinar""  de Teruel","Centro Asistencial ""El Pinar""  de Teruel"
606,2024,53BBB,Centro Atención Minus.Psíquicos de Zarag,Centro Atención Minus.Psíquicos de Zarag
607,2024,53BBC,Centro Dependientes Cesaraugusta Zaragoz,Centro Dependientes Cesaraugusta Zaragoz
608,2024,53BBD,ESPACIO ARIADNA,ESPACIO ARIADNA
609,2024,53BEA,Centro Base Huesca,Centro Base Huesca
610,2024,53BEB,Centro Base Teruel,Centro Base Teruel
611,2024,53BEC,Centro Base I de Zaragoza,Centro Base I de Zaragoza
612,2024,53BED,Centro Base II de Zaragoza,Centro Base II de Zaragoza
613,2024,53BHA,Gastos Varios Dispacitados Huesca,Gastos Varios Dispacitados Huesca
614,2024,53BHB,Gastos Varios Dispacitados Teruel,Gastos Varios Dispacitados Teruel
615,2024,53BHC,Gastos Varios Dispacitados Zaragoza,Gastos Varios Dispacitados Zaragoza
616,2024,53BHD,Gastos Varios Dispacitados Gerencia,Gastos Varios Dispacitados Gerencia
617,2024,53BHE,Gastos Varios Tutelados en Huesca,Gastos Varios Tutelados en Huesca
618,2024,53BHF,Gastos Varios Tutelados en Teruel,Gastos Varios Tutelados en Teruel
619,2024,53BHG,Gastos Varios Tutelados en Zaragoza,Gastos Varios Tutelados en Zaragoza
620,2024,53BHH,Gastos Varios Tutelados en Gerencia,Gastos Varios Tutelados en Gerencia
621,2024,53BIA,Convenios y Subv. Discapacitados Huesca,Convenios y Subv. Discapacitados Huesca
622,2024,53BIB,Convenios y Subv. Discapacitados Teruel,Convenios y Subv. Discapacitados Teruel
623,2024,53BIC,Convenios y Subv. Discapacitados Zaragoz,Convenios y Subv. Discapacitados Zaragoz
624,2024,53BID,Convenios y Subv. Discapacitados Gerenci,Convenios y Subv. Discapacitados Gerenci
625,2024,53BIE,Convenios y Subv. de Tutelados en Huesca,Convenios y Subv. de Tutelados en Huesca
626,2024,53BIF,Convenios y Subv. de Tutelados en Teruel,Convenios y Subv. de Tutelados en Teruel
627,2024,53BIG,Convenios y Subv. de Tutelados en Zarago,Convenios y Subv. de Tutelados en Zarago
628,2024,53BIH,Convenios y Subv. de Tutelados en Gerenc,Convenios y Subv. de Tutelados en Gerenc
629,2024,53BJA,Prestaciones Dispacitados de Huesca,Prestaciones Dispacitados de Huesca
630,2024,53BJB,Prestaciones Dispacitados de Teruel,Prestaciones Dispacitados de Teruel
631,2024,53BJC,Prestaciones Dispacitados de Zaragoza,Prestaciones Dispacitados de Zaragoza
632,2024,53CAA,Acción Concertada Plazas Menores Huesca,Acción Concertada Plazas Menores Huesca
633,2024,53CAB,Acción Concertada Plazas Menores Teruel,Acción Concertada Plazas Menores Teruel
634,2024,53CAC,Acción Concertada Plazas Menores Zaragoz,Acción Concertada Plazas Menores Zaragoz
635,2024,53CAD,Acción Concertada Plazas Menores Gerenci,Acción Concertada Plazas Menores Gerenci
636,2024,053CB,Menores- Centros Propios,Menores- Centros Propios
637,2024,53CBA,Vivienda Tutelada de Huesca,Vivienda Tutelada de Huesca
638,2024,53CBB,Vivienda Tutelada de Teruel,Vivienda Tutelada de Teruel
639,2024,53CBC,"COA ""Juan Lanuza I"" de Zaragoza","COA ""Juan Lanuza I"" de Zaragoza"
640,2024,53CBD,"Res. Menores  ""Cesaraugusta"" de Zaragoza","Res. Menores  ""Cesaraugusta"" de Zaragoza"
641,2024,53CBE,"Res. Menores  ""Infanta Isabel"" de Zarago","Res. Menores  ""Infanta Isabel"" de Zarago"
642,2024,53CBF,"C.O.A. ""Juan Lanuza II"" de Zaragoza","C.O.A. ""Juan Lanuza II"" de Zaragoza"
643,2024,53CBG,"Res. de Menores ""Salduba"" de Zaragoza","Res. de Menores ""Salduba"" de Zaragoza"
644,2024,53CBH,Piso Prep. Adop. Medina Albaida Zaragoza,Piso Prep. Adop. Medina Albaida Zaragoza
645,2024,53CBI,"C.E.I. ""San Jorge"" de Zaragoza","C.E.I. ""San Jorge"" de Zaragoza"
646,2024,53CBJ,Centro Internamiento Menores  Juslibol,Centro Internamiento Menores  Juslibol
647,2024,53CBK,"Res. Menores ""Villacampa"" de Zaragoza","Res. Menores ""Villacampa"" de Zaragoza"
648,2024,53CBL,"Vivienda Hogar  ""L. Loste"" de Huesca","Vivienda Hogar  ""L. Loste"" de Huesca"
649,2024,53CBM,Piso de Emancipación - Teruel,Piso de Emancipación - Teruel
650,2024,53CBN,Escuelas Taller - Talleres de Empleo,Escuelas Taller - Talleres de Empleo
651,2024,53CBO,Casa de Acogida III,Casa de Acogida III
652,2024,53CBP,Casa de Acogida IV,Casa de Acogida IV
653,2024,53CBQ,Piso Tutelado Menores - Teruel,Piso Tutelado Menores - Teruel
654,2024,53CBR,Hogar Infantil Casco Histórico Zaragoza,Hogar Infantil Casco Histórico Zaragoza
655,2024,53CBS,Hogar Infantil Romareda Zaragoza,Hogar Infantil Romareda Zaragoza
656,2024,53CBT,Piso Tutelado de Menores Centro Zaragoza,Piso Tutelado de Menores Centro Zaragoza
657,2024,53CBU,Piso Tutelado de Menores Actur Zaragoza,Piso Tutelado de Menores Actur Zaragoza
658,2024,53CBV,Piso Tutelado de Menores Picarral Zaragoza,Piso Tutelado de Menores Picarral Zaragoza
659,2024,53CGA,Supervia/Lagasca de Zaragoza,Supervia/Lagasca de Zaragoza
660,2024,53CHA,Gastos Varios  de Menores de Huesca,Gastos Varios  de Menores de Huesca
661,2024,53CHB,Gastos Varios  de Menores de Teruel,Gastos Varios  de Menores de Teruel
662,2024,53CHC,Gastos Varios  de Menores de Zaragoza,Gastos Varios  de Menores de Zaragoza
663,2024,53CHD,Gastos Varios  de Menores de Gerencia,Gastos Varios  de Menores de Gerencia
664,2024,53CIA,Convenios y Subv. Menores de Huesca,Convenios y Subv. Menores de Huesca
665,2024,53CIB,Convenios y Subv. Menores de Teruel,Convenios y Subv. Menores de Teruel
666,2024,53CIC,Convenios y Subv. Menores de Zaragoza,Convenios y Subv. Menores de Zaragoza
667,2024,53CID,Convenios y Subv. Menores de Gerencia,Convenios y Subv. Menores de Gerencia
668,2024,53CJA,Acogimientos  Remunerados de Huesca,Acogimientos  Remunerados de Huesca
669,2024,53CJB,Acogimientos  Remunerados de Teruel,Acogimientos  Remunerados de Teruel
670,2024,53CJC,Acogimientos  Remunerados de Zaragoza,Acogimientos  Remunerados de Zaragoza
671,2024,53CJD,Acogimientos  Remunerados de Gerencia,Acogimientos  Remunerados de Gerencia
672,2024,53CJE,Prestaciones  Menores de Huesca,Prestaciones  Menores de Huesca
673,2024,53CJF,Prestaciones  de Menores de Teruel,Prestaciones  de Menores de Teruel
674,2024,53CJG,Prestaciones  Menores de Zaragoza,Prestaciones  Menores de Zaragoza
675,2024,53CJH,Ayudas  Urgentes Menores D.88/98  Huesca,Ayudas  Urgentes Menores D.88/98  Huesca
676,2024,53CJI,Ayudas  Urgentes Menores D.88/98  Teruel,Ayudas  Urgentes Menores D.88/98  Teruel
677,2024,53CJJ,Ayudas  Urgentes Menores D.88/98  Zarago,Ayudas  Urgentes Menores D.88/98  Zarago
678,2024,53DAA,Acción Concertada Plz. Inserción Huesca,Acción Concertada Plz. Inserción Huesca
679,2024,53DHA,Gastos Varios inserción en Gerencia,Gastos Varios inserción en Gerencia
680,2024,53DIA,Convenios y  Subv. de Inserción Huesca,Convenios y  Subv. de Inserción Huesca
681,2024,53DIB,Convenios y  Subv. Inserción Teruel,Convenios y  Subv. Inserción Teruel
682,2024,53DIC,Convenios y  Subv. de Inserción Zaragoza,Convenios y  Subv. de Inserción Zaragoza
683,2024,53DID,Convenios y  Subv. de Inserción Gerencia,Convenios y  Subv. de Inserción Gerencia
684,2024,53DIE,Conv.  y  Subv. Programas varios Huesca,Conv.  y  Subv. Programas varios Huesca
685,2024,53DIF,Con. y Subv. Programas Varios en Teruel,Con. y Subv. Programas Varios en Teruel
686,2024,53DIG,Conv.  y  Subv. Programas varios Zaragoz,Conv.  y  Subv. Programas varios Zaragoz
687,2024,53DIH,Conv.  y  Subv. Programas varios Gerenci,Conv.  y  Subv. Programas varios Gerenci
